"ple0040","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes","2005","Couple + C. LE 16 ","(2b) intermediate general qualification","3","","",""
"Yes","2005","Couple + C. LE 16 ","(2a) intermediate vocational","35","0.0273288032321039","0.0181763067035131","0.0364812997606946"
"Yes","2005","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Yes","2005","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","17","","",""
"Yes","2005","Couple + C. LE 16 ","(3a) lower tertiary education","15","","",""
"Yes","2005","Couple + C. LE 16 ","(3b) higher tertiary education","14","","",""
"Yes","2005","Couple + C. GT 16 ","(0) in school","3","","",""
"Yes","2005","Couple + C. GT 16 ","(1a) inadequately completed","9","","",""
"Yes","2005","Couple + C. GT 16 ","(1b) general elementary school","56","0.18648251344705","0.140109432686879","0.232855594207221"
"Yes","2005","Couple + C. GT 16 ","(1c) basic vocational qualification","129","0.139289784280201","0.115605262284497","0.162974306275905"
"Yes","2005","Couple + C. GT 16 ","(2b) intermediate general qualification","4","","",""
"Yes","2005","Couple + C. GT 16 ","(2a) intermediate vocational","65","0.0752544587478496","0.0571098621280114","0.0933990553676878"
"Yes","2005","Couple + C. GT 16 ","(2c_gen) general maturity certificate","2","","",""
"Yes","2005","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","13","","",""
"Yes","2005","Couple + C. GT 16 ","(3a) lower tertiary education","16","","",""
"Yes","2005","Couple + C. GT 16 ","(3b) higher tertiary education","19","","",""
"Yes","2005","Couple + C. LE and GT 16","(0) in school","","","",""
"Yes","2005","Couple + C. LE and GT 16","(1a) inadequately completed","3","","",""
"Yes","2005","Couple + C. LE and GT 16","(1b) general elementary school","2","","",""
"Yes","2005","Couple + C. LE and GT 16","(1c) basic vocational qualification","27","","",""
"Yes","2005","Couple + C. LE and GT 16","(2b) intermediate general qualification","3","","",""
"Yes","2005","Couple + C. LE and GT 16","(2a) intermediate vocational","15","","",""
"Yes","2005","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","1","","",""
"Yes","2005","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","2","","",""
"Yes","2005","Couple + C. LE and GT 16","(3a) lower tertiary education","3","","",""
"Yes","2005","Couple + C. LE and GT 16","(3b) higher tertiary education","4","","",""
"No","2005","1-pers.-HH","(0) in school","5","","",""
"No","2005","1-pers.-HH","(1a) inadequately completed","25","","",""
"No","2005","1-pers.-HH","(1b) general elementary school","281","0.727992976879299","0.683192551299246","0.772793402459351"
"No","2005","1-pers.-HH","(1c) basic vocational qualification","660","0.766546010047567","0.738564535480137","0.794527484614997"
"No","2005","1-pers.-HH","(2b) intermediate general qualification","50","0.9168296895172","0.843851137546345","0.989808241488054"
"No","2005","1-pers.-HH","(2a) intermediate vocational","551","0.843081569678875","0.81492427982282","0.87123885953493"
"No","2005","1-pers.-HH","(2c_gen) general maturity certificate","136","0.954013526735846","0.919317767801276","0.988709285670416"
"No","2005","1-pers.-HH","(2c_voc) vocational maturity certificate","210","0.909600523955164","0.872379443551257","0.946821604359071"
"No","2005","1-pers.-HH","(3a) lower tertiary education","195","0.834675277046523","0.786457371232858","0.882893182860188"
"No","2005","1-pers.-HH","(3b) higher tertiary education","289","0.823995686072584","0.782782584968764","0.865208787176405"
"No","2005","(Married) couple without C. ","(0) in school","4","","",""
"No","2005","(Married) couple without C. ","(1a) inadequately completed","66","0.806046299722219","0.718856922726101","0.893235676718336"
"No","2005","(Married) couple without C. ","(1b) general elementary school","478","0.810850377639878","0.779566329441272","0.842134425838484"
"No","2005","(Married) couple without C. ","(1c) basic vocational qualification","1829","0.725214076313656","0.70772575920518","0.742702393422133"
"No","2005","(Married) couple without C. ","(2b) intermediate general qualification","80","0.908608211133294","0.850041810447543","0.967174611819046"
"No","2005","(Married) couple without C. ","(2a) intermediate vocational","1224","0.837071821235886","0.817910936114666","0.856232706357106"
"No","2005","(Married) couple without C. ","(2c_gen) general maturity certificate","124","0.974729113938622","0.947539984010697","1.00191824386655"
"No","2005","(Married) couple without C. ","(2c_voc) vocational maturity certificate","403","0.844715627669626","0.812076641475289","0.877354613863963"
"No","2005","(Married) couple without C. ","(3a) lower tertiary education","610","0.856963484405683","0.830915568852358","0.883011399959008"
"No","2005","(Married) couple without C. ","(3b) higher tertiary education","854","0.88945426077902","0.869670117509429","0.909238404048611"
"No","2005","Single parent ","(0) in school","102","0.9934216989283","0.977809891965213","1.00903350589139"
"No","2005","Single parent ","(1a) inadequately completed","12","","",""
"No","2005","Single parent ","(1b) general elementary school","130","0.897120983909546","0.848503624154141","0.94573834366495"
"No","2005","Single parent ","(1c) basic vocational qualification","217","0.923469686040131","0.889766014792899","0.957173357287362"
"No","2005","Single parent ","(2b) intermediate general qualification","59","0.95761754992828","0.908260728675525","1.00697437118103"
"No","2005","Single parent ","(2a) intermediate vocational","247","0.956660600365137","0.931957684066104","0.981363516664169"
"No","2005","Single parent ","(2c_gen) general maturity certificate","62","0.996508112174897","0.981941841448358","1.01107438290144"
"No","2005","Single parent ","(2c_voc) vocational maturity certificate","50","0.953150464756118","0.896259469465168","1.01004146004707"
"No","2005","Single parent ","(3a) lower tertiary education","45","0.963129834046707","0.90925584592868","1.01700382216474"
"No","2005","Single parent ","(3b) higher tertiary education","68","0.963536378736988","0.919936741753875","1.0071360157201"
"No","2005","Couple + C. LE 16 ","(0) in school","2","","",""
"No","2005","Couple + C. LE 16 ","(1a) inadequately completed","31","0.865753506280871","0.75280963381443","0.978697378747312"
"No","2005","Couple + C. LE 16 ","(1b) general elementary school","199","0.920242191653649","0.88394451056004","0.956539872747257"
"No","2005","Couple + C. LE 16 ","(1c) basic vocational qualification","770","0.952593664289297","0.937931996938924","0.96725533163967"
"No","2005","Couple + C. LE 16 ","(2b) intermediate general qualification","59","0.956704752845828","0.906045203322497","1.00736430236916"
"No","2005","Couple + C. LE 16 ","(2a) intermediate vocational","1184","0.972671196767896","0.963518700239305","0.981823693296487"
"No","2005","Couple + C. LE 16 ","(2c_gen) general maturity certificate","77","1","1","1"
"No","2005","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","423","0.95934615093962","0.940893436682463","0.977798865196776"
"No","2005","Couple + C. LE 16 ","(3a) lower tertiary education","277","0.927958615993646","0.898302655577994","0.957614576409299"
"No","2005","Couple + C. LE 16 ","(3b) higher tertiary education","526","0.976184951676755","0.963324891556178","0.989045011797331"
"No","2005","Couple + C. GT 16 ","(0) in school","266","0.992504206529933","0.982196858624808","1.00281155443506"
"No","2005","Couple + C. GT 16 ","(1a) inadequately completed","29","","",""
"No","2005","Couple + C. GT 16 ","(1b) general elementary school","215","0.81351748655295","0.767144405792779","0.859890567313121"
"No","2005","Couple + C. GT 16 ","(1c) basic vocational qualification","692","0.860710215719799","0.837025693724095","0.884394737715503"
"No","2005","Couple + C. GT 16 ","(2b) intermediate general qualification","167","0.968532857234719","0.942366945599881","0.994698768869558"
"No","2005","Couple + C. GT 16 ","(2a) intermediate vocational","747","0.92474554125215","0.906600944632312","0.942890137871989"
"No","2005","Couple + C. GT 16 ","(2c_gen) general maturity certificate","278","0.997619262065064","0.991910955559536","1.00332756857059"
"No","2005","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","203","0.927452171611737","0.892859891804622","0.962044451418852"
"No","2005","Couple + C. GT 16 ","(3a) lower tertiary education","218","0.884927716370614","0.844041264220986","0.925814168520241"
"No","2005","Couple + C. GT 16 ","(3b) higher tertiary education","372","0.968923458902629","0.95172376234195","0.986123155463309"
"No","2005","Couple + C. LE and GT 16","(0) in school","255","1","1","1"
"No","2005","Couple + C. LE and GT 16","(1a) inadequately completed","25","","",""
"No","2005","Couple + C. LE and GT 16","(1b) general elementary school","138","0.986338056063128","0.967109210227745","1.00556690189851"
"No","2005","Couple + C. LE and GT 16","(1c) basic vocational qualification","282","0.922151967403113","0.892277929987837","0.952026004818388"
"No","2005","Couple + C. LE and GT 16","(2b) intermediate general qualification","106","0.95854418049007","0.921121605969481","0.995966755010658"
"No","2005","Couple + C. LE and GT 16","(2a) intermediate vocational","313","0.919476037046692","0.890028841046223","0.948923233047162"
"No","2005","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","84","0.991195693770386","0.971336303921116","1.01105508361966"
"No","2005","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","76","0.972380832017994","0.936012424898536","1.00874923913745"
"No","2005","Couple + C. LE and GT 16","(3a) lower tertiary education","112","0.989258661499848","0.970418557184758","1.00809876581494"
"No","2005","Couple + C. LE and GT 16","(3b) higher tertiary education","169","0.98144677286935","0.96133880670503","1.00155473903367"
"Yes","2006","1-pers.-HH","(0) in school","","","",""
"Yes","2006","1-pers.-HH","(1a) inadequately completed","6","","",""
"Yes","2006","1-pers.-HH","(1b) general elementary school","116","0.288512592032701","0.245689318923889","0.331335865141512"
"Yes","2006","1-pers.-HH","(1c) basic vocational qualification","248","0.252021600849158","0.22476892226908","0.279274279429237"
"Yes","2006","1-pers.-HH","(2b) intermediate general qualification","4","","",""
"Yes","2006","1-pers.-HH","(2a) intermediate vocational","116","0.180144182146567","0.152131299348185","0.20815706494495"
"Yes","2006","1-pers.-HH","(2c_gen) general maturity certificate","2","","",""
"Yes","2006","1-pers.-HH","(2c_voc) vocational maturity certificate","29","","",""
"Yes","2006","1-pers.-HH","(3a) lower tertiary education","36","0.148859732019824","0.105922374539669","0.191797089499979"
"Yes","2006","1-pers.-HH","(3b) higher tertiary education","49","0.154566247989619","0.118504102422186","0.190628393557053"
"Yes","2006","(Married) couple without C. ","(0) in school","2","","",""
"Yes","2006","(Married) couple without C. ","(1a) inadequately completed","19","","",""
"Yes","2006","(Married) couple without C. ","(1b) general elementary school","148","0.216391513896526","0.184832102497322","0.247950925295729"
"Yes","2006","(Married) couple without C. ","(1c) basic vocational qualification","712","0.260632976204117","0.24438772698268","0.276878225425554"
"Yes","2006","(Married) couple without C. ","(2b) intermediate general qualification","15","","",""
"Yes","2006","(Married) couple without C. ","(2a) intermediate vocational","242","0.170547804942486","0.152305750558935","0.188789859326037"
"Yes","2006","(Married) couple without C. ","(2c_gen) general maturity certificate","6","","",""
"Yes","2006","(Married) couple without C. ","(2c_voc) vocational maturity certificate","74","0.160034524879222","0.127801025472934","0.192268024285509"
"Yes","2006","(Married) couple without C. ","(3a) lower tertiary education","112","0.174508820766621","0.147957986424659","0.201059655108583"
"Yes","2006","(Married) couple without C. ","(3b) higher tertiary education","129","0.113560793033683","0.0946472047631279","0.132474381304238"
"Yes","2006","Single parent ","(0) in school","2","","",""
"Yes","2006","Single parent ","(1a) inadequately completed","4","","",""
"Yes","2006","Single parent ","(1b) general elementary school","21","","",""
"Yes","2006","Single parent ","(1c) basic vocational qualification","26","","",""
"Yes","2006","Single parent ","(2b) intermediate general qualification","3","","",""
"Yes","2006","Single parent ","(2a) intermediate vocational","22","","",""
"Yes","2006","Single parent ","(2c_gen) general maturity certificate","2","","",""
"Yes","2006","Single parent ","(2c_voc) vocational maturity certificate","4","","",""
"Yes","2006","Single parent ","(3a) lower tertiary education","6","","",""
"Yes","2006","Single parent ","(3b) higher tertiary education","4","","",""
"Yes","2006","Couple + C. LE 16 ","(0) in school","","","",""
