"ple0040","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Yes","2007","lower secondary degree","Couple + C. GT 16 ","149","0.131153856194257","0.109654023883718","0.152653688504797"
"Yes","2007","lower secondary degree","Couple + C. LE and GT 16","17","","",""
"Yes","2007","secondary school degree","1-pers.-HH","129","0.165147100807104","0.140096547402705","0.190197654211503"
"Yes","2007","secondary school degree","(Married) couple without C. ","283","0.155737095514021","0.139543069267728","0.171931121760314"
"Yes","2007","secondary school degree","Single parent ","25","","",""
"Yes","2007","secondary school degree","Couple + C. LE 16 ","40","0.0422471979688728","0.0311667604614943","0.0533276354762513"
"Yes","2007","secondary school degree","Couple + C. GT 16 ","76","0.0651825960793872","0.0506215433125697","0.0797436488462047"
"Yes","2007","secondary school degree","Couple + C. LE and GT 16","22","","",""
"Yes","2007","college entrance qualification","1-pers.-HH","85","0.121970113216377","0.100047487381391","0.143892739051363"
"Yes","2007","college entrance qualification","(Married) couple without C. ","240","0.133185415040912","0.117685701137916","0.148685128943908"
"Yes","2007","college entrance qualification","Single parent ","9","","",""
"Yes","2007","college entrance qualification","Couple + C. LE 16 ","32","0.0297253226191785","0.0201878109160069","0.0392628343223501"
"Yes","2007","college entrance qualification","Couple + C. GT 16 ","37","0.0378906577728955","0.0254649042228217","0.0503164113229693"
"Yes","2007","college entrance qualification","Couple + C. LE and GT 16","7","","",""
"Yes","2007","Other degree","1-pers.-HH","23","","",""
"Yes","2007","Other degree","(Married) couple without C. ","72","0.183322855468986","0.144212868071843","0.222432842866128"
"Yes","2007","Other degree","Single parent ","5","","",""
"Yes","2007","Other degree","Couple + C. LE 16 ","12","","",""
"Yes","2007","Other degree","Couple + C. GT 16 ","28","","",""
"Yes","2007","Other degree","Couple + C. LE and GT 16","3","","",""
"Yes","2007","no degree/no degree yet","1-pers.-HH","7","","",""
"Yes","2007","no degree/no degree yet","(Married) couple without C. ","18","","",""
"Yes","2007","no degree/no degree yet","Single parent ","4","","",""
"Yes","2007","no degree/no degree yet","Couple + C. LE 16 ","1","","",""
"Yes","2007","no degree/no degree yet","Couple + C. GT 16 ","7","","",""
"Yes","2007","no degree/no degree yet","Couple + C. LE and GT 16","4","","",""
"No","2007","lower secondary degree","1-pers.-HH","941","0.73437437136915","0.710150341903718","0.758598400834583"
"No","2007","lower secondary degree","(Married) couple without C. ","2301","0.751401821570326","0.736050720348113","0.766752922792539"
"No","2007","lower secondary degree","Single parent ","288","0.896459068347798","0.863285143802343","0.929632992893253"
"No","2007","lower secondary degree","Couple + C. LE 16 ","777","0.948780715072759","0.933701588304884","0.963859841840633"
"No","2007","lower secondary degree","Couple + C. GT 16 ","798","0.868846143805743","0.847346311495203","0.890345976116282"
"No","2007","lower secondary degree","Couple + C. LE and GT 16","303","0.93573950233723","0.908872288865933","0.962606715808527"
"No","2007","secondary school degree","1-pers.-HH","715","0.834852899192896","0.809802345788497","0.859903452597295"
"No","2007","secondary school degree","(Married) couple without C. ","1643","0.844262904485979","0.828068878239686","0.860456930732271"
"No","2007","secondary school degree","Single parent ","347","0.955243341739421","0.934231580508484","0.976255102970359"
"No","2007","secondary school degree","Couple + C. LE 16 ","1226","0.957752802031127","0.946672364523749","0.968833239538506"
"No","2007","secondary school degree","Couple + C. GT 16 ","1028","0.934817403920613","0.920256351153795","0.94937845668743"
"No","2007","secondary school degree","Couple + C. LE and GT 16","413","0.940407685154951","0.918161442235029","0.962653928074872"
"No","2007","college entrance qualification","1-pers.-HH","771","0.878029886783623","0.856107260948637","0.899952512618609"
"No","2007","college entrance qualification","(Married) couple without C. ","1606","0.866814584959089","0.851314871056093","0.882314298862085"
"No","2007","college entrance qualification","Single parent ","219","0.968323741393176","0.945590681429357","0.991056801356994"
"No","2007","college entrance qualification","Couple + C. LE 16 ","1186","0.970274677380822","0.96073716567765","0.979812189083993"
"No","2007","college entrance qualification","Couple + C. GT 16 ","870","0.962109342227105","0.949683588677031","0.974535095777178"
"No","2007","college entrance qualification","Couple + C. LE and GT 16","277","0.989299346234484","0.977333099922275","1.00126559254669"
"No","2007","Other degree","1-pers.-HH","71","0.757972874882382","0.671387803898914","0.844557945865849"
"No","2007","Other degree","(Married) couple without C. ","304","0.816677144531014","0.777567157133872","0.855787131928156"
"No","2007","Other degree","Single parent ","48","0.937871490273252","0.872884370196543","1.00285861034996"
"No","2007","Other degree","Couple + C. LE 16 ","207","0.954581539034667","0.927004428741177","0.982158649328157"
"No","2007","Other degree","Couple + C. GT 16 ","167","0.859462904044799","0.810683123613308","0.90824268447629"
"No","2007","Other degree","Couple + C. LE and GT 16","86","0.978902324914772","0.949045744317628","1.00875890551191"
"No","2007","no degree/no degree yet","1-pers.-HH","25","","",""
"No","2007","no degree/no degree yet","(Married) couple without C. ","66","0.765169036612156","0.674519660040422","0.85581841318389"
"No","2007","no degree/no degree yet","Single parent ","61","0.960462740988881","0.913089297644632","1.00783618433313"
"No","2007","no degree/no degree yet","Couple + C. LE 16 ","27","","",""
"No","2007","no degree/no degree yet","Couple + C. GT 16 ","180","0.950430814568971","0.919321285772698","0.981540343365243"
"No","2007","no degree/no degree yet","Couple + C. LE and GT 16","133","0.931813342556901","0.889604643117557","0.974022041996244"
"Yes","2008","lower secondary degree","1-pers.-HH","321","0.271245640234314","0.246439312489627","0.296051967979"
"Yes","2008","lower secondary degree","(Married) couple without C. ","699","0.238881912515313","0.223235496969326","0.2545283280613"
"Yes","2008","lower secondary degree","Single parent ","37","0.122379785202946","0.0860733110953009","0.158686259310592"
"Yes","2008","lower secondary degree","Couple + C. LE 16 ","39","0.052440271228109","0.0361691972081284","0.0687113452480897"
"Yes","2008","lower secondary degree","Couple + C. GT 16 ","143","0.138960732146663","0.116560223497259","0.161361240796067"
"Yes","2008","lower secondary degree","Couple + C. LE and GT 16","19","","",""
"Yes","2008","secondary school degree","1-pers.-HH","122","0.164894447316563","0.139017785696587","0.190771108936539"
"Yes","2008","secondary school degree","(Married) couple without C. ","282","0.159111491383541","0.142762971835718","0.175460010931364"
"Yes","2008","secondary school degree","Single parent ","23","","",""
"Yes","2008","secondary school degree","Couple + C. LE 16 ","37","0.0426755111602273","0.030962891821095","0.0543881304993595"
"Yes","2008","secondary school degree","Couple + C. GT 16 ","81","0.0848096718569402","0.0678938682683294","0.101725475445551"
"Yes","2008","secondary school degree","Couple + C. LE and GT 16","17","","",""
"Yes","2008","college entrance qualification","1-pers.-HH","84","0.116707358272517","0.0947316647112762","0.138683051833759"
"Yes","2008","college entrance qualification","(Married) couple without C. ","221","0.127315536363682","0.111891210357904","0.142739862369459"
"Yes","2008","college entrance qualification","Single parent ","8","","",""
"Yes","2008","college entrance qualification","Couple + C. LE 16 ","31","0.0336877572526963","0.023015858129367","0.0443596563760255"
"Yes","2008","college entrance qualification","Couple + C. GT 16 ","35","0.0407928612191945","0.0273919710720137","0.0541937513663753"
"Yes","2008","college entrance qualification","Couple + C. LE and GT 16","7","","",""
"Yes","2008","Other degree","1-pers.-HH","18","","",""
"Yes","2008","Other degree","(Married) couple without C. ","75","0.213822334274342","0.170432507614244","0.25721216093444"
"Yes","2008","Other degree","Single parent ","6","","",""
"Yes","2008","Other degree","Couple + C. LE 16 ","11","","",""
"Yes","2008","Other degree","Couple + C. GT 16 ","24","","",""
"Yes","2008","Other degree","Couple + C. LE and GT 16","3","","",""
"Yes","2008","no degree/no degree yet","1-pers.-HH","5","","",""
"Yes","2008","no degree/no degree yet","(Married) couple without C. ","15","","",""
"Yes","2008","no degree/no degree yet","Single parent ","1","","",""
"Yes","2008","no degree/no degree yet","Couple + C. LE 16 ","2","","",""
"Yes","2008","no degree/no degree yet","Couple + C. GT 16 ","10","","",""
"Yes","2008","no degree/no degree yet","Couple + C. LE and GT 16","2","","",""
"No","2008","lower secondary degree","1-pers.-HH","913","0.728754359765686","0.703948032021","0.753560687510373"
"No","2008","lower secondary degree","(Married) couple without C. ","2154","0.761118087484687","0.7454716719387","0.776764503030674"
"No","2008","lower secondary degree","Single parent ","276","0.877620214797054","0.841313740689408","0.913926688904699"
"No","2008","lower secondary degree","Couple + C. LE 16 ","682","0.947559728771891","0.93128865475191","0.963830802791872"
"No","2008","lower secondary degree","Couple + C. GT 16 ","773","0.861039267853337","0.838638759203933","0.88343977650274"
"No","2008","lower secondary degree","Couple + C. LE and GT 16","248","0.939185402714985","0.910519076091931","0.967851729338038"
"No","2008","secondary school degree","1-pers.-HH","668","0.835105552683437","0.809228891063461","0.860982214303413"
"No","2008","secondary school degree","(Married) couple without C. ","1641","0.840888508616459","0.824539989068636","0.857237028164282"
"No","2008","secondary school degree","Single parent ","332","0.943765587832545","0.919801160062316","0.967730015602774"
"No","2008","secondary school degree","Couple + C. LE 16 ","1107","0.957324488839773","0.94561186950064","0.969037108178905"
"No","2008","secondary school degree","Couple + C. GT 16 ","961","0.91519032814306","0.898274524554449","0.932106131731671"
"No","2008","secondary school degree","Couple + C. LE and GT 16","377","0.960735358971466","0.94155738684102","0.979913331101912"
"No","2008","college entrance qualification","1-pers.-HH","736","0.883292641727483","0.861316948166241","0.905268335288724"
"No","2008","college entrance qualification","(Married) couple without C. ","1573","0.872684463636318","0.857260137630541","0.888108789642096"
"No","2008","college entrance qualification","Single parent ","221","0.976488609584606","0.956863906383477","0.996113312785736"
"No","2008","college entrance qualification","Couple + C. LE 16 ","1067","0.966312242747304","0.955640343623974","0.976984141870633"
"No","2008","college entrance qualification","Couple + C. GT 16 ","802","0.959207138780805","0.945806248633625","0.972608028927986"
"No","2008","college entrance qualification","Couple + C. LE and GT 16","272","0.985323975943773","0.971213563047711","0.999434388839835"
"No","2008","Other degree","1-pers.-HH","73","0.779780227490502","0.694638656541455","0.864921798439548"
"No","2008","Other degree","(Married) couple without C. ","268","0.786177665725658","0.74278783906556","0.829567492385756"
"No","2008","Other degree","Single parent ","48","0.915934486378922","0.841924154431788","0.989944818326056"
"No","2008","Other degree","Couple + C. LE 16 ","178","0.964132134103322","0.937620393822605","0.990643874384039"
"No","2008","Other degree","Couple + C. GT 16 ","150","0.926769837728131","0.888061509890997","0.965478165565264"
"No","2008","Other degree","Couple + C. LE and GT 16","60","0.970585922542386","0.928863220524819","1.01230862455995"
"No","2008","no degree/no degree yet","1-pers.-HH","28","","",""
"No","2008","no degree/no degree yet","(Married) couple without C. ","64","0.768280486396107","0.675239190475635","0.86132178231658"
"No","2008","no degree/no degree yet","Single parent ","68","0.994034929654735","0.975865882452879","1.01220397685659"
"No","2008","no degree/no degree yet","Couple + C. LE 16 ","26","","",""
