"ple0040","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"Yes","1996","(Married) couple without C. ","middle vocational","356","0.222432692113809","0.20393133317634","0.240934051051279"
"Yes","1996","(Married) couple without C. ","vocational + Abi","12","","",""
"Yes","1996","(Married) couple without C. ","higher vocational","52","0.259931882289653","0.20467249929316","0.315191265286146"
"Yes","1996","(Married) couple without C. ","higher education","70","0.16549189425671","0.133364894148862","0.197618894364559"
"Yes","1996","Single parent ","in school","","","",""
"Yes","1996","Single parent ","inadequately","3","","",""
"Yes","1996","Single parent ","general elemantary","15","","",""
"Yes","1996","Single parent ","middle vocational","26","","",""
"Yes","1996","Single parent ","vocational + Abi","","","",""
"Yes","1996","Single parent ","higher vocational","2","","",""
"Yes","1996","Single parent ","higher education","","","",""
"Yes","1996","Couple + C. LE 16 ","in school","","","",""
"Yes","1996","Couple + C. LE 16 ","inadequately","3","","",""
"Yes","1996","Couple + C. LE 16 ","general elemantary","14","","",""
"Yes","1996","Couple + C. LE 16 ","middle vocational","75","0.0489608604673016","0.0383776033074494","0.0595441176271538"
"Yes","1996","Couple + C. LE 16 ","vocational + Abi","4","","",""
"Yes","1996","Couple + C. LE 16 ","higher vocational","10","","",""
"Yes","1996","Couple + C. LE 16 ","higher education","7","","",""
"Yes","1996","Couple + C. GT 16 ","in school","","","",""
"Yes","1996","Couple + C. GT 16 ","inadequately","22","","",""
"Yes","1996","Couple + C. GT 16 ","general elemantary","43","0.106353767599845","0.0785119943883323","0.134195540811359"
"Yes","1996","Couple + C. GT 16 ","middle vocational","113","0.123365779668141","0.104131993799929","0.142599565536352"
"Yes","1996","Couple + C. GT 16 ","vocational + Abi","3","","",""
"Yes","1996","Couple + C. GT 16 ","higher vocational","11","","",""
"Yes","1996","Couple + C. GT 16 ","higher education","24","","",""
"Yes","1996","Couple + C. LE and GT 16","in school","","","",""
"Yes","1996","Couple + C. LE and GT 16","inadequately","9","","",""
"Yes","1996","Couple + C. LE and GT 16","general elemantary","11","","",""
"Yes","1996","Couple + C. LE and GT 16","middle vocational","31","0.0667925387106029","0.0450176733365565","0.0885674040846494"
"Yes","1996","Couple + C. LE and GT 16","vocational + Abi","1","","",""
"Yes","1996","Couple + C. LE and GT 16","higher vocational","1","","",""
"Yes","1996","Couple + C. LE and GT 16","higher education","8","","",""
"No","1996","1-pers.-HH","in school","2","","",""
"No","1996","1-pers.-HH","inadequately","24","","",""
"No","1996","1-pers.-HH","general elemantary","285","0.786533163044878","0.744146952253283","0.828919373836474"
"No","1996","1-pers.-HH","middle vocational","645","0.806928759231894","0.779013358163012","0.834844160300776"
"No","1996","1-pers.-HH","vocational + Abi","61","0.922138260720665","0.857977314374126","0.986299207067203"
"No","1996","1-pers.-HH","higher vocational","60","0.769845897730608","0.673285750119912","0.866406045341304"
"No","1996","1-pers.-HH","higher education","162","0.89225320058686","0.846703624834065","0.937802776339654"
"No","1996","(Married) couple without C. ","in school","2","","",""
"No","1996","(Married) couple without C. ","inadequately","58","0.771624410678348","0.677246770386568","0.866002050970128"
"No","1996","(Married) couple without C. ","general elemantary","479","0.762991192586409","0.728850921437123","0.797131463735696"
"No","1996","(Married) couple without C. ","middle vocational","1585","0.777567307886191","0.759065948948721","0.79606866682366"
"No","1996","(Married) couple without C. ","vocational + Abi","103","0.858592984148108","0.794909279837851","0.922276688458366"
"No","1996","(Married) couple without C. ","higher vocational","190","0.740068117710347","0.684808734713854","0.79532750070684"
"No","1996","(Married) couple without C. ","higher education","444","0.834508105743289","0.802381105635441","0.866635105851138"
"No","1996","Single parent ","in school","33","1","1","1"
"No","1996","Single parent ","inadequately","24","","",""
"No","1996","Single parent ","general elemantary","129","0.898736036227221","0.849462879759222","0.94800919269522"
"No","1996","Single parent ","middle vocational","302","0.916979101970115","0.887119459614604","0.946838744325627"
"No","1996","Single parent ","vocational + Abi","13","","",""
"No","1996","Single parent ","higher vocational","19","","",""
"No","1996","Single parent ","higher education","64","1","1","1"
"No","1996","Couple + C. LE 16 ","in school","3","","",""
"No","1996","Couple + C. LE 16 ","inadequately","75","0.821935368370816","0.73703521850264","0.906835518238992"
"No","1996","Couple + C. LE 16 ","general elemantary","353","0.949777006341965","0.92743216976652","0.97212184291741"
"No","1996","Couple + C. LE 16 ","middle vocational","1522","0.951039139532698","0.940455882372846","0.961622396692551"
"No","1996","Couple + C. LE 16 ","vocational + Abi","156","0.978420567109816","0.95590562161492","1.00093551260471"
"No","1996","Couple + C. LE 16 ","higher vocational","227","0.955505645838489","0.929254818198935","0.981756473478042"
"No","1996","Couple + C. LE 16 ","higher education","490","0.988516810223114","0.979149968164346","0.997883652281882"
"No","1996","Couple + C. GT 16 ","in school","122","1","1","1"
"No","1996","Couple + C. GT 16 ","inadequately","123","0.808771232705078","0.74476038917528","0.872782076234876"
"No","1996","Couple + C. GT 16 ","general elemantary","428","0.893646232400155","0.865804459188641","0.921488005611668"
"No","1996","Couple + C. GT 16 ","middle vocational","1010","0.876634220331859","0.857400434463648","0.895868006200071"
"No","1996","Couple + C. GT 16 ","vocational + Abi","67","0.969815053653534","0.929734036373874","1.00989607093319"
"No","1996","Couple + C. GT 16 ","higher vocational","96","0.846373888548615","0.77805042888775","0.91469734820948"
"No","1996","Couple + C. GT 16 ","higher education","254","0.893309862627097","0.857019701650793","0.9296000236034"
"No","1996","Couple + C. LE and GT 16","in school","119","1","1","1"
"No","1996","Couple + C. LE and GT 16","inadequately","76","0.904768056007659","0.842366045471092","0.967170066544226"
"No","1996","Couple + C. LE and GT 16","general elemantary","276","0.957783245388677","0.934519310026273","0.98104718075108"
"No","1996","Couple + C. LE and GT 16","middle vocational","474","0.933207461289397","0.911432595915351","0.954982326663444"
"No","1996","Couple + C. LE and GT 16","vocational + Abi","30","0.946176344563095","0.866736226324156","1.02561646280203"
"No","1996","Couple + C. LE and GT 16","higher vocational","50","0.993724770927624","0.972052179044241","1.01539736281101"
"No","1996","Couple + C. LE and GT 16","higher education","141","0.926526428026665","0.884632658463171","0.96842019759016"
"Yes","1997","1-pers.-HH","in school","","","",""
"Yes","1997","1-pers.-HH","inadequately","6","","",""
"Yes","1997","1-pers.-HH","general elemantary","71","0.213814391202646","0.170298096137479","0.257330686267812"
"Yes","1997","1-pers.-HH","middle vocational","117","0.185077603657304","0.157227754274648","0.21292745303996"
"Yes","1997","1-pers.-HH","vocational + Abi","5","","",""
"Yes","1997","1-pers.-HH","higher vocational","11","","",""
"Yes","1997","1-pers.-HH","higher education","21","","",""
"Yes","1997","(Married) couple without C. ","in school","","","",""
"Yes","1997","(Married) couple without C. ","inadequately","21","","",""
"Yes","1997","(Married) couple without C. ","general elemantary","122","0.249015253754193","0.214032211557968","0.283998295950418"
"Yes","1997","(Married) couple without C. ","middle vocational","368","0.235945197099628","0.217167376958117","0.254723017241139"
"Yes","1997","(Married) couple without C. ","vocational + Abi","14","","",""
"Yes","1997","(Married) couple without C. ","higher vocational","48","0.21723742154005","0.164737788804625","0.269737054275475"
"Yes","1997","(Married) couple without C. ","higher education","68","0.140369297377168","0.110906804894691","0.169831789859645"
"Yes","1997","Single parent ","in school","1","","",""
"Yes","1997","Single parent ","inadequately","2","","",""
"Yes","1997","Single parent ","general elemantary","11","","",""
"Yes","1997","Single parent ","middle vocational","27","","",""
"Yes","1997","Single parent ","vocational + Abi","","","",""
"Yes","1997","Single parent ","higher vocational","3","","",""
"Yes","1997","Single parent ","higher education","1","","",""
"Yes","1997","Couple + C. LE 16 ","in school","","","",""
"Yes","1997","Couple + C. LE 16 ","inadequately","3","","",""
"Yes","1997","Couple + C. LE 16 ","general elemantary","17","","",""
"Yes","1997","Couple + C. LE 16 ","middle vocational","69","0.0502174708346484","0.0392202921674471","0.0612146495018497"
"Yes","1997","Couple + C. LE 16 ","vocational + Abi","3","","",""
"Yes","1997","Couple + C. LE 16 ","higher vocational","13","","",""
"Yes","1997","Couple + C. LE 16 ","higher education","6","","",""
"Yes","1997","Couple + C. GT 16 ","in school","1","","",""
"Yes","1997","Couple + C. GT 16 ","inadequately","27","","",""
"Yes","1997","Couple + C. GT 16 ","general elemantary","41","0.0776982758306856","0.0537999887962768","0.101596562865094"
"Yes","1997","Couple + C. GT 16 ","middle vocational","107","0.128090785764794","0.108332747447065","0.147848824082522"
"Yes","1997","Couple + C. GT 16 ","vocational + Abi","5","","",""
"Yes","1997","Couple + C. GT 16 ","higher vocational","9","","",""
"Yes","1997","Couple + C. GT 16 ","higher education","20","","",""
"Yes","1997","Couple + C. LE and GT 16","in school","1","","",""
"Yes","1997","Couple + C. LE and GT 16","inadequately","2","","",""
"Yes","1997","Couple + C. LE and GT 16","general elemantary","8","","",""
"Yes","1997","Couple + C. LE and GT 16","middle vocational","35","0.0764100880341062","0.0526941933965848","0.100125982671628"
"Yes","1997","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Yes","1997","Couple + C. LE and GT 16","higher vocational","1","","",""
"Yes","1997","Couple + C. LE and GT 16","higher education","5","","",""
"No","1997","1-pers.-HH","in school","","","",""
"No","1997","1-pers.-HH","inadequately","24","","",""
"No","1997","1-pers.-HH","general elemantary","270","0.786185608797354","0.742669313732187","0.829701903862521"
"No","1997","1-pers.-HH","middle vocational","630","0.814922396342696","0.787072546960039","0.842772245725352"
"No","1997","1-pers.-HH","vocational + Abi","50","0.927509122784382","0.858981207709258","0.996037037859506"
"No","1997","1-pers.-HH","higher vocational","55","0.764993834037467","0.662701115830549","0.867286552244385"
"No","1997","1-pers.-HH","higher education","172","0.8719389296731","0.82479551518742","0.919082344158779"
"No","1997","(Married) couple without C. ","in school","2","","",""
"No","1997","(Married) couple without C. ","inadequately","65","0.795396354691655","0.710135958374935","0.880656751008376"
"No","1997","(Married) couple without C. ","general elemantary","465","0.750984746245807","0.716001704049582","0.785967788442032"
"No","1997","(Married) couple without C. ","middle vocational","1596","0.764054802900372","0.745276982758861","0.782832623041883"
"No","1997","(Married) couple without C. ","vocational + Abi","108","0.853911186296081","0.791237821975458","0.916584550616704"
"No","1997","(Married) couple without C. ","higher vocational","189","0.78276257845995","0.730262945724525","0.835262211195375"
"No","1997","(Married) couple without C. ","higher education","466","0.859630702622832","0.830168210140355","0.889093195105309"
"No","1997","Single parent ","in school","25","","",""
"No","1997","Single parent ","inadequately","21","","",""
"No","1997","Single parent ","general elemantary","129","0.920626269642454","0.875848325475467","0.965404213809441"
"No","1997","Single parent ","middle vocational","296","0.91406330745355","0.883498315542342","0.944628299364758"
"No","1997","Single parent ","vocational + Abi","15","","",""
"No","1997","Single parent ","higher vocational","13","","",""
"No","1997","Single parent ","higher education","75","0.986572774327496","0.960696663522206","1.01244888513279"
"No","1997","Couple + C. LE 16 ","in school","4","","",""
"No","1997","Couple + C. LE 16 ","inadequately","68","0.807228380431549","0.71547149239826","0.898985268464838"
"No","1997","Couple + C. LE 16 ","general elemantary","341","0.923108427497878","0.895510764504787","0.950706090490969"
"No","1997","Couple + C. LE 16 ","middle vocational","1446","0.949782529165352","0.93878535049815","0.960779707832553"
"No","1997","Couple + C. LE 16 ","vocational + Abi","141","0.983074475437496","0.962006096365739","1.00414285450925"
"No","1997","Couple + C. LE 16 ","higher vocational","224","0.944425427422074","0.915258154908803","0.973592699935346"
"No","1997","Couple + C. LE 16 ","higher education","439","0.991607863025925","0.983132186991919","1.00008353905993"
"No","1997","Couple + C. GT 16 ","in school","138","0.990437313757068","0.974258594423794","1.00661603309034"
"No","1997","Couple + C. GT 16 ","inadequately","107","0.801680720952353","0.734169046579185","0.869192395325522"
"No","1997","Couple + C. GT 16 ","general elemantary","441","0.922301724169314","0.898403437134906","0.946200011203723"
