"m11124","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Disabled","2016","Rhineland-Palatinate,Saarland","Rural Area","55","0.157848831626405","0.122685600216325","0.193012063036486","1"
"Disabled","2016","Baden-Württemberg","Urban Area","241","0.125941052274492","0.113078661891204","0.138803442657781","1"
"Disabled","2016","Baden-Württemberg","Rural Area","30","0.116210092728377","0.0805925184054963","0.151827667051258","1"
"Disabled","2016","Bavaria","Urban Area","167","0.122173474061268","0.107015164986127","0.137331783136409","1"
"Disabled","2016","Bavaria","Rural Area","206","0.115075416554213","0.10147546651242","0.128675366596006","1"
"Disabled","2016","Berlin","Urban Area","117","0.162310122583126","0.138378887748593","0.18624135741766","1"
"Disabled","2016","Berlin","Rural Area","","","","","1"
"Not disabled","2016","Schleswig-Holstein","Urban Area","202","0.894069844176167","0.853947213473045","0.93419247487929","0"
"Not disabled","2016","Schleswig-Holstein","Rural Area","525","0.86822984258304","0.841006175112853","0.895453510053227","0"
"Not disabled","2016","Hamburg","Urban Area","393","0.878137833391717","0.84721853324787","0.909057133535564","0"
"Not disabled","2016","Hamburg","Rural Area","","","","","0"
"Not disabled","2016","Bremen","Urban Area","168","0.910181204409199","0.868059202557835","0.952303206260562","0"
"Not disabled","2016","Bremen","Rural Area","","","","","0"
"Not disabled","2016","Lower Saxony","Urban Area","922","0.846565265427864","0.824608418105282","0.868522112750447","0"
"Not disabled","2016","Lower Saxony","Rural Area","1214","0.868261455957992","0.850220360786529","0.886302551129456","0"
"Not disabled","2016","North Rhine-Westphalia","Urban Area","4434","0.853593022749238","0.843779570241336","0.86340647525714","0"
"Not disabled","2016","North Rhine-Westphalia","Rural Area","84","0.794370112612887","0.715936436235737","0.872803788990036","0"
"Not disabled","2016","Hesse","Urban Area","1163","0.850561485314558","0.831429752633072","0.869693217996044","0"
"Not disabled","2016","Hesse","Rural Area","255","0.852373104163769","0.811893645525181","0.892852562802358","0"
"Not disabled","2016","Bavaria","Urban Area","1626","0.877826525938732","0.862668216863591","0.892984835013873","0"
"Not disabled","2016","Bavaria","Rural Area","1909","0.884924583445787","0.871324633403994","0.89852453348758","0"
"Not disabled","2016","Berlin","Urban Area","795","0.837689877416874","0.81375864258234","0.861621112251407","0"
"Not disabled","2016","Berlin","Rural Area","","","","","0"
"Not disabled","2016","Rhineland-Palatinate,Saarland","Rural Area","358","0.842151168373594","0.806987936963514","0.877314399783675","0"
"Not disabled","2016","Baden-Württemberg","Urban Area","2315","0.874058947725508","0.861196557342219","0.886921338108796","0"
"Not disabled","2016","Rhineland-Palatinate,Saarland","Urban Area","972","0.894554554201123","0.876203573245641","0.912905535156604","0"
"Not disabled","2016","Baden-Württemberg","Rural Area","281","0.883789907271623","0.848172332948742","0.919407481594504","0"
"Not disabled","2016","Brandenburg","Urban Area","66","0.933429965068269","0.876634652649647","0.99022527748689","0"
"Not disabled","2016","Brandenburg","Rural Area","766","0.86354477065444","0.840760907174322","0.886328634134558","0"
"Not disabled","2016","Mecklenburg-Western Pomerania","Urban Area","60","0.890326780937461","0.814938969223494","0.965714592651427","0"
"Not disabled","2016","Mecklenburg-Western Pomerania","Rural Area","393","0.810148160911621","0.774191477980283","0.84610484384296","0"
"Not disabled","2016","Saxony","Rural Area","612","0.861368559636816","0.835621928004089","0.887115191269544","0"
"Not disabled","2016","Saxony","Urban Area","692","0.906321061114436","0.885699932708645","0.926942189520227","0"
"Not disabled","2016","Saxony-Anhalt","Urban Area","247","0.888890130239212","0.851746691743592","0.926033568734833","0"
"Not disabled","2016","Saxony-Anhalt","Rural Area","513","0.907450053794135","0.883426257439687","0.931473850148583","0"
"Not disabled","2016","Thuringia","Rural Area","545","0.865177866900041","0.838402133219139","0.891953600580943","0"
"Not disabled","2016","Thuringia","Urban Area","250","0.920533047571034","0.888965815129925","0.952100280012142","0"
"Disabled","2017","Schleswig-Holstein","Urban Area","25","","","","1"
"Disabled","2017","Schleswig-Holstein","Rural Area","81","0.1451601788211","0.118244752453227","0.172075605188973","1"
"Disabled","2017","Hamburg","Urban Area","45","0.127380326271643","0.0971423077089229","0.157618344834364","1"
"Disabled","2017","Hamburg","Rural Area","","","","","1"
"Disabled","2017","Lower Saxony","Urban Area","107","0.13945788930874","0.119124102540771","0.159791676076709","1"
"Disabled","2017","Lower Saxony","Rural Area","164","0.147701020752445","0.130233905322659","0.165168136182231","1"
"Disabled","2017","Bremen","Urban Area","13","","","","1"
"Disabled","2017","Bremen","Rural Area","","","","","1"
"Disabled","2017","North Rhine-Westphalia","Urban Area","646","0.151940985799198","0.14239328758035","0.161488684018046","1"
"Disabled","2017","North Rhine-Westphalia","Rural Area","16","","","","1"
"Disabled","2017","Hesse","Urban Area","143","0.108429673890267","0.0923706655539666","0.124488682226568","1"
"Disabled","2017","Brandenburg","Urban Area","8","","","","1"
"Disabled","2017","Brandenburg","Rural Area","116","0.131521388272548","0.110030021085507","0.153012755459589","1"
"Disabled","2017","Mecklenburg-Western Pomerania","Urban Area","9","","","","1"
"Disabled","2017","Mecklenburg-Western Pomerania","Rural Area","72","0.194081163181493","0.159484550545177","0.228677775817809","1"
"Disabled","2017","Saxony","Urban Area","84","0.0993098261766817","0.0795832568775373","0.119036395475826","1"
"Disabled","2017","Saxony","Rural Area","81","0.122668040371749","0.0995864930558601","0.145749587687638","1"
"Disabled","2017","Saxony-Anhalt","Urban Area","19","","","","1"
"Disabled","2017","Saxony-Anhalt","Rural Area","54","0.0759719121833044","0.0569206918726105","0.0950231324939984","1"
"Disabled","2017","Thuringia","Urban Area","37","0.108199721432228","0.0727523565138233","0.143647086350633","1"
"Disabled","2017","Thuringia","Rural Area","91","0.138652608849951","0.112959959908262","0.16434525779164","1"
"Disabled","2017","Hesse","Rural Area","51","0.158469061151962","0.120427901619231","0.196510220684694","1"
"Disabled","2017","Rhineland-Palatinate,Saarland","Urban Area","116","0.121401906103266","0.102266357005181","0.14053745520135","1"
"Disabled","2017","Rhineland-Palatinate,Saarland","Rural Area","49","0.133042778442165","0.100168922329071","0.165916634555259","1"
"Disabled","2017","Baden-Württemberg","Urban Area","246","0.116305550436684","0.104221959034435","0.128389141838932","1"
"Disabled","2017","Baden-Württemberg","Rural Area","33","0.0971865597441124","0.0656080338271258","0.128765085661099","1"
"Disabled","2017","Bavaria","Urban Area","190","0.121623894580084","0.107030479231156","0.136217309929012","1"
"Disabled","2017","Bavaria","Rural Area","242","0.119398535094474","0.10615253870325","0.132644531485699","1"
"Disabled","2017","Berlin","Urban Area","133","0.163517076426181","0.140479298356173","0.186554854496189","1"
"Disabled","2017","Berlin","Rural Area","","","","","1"
"Not disabled","2017","Schleswig-Holstein","Urban Area","268","0.922482280410362","0.891863083810503","0.953101477010221","0"
"Not disabled","2017","Schleswig-Holstein","Rural Area","577","0.8548398211789","0.827924394811027","0.881755247546773","0"
"Not disabled","2017","Hamburg","Urban Area","422","0.872619673728357","0.842381655165636","0.902857692291077","0"
"Not disabled","2017","Hamburg","Rural Area","","","","","0"
"Not disabled","2017","Bremen","Urban Area","207","0.895516521294013","0.855096423147195","0.935936619440832","0"
"Not disabled","2017","Bremen","Rural Area","","","","","0"
"Not disabled","2017","Lower Saxony","Urban Area","1008","0.86054211069126","0.840208323923291","0.880875897459229","0"
"Not disabled","2017","Lower Saxony","Rural Area","1421","0.852298979247555","0.834831863817769","0.869766094677341","0"
"Not disabled","2017","North Rhine-Westphalia","Urban Area","4784","0.848059014200802","0.838511315981954","0.85760671241965","0"
"Not disabled","2017","North Rhine-Westphalia","Rural Area","101","0.816964949535954","0.746896258581207","0.887033640490701","0"
"Not disabled","2017","Hesse","Urban Area","1297","0.891570326109733","0.875511317773432","0.907629334446033","0"
"Not disabled","2017","Hesse","Rural Area","303","0.841530938848038","0.803489779315306","0.879572098380769","0"
"Not disabled","2017","Bavaria","Urban Area","1737","0.878376105419916","0.863782690070988","0.892969520768845","0"
"Not disabled","2017","Bavaria","Rural Area","2060","0.880601464905526","0.867355468514301","0.893847461296751","0"
"Not disabled","2017","Berlin","Urban Area","857","0.836482923573819","0.813445145503811","0.859520701643827","0"
"Not disabled","2017","Berlin","Rural Area","","","","","0"
"Not disabled","2017","Rhineland-Palatinate,Saarland","Rural Area","361","0.866957221557835","0.83408336544474","0.899831077670929","0"
"Not disabled","2017","Rhineland-Palatinate,Saarland","Urban Area","1003","0.878598093896734","0.85946254479865","0.897733642994819","0"
"Not disabled","2017","Baden-Württemberg","Urban Area","2458","0.883694449563316","0.871610858161068","0.895778040965565","0"
"Not disabled","2017","Baden-Württemberg","Rural Area","305","0.902813440255888","0.871234914338901","0.934391966172874","0"
"Not disabled","2017","Brandenburg","Rural Area","834","0.868478611727452","0.846987244540411","0.889969978914493","0"
"Not disabled","2017","Mecklenburg-Western Pomerania","Urban Area","71","0.882648974306776","0.812124387091133","0.953173561522419","0"
"Not disabled","2017","Brandenburg","Urban Area","82","0.933743150915872","0.882355834260633","0.985130467571112","0"
"Not disabled","2017","Mecklenburg-Western Pomerania","Rural Area","430","0.805918836818507","0.771322224182191","0.840515449454823","0"
"Not disabled","2017","Saxony","Urban Area","799","0.900690173823318","0.880963604524174","0.920416743122463","0"
"Not disabled","2017","Saxony-Anhalt","Urban Area","163","0.896584580469601","0.852346051337246","0.940823109601956","0"
"Not disabled","2017","Saxony","Rural Area","695","0.877331959628251","0.854250412312362","0.90041350694414","0"
"Not disabled","2017","Saxony-Anhalt","Rural Area","689","0.924028087816696","0.904976867506002","0.94307930812739","0"
"Not disabled","2017","Thuringia","Urban Area","258","0.891800278567772","0.856352913649367","0.927247643486177","0"
"Not disabled","2017","Thuringia","Rural Area","604","0.861347391150049","0.83565474220836","0.887040040091738","0"
"Disabled","2018","Schleswig-Holstein","Urban Area","30","0.0813054361044874","0.0513608394966601","0.111250032712315","1"
"Disabled","2018","Schleswig-Holstein","Rural Area","77","0.166300381797285","0.136751939036844","0.195848824557726","1"
"Disabled","2018","Hamburg","Urban Area","46","0.114263196799512","0.0860375624979992","0.142488831101025","1"
"Disabled","2018","Hamburg","Rural Area","","","","","1"
"Disabled","2018","Lower Saxony","Urban Area","101","0.131618355696109","0.111266280141198","0.15197043125102","1"
"Disabled","2018","Lower Saxony","Rural Area","163","0.146460389116328","0.128477610561121","0.164443167671535","1"
"Disabled","2018","Bremen","Urban Area","14","","","","1"
"Disabled","2018","Bremen","Rural Area","","","","","1"
"Disabled","2018","North Rhine-Westphalia","Urban Area","677","0.151181149009826","0.141570431358521","0.160791866661131","1"
"Disabled","2018","North Rhine-Westphalia","Rural Area","14","","","","1"
"Disabled","2018","Hesse","Urban Area","157","0.118398365855233","0.101271697772256","0.135525033938209","1"
"Disabled","2018","Brandenburg","Urban Area","11","","","","1"
"Disabled","2018","Brandenburg","Rural Area","129","0.136105730797822","0.114173450010254","0.158038011585389","1"
"Disabled","2018","Mecklenburg-Western Pomerania","Urban Area","10","","","","1"
"Disabled","2018","Mecklenburg-Western Pomerania","Rural Area","67","0.17700337730112","0.14361571321242","0.21039104138982","1"
"Disabled","2018","Saxony","Urban Area","93","0.0981285397201549","0.0782922149691697","0.11796486447114","1"
"Disabled","2018","Saxony","Rural Area","82","0.123332499249616","0.0999703936720016","0.14669460482723","1"
"Disabled","2018","Saxony-Anhalt","Urban Area","24","","","","1"
"Disabled","2018","Saxony-Anhalt","Rural Area","61","0.0889760340645075","0.0682517035098081","0.109700364619207","1"
"Disabled","2018","Thuringia","Urban Area","38","0.13657493109476","0.0973885728037833","0.175761289385736","1"
"Disabled","2018","Thuringia","Rural Area","87","0.130520931795743","0.104563268240618","0.156478595350867","1"
"Disabled","2018","Hesse","Rural Area","47","0.143537174649187","0.10643174315351","0.180642606144863","1"
"Disabled","2018","Rhineland-Palatinate,Saarland","Urban Area","119","0.126773912680166","0.107066966550027","0.146480858810304","1"
"Disabled","2018","Rhineland-Palatinate,Saarland","Rural Area","57","0.178012227159643","0.140336807923196","0.215687646396091","1"
"Disabled","2018","Baden-Württemberg","Urban Area","239","0.115632006263915","0.103046294268927","0.128217718258904","1"
"Disabled","2018","Baden-Württemberg","Rural Area","40","0.127524001767004","0.0910911752606369","0.163956828273372","1"
"Disabled","2018","Bavaria","Urban Area","185","0.115147227984967","0.100376594451118","0.129917861518816","1"
"Disabled","2018","Bavaria","Rural Area","252","0.121241797827883","0.10760542240087","0.134878173254897","1"
"Disabled","2018","Berlin","Urban Area","121","0.147918526107118","0.125826064864258","0.170010987349978","1"
"Disabled","2018","Berlin","Rural Area","","","","","1"
"Not disabled","2018","Schleswig-Holstein","Urban Area","290","0.918694563895513","0.888749967287685","0.94863916050334","0"
"Not disabled","2018","Schleswig-Holstein","Rural Area","533","0.833699618202715","0.804151175442274","0.863248060963156","0"
"Not disabled","2018","Hamburg","Urban Area","442","0.885736803200488","0.857511168898975","0.913962437502001","0"
"Not disabled","2018","Hamburg","Rural Area","","","","","0"
"Not disabled","2018","Bremen","Urban Area","213","0.943954513204471","0.914033174598059","0.973875851810884","0"
