"m11124","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Disabled","1999","Saxony-Anhalt","East Germany","56","0.0786434772455501","0.0585148140184177","0.0987721404726825","1"
"Not disabled","1999","Schleswig-Holstein","West Germany","300","0.882374245544341","0.847615127862376","0.917133363226305","0"
"Not disabled","1999","Schleswig-Holstein","East Germany","","","","","0"
"Not disabled","1999","Hamburg","West Germany","125","0.819029914930654","0.755256841030548","0.882802988830761","0"
"Not disabled","1999","Hamburg","East Germany","","","","","0"
"Not disabled","1999","Lower Saxony","West Germany","1046","0.857699231442853","0.837715104678975","0.877683358206731","0"
"Not disabled","1999","Lower Saxony","East Germany","","","","","0"
"Not disabled","1999","Bremen","West Germany","74","0.803926381592737","0.72097483702622","0.886877926159253","0"
"Not disabled","1999","Bremen","East Germany","","","","","0"
"Not disabled","1999","Hesse","West Germany","801","0.878329886955052","0.856972524286479","0.899687249623625","0"
"Not disabled","1999","Hesse","East Germany","","","","","0"
"Not disabled","1999","Rhineland-Palatinate,Saarland","West Germany","675","0.848778703440387","0.823506497225965","0.87405090965481","0"
"Not disabled","1999","Rhineland-Palatinate,Saarland","East Germany","","","","","0"
"Not disabled","1999","Baden-Württemberg","West Germany","1558","0.870258634934518","0.854474815370267","0.886042454498769","0"
"Not disabled","1999","Baden-Württemberg","East Germany","","","","","0"
"Not disabled","1999","Bavaria","West Germany","1639","0.879769449881916","0.864761489312172","0.89477741045166","0"
"Not disabled","1999","Bavaria","East Germany","","","","","0"
"Not disabled","1999","Berlin","West Germany","249","0.822905277228972","0.779044196320822","0.866766358137122","0"
"Not disabled","1999","Berlin","East Germany","209","0.927584733687249","0.893719919718008","0.961449547656491","0"
"Not disabled","1999","Brandenburg","West Germany","","","","","0"
"Not disabled","1999","Brandenburg","East Germany","536","0.891643658677909","0.86675178956378","0.916535527792038","0"
"Not disabled","1999","Mecklenburg-Western Pomerania","West Germany","","","","","0"
"Not disabled","1999","Mecklenburg-Western Pomerania","East Germany","369","0.909957815726156","0.881906596907599","0.938009034544713","0"
"Not disabled","1999","Saxony","West Germany","","","","","0"
"Not disabled","1999","Saxony","East Germany","1080","0.923924166405178","0.908641093062647","0.93920723974771","0"
"Not disabled","1999","Saxony-Anhalt","West Germany","","","","","0"
"Not disabled","1999","Saxony-Anhalt","East Germany","631","0.92135652275445","0.901227859527318","0.941485185981582","0"
"Not disabled","1999","North Rhine-Westphalia","West Germany","2375","0.83645940083723","0.822541990897166","0.850376810777295","0"
"Not disabled","1999","Thuringia","East Germany","667","0.901090637530247","0.879314420702481","0.922866854358013","0"
"Not disabled","1999","North Rhine-Westphalia","East Germany","","","","","0"
"Not disabled","1999","Thuringia","West Germany","","","","","0"
"Disabled","2000","Schleswig-Holstein","West Germany","69","0.105983071331323","0.0833890024821506","0.128577140180495","1"
"Disabled","2000","Schleswig-Holstein","East Germany","","","","","1"
"Disabled","2000","Hamburg","West Germany","37","0.167867457060842","0.125289801473905","0.210445112647779","1"
"Disabled","2000","Hamburg","East Germany","","","","","1"
"Disabled","2000","Lower Saxony","West Germany","214","0.122228997496305","0.107990730210349","0.13646726478226","1"
"Disabled","2000","Lower Saxony","East Germany","","","","","1"
"Disabled","2000","Bremen","West Germany","25","","","","1"
"Disabled","2000","Bremen","East Germany","","","","","1"
"Disabled","2000","North Rhine-Westphalia","East Germany","","","","","1"
"Disabled","2000","North Rhine-Westphalia","West Germany","596","0.13090273718193","0.121705922928544","0.140099551435316","1"
"Disabled","2000","Hesse","West Germany","176","0.112539912532518","0.0974324357298757","0.12764738933516","1"
"Disabled","2000","Hesse","East Germany","","","","","1"
"Disabled","2000","Rhineland-Palatinate,Saarland","West Germany","162","0.126228967029685","0.109216946885824","0.143240987173547","1"
"Disabled","2000","Berlin","West Germany","62","0.150409369509705","0.117196194949148","0.183622544070262","1"
"Disabled","2000","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Disabled","2000","Baden-Württemberg","West Germany","295","0.110338116718904","0.0990663648916129","0.121609868546196","1"
"Disabled","2000","Berlin","East Germany","35","0.0923783638460085","0.0631879841468689","0.121568743545148","1"
"Disabled","2000","Brandenburg","West Germany","","","","","1"
"Disabled","2000","Brandenburg","East Germany","99","0.102106609914253","0.0835157141925673","0.120697505635938","1"
"Disabled","2000","Baden-Württemberg","East Germany","","","","","1"
"Disabled","2000","Bavaria","West Germany","322","0.108695263334244","0.0982237225437818","0.119166804124706","1"
"Disabled","2000","Bavaria","East Germany","","","","","1"
"Disabled","2000","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Disabled","2000","Mecklenburg-Western Pomerania","East Germany","49","0.101781303838477","0.0768937844238732","0.126668823253081","1"
"Disabled","2000","Saxony","West Germany","","","","","1"
"Disabled","2000","Saxony","East Germany","118","0.0755422666292025","0.0632897768058338","0.0877947564525711","1"
"Disabled","2000","Saxony-Anhalt","West Germany","","","","","1"
"Disabled","2000","Saxony-Anhalt","East Germany","94","0.0909887232293797","0.073651121660838","0.108326324797921","1"
"Disabled","2000","Thuringia","West Germany","","","","","1"
"Disabled","2000","Thuringia","East Germany","92","0.106038730321888","0.0874336378707855","0.12464382277299","1"
"Not disabled","2000","Schleswig-Holstein","West Germany","644","0.894016928668677","0.871422859819505","0.916610997517849","0"
"Not disabled","2000","Schleswig-Holstein","East Germany","","","","","0"
"Not disabled","2000","Hamburg","West Germany","259","0.832132542939158","0.789554887352221","0.874710198526095","0"
"Not disabled","2000","Hamburg","East Germany","","","","","0"
"Not disabled","2000","Lower Saxony","West Germany","1819","0.877771002503695","0.86353273521774","0.892009269789651","0"
"Not disabled","2000","Lower Saxony","East Germany","","","","","0"
"Not disabled","2000","Bremen","West Germany","163","0.841861515342279","0.789705034418333","0.894017996266226","0"
"Not disabled","2000","Bremen","East Germany","","","","","0"
"Not disabled","2000","Hesse","West Germany","1505","0.887460087467482","0.87235261066484","0.902567564270124","0"
"Not disabled","2000","Hesse","East Germany","","","","","0"
"Not disabled","2000","Rhineland-Palatinate,Saarland","West Germany","1302","0.873771032970315","0.856759012826453","0.890783053114176","0"
"Not disabled","2000","Rhineland-Palatinate,Saarland","East Germany","","","","","0"
"Not disabled","2000","Baden-Württemberg","West Germany","2673","0.889661883281096","0.878390131453805","0.900933635108387","0"
"Not disabled","2000","Baden-Württemberg","East Germany","","","","","0"
"Not disabled","2000","Bavaria","West Germany","3072","0.891304736665756","0.880833195875294","0.901776277456218","0"
"Not disabled","2000","Bavaria","East Germany","","","","","0"
"Not disabled","2000","Berlin","West Germany","383","0.849590630490295","0.816377455929738","0.882803805050852","0"
"Not disabled","2000","Berlin","East Germany","343","0.907621636153991","0.878431256454852","0.936812015853131","0"
"Not disabled","2000","Brandenburg","West Germany","","","","","0"
"Not disabled","2000","Brandenburg","East Germany","920","0.897893390085747","0.879302494364062","0.916484285807433","0"
"Not disabled","2000","Mecklenburg-Western Pomerania","West Germany","","","","","0"
"Not disabled","2000","Mecklenburg-Western Pomerania","East Germany","518","0.898218696161523","0.873331176746919","0.923106215576127","0"
"Not disabled","2000","Saxony","West Germany","","","","","0"
"Not disabled","2000","Saxony","East Germany","1669","0.924457733370798","0.912205243547429","0.936710223194166","0"
"Not disabled","2000","Saxony-Anhalt","West Germany","","","","","0"
"Not disabled","2000","Thuringia","West Germany","","","","","0"
"Not disabled","2000","Saxony-Anhalt","East Germany","963","0.90901127677062","0.891673675202079","0.926348878339162","0"
"Not disabled","2000","North Rhine-Westphalia","West Germany","4571","0.86909726281807","0.859900448564684","0.878294077071456","0"
"Not disabled","2000","North Rhine-Westphalia","East Germany","","","","","0"
"Not disabled","2000","Thuringia","East Germany","960","0.893961269678112","0.87535617722701","0.912566362129214","0"
"Disabled","2001","Schleswig-Holstein","West Germany","73","0.141684960029346","0.114937857796138","0.168432062262554","1"
"Disabled","2001","Brandenburg","East Germany","90","0.0887111323250462","0.0706688698110331","0.106753394839059","1"
"Disabled","2001","Brandenburg","West Germany","","","","","1"
"Disabled","2001","Schleswig-Holstein","East Germany","","","","","1"
"Disabled","2001","Hamburg","West Germany","40","0.180990026208791","0.135485598074006","0.226494454343576","1"
"Disabled","2001","Hamburg","East Germany","","","","","1"
"Disabled","2001","Lower Saxony","West Germany","195","0.122362583926182","0.107453842248445","0.137271325603919","1"
"Disabled","2001","Lower Saxony","East Germany","","","","","1"
"Disabled","2001","North Rhine-Westphalia","West Germany","530","0.132683525499658","0.122956188252709","0.142410862746607","1"
"Disabled","2001","Bremen","West Germany","19","","","","1"
"Disabled","2001","Bremen","East Germany","","","","","1"
"Disabled","2001","North Rhine-Westphalia","East Germany","","","","","1"
"Disabled","2001","Hesse","West Germany","156","0.108542436956973","0.0927426633860151","0.124342210527932","1"
"Disabled","2001","Hesse","East Germany","","","","","1"
"Disabled","2001","Rhineland-Palatinate,Saarland","West Germany","155","0.124669778266867","0.107074128296605","0.142265428237128","1"
"Disabled","2001","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Disabled","2001","Baden-Württemberg","West Germany","258","0.108411611694398","0.0965023902096542","0.120320833179142","1"
"Disabled","2001","Baden-Württemberg","East Germany","","","","","1"
"Disabled","2001","Bavaria","West Germany","293","0.111294482638912","0.100144166734141","0.122444798543683","1"
"Disabled","2001","Bavaria","East Germany","","","","","1"
"Disabled","2001","Berlin","West Germany","61","0.146060518700623","0.112986192777831","0.179134844623416","1"
"Disabled","2001","Berlin","East Germany","34","0.0974860534931994","0.0666305867674637","0.128341520218935","1"
"Disabled","2001","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Disabled","2001","Mecklenburg-Western Pomerania","East Germany","46","0.100970099610158","0.0748727399475902","0.127067459272726","1"
"Disabled","2001","Saxony","West Germany","","","","","1"
"Disabled","2001","Saxony","East Germany","115","0.0811488658855014","0.0679652879010861","0.0943324438699166","1"
"Disabled","2001","Saxony-Anhalt","West Germany","","","","","1"
"Disabled","2001","Saxony-Anhalt","East Germany","84","0.0853175967169377","0.0680206798112969","0.102614513622578","1"
"Disabled","2001","Thuringia","West Germany","","","","","1"
"Disabled","2001","Thuringia","East Germany","71","0.091375190065921","0.0731669908157615","0.109583389316081","1"
"Not disabled","2001","Schleswig-Holstein","West Germany","580","0.858315039970654","0.831567937737446","0.885062142203862","0"
"Not disabled","2001","Schleswig-Holstein","East Germany","","","","","0"
"Not disabled","2001","Hamburg","West Germany","235","0.819009973791209","0.773505545656424","0.864514401925994","0"
"Not disabled","2001","Hamburg","East Germany","","","","","0"
"Not disabled","2001","Lower Saxony","West Germany","1661","0.877637416073818","0.86272867439608","0.892546157751555","0"
"Not disabled","2001","Lower Saxony","East Germany","","","","","0"
"Not disabled","2001","Bremen","West Germany","138","0.855490390330953","0.800491465884901","0.910489314777005","0"
"Not disabled","2001","Bremen","East Germany","","","","","0"
"Not disabled","2001","Hesse","West Germany","1333","0.891457563043027","0.875657789472069","0.907257336613985","0"
"Not disabled","2001","Hesse","East Germany","","","","","0"
"Not disabled","2001","Rhineland-Palatinate,Saarland","West Germany","1199","0.875330221733133","0.857734571762872","0.892925871703395","0"
"Not disabled","2001","Rhineland-Palatinate,Saarland","East Germany","","","","","0"
"Not disabled","2001","Baden-Württemberg","West Germany","2360","0.891588388305602","0.879679166820858","0.903497609790346","0"
"Not disabled","2001","Baden-Württemberg","East Germany","","","","","0"
"Not disabled","2001","Bavaria","West Germany","2763","0.888705517361088","0.877555201456317","0.899855833265859","0"
"Not disabled","2001","Bavaria","East Germany","","","","","0"
"Not disabled","2001","Berlin","West Germany","377","0.853939481299376","0.820865155376584","0.887013807222169","0"
"Not disabled","2001","Berlin","East Germany","321","0.902513946506801","0.871658479781065","0.933369413232536","0"
"Not disabled","2001","Brandenburg","West Germany","","","","","0"
"Not disabled","2001","Brandenburg","East Germany","864","0.911288867674954","0.893246605160941","0.929331130188967","0"
