"m11124","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"Disabled","1998","(Married) couple without C. ","middle vocational","372","0.205334982272868","0.188366523538411","0.222303441007325"
"Disabled","1998","(Married) couple without C. ","vocational + Abi","17","","",""
"Disabled","1998","(Married) couple without C. ","higher vocational","48","0.206817252438177","0.157867530561475","0.255766974314878"
"Disabled","1998","(Married) couple without C. ","higher education","72","0.122980285904145","0.0973150538477153","0.148645517960574"
"Disabled","1998","Single parent ","in school","1","","",""
"Disabled","1998","Single parent ","inadequately","3","","",""
"Disabled","1998","Single parent ","general elemantary","14","","",""
"Disabled","1998","Single parent ","middle vocational","30","0.0784902905726512","0.0502339188508452","0.106746662294457"
"Disabled","1998","Single parent ","vocational + Abi","","","",""
"Disabled","1998","Single parent ","higher vocational","2","","",""
"Disabled","1998","Single parent ","higher education","1","","",""
"Disabled","1998","Couple + C. LE 16 ","in school","","","",""
"Disabled","1998","Couple + C. LE 16 ","inadequately","4","","",""
"Disabled","1998","Couple + C. LE 16 ","general elemantary","8","","",""
"Disabled","1998","Couple + C. LE 16 ","middle vocational","58","0.0325663534443863","0.023978414259277","0.0411542926294957"
"Disabled","1998","Couple + C. LE 16 ","vocational + Abi","3","","",""
"Disabled","1998","Couple + C. LE 16 ","higher vocational","8","","",""
"Disabled","1998","Couple + C. LE 16 ","higher education","6","","",""
"Disabled","1998","Couple + C. GT 16 ","in school","4","","",""
"Disabled","1998","Couple + C. GT 16 ","inadequately","25","","",""
"Disabled","1998","Couple + C. GT 16 ","general elemantary","52","0.0922560911672806","0.0675723873636446","0.116939794970916"
"Disabled","1998","Couple + C. GT 16 ","middle vocational","97","0.101283653332282","0.0841418854530446","0.118425421211519"
"Disabled","1998","Couple + C. GT 16 ","vocational + Abi","4","","",""
"Disabled","1998","Couple + C. GT 16 ","higher vocational","10","","",""
"Disabled","1998","Couple + C. GT 16 ","higher education","23","","",""
"Disabled","1998","Couple + C. LE and GT 16","in school","1","","",""
"Disabled","1998","Couple + C. LE and GT 16","inadequately","4","","",""
"Disabled","1998","Couple + C. LE and GT 16","general elemantary","8","","",""
"Disabled","1998","Couple + C. LE and GT 16","middle vocational","31","0.0695740554775283","0.0468366912682022","0.0923114196868545"
"Disabled","1998","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Disabled","1998","Couple + C. LE and GT 16","higher vocational","3","","",""
"Disabled","1998","Couple + C. LE and GT 16","higher education","4","","",""
"Not disabled","1999","1-pers.-HH","in school","1","","",""
"Not disabled","1999","1-pers.-HH","inadequately","19","","",""
"Not disabled","1999","1-pers.-HH","general elemantary","309","0.758697385412455","0.716448496932691","0.800946273892219"
"Not disabled","1999","1-pers.-HH","middle vocational","732","0.824321160561659","0.798887620310654","0.849754700812664"
"Not disabled","1999","1-pers.-HH","vocational + Abi","67","0.904358540542709","0.836893298864162","0.971823782221257"
"Not disabled","1999","1-pers.-HH","higher vocational","68","0.748518630010214","0.655179604876561","0.841857655143867"
"Not disabled","1999","1-pers.-HH","higher education","212","0.870214183149642","0.827337736574192","0.913090629725091"
"Not disabled","1999","(Married) couple without C. ","in school","2","","",""
"Not disabled","1999","(Married) couple without C. ","inadequately","76","0.823778557969169","0.746755850374702","0.900801265563636"
"Not disabled","1999","(Married) couple without C. ","general elemantary","549","0.792627019371554","0.761813039845804","0.823440998897303"
"Not disabled","1999","(Married) couple without C. ","middle vocational","1831","0.765264769951256","0.747759899712002","0.78276964019051"
"Not disabled","1999","(Married) couple without C. ","vocational + Abi","136","0.871633834444113","0.818104137362496","0.925163531525729"
"Not disabled","1999","(Married) couple without C. ","higher vocational","220","0.793439832771251","0.745151023453426","0.841728642089077"
"Not disabled","1999","(Married) couple without C. ","higher education","585","0.879718476380992","0.85486389451745","0.904573058244534"
"Not disabled","1999","Single parent ","in school","35","0.988727520412375","0.954241357085798","1.02321368373895"
"Not disabled","1999","Single parent ","inadequately","20","","",""
"Not disabled","1999","Single parent ","general elemantary","163","0.90844772980458","0.866317253469239","0.950578206139921"
"Not disabled","1999","Single parent ","middle vocational","328","0.91279712551594","0.883530913444154","0.942063337587727"
"Not disabled","1999","Single parent ","vocational + Abi","12","","",""
"Not disabled","1999","Single parent ","higher vocational","18","","",""
"Not disabled","1999","Single parent ","higher education","70","1","1","1"
"Not disabled","1999","Couple + C. LE 16 ","in school","3","","",""
"Not disabled","1999","Couple + C. LE 16 ","inadequately","56","0.768835059726309","0.662163157630511","0.875506961822107"
"Not disabled","1999","Couple + C. LE 16 ","general elemantary","351","0.976965285072644","0.961404017516465","0.992526552628824"
"Not disabled","1999","Couple + C. LE 16 ","middle vocational","1565","0.972413127592964","0.964430061575404","0.980396193610525"
"Not disabled","1999","Couple + C. LE 16 ","vocational + Abi","162","0.991766621060291","0.977978664235738","1.00555457788484"
"Not disabled","1999","Couple + C. LE 16 ","higher vocational","244","0.972013867650644","0.95148665776324","0.992541077538048"
"Not disabled","1999","Couple + C. LE 16 ","higher education","494","0.987754110744653","0.978123611205956","0.997384610283349"
"Not disabled","1999","Couple + C. GT 16 ","in school","143","0.976713743291145","0.9521667909353","1.00126069564699"
"Not disabled","1999","Couple + C. GT 16 ","inadequately","100","0.814016406798057","0.746610647939058","0.881422165657055"
"Not disabled","1999","Couple + C. GT 16 ","general elemantary","442","0.90422684697529","0.878276378171652","0.930177315778928"
"Not disabled","1999","Couple + C. GT 16 ","middle vocational","1083","0.908161739257898","0.891690868175636","0.92463261034016"
"Not disabled","1999","Couple + C. GT 16 ","vocational + Abi","61","0.979723549771938","0.945192813331516","1.01425428621236"
"Not disabled","1999","Couple + C. GT 16 ","higher vocational","109","0.880572492117325","0.822307277224201","0.938837707010449"
"Not disabled","1999","Couple + C. GT 16 ","higher education","283","0.920125816977827","0.889750962881932","0.950500671073721"
"Not disabled","1999","Couple + C. LE and GT 16","in school","125","0.98674148762504","0.966848714757204","1.00663426049288"
"Not disabled","1999","Couple + C. LE and GT 16","inadequately","48","0.957886644626187","0.903296606096073","1.0124766831563"
"Not disabled","1999","Couple + C. LE and GT 16","general elemantary","241","0.956847542507546","0.931709273469144","0.981985811545948"
"Not disabled","1999","Couple + C. LE and GT 16","middle vocational","452","0.949209026804022","0.929400540538253","0.969017513069791"
"Not disabled","1999","Couple + C. LE and GT 16","vocational + Abi","33","1","1","1"
"Not disabled","1999","Couple + C. LE and GT 16","higher vocational","57","0.950759438956765","0.896011309567143","1.00550756834639"
"Not disabled","1999","Couple + C. LE and GT 16","higher education","131","0.914117828780732","0.867027552955075","0.96120810460639"
"Disabled","1999","1-pers.-HH","in school","","","",""
"Disabled","1999","1-pers.-HH","inadequately","7","","",""
"Disabled","1999","1-pers.-HH","general elemantary","85","0.241302614587545","0.199053726107781","0.283551503067309"
"Disabled","1999","1-pers.-HH","middle vocational","128","0.175678839438341","0.150245299187336","0.201112379689346"
"Disabled","1999","1-pers.-HH","vocational + Abi","6","","",""
"Disabled","1999","1-pers.-HH","higher vocational","15","","",""
"Disabled","1999","1-pers.-HH","higher education","24","","",""
"Disabled","1999","(Married) couple without C. ","in school","","","",""
"Disabled","1999","(Married) couple without C. ","inadequately","18","","",""
"Disabled","1999","(Married) couple without C. ","general elemantary","116","0.207372980628446","0.176559001102697","0.238186960154196"
"Disabled","1999","(Married) couple without C. ","middle vocational","421","0.234735230048744","0.21723035980949","0.252240100287998"
"Disabled","1999","(Married) couple without C. ","vocational + Abi","14","","",""
"Disabled","1999","(Married) couple without C. ","higher vocational","50","0.206560167228749","0.158271357910923","0.254848976546574"
"Disabled","1999","(Married) couple without C. ","higher education","73","0.120281523619008","0.0954269417554656","0.14513610548255"
"Disabled","1999","Single parent ","in school","1","","",""
"Disabled","1999","Single parent ","inadequately","4","","",""
"Disabled","1999","Single parent ","general elemantary","17","","",""
"Disabled","1999","Single parent ","middle vocational","29","","",""
"Disabled","1999","Single parent ","vocational + Abi","","","",""
"Disabled","1999","Single parent ","higher vocational","","","",""
"Disabled","1999","Single parent ","higher education","","","",""
"Disabled","1999","Couple + C. LE 16 ","in school","","","",""
"Disabled","1999","Couple + C. LE 16 ","inadequately","4","","",""
"Disabled","1999","Couple + C. LE 16 ","general elemantary","6","","",""
"Disabled","1999","Couple + C. LE 16 ","middle vocational","52","0.0275868724070358","0.0196038063894754","0.0355699384245962"
"Disabled","1999","Couple + C. LE 16 ","vocational + Abi","3","","",""
"Disabled","1999","Couple + C. LE 16 ","higher vocational","4","","",""
"Disabled","1999","Couple + C. LE 16 ","higher education","7","","",""
"Disabled","1999","Couple + C. GT 16 ","in school","2","","",""
"Disabled","1999","Couple + C. GT 16 ","inadequately","28","","",""
"Disabled","1999","Couple + C. GT 16 ","general elemantary","52","0.0957731530247102","0.0698226842210722","0.121723621828348"
"Disabled","1999","Couple + C. GT 16 ","middle vocational","98","0.0918382607421019","0.0753673896598403","0.108309131824364"
"Disabled","1999","Couple + C. GT 16 ","vocational + Abi","3","","",""
"Disabled","1999","Couple + C. GT 16 ","higher vocational","10","","",""
"Disabled","1999","Couple + C. GT 16 ","higher education","23","","",""
"Disabled","1999","Couple + C. LE and GT 16","in school","2","","",""
"Disabled","1999","Couple + C. LE and GT 16","inadequately","4","","",""
"Disabled","1999","Couple + C. LE and GT 16","general elemantary","10","","",""
"Disabled","1999","Couple + C. LE and GT 16","middle vocational","20","","",""
"Disabled","1999","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Disabled","1999","Couple + C. LE and GT 16","higher vocational","3","","",""
"Disabled","1999","Couple + C. LE and GT 16","higher education","5","","",""
"Not disabled","2000","1-pers.-HH","in school","5","","",""
"Not disabled","2000","1-pers.-HH","inadequately","30","0.847552073061536","0.730132418775191","0.964971727347881"
"Not disabled","2000","1-pers.-HH","general elemantary","442","0.787118769122831","0.753154692491781","0.821082845753881"
"Not disabled","2000","1-pers.-HH","middle vocational","1517","0.843479647983012","0.826552485231706","0.860406810734318"
"Not disabled","2000","1-pers.-HH","vocational + Abi","181","0.920023358656523","0.88195082378165","0.958095893531396"
"Not disabled","2000","1-pers.-HH","higher vocational","207","0.805519830306371","0.756059579072157","0.854980081540584"
"Not disabled","2000","1-pers.-HH","higher education","496","0.892338724510189","0.86629259044225","0.918384858578129"
"Not disabled","2000","(Married) couple without C. ","in school","4","","",""
"Not disabled","2000","(Married) couple without C. ","inadequately","81","0.874337848863307","0.807329942534638","0.941345755191977"
"Not disabled","2000","(Married) couple without C. ","general elemantary","807","0.832464795563835","0.808963153794735","0.855966437332935"
"Not disabled","2000","(Married) couple without C. ","middle vocational","3483","0.797524663819212","0.785484425770466","0.809564901867959"
"Not disabled","2000","(Married) couple without C. ","vocational + Abi","285","0.875327253720747","0.838788455811051","0.911866051630442"
"Not disabled","2000","(Married) couple without C. ","higher vocational","489","0.785612786760684","0.752829419676144","0.818396153845224"
"Not disabled","2000","(Married) couple without C. ","higher education","1139","0.88093872556071","0.863279366030175","0.898598085091245"
