"m11124","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Disabled","2003","Thuringia","Couple + C. LE 16 ","4","","","","1"
"Disabled","2003","Thuringia","Couple + C. GT 16 ","11","","","","1"
"Not disabled","2003","Schleswig-Holstein","1-pers.-HH","85","0.858008029720186","0.788902528373172","0.9271135310672","0"
"Not disabled","2003","Schleswig-Holstein","(Married) couple without C. ","214","0.83131509897455","0.785442954018839","0.877187243930261","0"
"Not disabled","2003","Schleswig-Holstein","Single parent ","27","","","","0"
"Not disabled","2003","Schleswig-Holstein","Couple + C. LE 16 ","129","0.998116151289242","0.990662141347502","1.00557016123098","0"
"Not disabled","2003","Schleswig-Holstein","Couple + C. GT 16 ","89","0.850609624035042","0.780390250607262","0.920828997462823","0"
"Not disabled","2003","Schleswig-Holstein","Couple + C. LE and GT 16","47","0.961771714519523","0.908623154881014","1.01492027415803","0"
"Not disabled","2003","Hamburg","1-pers.-HH","58","0.725470547008496","0.623096227957059","0.827844866059932","0"
"Not disabled","2003","Hamburg","(Married) couple without C. ","86","0.818905566411974","0.743428058338919","0.89438307448503","0"
"Not disabled","2003","Hamburg","Single parent ","11","","","","0"
"Not disabled","2003","Hamburg","Couple + C. LE 16 ","60","0.977314558200515","0.939948784575415","1.01468033182562","0"
"Not disabled","2003","Hamburg","Couple + C. GT 16 ","21","","","","0"
"Not disabled","2003","Hamburg","Couple + C. LE and GT 16","21","","","","0"
"Not disabled","2003","Lower Saxony","1-pers.-HH","180","0.837091654352082","0.787499101817472","0.886684206886692","0"
"Not disabled","2003","Lower Saxony","(Married) couple without C. ","513","0.810685325092097","0.779468502268642","0.841902147915553","0"
"Not disabled","2003","Lower Saxony","Single parent ","91","0.909179111493386","0.853952420924768","0.964405802062005","0"
"Not disabled","2003","Lower Saxony","Couple + C. LE 16 ","394","0.953001757750243","0.932491359384467","0.973512156116018","0"
"Not disabled","2003","Lower Saxony","Couple + C. GT 16 ","328","0.893886078696316","0.862027372459847","0.925744784932785","0"
"Not disabled","2003","Lower Saxony","Couple + C. LE and GT 16","135","0.958394671370295","0.925551083610305","0.991238259130285","0"
"Not disabled","2003","Bremen","1-pers.-HH","29","","","","0"
"Not disabled","2003","Bremen","(Married) couple without C. ","53","0.79571492820585","0.696938078124917","0.894491778286783","0"
"Not disabled","2003","Bremen","Single parent ","7","","","","0"
"Not disabled","2003","Bremen","Couple + C. LE 16 ","29","","","","0"
"Not disabled","2003","Bremen","Couple + C. GT 16 ","27","","","","0"
"Not disabled","2003","Bremen","Couple + C. LE and GT 16","10","","","","0"
"Not disabled","2003","North Rhine-Westphalia","1-pers.-HH","529","0.811242899855318","0.780902257953986","0.84158354175665","0"
"Not disabled","2003","North Rhine-Westphalia","(Married) couple without C. ","1274","0.788435898265793","0.76820773751276","0.808664059018826","0"
"Not disabled","2003","North Rhine-Westphalia","Single parent ","192","0.930641343407903","0.895947214469022","0.965335472346784","0"
"Not disabled","2003","North Rhine-Westphalia","Couple + C. LE 16 ","949","0.966440064333866","0.955170383674675","0.977709744993058","0"
"Not disabled","2003","North Rhine-Westphalia","Couple + C. GT 16 ","717","0.90475372107074","0.884244464286061","0.92526297785542","0"
"Not disabled","2003","North Rhine-Westphalia","Couple + C. LE and GT 16","357","0.967176411636007","0.949021543210543","0.985331280061472","0"
"Not disabled","2003","Hesse","1-pers.-HH","155","0.822082057729185","0.766822597572696","0.877341517885674","0"
"Not disabled","2003","Hesse","(Married) couple without C. ","445","0.808465984254215","0.77533744545628","0.84159452305215","0"
"Not disabled","2003","Hesse","Single parent ","50","0.931899226644801","0.865321763349906","0.998476689939696","0"
"Not disabled","2003","Hesse","Couple + C. LE 16 ","320","0.959249868751373","0.938014668812537","0.980485068690209","0"
"Not disabled","2003","Hesse","Couple + C. GT 16 ","205","0.91899538100219","0.883579975104064","0.954410786900316","0"
"Not disabled","2003","Hesse","Couple + C. LE and GT 16","108","0.92811386961654","0.881509110041559","0.974718629191522","0"
"Not disabled","2003","Rhineland-Palatinate,Saarland","1-pers.-HH","149","0.842536879833594","0.788877537651966","0.896196222015222","0"
"Not disabled","2003","Rhineland-Palatinate,Saarland","(Married) couple without C. ","331","0.789902423080629","0.750849171874181","0.828955674287077","0"
"Not disabled","2003","Rhineland-Palatinate,Saarland","Single parent ","71","0.927066840232608","0.868987621355256","0.985146059109961","0"
"Not disabled","2003","Berlin","(Married) couple without C. ","184","0.787085292247475","0.733948614523921","0.840221969971029","0"
"Not disabled","2003","Berlin","Couple + C. GT 16 ","127","0.893027091174904","0.841829056180148","0.94422512616966","0"
"Not disabled","2003","Berlin","Couple + C. LE and GT 16","45","0.936582084330084","0.866906909499402","1.00625725916077","0"
"Not disabled","2003","Brandenburg","1-pers.-HH","102","0.872075644556399","0.811811251790954","0.932340037321844","0"
"Not disabled","2003","Brandenburg","(Married) couple without C. ","279","0.808214490212018","0.766790248663126","0.84963873176091","0"
"Not disabled","2003","Bavaria","(Married) couple without C. ","822","0.820275532158713","0.796285323595072","0.844265740722354","0"
"Not disabled","2003","Bavaria","Single parent ","163","0.954829743089038","0.923793216105756","0.985866270072321","0"
"Not disabled","2003","Bavaria","Couple + C. GT 16 ","548","0.928656292034527","0.907886725794591","0.949425858274464","0"
"Not disabled","2003","Bavaria","Couple + C. LE and GT 16","245","0.953669659307172","0.927870251899396","0.979469066714948","0"
"Not disabled","2003","Berlin","1-pers.-HH","170","0.82588135945956","0.773194414280495","0.878568304638625","0"
"Not disabled","2003","Berlin","Single parent ","61","0.968345884254582","0.925783910337736","1.01090785817143","0"
"Not disabled","2003","Berlin","Couple + C. LE 16 ","125","0.919582249060284","0.87353889601814","0.965625602102429","0"
"Not disabled","2003","Brandenburg","Single parent ","47","0.980132337709338","0.940655421843152","1.01960925357553","0"
"Not disabled","2003","Brandenburg","Couple + C. LE 16 ","149","0.992216779132991","0.978200182410494","1.00623337585549","0"
"Not disabled","2003","Brandenburg","Couple + C. GT 16 ","179","0.952771163085695","0.922608532310376","0.982933793861013","0"
"Not disabled","2003","Brandenburg","Couple + C. LE and GT 16","61","0.946505293046787","0.891376938004045","1.00163364808953","0"
"Not disabled","2003","Mecklenburg-Western Pomerania","1-pers.-HH","61","0.791333277663566","0.698748722771074","0.883917832556059","0"
"Not disabled","2003","Mecklenburg-Western Pomerania","(Married) couple without C. ","147","0.808023215844669","0.750803107904595","0.865243323784742","0"
"Not disabled","2003","Mecklenburg-Western Pomerania","Single parent ","33","0.954012111885515","0.884619578008235","1.02340464576279","0"
"Not disabled","2003","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","79","0.962476150830818","0.921090073885968","1.00386222777567","0"
"Not disabled","2003","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","103","0.986155104275299","0.963911118103424","1.00839909044717","0"
"Not disabled","2003","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","31","0.958555286354683","0.890551314953401","1.02655925775596","0"
"Not disabled","2003","Saxony","1-pers.-HH","187","0.873299886052942","0.828523363213058","0.918076408892826","0"
"Not disabled","2003","Saxony","(Married) couple without C. ","517","0.890023804966983","0.864562289428322","0.915485320505645","0"
"Not disabled","2003","Saxony","Single parent ","76","0.943086323730041","0.893244596059853","0.992928051400228","0"
"Not disabled","2003","Baden-Württemberg","(Married) couple without C. ","688","0.825230618844562","0.799109581666318","0.851351656022807","0"
"Not disabled","2003","Baden-Württemberg","Single parent ","120","0.912468242258416","0.864072835200213","0.960863649316619","0"
"Not disabled","2003","Baden-Württemberg","Couple + C. GT 16 ","419","0.891642511329147","0.863390689198272","0.919894333460022","0"
"Not disabled","2003","Baden-Württemberg","Couple + C. LE and GT 16","290","0.987034365284331","0.97412514205408","0.999943588514581","0"
"Not disabled","2003","Bavaria","1-pers.-HH","348","0.855809905156965","0.821384864372126","0.890234945941803","0"
"Not disabled","2003","Bavaria","Couple + C. LE 16 ","650","0.984103415473791","0.974553980734812","0.993652850212771","0"
"Not disabled","2003","Saxony","Couple + C. LE 16 ","242","0.98727305421255","0.9732655333972","1.0012805750279","0"
"Not disabled","2003","Saxony","Couple + C. GT 16 ","296","0.939099314873866","0.912563181271348","0.965635448476385","0"
"Not disabled","2003","Saxony","Couple + C. LE and GT 16","143","0.984358688334661","0.964231415325766","1.00448596134356","0"
"Not disabled","2003","Saxony-Anhalt","1-pers.-HH","105","0.884937382291673","0.82760526165172","0.942269502931626","0"
"Not disabled","2003","Saxony-Anhalt","(Married) couple without C. ","284","0.844414953146938","0.805308087779403","0.883521818514473","0"
"Not disabled","2003","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","164","0.89096953900418","0.845935123353747","0.936003954654613","0"
"Not disabled","2003","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","137","0.942372172177202","0.904309945048035","0.980434399306369","0"
"Not disabled","2003","Baden-Württemberg","1-pers.-HH","267","0.81022549198287","0.767528480857958","0.852922503107783","0"
"Not disabled","2003","Baden-Württemberg","Couple + C. LE 16 ","594","0.962806492576522","0.947777062321638","0.977835922831406","0"
"Not disabled","2003","Saxony-Anhalt","Single parent ","43","0.905732652767571","0.822195471443598","0.989269834091544","0"
"Not disabled","2003","Saxony-Anhalt","Couple + C. LE 16 ","121","0.969087474657733","0.938745641396905","0.99942930791856","0"
"Not disabled","2003","Saxony-Anhalt","Couple + C. GT 16 ","214","0.921548969497099","0.886571072244883","0.956526866749316","0"
"Not disabled","2003","Saxony-Anhalt","Couple + C. LE and GT 16","62","0.996321456033806","0.981372339293526","1.01127057277409","0"
"Not disabled","2003","Thuringia","1-pers.-HH","105","0.895345207014722","0.840346886409636","0.950343527619807","0"
"Not disabled","2003","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","280","0.960504497865622","0.937970893549303","0.98303810218194","0"
"Not disabled","2003","Thuringia","(Married) couple without C. ","256","0.829364900353066","0.786795799737149","0.871934000968982","0"
"Not disabled","2003","Thuringia","Single parent ","43","0.956833021114081","0.898730755570493","1.01493528665767","0"
"Not disabled","2003","Thuringia","Couple + C. LE 16 ","152","0.974550657081186","0.949837610486304","0.999263703676069","0"
"Not disabled","2003","Thuringia","Couple + C. GT 16 ","205","0.922095417941453","0.886352446969695","0.957838388913211","0"
"Not disabled","2003","Thuringia","Couple + C. LE and GT 16","86","0.966394157452552","0.928741875955674","1.00404643894943","0"
"Disabled","2004","Berlin","Single parent ","4","","","","1"
"Disabled","2004","Berlin","Couple + C. LE and GT 16","2","","","","1"
"Disabled","2004","Brandenburg","1-pers.-HH","18","","","","1"
"Disabled","2004","Brandenburg","(Married) couple without C. ","67","0.198964729922774","0.157020489237659","0.240908970607888","1"
"Disabled","2004","Schleswig-Holstein","1-pers.-HH","12","","","","1"
"Disabled","2004","Schleswig-Holstein","(Married) couple without C. ","43","0.163533876356642","0.11883482966676","0.208232923046523","1"
"Disabled","2004","Schleswig-Holstein","Single parent ","4","","","","1"
"Disabled","2004","Schleswig-Holstein","Couple + C. LE 16 ","3","","","","1"
"Disabled","2004","Bavaria","Single parent ","11","","","","1"
"Disabled","2004","Bavaria","Couple + C. LE and GT 16","7","","","","1"
"Disabled","2004","Berlin","1-pers.-HH","31","0.185900014374237","0.131157365103165","0.240642663645308","1"
"Disabled","2004","Berlin","(Married) couple without C. ","47","0.212308730010132","0.160134742262416","0.264482717757848","1"
"Disabled","2004","Berlin","Couple + C. LE 16 ","9","","","","1"
"Disabled","2004","Berlin","Couple + C. GT 16 ","9","","","","1"
"Disabled","2004","Brandenburg","Single parent ","3","","","","1"
"Disabled","2004","Brandenburg","Couple + C. LE 16 ","1","","","","1"
"Disabled","2004","Schleswig-Holstein","Couple + C. GT 16 ","9","","","","1"
"Disabled","2004","Schleswig-Holstein","Couple + C. LE and GT 16","2","","","","1"
"Disabled","2004","Hamburg","1-pers.-HH","14","","","","1"
"Disabled","2004","Hamburg","(Married) couple without C. ","17","","","","1"
"Disabled","2004","Hamburg","Single parent ","1","","","","1"
"Disabled","2004","Hamburg","Couple + C. LE 16 ","2","","","","1"
"Disabled","2004","Hamburg","Couple + C. GT 16 ","2","","","","1"
"Disabled","2004","Baden-Württemberg","Single parent ","16","","","","1"
"Disabled","2004","Baden-Württemberg","Couple + C. LE and GT 16","7","","","","1"
"Disabled","2004","Bavaria","1-pers.-HH","57","0.157115918119582","0.121137187587949","0.193094648651215","1"
"Disabled","2004","Bavaria","(Married) couple without C. ","163","0.178493055791165","0.154493956340605","0.202492155241726","1"
"Disabled","2004","Bavaria","Couple + C. LE 16 ","9","","","","1"
"Disabled","2004","Bavaria","Couple + C. GT 16 ","46","0.0779776576163918","0.0563599237657439","0.0995953914670397","1"
"Disabled","2004","Hamburg","Couple + C. LE and GT 16","","","","","1"
"Disabled","2004","Lower Saxony","1-pers.-HH","33","0.152856731161731","0.10624974008189","0.199463722241572","1"
"Disabled","2004","Lower Saxony","(Married) couple without C. ","96","0.213150472256367","0.18051729217557","0.245783652337164","1"
"Disabled","2004","Lower Saxony","Single parent ","12","","","","1"
"Disabled","2004","Lower Saxony","Couple + C. LE 16 ","17","","","","1"
"Disabled","2004","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","4","","","","1"
"Disabled","2004","Baden-Württemberg","1-pers.-HH","59","0.201949549047914","0.157964030182644","0.245935067913183","1"
"Disabled","2004","Baden-Württemberg","(Married) couple without C. ","127","0.174974500371255","0.148728011260004","0.201220989482505","1"
"Disabled","2004","Baden-Württemberg","Couple + C. LE 16 ","16","","","","1"
"Disabled","2004","Baden-Württemberg","Couple + C. GT 16 ","43","0.0959582815637142","0.0682800123247519","0.123636550802676","1"
"Disabled","2004","Lower Saxony","Couple + C. GT 16 ","32","0.0800140162711924","0.0515491585070766","0.108478874035308","1"
"Disabled","2004","Lower Saxony","Couple + C. LE and GT 16","8","","","","1"
"Disabled","2004","Bremen","1-pers.-HH","7","","","","1"
"Disabled","2004","Bremen","(Married) couple without C. ","12","","","","1"
"Disabled","2004","Bremen","Single parent ","","","","","1"
"Disabled","2004","Rhineland-Palatinate,Saarland","Single parent ","4","","","","1"
"Disabled","2004","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","6","","","","1"
"Disabled","2004","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","20","","","","1"
"Disabled","2004","Bremen","Couple + C. LE 16 ","","","","","1"
"Disabled","2004","Bremen","Couple + C. GT 16 ","1","","","","1"
