"pli0091_h","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","2017","higher education","Urban Area","1389","0.30291154876622","0.29064861226061","0.315174485271829"
"Min 1x per month","2017","higher education","Rural Area","433","0.226935192264197","0.208922081508023","0.24494830302037"
"Rarely","2017","in school","Urban Area","110","0.347066595199775","0.293989187590137","0.400144002809412"
"Rarely","2017","in school","Rural Area","45","0.289525255070063","0.210017290896356","0.369033219243769"
"Rarely","2017","inadequately","Urban Area","303","0.26096308230174","0.240924245460138","0.281001919143343"
"Rarely","2017","inadequately","Rural Area","133","0.310880569750025","0.278081508736202","0.343679630763848"
"Rarely","2017","general elemantary","Urban Area","849","0.387033703811905","0.367994089561556","0.406073318062254"
"Rarely","2017","general elemantary","Rural Area","430","0.339253070682245","0.313827222528583","0.364678918835907"
"Rarely","2017","middle vocational","Urban Area","3539","0.433344157696339","0.422409989562721","0.444278325829956"
"Rarely","2017","middle vocational","Rural Area","2458","0.470375313767363","0.456706378892733","0.484044248641992"
"Rarely","2017","vocational + Abi","Urban Area","834","0.461382960665932","0.437699828800698","0.485066092531166"
"Rarely","2017","vocational + Abi","Rural Area","339","0.498704586176113","0.460413649715739","0.536995522636486"
"Rarely","2017","higher vocational","Urban Area","483","0.565096907434301","0.532780610567949","0.597413204300653"
"Rarely","2017","higher vocational","Rural Area","373","0.591704456928159","0.553594592674902","0.629814321181415"
"Rarely","2017","higher education","Urban Area","2577","0.48648699205921","0.473148585190707","0.499825398927713"
"Rarely","2017","higher education","Rural Area","1094","0.537948554135122","0.516507537101706","0.559389571168538"
"Never","2017","in school","Urban Area","24","","",""
"Never","2017","in school","Rural Area","7","","",""
"Never","2017","inadequately","Urban Area","1369","0.614422818700371","0.592213295452849","0.636632341947894"
"Never","2017","inadequately","Rural Area","562","0.567565360859014","0.532459021076846","0.602671700641183"
"Never","2017","general elemantary","Urban Area","1235","0.430729411818599","0.411372900249214","0.450085923387984"
"Never","2017","general elemantary","Rural Area","669","0.496466944004135","0.469616273170966","0.523317614837304"
"Never","2017","middle vocational","Urban Area","2469","0.327019341043315","0.316667976568938","0.337370705517692"
"Never","2017","middle vocational","Rural Area","1608","0.309299813655163","0.296641876949332","0.321957750360995"
"Never","2017","vocational + Abi","Urban Area","383","0.198898230513101","0.179934332179204","0.217862128846998"
"Never","2017","vocational + Abi","Rural Area","140","0.226326135119356","0.194280140322862","0.258372129915851"
"Never","2017","higher vocational","Urban Area","176","0.207788825179112","0.18134066589969","0.234236984458534"
"Never","2017","higher vocational","Rural Area","126","0.202446643722588","0.171291279982881","0.233602007462296"
"Never","2017","higher education","Urban Area","1227","0.168672995498395","0.158679869967909","0.178666121028881"
"Never","2017","higher education","Rural Area","476","0.184528951488301","0.167846250213318","0.201211652763284"
"Daily","2018","in school","Urban Area","","","",""
"Daily","2018","in school","Rural Area","","","",""
"Daily","2018","inadequately","Urban Area","2","","",""
"Daily","2018","inadequately","Rural Area","2","","",""
"Daily","2018","general elemantary","Urban Area","","","",""
"Daily","2018","general elemantary","Rural Area","2","","",""
"Daily","2018","middle vocational","Urban Area","1","","",""
"Daily","2018","middle vocational","Rural Area","1","","",""
"Daily","2018","vocational + Abi","Urban Area","","","",""
"Daily","2018","vocational + Abi","Rural Area","1","","",""
"Daily","2018","higher vocational","Urban Area","","","",""
"Daily","2018","higher vocational","Rural Area","","","",""
"Daily","2018","higher education","Urban Area","1","","",""
"Daily","2018","higher education","Rural Area","1","","",""
"Min 1x per week","2018","in school","Urban Area","1","","",""
"Min 1x per week","2018","in school","Rural Area","","","",""
"Min 1x per week","2018","inadequately","Urban Area","18","","",""
"Min 1x per week","2018","inadequately","Rural Area","7","","",""
"Min 1x per week","2018","general elemantary","Urban Area","11","","",""
"Min 1x per week","2018","general elemantary","Rural Area","2","","",""
"Min 1x per week","2018","middle vocational","Urban Area","15","","",""
"Min 1x per week","2018","middle vocational","Rural Area","7","","",""
"Min 1x per week","2018","vocational + Abi","Urban Area","1","","",""
"Min 1x per week","2018","vocational + Abi","Rural Area","","","",""
"Min 1x per week","2018","higher vocational","Urban Area","","","",""
"Min 1x per week","2018","higher vocational","Rural Area","","","",""
"Min 1x per week","2018","higher education","Urban Area","9","","",""
"Min 1x per week","2018","higher education","Rural Area","3","","",""
"Min 1x per month","2018","in school","Urban Area","","","",""
"Min 1x per month","2018","in school","Rural Area","","","",""
"Min 1x per month","2018","inadequately","Urban Area","94","0.137094620844374","0.116240987116873","0.157948254571874"
"Min 1x per month","2018","inadequately","Rural Area","37","0.142320723324922","0.107953110492974","0.17668833615687"
"Min 1x per month","2018","general elemantary","Urban Area","44","0.121274047343625","0.0933499526673868","0.149198142019863"
"Min 1x per month","2018","general elemantary","Rural Area","17","","",""
"Min 1x per month","2018","middle vocational","Urban Area","53","0.124387890332505","0.0951668965640007","0.15360888410101"
"Min 1x per month","2018","middle vocational","Rural Area","18","","",""
"Min 1x per month","2018","vocational + Abi","Urban Area","4","","",""
"Min 1x per month","2018","vocational + Abi","Rural Area","3","","",""
"Min 1x per month","2018","higher vocational","Urban Area","","","",""
"Min 1x per month","2018","higher vocational","Rural Area","","","",""
"Min 1x per month","2018","higher education","Urban Area","57","0.160976905815448","0.128923723987372","0.193030087643524"
"Min 1x per month","2018","higher education","Rural Area","12","","",""
"Rarely","2018","in school","Urban Area","","","",""
"Rarely","2018","in school","Rural Area","","","",""
"Rarely","2018","inadequately","Urban Area","183","0.194312152964629","0.170322534878034","0.218301771051224"
"Rarely","2018","inadequately","Rural Area","50","0.149359329988731","0.114296893859142","0.184421766118321"
"Rarely","2018","general elemantary","Urban Area","112","0.233478800353335","0.197291661135773","0.269665939570898"
"Rarely","2018","general elemantary","Rural Area","43","0.262125207784544","0.203339115525953","0.320911300043135"
"Rarely","2018","middle vocational","Urban Area","107","0.266167393447825","0.22703593998006","0.30529884691559"
"Rarely","2018","middle vocational","Rural Area","29","","",""
"Rarely","2018","vocational + Abi","Urban Area","10","","",""
"Rarely","2018","vocational + Abi","Rural Area","4","","",""
"Rarely","2018","higher vocational","Urban Area","","","",""
"Rarely","2018","higher vocational","Rural Area","","","",""
"Rarely","2018","higher education","Urban Area","126","0.233446879832968","0.196551875416665","0.270341884249271"
"Rarely","2018","higher education","Rural Area","33","0.23047899579297","0.162858107336843","0.298099884249098"
"Never","2018","in school","Urban Area","2","","",""
"Never","2018","in school","Rural Area","2","","",""
"Never","2018","inadequately","Urban Area","748","0.633639383038377","0.604427105516203","0.662851660560551"
"Never","2018","inadequately","Rural Area","301","0.698448768130207","0.653304702465403","0.743592833795012"
"Never","2018","general elemantary","Urban Area","358","0.616500874819447","0.574908140044624","0.65809360959427"
"Never","2018","general elemantary","Rural Area","151","0.576308704815","0.510257427353964","0.642359982276035"
"Never","2018","middle vocational","Urban Area","314","0.581604663871733","0.537927200455299","0.625282127288167"
"Never","2018","middle vocational","Rural Area","112","0.602988763080653","0.528781593926803","0.677195932234503"
"Never","2018","vocational + Abi","Urban Area","45","0.796246771019816","0.694329318926665","0.898164223112968"
"Never","2018","vocational + Abi","Rural Area","19","","",""
"Never","2018","higher vocational","Urban Area","","","",""
"Never","2018","higher vocational","Rural Area","","","",""
"Never","2018","higher education","Urban Area","312","0.557590437738915","0.514272047112798","0.600908828365033"
"Never","2018","higher education","Rural Area","100","0.678328989040082","0.603325562000328","0.753332416079836"
"Daily","2019","in school","Urban Area","","","",""
"Daily","2019","in school","Rural Area","","","",""
"Daily","2019","inadequately","Urban Area","5","","",""
"Daily","2019","inadequately","Rural Area","1","","",""
"Daily","2019","general elemantary","Urban Area","1","","",""
"Daily","2019","general elemantary","Rural Area","1","","",""
"Daily","2019","middle vocational","Urban Area","1","","",""
"Daily","2019","middle vocational","Rural Area","2","","",""
"Daily","2019","vocational + Abi","Urban Area","","","",""
"Daily","2019","vocational + Abi","Rural Area","","","",""
"Daily","2019","higher vocational","Urban Area","","","",""
"Daily","2019","higher vocational","Rural Area","","","",""
"Daily","2019","higher education","Urban Area","1","","",""
"Daily","2019","higher education","Rural Area","","","",""
"Min 1x per week","2019","in school","Urban Area","12","","",""
"Min 1x per week","2019","in school","Rural Area","8","","",""
"Min 1x per week","2019","inadequately","Urban Area","14","","",""
"Min 1x per week","2019","inadequately","Rural Area","10","","",""
"Min 1x per week","2019","general elemantary","Urban Area","44","0.0252365242241697","0.0181841445581186","0.0322889038902208"
"Min 1x per week","2019","general elemantary","Rural Area","33","0.0289209604679132","0.0190175359822337","0.0388243849535926"
"Min 1x per week","2019","middle vocational","Urban Area","126","0.0184128121909464","0.0151828416349068","0.0216427827469859"
"Min 1x per week","2019","middle vocational","Rural Area","45","0.00919550103685385","0.00639575239128534","0.0119952496824224"
"Min 1x per week","2019","vocational + Abi","Urban Area","27","","",""
"Min 1x per week","2019","vocational + Abi","Rural Area","14","","",""
"Min 1x per week","2019","higher vocational","Urban Area","11","","",""
"Min 1x per week","2019","higher vocational","Rural Area","3","","",""
"Min 1x per week","2019","higher education","Urban Area","111","0.0272383679766451","0.0226857953618636","0.0317909405914267"
"Min 1x per week","2019","higher education","Rural Area","26","","",""
"Min 1x per month","2019","in school","Urban Area","94","0.454362531140309","0.390837419427162","0.517887642853456"
"Min 1x per month","2019","in school","Rural Area","33","0.515006980302611","0.408760896786401","0.621253063818822"
"Min 1x per month","2019","inadequately","Urban Area","86","0.117905825039465","0.099697094233629","0.136114555845301"
"Min 1x per month","2019","inadequately","Rural Area","40","0.0695470610676975","0.047092155734038","0.0920019664013571"
"Min 1x per month","2019","general elemantary","Urban Area","277","0.159672276339007","0.143201639375114","0.176142913302899"
"Min 1x per month","2019","general elemantary","Rural Area","204","0.161065194856815","0.139342349732814","0.182788039980817"
"Min 1x per month","2019","middle vocational","Urban Area","1305","0.188552687387204","0.179155008798342","0.197950365976066"
