"pli0091_h","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Rarely","2013","Not Working","vocational + Abi","150","0.310226648839792","0.261833120274935","0.358620177404649","4"
"Rarely","2013","Not Working","higher vocational","173","0.310943589775665","0.26922921743332","0.352657962118011","4"
"Rarely","2013","Not Working","higher education","638","0.417512909252688","0.392251611425244","0.442774207080131","4"
"Rarely","2013","Part Time","higher education","862","0.518853968617812","0.493661142781813","0.544046794453811","4"
"Rarely","2013","Not Working","general elemantary","325","0.180576947001653","0.160080223869263","0.201073670134044","4"
"Rarely","2013","Full Time","inadequately","30","0.435466956200033","0.319316382920279","0.551617529479787","4"
"Rarely","2013","Full Time","in school","2","","","","4"
"Daily","2014","Not Working","in school","","","","","1"
"Daily","2014","Not Working","inadequately","","","","","1"
"Daily","2014","Not Working","general elemantary","","","","","1"
"Daily","2014","Not Working","middle vocational","","","","","1"
"Daily","2014","Not Working","vocational + Abi","","","","","1"
"Daily","2014","Not Working","higher vocational","","","","","1"
"Daily","2014","Not Working","higher education","","","","","1"
"Daily","2014","Part Time","inadequately","","","","","1"
"Daily","2014","Part Time","general elemantary","","","","","1"
"Daily","2014","Part Time","middle vocational","","","","","1"
"Daily","2014","Part Time","vocational + Abi","","","","","1"
"Daily","2014","Part Time","higher vocational","","","","","1"
"Daily","2014","Part Time","higher education","","","","","1"
"Daily","2014","Full Time","general elemantary","","","","","1"
"Daily","2014","Full Time","middle vocational","","","","","1"
"Daily","2014","Full Time","vocational + Abi","","","","","1"
"Daily","2014","Full Time","higher vocational","","","","","1"
"Daily","2014","Full Time","higher education","","","","","1"
"Daily","2014","Part Time","in school","","","","","1"
"Daily","2014","Full Time","in school","","","","","1"
"Daily","2014","Full Time","inadequately","","","","","1"
"Min 1x per month","2014","Full Time","in school","","","","","3"
"Min 1x per month","2014","Full Time","general elemantary","","","","","3"
"Min 1x per month","2014","Full Time","middle vocational","","","","","3"
"Min 1x per month","2014","Full Time","vocational + Abi","","","","","3"
"Min 1x per month","2014","Full Time","higher vocational","","","","","3"
"Min 1x per month","2014","Full Time","higher education","","","","","3"
"Min 1x per month","2014","Part Time","in school","","","","","3"
"Min 1x per month","2014","Part Time","inadequately","","","","","3"
"Min 1x per month","2014","Part Time","general elemantary","","","","","3"
"Min 1x per month","2014","Part Time","middle vocational","","","","","3"
"Min 1x per month","2014","Part Time","vocational + Abi","","","","","3"
"Min 1x per month","2014","Part Time","higher vocational","","","","","3"
"Min 1x per month","2014","Part Time","higher education","","","","","3"
"Min 1x per month","2014","Not Working","in school","","","","","3"
"Min 1x per month","2014","Not Working","inadequately","","","","","3"
"Min 1x per month","2014","Not Working","general elemantary","","","","","3"
"Min 1x per month","2014","Not Working","middle vocational","","","","","3"
"Min 1x per month","2014","Not Working","vocational + Abi","","","","","3"
"Min 1x per month","2014","Not Working","higher vocational","","","","","3"
"Min 1x per month","2014","Not Working","higher education","","","","","3"
"Min 1x per month","2014","Full Time","inadequately","","","","","3"
"Min 1x per week","2014","Not Working","in school","","","","","2"
"Min 1x per week","2014","Part Time","inadequately","","","","","2"
"Min 1x per week","2014","Full Time","general elemantary","","","","","2"
"Min 1x per week","2014","Full Time","middle vocational","","","","","2"
"Min 1x per week","2014","Full Time","vocational + Abi","","","","","2"
"Min 1x per week","2014","Full Time","higher vocational","","","","","2"
"Min 1x per week","2014","Full Time","higher education","","","","","2"
"Min 1x per week","2014","Part Time","in school","","","","","2"
"Min 1x per week","2014","Part Time","general elemantary","","","","","2"
"Min 1x per week","2014","Part Time","middle vocational","","","","","2"
"Min 1x per week","2014","Part Time","vocational + Abi","","","","","2"
"Min 1x per week","2014","Part Time","higher vocational","","","","","2"
"Min 1x per week","2014","Part Time","higher education","","","","","2"
"Min 1x per week","2014","Not Working","general elemantary","","","","","2"
"Min 1x per week","2014","Not Working","middle vocational","","","","","2"
"Min 1x per week","2014","Not Working","vocational + Abi","","","","","2"
"Min 1x per week","2014","Not Working","higher vocational","","","","","2"
"Min 1x per week","2014","Not Working","inadequately","","","","","2"
"Min 1x per week","2014","Not Working","higher education","","","","","2"
"Min 1x per week","2014","Full Time","in school","","","","","2"
"Min 1x per week","2014","Full Time","inadequately","","","","","2"
"Never","2014","Full Time","in school","","","","","5"
"Never","2014","Full Time","inadequately","","","","","5"
"Never","2014","Full Time","general elemantary","","","","","5"
"Never","2014","Full Time","middle vocational","","","","","5"
"Never","2014","Full Time","vocational + Abi","","","","","5"
"Never","2014","Full Time","higher vocational","","","","","5"
"Never","2014","Full Time","higher education","","","","","5"
"Never","2014","Part Time","in school","","","","","5"
"Never","2014","Part Time","inadequately","","","","","5"
"Never","2014","Part Time","general elemantary","","","","","5"
"Never","2014","Part Time","middle vocational","","","","","5"
"Never","2014","Part Time","vocational + Abi","","","","","5"
"Never","2014","Part Time","higher vocational","","","","","5"
"Never","2014","Part Time","higher education","","","","","5"
"Never","2014","Not Working","in school","","","","","5"
"Never","2014","Not Working","inadequately","","","","","5"
"Never","2014","Not Working","general elemantary","","","","","5"
"Never","2014","Not Working","middle vocational","","","","","5"
"Never","2014","Not Working","vocational + Abi","","","","","5"
"Never","2014","Not Working","higher vocational","","","","","5"
"Never","2014","Not Working","higher education","","","","","5"
"Rarely","2014","Full Time","middle vocational","","","","","4"
"Rarely","2014","Full Time","general elemantary","","","","","4"
"Rarely","2014","Full Time","higher vocational","","","","","4"
"Rarely","2014","Full Time","higher education","","","","","4"
"Rarely","2014","Part Time","in school","","","","","4"
"Rarely","2014","Part Time","vocational + Abi","","","","","4"
"Rarely","2014","Part Time","higher vocational","","","","","4"
"Rarely","2014","Part Time","higher education","","","","","4"
"Rarely","2014","Not Working","in school","","","","","4"
"Rarely","2014","Full Time","vocational + Abi","","","","","4"
"Rarely","2014","Part Time","inadequately","","","","","4"
"Rarely","2014","Not Working","inadequately","","","","","4"
"Rarely","2014","Part Time","general elemantary","","","","","4"
"Rarely","2014","Part Time","middle vocational","","","","","4"
"Rarely","2014","Not Working","general elemantary","","","","","4"
"Rarely","2014","Not Working","middle vocational","","","","","4"
"Rarely","2014","Not Working","vocational + Abi","","","","","4"
"Rarely","2014","Not Working","higher vocational","","","","","4"
"Rarely","2014","Not Working","higher education","","","","","4"
"Rarely","2014","Full Time","in school","","","","","4"
"Rarely","2014","Full Time","inadequately","","","","","4"
"Daily","2015","Not Working","in school","","","","","1"
"Daily","2015","Not Working","inadequately","","","","","1"
"Daily","2015","Not Working","general elemantary","","","","","1"
"Daily","2015","Not Working","middle vocational","","","","","1"
"Daily","2015","Not Working","vocational + Abi","","","","","1"
"Daily","2015","Not Working","higher vocational","","","","","1"
"Daily","2015","Not Working","higher education","","","","","1"
"Daily","2015","Part Time","inadequately","","","","","1"
"Daily","2015","Part Time","general elemantary","","","","","1"
"Daily","2015","Part Time","middle vocational","","","","","1"
"Daily","2015","Part Time","vocational + Abi","","","","","1"
"Daily","2015","Part Time","higher vocational","","","","","1"
"Daily","2015","Part Time","higher education","","","","","1"
"Daily","2015","Full Time","general elemantary","","","","","1"
"Daily","2015","Full Time","vocational + Abi","","","","","1"
"Daily","2015","Full Time","higher vocational","","","","","1"
"Daily","2015","Full Time","higher education","","","","","1"
"Daily","2015","Part Time","in school","","","","","1"
"Daily","2015","Full Time","middle vocational","","","","","1"
"Daily","2015","Full Time","inadequately","","","","","1"
"Daily","2015","Full Time","in school","","","","","1"
"Min 1x per month","2015","Full Time","in school","1","","","","3"
"Min 1x per month","2015","Full Time","general elemantary","150","0.259892735536902","0.226733244330835","0.293052226742969","3"
"Min 1x per month","2015","Full Time","middle vocational","827","0.203695361672638","0.191475843227175","0.2159148801181","3"
"Min 1x per month","2015","Full Time","vocational + Abi","217","0.265006988666846","0.235979338762771","0.294034638570921","3"
"Min 1x per month","2015","Full Time","higher vocational","147","0.190196765276038","0.162146918865368","0.218246611686708","3"
"Min 1x per month","2015","Full Time","higher education","729","0.298471968488881","0.281480464394312","0.31546347258345","3"
"Min 1x per month","2015","Part Time","in school","42","0.596756677458193","0.484226527701181","0.709286827215206","3"
"Min 1x per month","2015","Part Time","inadequately","12","","","","3"
"Min 1x per month","2015","Part Time","general elemantary","109","0.135138277741087","0.109684983282757","0.160591572199417","3"
"Min 1x per month","2015","Part Time","middle vocational","620","0.193377702393067","0.180053245629253","0.20670215915688","3"
"Min 1x per month","2015","Part Time","vocational + Abi","144","0.226254095274168","0.195818823317051","0.256689367231284","3"
"Min 1x per month","2015","Part Time","higher vocational","65","0.176467836977521","0.136065349734723","0.216870324220319","3"
"Min 1x per month","2015","Part Time","higher education","374","0.277297189987654","0.255497857782786","0.299096522192522","3"
"Min 1x per month","2015","Not Working","in school","138","0.470115534036811","0.413731293109391","0.526499774964231","3"
"Min 1x per month","2015","Not Working","inadequately","20","","","","3"
"Min 1x per month","2015","Not Working","general elemantary","181","0.0857611745809654","0.072100519799053","0.0994218293628778","3"
"Min 1x per month","2015","Not Working","middle vocational","535","0.104418950075803","0.0956266224317751","0.113211277719831","3"
"Min 1x per month","2015","Not Working","vocational + Abi","67","0.145351283021274","0.115895538554964","0.174807027487584","3"
"Min 1x per month","2015","Not Working","higher vocational","46","0.0901819280656454","0.0634780710479637","0.116885785083327","3"
