"pgnation","year","age_gr","n","percent","lower_confidence","upper_confidence"
"139","1995","66 and older","","","",""
"140","1995","16-34 y.","","","",""
"140","1995","35-65 y.","","","",""
"140","1995","66 and older","","","",""
"141","1995","16-34 y.","","","",""
"141","1995","35-65 y.","","","",""
"141","1995","66 and older","","","",""
"142","1995","16-34 y.","","","",""
"142","1995","35-65 y.","","","",""
"142","1995","66 and older","","","",""
"143","1995","16-34 y.","","","",""
"143","1995","35-65 y.","","","",""
"143","1995","66 and older","","","",""
"144","1995","16-34 y.","","","",""
"144","1995","35-65 y.","","","",""
"144","1995","66 and older","","","",""
"145","1995","16-34 y.","","","",""
"145","1995","35-65 y.","","","",""
"145","1995","66 and older","","","",""
"146","1995","16-34 y.","","","",""
"146","1995","35-65 y.","","","",""
"146","1995","66 and older","","","",""
"147","1995","16-34 y.","","","",""
"147","1995","35-65 y.","","","",""
"147","1995","66 and older","","","",""
"148","1995","16-34 y.","","","",""
"148","1995","35-65 y.","","","",""
"148","1995","66 and older","","","",""
"149","1995","16-34 y.","","","",""
"149","1995","35-65 y.","","","",""
"149","1995","66 and older","","","",""
"151","1995","16-34 y.","","","",""
"151","1995","35-65 y.","","","",""
"151","1995","66 and older","","","",""
"152","1995","16-34 y.","","","",""
"152","1995","35-65 y.","","","",""
"152","1995","66 and older","","","",""
"154","1995","16-34 y.","","","",""
"154","1995","35-65 y.","","","",""
"154","1995","66 and older","","","",""
"155","1995","16-34 y.","","","",""
"155","1995","35-65 y.","","","",""
"155","1995","66 and older","","","",""
"156","1995","16-34 y.","","","",""
"156","1995","35-65 y.","","","",""
"156","1995","66 and older","","","",""
"158","1995","16-34 y.","","","",""
"158","1995","35-65 y.","","","",""
"158","1995","66 and older","","","",""
"162","1995","16-34 y.","","","",""
"162","1995","35-65 y.","","","",""
"162","1995","66 and older","","","",""
"164","1995","16-34 y.","","","",""
"164","1995","35-65 y.","","","",""
"164","1995","66 and older","","","",""
"165","1995","16-34 y.","","","",""
"165","1995","35-65 y.","","","",""
"165","1995","66 and older","","","",""
"166","1995","16-34 y.","","","",""
"166","1995","35-65 y.","","","",""
"166","1995","66 and older","","","",""
"167","1995","16-34 y.","","","",""
"167","1995","35-65 y.","","","",""
"167","1995","66 and older","","","",""
"168","1995","16-34 y.","","","",""
"168","1995","35-65 y.","","","",""
"168","1995","66 and older","","","",""
"169","1995","16-34 y.","","","",""
"169","1995","35-65 y.","","","",""
"169","1995","66 and older","","","",""
"172","1995","16-34 y.","","","",""
"172","1995","35-65 y.","","","",""
"172","1995","66 and older","","","",""
"173","1995","16-34 y.","","","",""
"173","1995","35-65 y.","","","",""
"173","1995","66 and older","","","",""
"178","1995","16-34 y.","","","",""
"178","1995","35-65 y.","","","",""
"178","1995","66 and older","","","",""
"181","1995","16-34 y.","","","",""
"181","1995","35-65 y.","","","",""
"181","1995","66 and older","","","",""
"183","1995","16-34 y.","","","",""
"183","1995","35-65 y.","","","",""
"183","1995","66 and older","","","",""
"188","1995","16-34 y.","","","",""
"188","1995","35-65 y.","","","",""
"188","1995","66 and older","","","",""
"195","1995","16-34 y.","","","",""
"195","1995","35-65 y.","","","",""
"195","1995","66 and older","","","",""
"196","1995","16-34 y.","","","",""
"196","1995","35-65 y.","","","",""
"196","1995","66 and older","","","",""
"999","1995","16-34 y.","","","",""
"999","1995","35-65 y.","","","",""
"999","1995","66 and older","","","",""
"1","1996","16-34 y.","3800","0.878069146543733","0.868794232688089","0.887344060399378"
"1","1996","35-65 y.","5689","0.910900377650071","0.904111662861017","0.917689092439125"
"1","1996","66 and older","1510","0.984760209207701","0.97871777716743","0.990802641247972"
"2","1996","16-34 y.","452","0.0499747390945901","0.0437983938591127","0.0561510843300674"
"2","1996","35-65 y.","319","0.0237353586905595","0.0201079551694294","0.0273627622116897"
"2","1996","66 and older","11","","",""
"3","1996","16-34 y.","154","0.0194138339861759","0.0155028390294885","0.0233248289428634"
"3","1996","35-65 y.","264","0.0214528863651211","0.018000273163075","0.0249054995671671"
"3","1996","66 and older","9","","",""
"4","1996","16-34 y.","108","0.00702566401062501","0.00465810169067045","0.00939322633057957"
"4","1996","35-65 y.","149","0.00609582794355586","0.00424100355543374","0.00795065233167798"
"4","1996","66 and older","14","","",""
"5","1996","16-34 y.","148","0.0119794660347053","0.00889563599412286","0.0150632960752877"
"5","1996","35-65 y.","190","0.0107751315601048","0.00831491694509528","0.0132353461751142"
"5","1996","66 and older","21","","",""
"6","1996","16-34 y.","49","0.00330725721399085","0.00167982333213083","0.00493469109585086"
"6","1996","35-65 y.","68","0.00206888883687915","0.000986126726653375","0.00315165094710492"
"6","1996","66 and older","7","","",""
"10","1996","16-34 y.","7","","",""
"10","1996","35-65 y.","15","","",""
"10","1996","66 and older","4","","",""
"11","1996","16-34 y.","3","","",""
"11","1996","35-65 y.","6","","",""
"11","1996","66 and older","1","","",""
"12","1996","16-34 y.","5","","",""
"12","1996","35-65 y.","7","","",""
"12","1996","66 and older","","","",""
"13","1996","16-34 y.","","","",""
"13","1996","35-65 y.","","","",""
"13","1996","66 and older","","","",""
"14","1996","16-34 y.","1","","",""
"14","1996","35-65 y.","6","","",""
"14","1996","66 and older","","","",""
"15","1996","16-34 y.","","","",""
"15","1996","35-65 y.","","","",""
"15","1996","66 and older","","","",""
"16","1996","16-34 y.","","","",""
"16","1996","35-65 y.","","","",""
"16","1996","66 and older","","","",""
"17","1996","16-34 y.","","","",""
"17","1996","35-65 y.","","","",""
"17","1996","66 and older","","","",""
"18","1996","16-34 y.","4","","",""
"18","1996","35-65 y.","1","","",""
"18","1996","66 and older","","","",""
"19","1996","16-34 y.","4","","",""
"19","1996","35-65 y.","1","","",""
"19","1996","66 and older","1","","",""
"20","1996","16-34 y.","","","",""
"20","1996","35-65 y.","","","",""
"20","1996","66 and older","","","",""
"21","1996","16-34 y.","3","","",""
"21","1996","35-65 y.","1","","",""
"21","1996","66 and older","","","",""
"22","1996","16-34 y.","7","","",""
"22","1996","35-65 y.","10","","",""
"22","1996","66 and older","1","","",""
"23","1996","16-34 y.","","","",""
"23","1996","35-65 y.","1","","",""
"23","1996","66 and older","","","",""
"24","1996","16-34 y.","2","","",""
"24","1996","35-65 y.","4","","",""
"24","1996","66 and older","","","",""
"25","1996","16-34 y.","","","",""
"25","1996","35-65 y.","","","",""
"25","1996","66 and older","","","",""
"26","1996","16-34 y.","","","",""
"26","1996","35-65 y.","4","","",""
"26","1996","66 and older","","","",""
"27","1996","16-34 y.","","","",""
"27","1996","35-65 y.","","","",""
"27","1996","66 and older","","","",""
"28","1996","16-34 y.","5","","",""
"28","1996","35-65 y.","4","","",""
"28","1996","66 and older","","","",""
"29","1996","16-34 y.","1","","",""
"29","1996","35-65 y.","","","",""
"29","1996","66 and older","","","",""
"30","1996","16-34 y.","","","",""
"30","1996","35-65 y.","","","",""
"30","1996","66 and older","","","",""
"31","1996","16-34 y.","","","",""
"31","1996","35-65 y.","3","","",""
"31","1996","66 and older","","","",""
"32","1996","16-34 y.","3","","",""
"32","1996","35-65 y.","4","","",""
"32","1996","66 and older","","","",""
"34","1996","16-34 y.","","","",""
"34","1996","35-65 y.","","","",""
"34","1996","66 and older","","","",""
"35","1996","16-34 y.","","","",""
"35","1996","35-65 y.","1","","",""
"35","1996","66 and older","","","",""
"36","1996","16-34 y.","","","",""
"36","1996","35-65 y.","","","",""
"36","1996","66 and older","","","",""
"37","1996","16-34 y.","","","",""
"37","1996","35-65 y.","","","",""
"37","1996","66 and older","","","",""
"38","1996","16-34 y.","1","","",""
"38","1996","35-65 y.","3","","",""
"38","1996","66 and older","","","",""
"39","1996","16-34 y.","","","",""
"39","1996","35-65 y.","","","",""
"39","1996","66 and older","","","",""
"40","1996","16-34 y.","1","","",""
"40","1996","35-65 y.","","","",""
"40","1996","66 and older","","","",""
"41","1996","16-34 y.","","","",""
"41","1996","35-65 y.","","","",""
"41","1996","66 and older","","","",""
"42","1996","16-34 y.","","","",""
"42","1996","35-65 y.","","","",""
"42","1996","66 and older","","","",""
"43","1996","16-34 y.","","","",""
"43","1996","35-65 y.","","","",""
"43","1996","66 and older","","","",""
"44","1996","16-34 y.","","","",""
"44","1996","35-65 y.","","","",""
"44","1996","66 and older","","","",""
"45","1996","16-34 y.","","","",""
"45","1996","35-65 y.","","","",""
"45","1996","66 and older","","","",""
"46","1996","16-34 y.","","","",""
"46","1996","35-65 y.","","","",""
"46","1996","66 and older","","","",""
"47","1996","16-34 y.","","","",""
"47","1996","35-65 y.","","","",""
"47","1996","66 and older","","","",""
"48","1996","16-34 y.","","","",""
"48","1996","35-65 y.","","","",""
"48","1996","66 and older","","","",""
"49","1996","16-34 y.","","","",""
"49","1996","35-65 y.","1","","",""
"49","1996","66 and older","","","",""
"50","1996","16-34 y.","","","",""
"50","1996","35-65 y.","","","",""
"50","1996","66 and older","","","",""
"51","1996","16-34 y.","","","",""
"51","1996","35-65 y.","1","","",""
"51","1996","66 and older","","","",""
"52","1996","16-34 y.","","","",""
"52","1996","35-65 y.","","","",""
"52","1996","66 and older","","","",""
"53","1996","16-34 y.","1","","",""
"53","1996","35-65 y.","","","",""
"53","1996","66 and older","","","",""
"54","1996","16-34 y.","1","","",""
"54","1996","35-65 y.","","","",""
"54","1996","66 and older","","","",""
"55","1996","16-34 y.","","","",""
"55","1996","35-65 y.","1","","",""
"55","1996","66 and older","","","",""
"56","1996","16-34 y.","","","",""
"56","1996","35-65 y.","","","",""
"56","1996","66 and older","","","",""
"59","1996","16-34 y.","1","","",""
"59","1996","35-65 y.","","","",""
"59","1996","66 and older","","","",""
"60","1996","16-34 y.","","","",""
"60","1996","35-65 y.","","","",""
"60","1996","66 and older","","","",""
"61","1996","16-34 y.","","","",""
"61","1996","35-65 y.","","","",""
"61","1996","66 and older","","","",""
"64","1996","16-34 y.","","","",""
"64","1996","35-65 y.","","","",""
"64","1996","66 and older","","","",""
"65","1996","16-34 y.","","","",""
"65","1996","35-65 y.","","","",""
"65","1996","66 and older","","","",""
"66","1996","16-34 y.","","","",""
"66","1996","35-65 y.","","","",""
"66","1996","66 and older","","","",""
"67","1996","16-34 y.","","","",""
"67","1996","35-65 y.","","","",""
"67","1996","66 and older","","","",""
"68","1996","16-34 y.","2","","",""
"68","1996","35-65 y.","","","",""
"68","1996","66 and older","","","",""
"71","1996","16-34 y.","","","",""
"71","1996","35-65 y.","","","",""
"71","1996","66 and older","","","",""
"72","1996","16-34 y.","1","","",""
"72","1996","35-65 y.","","","",""
"72","1996","66 and older","","","",""
"73","1996","16-34 y.","","","",""
"73","1996","35-65 y.","","","",""
"73","1996","66 and older","","","",""
"74","1996","16-34 y.","2","","",""
"74","1996","35-65 y.","","","",""
"74","1996","66 and older","","","",""
"75","1996","16-34 y.","2","","",""
"75","1996","35-65 y.","","","",""
"75","1996","66 and older","","","",""
"76","1996","16-34 y.","","","",""
"76","1996","35-65 y.","","","",""
"76","1996","66 and older","","","",""
"77","1996","16-34 y.","","","",""
"77","1996","35-65 y.","","","",""
"77","1996","66 and older","","","",""
"78","1996","16-34 y.","","","",""
"78","1996","35-65 y.","4","","",""
"78","1996","66 and older","","","",""
"79","1996","16-34 y.","1","","",""
"79","1996","35-65 y.","","","",""
"79","1996","66 and older","","","",""
"80","1996","16-34 y.","","","",""
"80","1996","35-65 y.","","","",""
"80","1996","66 and older","","","",""
"81","1996","16-34 y.","","","",""
"81","1996","35-65 y.","","","",""
"81","1996","66 and older","","","",""
"82","1996","16-34 y.","","","",""
"82","1996","35-65 y.","","","",""
"82","1996","66 and older","","","",""
"83","1996","16-34 y.","4","","",""
"83","1996","35-65 y.","1","","",""
"83","1996","66 and older","","","",""
"84","1996","16-34 y.","","","",""
"84","1996","35-65 y.","","","",""
"84","1996","66 and older","","","",""
"85","1996","16-34 y.","","","",""
"85","1996","35-65 y.","","","",""
"85","1996","66 and older","","","",""
"86","1996","16-34 y.","","","",""
"86","1996","35-65 y.","","","",""
"86","1996","66 and older","","","",""
"89","1996","16-34 y.","2","","",""
"89","1996","35-65 y.","3","","",""
"89","1996","66 and older","","","",""
"90","1996","16-34 y.","1","","",""
"90","1996","35-65 y.","","","",""
"90","1996","66 and older","","","",""
"92","1996","16-34 y.","","","",""
"92","1996","35-65 y.","","","",""
"92","1996","66 and older","","","",""
"94","1996","16-34 y.","1","","",""
"94","1996","35-65 y.","","","",""
"94","1996","66 and older","","","",""
"95","1996","16-34 y.","","","",""
"95","1996","35-65 y.","","","",""
"95","1996","66 and older","","","",""
"96","1996","16-34 y.","","","",""
"96","1996","35-65 y.","","","",""
"96","1996","66 and older","","","",""
"97","1996","16-34 y.","","","",""
"97","1996","35-65 y.","","","",""
"97","1996","66 and older","","","",""
"98","1996","16-34 y.","2","","",""
"98","1996","35-65 y.","1","","",""
"98","1996","66 and older","","","",""
"101","1996","16-34 y.","","","",""
"101","1996","35-65 y.","","","",""
"101","1996","66 and older","","","",""
"102","1996","16-34 y.","1","","",""
"102","1996","35-65 y.","2","","",""
"102","1996","66 and older","","","",""
"103","1996","16-34 y.","1","","",""
"103","1996","35-65 y.","1","","",""
"103","1996","66 and older","","","",""
"105","1996","16-34 y.","","","",""
"105","1996","35-65 y.","","","",""
"105","1996","66 and older","","","",""
"108","1996","16-34 y.","","","",""
"108","1996","35-65 y.","","","",""
"108","1996","66 and older","","","",""
"110","1996","16-34 y.","","","",""
"110","1996","35-65 y.","","","",""
"110","1996","66 and older","","","",""
"111","1996","16-34 y.","","","",""
"111","1996","35-65 y.","","","",""
"111","1996","66 and older","","","",""
"113","1996","16-34 y.","","","",""
"113","1996","35-65 y.","","","",""
"113","1996","66 and older","","","",""
"116","1996","16-34 y.","","","",""
"116","1996","35-65 y.","","","",""
"116","1996","66 and older","","","",""
"117","1996","16-34 y.","","","",""
"117","1996","35-65 y.","","","",""
"117","1996","66 and older","","","",""
"118","1996","16-34 y.","","","",""
"118","1996","35-65 y.","","","",""
"118","1996","66 and older","","","",""
"119","1996","16-34 y.","","","",""
"119","1996","35-65 y.","","","",""
"119","1996","66 and older","","","",""
"120","1996","16-34 y.","","","",""
"120","1996","35-65 y.","","","",""
"120","1996","66 and older","","","",""
"121","1996","16-34 y.","","","",""
"121","1996","35-65 y.","","","",""
"121","1996","66 and older","","","",""
"122","1996","16-34 y.","","","",""
"122","1996","35-65 y.","","","",""
"122","1996","66 and older","","","",""
"123","1996","16-34 y.","","","",""
"123","1996","35-65 y.","","","",""
"123","1996","66 and older","","","",""
"124","1996","16-34 y.","","","",""
"124","1996","35-65 y.","","","",""
"124","1996","66 and older","","","",""
"125","1996","16-34 y.","","","",""
