"pgnation","year","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"173","1985","Couple + C. LE and GT 16","","","",""
"178","1985","1-pers.-HH","","","",""
"178","1985","(Married) couple without C. ","","","",""
"178","1985","Single parent ","","","",""
"178","1985","Couple + C. LE 16 ","","","",""
"178","1985","Couple + C. GT 16 ","","","",""
"178","1985","Couple + C. LE and GT 16","","","",""
"181","1985","1-pers.-HH","","","",""
"181","1985","(Married) couple without C. ","","","",""
"181","1985","Single parent ","","","",""
"181","1985","Couple + C. LE 16 ","","","",""
"181","1985","Couple + C. GT 16 ","","","",""
"181","1985","Couple + C. LE and GT 16","","","",""
"183","1985","1-pers.-HH","","","",""
"183","1985","(Married) couple without C. ","","","",""
"183","1985","Single parent ","","","",""
"183","1985","Couple + C. LE 16 ","","","",""
"183","1985","Couple + C. GT 16 ","","","",""
"183","1985","Couple + C. LE and GT 16","","","",""
"188","1985","1-pers.-HH","","","",""
"188","1985","(Married) couple without C. ","","","",""
"188","1985","Single parent ","","","",""
"188","1985","Couple + C. LE 16 ","","","",""
"188","1985","Couple + C. GT 16 ","","","",""
"188","1985","Couple + C. LE and GT 16","","","",""
"195","1985","1-pers.-HH","","","",""
"195","1985","(Married) couple without C. ","","","",""
"195","1985","Single parent ","","","",""
"195","1985","Couple + C. LE 16 ","","","",""
"195","1985","Couple + C. GT 16 ","","","",""
"195","1985","Couple + C. LE and GT 16","","","",""
"196","1985","1-pers.-HH","","","",""
"196","1985","(Married) couple without C. ","","","",""
"196","1985","Single parent ","","","",""
"196","1985","Couple + C. LE 16 ","","","",""
"196","1985","Couple + C. GT 16 ","","","",""
"196","1985","Couple + C. LE and GT 16","","","",""
"999","1985","1-pers.-HH","","","",""
"999","1985","(Married) couple without C. ","","","",""
"999","1985","Single parent ","","","",""
"999","1985","Couple + C. LE 16 ","","","",""
"999","1985","Couple + C. GT 16 ","","","",""
"999","1985","Couple + C. LE and GT 16","","","",""
"1","1986","1-pers.-HH","964","0.954621442213749","0.942442975887563","0.966799908539936"
"1","1986","(Married) couple without C. ","2086","0.965324193790595","0.957986141387125","0.972662246194066"
"1","1986","Single parent ","412","0.942643265158096","0.922482661326545","0.962803868989647"
"1","1986","Couple + C. LE 16 ","1579","0.877579295845409","0.864495911286586","0.890662680404231"
"1","1986","Couple + C. GT 16 ","1646","0.953937297262116","0.944986732357193","0.962887862167038"
"1","1986","Couple + C. LE and GT 16","823","0.887776672313683","0.871260375032354","0.904292969595011"
"2","1986","1-pers.-HH","31","0.0102858097000361","0.00438208899369203","0.0161895304063802"
"2","1986","(Married) couple without C. ","43","0.00532502890795439","0.00240603956330686","0.00824401825260193"
"2","1986","Single parent ","23","","",""
"2","1986","Couple + C. LE 16 ","242","0.0410468347563557","0.0331275124086878","0.0489661571040236"
"2","1986","Couple + C. GT 16 ","129","0.0122859467906366","0.00758228859779107","0.0169896049834821"
"2","1986","Couple + C. LE and GT 16","283","0.0617388732967755","0.0491449667304997","0.0743327798630513"
"3","1986","1-pers.-HH","38","0.0110670181740809","0.00494562316990482","0.0171884131782571"
"3","1986","(Married) couple without C. ","100","0.00901837069997216","0.00522672479020762","0.0128100166097367"
"3","1986","Single parent ","25","","",""
"3","1986","Couple + C. LE 16 ","171","0.0206622044424919","0.0149840909244213","0.0263403179605626"
"3","1986","Couple + C. GT 16 ","37","0.00475999464934154","0.0018211071070927","0.00769888219159038"
"3","1986","Couple + C. LE and GT 16","78","0.0194988904831762","0.0122637286406409","0.0267340523257115"
"4","1986","1-pers.-HH","18","","",""
"4","1986","(Married) couple without C. ","51","0.00373400185468195","0.00128772363473908","0.00618028007462483"
"4","1986","Single parent ","6","","",""
"4","1986","Couple + C. LE 16 ","93","0.00736433150326034","0.00395152953059016","0.0107771334759305"
"4","1986","Couple + C. GT 16 ","120","0.00702007517322358","0.00345509647811915","0.010585053868328"
"4","1986","Couple + C. LE and GT 16","66","0.00699602829605981","0.00263468244774909","0.0113573741443705"
"5","1986","1-pers.-HH","31","0.00816275720512053","0.00289785500903297","0.0134276594012081"
"5","1986","(Married) couple without C. ","34","0.00341175057106997","0.00107303478370249","0.00575046635843745"
"5","1986","Single parent ","26","","",""
"5","1986","Couple + C. LE 16 ","195","0.024869079151456","0.0186530820674023","0.0310850762355098"
"5","1986","Couple + C. GT 16 ","102","0.00896786749476207","0.00494251161150631","0.0129932233780178"
"5","1986","Couple + C. LE and GT 16","94","0.0146871168774444","0.00839242304060686","0.020981810714282"
"6","1986","1-pers.-HH","28","","",""
"6","1986","(Married) couple without C. ","48","0.00140738361179438","-9.62130396886171e-05","0.00291098026327737"
"6","1986","Single parent ","13","","",""
"6","1986","Couple + C. LE 16 ","88","0.00380932770293531","0.00135040493155219","0.00626825047431843"
"6","1986","Couple + C. GT 16 ","57","0.00283166086535128","0.000562733030447034","0.00510058870025552"
"6","1986","Couple + C. LE and GT 16","54","0.00500012204160728","0.00130931728583816","0.0086909267973764"
"10","1986","1-pers.-HH","3","","",""
"10","1986","(Married) couple without C. ","7","","",""
"10","1986","Single parent ","1","","",""
"10","1986","Couple + C. LE 16 ","9","","",""
"10","1986","Couple + C. GT 16 ","9","","",""
"10","1986","Couple + C. LE and GT 16","","","",""
"11","1986","1-pers.-HH","1","","",""
"11","1986","(Married) couple without C. ","4","","",""
"11","1986","Single parent ","","","",""
"11","1986","Couple + C. LE 16 ","3","","",""
"11","1986","Couple + C. GT 16 ","1","","",""
"11","1986","Couple + C. LE and GT 16","3","","",""
"12","1986","1-pers.-HH","1","","",""
"12","1986","(Married) couple without C. ","3","","",""
"12","1986","Single parent ","","","",""
"12","1986","Couple + C. LE 16 ","3","","",""
"12","1986","Couple + C. GT 16 ","2","","",""
"12","1986","Couple + C. LE and GT 16","","","",""
"13","1986","1-pers.-HH","","","",""
"13","1986","(Married) couple without C. ","","","",""
"13","1986","Single parent ","","","",""
"13","1986","Couple + C. LE 16 ","","","",""
"13","1986","Couple + C. GT 16 ","","","",""
"13","1986","Couple + C. LE and GT 16","","","",""
"14","1986","1-pers.-HH","","","",""
"14","1986","(Married) couple without C. ","2","","",""
"14","1986","Single parent ","","","",""
"14","1986","Couple + C. LE 16 ","3","","",""
"14","1986","Couple + C. GT 16 ","1","","",""
"14","1986","Couple + C. LE and GT 16","","","",""
"15","1986","1-pers.-HH","","","",""
"15","1986","(Married) couple without C. ","","","",""
"15","1986","Single parent ","","","",""
"15","1986","Couple + C. LE 16 ","","","",""
"15","1986","Couple + C. GT 16 ","","","",""
"15","1986","Couple + C. LE and GT 16","","","",""
"16","1986","1-pers.-HH","","","",""
"16","1986","(Married) couple without C. ","","","",""
"16","1986","Single parent ","","","",""
"16","1986","Couple + C. LE 16 ","","","",""
"16","1986","Couple + C. GT 16 ","","","",""
"16","1986","Couple + C. LE and GT 16","","","",""
"17","1986","1-pers.-HH","","","",""
"17","1986","(Married) couple without C. ","1","","",""
"17","1986","Single parent ","","","",""
"17","1986","Couple + C. LE 16 ","","","",""
"17","1986","Couple + C. GT 16 ","","","",""
"17","1986","Couple + C. LE and GT 16","","","",""
"18","1986","1-pers.-HH","2","","",""
"18","1986","(Married) couple without C. ","2","","",""
"18","1986","Single parent ","1","","",""
"18","1986","Couple + C. LE 16 ","4","","",""
"18","1986","Couple + C. GT 16 ","","","",""
"18","1986","Couple + C. LE and GT 16","","","",""
"19","1986","1-pers.-HH","","","",""
"19","1986","(Married) couple without C. ","1","","",""
"19","1986","Single parent ","2","","",""
"19","1986","Couple + C. LE 16 ","1","","",""
"19","1986","Couple + C. GT 16 ","","","",""
"19","1986","Couple + C. LE and GT 16","1","","",""
"20","1986","1-pers.-HH","","","",""
"20","1986","(Married) couple without C. ","","","",""
"20","1986","Single parent ","","","",""
"20","1986","Couple + C. LE 16 ","","","",""
"20","1986","Couple + C. GT 16 ","2","","",""
"20","1986","Couple + C. LE and GT 16","","","",""
"21","1986","1-pers.-HH","","","",""
"21","1986","(Married) couple without C. ","2","","",""
"21","1986","Single parent ","","","",""
"21","1986","Couple + C. LE 16 ","","","",""
"21","1986","Couple + C. GT 16 ","","","",""
"21","1986","Couple + C. LE and GT 16","","","",""
"22","1986","1-pers.-HH","3","","",""
"22","1986","(Married) couple without C. ","","","",""
"22","1986","Single parent ","","","",""
"22","1986","Couple + C. LE 16 ","4","","",""
"22","1986","Couple + C. GT 16 ","","","",""
"22","1986","Couple + C. LE and GT 16","","","",""
"23","1986","1-pers.-HH","","","",""
"23","1986","(Married) couple without C. ","","","",""
"23","1986","Single parent ","","","",""
"23","1986","Couple + C. LE 16 ","2","","",""
"23","1986","Couple + C. GT 16 ","","","",""
"23","1986","Couple + C. LE and GT 16","","","",""
"24","1986","1-pers.-HH","","","",""
"24","1986","(Married) couple without C. ","","","",""
"24","1986","Single parent ","","","",""
"24","1986","Couple + C. LE 16 ","2","","",""
"24","1986","Couple + C. GT 16 ","","","",""
"24","1986","Couple + C. LE and GT 16","","","",""
"25","1986","1-pers.-HH","","","",""
"25","1986","(Married) couple without C. ","","","",""
"25","1986","Single parent ","","","",""
"25","1986","Couple + C. LE 16 ","2","","",""
"25","1986","Couple + C. GT 16 ","","","",""
"25","1986","Couple + C. LE and GT 16","","","",""
"26","1986","1-pers.-HH","","","",""
"26","1986","(Married) couple without C. ","1","","",""
"26","1986","Single parent ","","","",""
"26","1986","Couple + C. LE 16 ","1","","",""
"26","1986","Couple + C. GT 16 ","","","",""
"26","1986","Couple + C. LE and GT 16","","","",""
"27","1986","1-pers.-HH","","","",""
"27","1986","(Married) couple without C. ","","","",""
"27","1986","Single parent ","","","",""
"27","1986","Couple + C. LE 16 ","","","",""
"27","1986","Couple + C. GT 16 ","","","",""
"27","1986","Couple + C. LE and GT 16","","","",""
"28","1986","1-pers.-HH","","","",""
"28","1986","(Married) couple without C. ","","","",""
"28","1986","Single parent ","","","",""
"28","1986","Couple + C. LE 16 ","","","",""
"28","1986","Couple + C. GT 16 ","","","",""
"28","1986","Couple + C. LE and GT 16","","","",""
"29","1986","1-pers.-HH","","","",""
"29","1986","(Married) couple without C. ","","","",""
"29","1986","Single parent ","","","",""
"29","1986","Couple + C. LE 16 ","","","",""
"29","1986","Couple + C. GT 16 ","","","",""
"29","1986","Couple + C. LE and GT 16","","","",""
"30","1986","1-pers.-HH","","","",""
"30","1986","(Married) couple without C. ","","","",""
"30","1986","Single parent ","","","",""
"30","1986","Couple + C. LE 16 ","","","",""
"30","1986","Couple + C. GT 16 ","","","",""
"30","1986","Couple + C. LE and GT 16","","","",""
"31","1986","1-pers.-HH","","","",""
"31","1986","(Married) couple without C. ","","","",""
"31","1986","Single parent ","","","",""
"31","1986","Couple + C. LE 16 ","2","","",""
"31","1986","Couple + C. GT 16 ","","","",""
"31","1986","Couple + C. LE and GT 16","","","",""
"32","1986","1-pers.-HH","","","",""
"32","1986","(Married) couple without C. ","","","",""
"32","1986","Single parent ","","","",""
"32","1986","Couple + C. LE 16 ","","","",""
"32","1986","Couple + C. GT 16 ","","","",""
"32","1986","Couple + C. LE and GT 16","","","",""
"34","1986","1-pers.-HH","","","",""
"34","1986","(Married) couple without C. ","","","",""
"34","1986","Single parent ","","","",""
"34","1986","Couple + C. LE 16 ","1","","",""
"34","1986","Couple + C. GT 16 ","","","",""
"34","1986","Couple + C. LE and GT 16","","","",""
"35","1986","1-pers.-HH","","","",""
"35","1986","(Married) couple without C. ","","","",""
"35","1986","Single parent ","","","",""
"35","1986","Couple + C. LE 16 ","","","",""
"35","1986","Couple + C. GT 16 ","","","",""
"35","1986","Couple + C. LE and GT 16","","","",""
"36","1986","1-pers.-HH","","","",""
"36","1986","(Married) couple without C. ","","","",""
"36","1986","Single parent ","","","",""
"36","1986","Couple + C. LE 16 ","","","",""
"36","1986","Couple + C. GT 16 ","","","",""
"36","1986","Couple + C. LE and GT 16","","","",""
"37","1986","1-pers.-HH","","","",""
"37","1986","(Married) couple without C. ","","","",""
"37","1986","Single parent ","","","",""
"37","1986","Couple + C. LE 16 ","","","",""
"37","1986","Couple + C. GT 16 ","","","",""
"37","1986","Couple + C. LE and GT 16","","","",""
"38","1986","1-pers.-HH","","","",""
"38","1986","(Married) couple without C. ","1","","",""
"38","1986","Single parent ","","","",""
"38","1986","Couple + C. LE 16 ","","","",""
"38","1986","Couple + C. GT 16 ","","","",""
"38","1986","Couple + C. LE and GT 16","","","",""
"39","1986","1-pers.-HH","","","",""
"39","1986","(Married) couple without C. ","","","",""
"39","1986","Single parent ","","","",""
"39","1986","Couple + C. LE 16 ","1","","",""
"39","1986","Couple + C. GT 16 ","","","",""
"39","1986","Couple + C. LE and GT 16","","","",""
"40","1986","1-pers.-HH","","","",""
"40","1986","(Married) couple without C. ","","","",""
"40","1986","Single parent ","","","",""
"40","1986","Couple + C. LE 16 ","","","",""
"40","1986","Couple + C. GT 16 ","","","",""
"40","1986","Couple + C. LE and GT 16","","","",""
"41","1986","1-pers.-HH","","","",""
"41","1986","(Married) couple without C. ","","","",""
"41","1986","Single parent ","","","",""
"41","1986","Couple + C. LE 16 ","","","",""
"41","1986","Couple + C. GT 16 ","1","","",""
"41","1986","Couple + C. LE and GT 16","","","",""
"42","1986","1-pers.-HH","","","",""
"42","1986","(Married) couple without C. ","","","",""
"42","1986","Single parent ","","","",""
"42","1986","Couple + C. LE 16 ","","","",""
"42","1986","Couple + C. GT 16 ","","","",""
"42","1986","Couple + C. LE and GT 16","","","",""
"43","1986","1-pers.-HH","","","",""
"43","1986","(Married) couple without C. ","","","",""
"43","1986","Single parent ","","","",""
"43","1986","Couple + C. LE 16 ","2","","",""
"43","1986","Couple + C. GT 16 ","","","",""
"43","1986","Couple + C. LE and GT 16","","","",""
"44","1986","1-pers.-HH","","","",""
"44","1986","(Married) couple without C. ","","","",""
"44","1986","Single parent ","","","",""
"44","1986","Couple + C. LE 16 ","1","","",""
"44","1986","Couple + C. GT 16 ","","","",""
"44","1986","Couple + C. LE and GT 16","","","",""
"45","1986","1-pers.-HH","","","",""
"45","1986","(Married) couple without C. ","","","",""
"45","1986","Single parent ","","","",""
"45","1986","Couple + C. LE 16 ","","","",""
"45","1986","Couple + C. GT 16 ","","","",""
"45","1986","Couple + C. LE and GT 16","","","",""
"46","1986","1-pers.-HH","","","",""
"46","1986","(Married) couple without C. ","","","",""
"46","1986","Single parent ","","","",""
"46","1986","Couple + C. LE 16 ","","","",""
"46","1986","Couple + C. GT 16 ","","","",""
"46","1986","Couple + C. LE and GT 16","","","",""
"47","1986","1-pers.-HH","","","",""
"47","1986","(Married) couple without C. ","","","",""
"47","1986","Single parent ","","","",""
"47","1986","Couple + C. LE 16 ","","","",""
"47","1986","Couple + C. GT 16 ","","","",""
"47","1986","Couple + C. LE and GT 16","1","","",""
"48","1986","1-pers.-HH","","","",""
"48","1986","(Married) couple without C. ","","","",""
"48","1986","Single parent ","","","",""
"48","1986","Couple + C. LE 16 ","","","",""
"48","1986","Couple + C. GT 16 ","","","",""
"48","1986","Couple + C. LE and GT 16","","","",""
