"pgnation","year","e11102","n","percent","lower_confidence","upper_confidence"
"139","2007","Employed","","","",""
"140","2007","Not Employed","4","","",""
"140","2007","Employed","3","","",""
"141","2007","Not Employed","","","",""
"141","2007","Employed","","","",""
"142","2007","Not Employed","","","",""
"142","2007","Employed","","","",""
"143","2007","Not Employed","","","",""
"143","2007","Employed","","","",""
"144","2007","Not Employed","","","",""
"144","2007","Employed","","","",""
"145","2007","Not Employed","","","",""
"145","2007","Employed","","","",""
"146","2007","Not Employed","2","","",""
"146","2007","Employed","","","",""
"147","2007","Not Employed","1","","",""
"147","2007","Employed","","","",""
"148","2007","Not Employed","","","",""
"148","2007","Employed","","","",""
"149","2007","Not Employed","","","",""
"149","2007","Employed","","","",""
"151","2007","Not Employed","","","",""
"151","2007","Employed","","","",""
"152","2007","Not Employed","","","",""
"152","2007","Employed","","","",""
"154","2007","Not Employed","1","","",""
"154","2007","Employed","","","",""
"155","2007","Not Employed","","","",""
"155","2007","Employed","","","",""
"156","2007","Not Employed","","","",""
"156","2007","Employed","","","",""
"158","2007","Not Employed","","","",""
"158","2007","Employed","","","",""
"162","2007","Not Employed","","","",""
"162","2007","Employed","","","",""
"164","2007","Not Employed","","","",""
"164","2007","Employed","","","",""
"165","2007","Not Employed","","","",""
"165","2007","Employed","","","",""
"166","2007","Not Employed","","","",""
"166","2007","Employed","","","",""
"167","2007","Not Employed","","","",""
"167","2007","Employed","","","",""
"168","2007","Not Employed","","","",""
"168","2007","Employed","","","",""
"169","2007","Not Employed","","","",""
"169","2007","Employed","","","",""
"172","2007","Not Employed","","","",""
"172","2007","Employed","","","",""
"173","2007","Not Employed","","","",""
"173","2007","Employed","","","",""
"178","2007","Not Employed","","","",""
"178","2007","Employed","","","",""
"181","2007","Not Employed","","","",""
"181","2007","Employed","","","",""
"183","2007","Not Employed","","","",""
"183","2007","Employed","","","",""
"188","2007","Not Employed","","","",""
"188","2007","Employed","","","",""
"195","2007","Not Employed","","","",""
"195","2007","Employed","","","",""
"196","2007","Not Employed","","","",""
"196","2007","Employed","","","",""
"999","2007","Not Employed","","","",""
"999","2007","Employed","","","",""
"1","2008","Not Employed","7279","0.912689176433855","0.906407194431732","0.918971158435977"
"1","2008","Employed","11252","0.912905210165519","0.907845157904339","0.9179652624267"
"2","2008","Not Employed","183","0.0285617927486034","0.0248549725801718","0.0322686129170351"
"2","2008","Employed","176","0.0201100377005542","0.0175909622904563","0.022629113110652"
"3","2008","Not Employed","29","","",""
"3","2008","Employed","42","0.00454810665006445","0.00334065004862745","0.00575556325150145"
"4","2008","Not Employed","35","0.00221003916563382","0.00116502844606908","0.00325504988519856"
"4","2008","Employed","62","0.00309046059641286","0.0020944004748578","0.00408652071796792"
"5","2008","Not Employed","61","0.0109458833054381","0.0086304267880736","0.0132613398228026"
"5","2008","Employed","129","0.0156190311775405","0.01339390459511","0.0178441577599709"
"6","2008","Not Employed","12","","",""
"6","2008","Employed","23","","",""
"10","2008","Not Employed","16","","",""
"10","2008","Employed","24","","",""
"11","2008","Not Employed","4","","",""
"11","2008","Employed","13","","",""
"12","2008","Not Employed","","","",""
"12","2008","Employed","","","",""
"13","2008","Not Employed","2","","",""
"13","2008","Employed","4","","",""
"14","2008","Not Employed","10","","",""
"14","2008","Employed","7","","",""
"15","2008","Not Employed","1","","",""
"15","2008","Employed","","","",""
"16","2008","Not Employed","","","",""
"16","2008","Employed","","","",""
"17","2008","Not Employed","1","","",""
"17","2008","Employed","1","","",""
"18","2008","Not Employed","4","","",""
"18","2008","Employed","17","","",""
"19","2008","Not Employed","1","","",""
"19","2008","Employed","4","","",""
"20","2008","Not Employed","1","","",""
"20","2008","Employed","","","",""
"21","2008","Not Employed","2","","",""
"21","2008","Employed","6","","",""
"22","2008","Not Employed","3","","",""
"22","2008","Employed","10","","",""
"23","2008","Not Employed","","","",""
"23","2008","Employed","1","","",""
"24","2008","Not Employed","","","",""
"24","2008","Employed","","","",""
"25","2008","Not Employed","","","",""
"25","2008","Employed","1","","",""
"26","2008","Not Employed","3","","",""
"26","2008","Employed","4","","",""
"27","2008","Not Employed","2","","",""
"27","2008","Employed","","","",""
"28","2008","Not Employed","1","","",""
"28","2008","Employed","8","","",""
"29","2008","Not Employed","","","",""
"29","2008","Employed","2","","",""
"30","2008","Not Employed","","","",""
"30","2008","Employed","1","","",""
"31","2008","Not Employed","2","","",""
"31","2008","Employed","","","",""
"32","2008","Not Employed","8","","",""
"32","2008","Employed","8","","",""
"34","2008","Not Employed","","","",""
"34","2008","Employed","","","",""
"35","2008","Not Employed","","","",""
"35","2008","Employed","","","",""
"36","2008","Not Employed","","","",""
"36","2008","Employed","","","",""
"37","2008","Not Employed","","","",""
"37","2008","Employed","","","",""
"38","2008","Not Employed","1","","",""
"38","2008","Employed","4","","",""
"39","2008","Not Employed","","","",""
"39","2008","Employed","","","",""
"40","2008","Not Employed","","","",""
"40","2008","Employed","","","",""
"41","2008","Not Employed","","","",""
"41","2008","Employed","","","",""
"42","2008","Not Employed","","","",""
"42","2008","Employed","1","","",""
"43","2008","Not Employed","1","","",""
"43","2008","Employed","","","",""
"44","2008","Not Employed","2","","",""
"44","2008","Employed","1","","",""
"45","2008","Not Employed","","","",""
"45","2008","Employed","","","",""
"46","2008","Not Employed","","","",""
"46","2008","Employed","","","",""
"47","2008","Not Employed","","","",""
"47","2008","Employed","","","",""
"48","2008","Not Employed","","","",""
"48","2008","Employed","2","","",""
"49","2008","Not Employed","","","",""
"49","2008","Employed","","","",""
"50","2008","Not Employed","","","",""
"50","2008","Employed","1","","",""
"51","2008","Not Employed","1","","",""
"51","2008","Employed","","","",""
"52","2008","Not Employed","","","",""
"52","2008","Employed","1","","",""
"53","2008","Not Employed","","","",""
"53","2008","Employed","","","",""
"54","2008","Not Employed","","","",""
"54","2008","Employed","","","",""
"55","2008","Not Employed","2","","",""
"55","2008","Employed","2","","",""
"56","2008","Not Employed","","","",""
"56","2008","Employed","","","",""
"59","2008","Not Employed","1","","",""
"59","2008","Employed","1","","",""
"60","2008","Not Employed","3","","",""
"60","2008","Employed","","","",""
"61","2008","Not Employed","","","",""
"61","2008","Employed","1","","",""
"64","2008","Not Employed","","","",""
"64","2008","Employed","","","",""
"65","2008","Not Employed","","","",""
"65","2008","Employed","","","",""
"66","2008","Not Employed","","","",""
"66","2008","Employed","","","",""
"67","2008","Not Employed","1","","",""
"67","2008","Employed","1","","",""
"68","2008","Not Employed","","","",""
"68","2008","Employed","","","",""
"71","2008","Not Employed","","","",""
"71","2008","Employed","","","",""
"72","2008","Not Employed","","","",""
"72","2008","Employed","","","",""
"73","2008","Not Employed","","","",""
"73","2008","Employed","","","",""
"74","2008","Not Employed","1","","",""
"74","2008","Employed","1","","",""
"75","2008","Not Employed","1","","",""
"75","2008","Employed","3","","",""
"76","2008","Not Employed","","","",""
"76","2008","Employed","","","",""
"77","2008","Not Employed","1","","",""
"77","2008","Employed","1","","",""
"78","2008","Not Employed","3","","",""
"78","2008","Employed","1","","",""
"79","2008","Not Employed","","","",""
"79","2008","Employed","","","",""
"80","2008","Not Employed","","","",""
"80","2008","Employed","","","",""
"81","2008","Not Employed","","","",""
"81","2008","Employed","","","",""
"82","2008","Not Employed","","","",""
"82","2008","Employed","","","",""
"83","2008","Not Employed","","","",""
"83","2008","Employed","1","","",""
"84","2008","Not Employed","","","",""
"84","2008","Employed","","","",""
"85","2008","Not Employed","","","",""
"85","2008","Employed","","","",""
"86","2008","Not Employed","","","",""
"86","2008","Employed","","","",""
"89","2008","Not Employed","1","","",""
"89","2008","Employed","1","","",""
"90","2008","Not Employed","","","",""
"90","2008","Employed","","","",""
"92","2008","Not Employed","","","",""
"92","2008","Employed","","","",""
"94","2008","Not Employed","","","",""
"94","2008","Employed","","","",""
"95","2008","Not Employed","","","",""
"95","2008","Employed","","","",""
"96","2008","Not Employed","","","",""
"96","2008","Employed","","","",""
"97","2008","Not Employed","","","",""
"97","2008","Employed","","","",""
"98","2008","Not Employed","","","",""
"98","2008","Employed","4","","",""
"101","2008","Not Employed","","","",""
"101","2008","Employed","","","",""
"102","2008","Not Employed","","","",""
"102","2008","Employed","","","",""
"103","2008","Not Employed","1","","",""
"103","2008","Employed","","","",""
"105","2008","Not Employed","","","",""
"105","2008","Employed","","","",""
"108","2008","Not Employed","1","","",""
"108","2008","Employed","","","",""
"110","2008","Not Employed","","","",""
"110","2008","Employed","","","",""
"111","2008","Not Employed","","","",""
"111","2008","Employed","","","",""
"113","2008","Not Employed","","","",""
"113","2008","Employed","","","",""
"116","2008","Not Employed","1","","",""
"116","2008","Employed","3","","",""
"117","2008","Not Employed","1","","",""
"117","2008","Employed","5","","",""
"118","2008","Not Employed","13","","",""
"118","2008","Employed","12","","",""
"119","2008","Not Employed","26","","",""
"119","2008","Employed","34","0.00455786702942747","0.00334912142841051","0.00576661263044444"
"120","2008","Not Employed","15","","",""
"120","2008","Employed","23","","",""
"121","2008","Not Employed","5","","",""
"121","2008","Employed","16","","",""
"122","2008","Not Employed","2","","",""
"122","2008","Employed","2","","",""
"123","2008","Not Employed","","","",""
"123","2008","Employed","1","","",""
"124","2008","Not Employed","","","",""
"124","2008","Employed","","","",""
"125","2008","Not Employed","","","",""
"125","2008","Employed","","","",""
"127","2008","Not Employed","","","",""
"127","2008","Employed","","","",""
"128","2008","Not Employed","","","",""
"128","2008","Employed","","","",""
"129","2008","Not Employed","","","",""
"129","2008","Employed","","","",""
"130","2008","Not Employed","1","","",""
"130","2008","Employed","2","","",""
"131","2008","Not Employed","","","",""
"131","2008","Employed","","","",""
"132","2008","Not Employed","1","","",""
"132","2008","Employed","1","","",""
"133","2008","Not Employed","","","",""
"133","2008","Employed","","","",""
"135","2008","Not Employed","","","",""
"135","2008","Employed","","","",""
"138","2008","Not Employed","","","",""
"138","2008","Employed","","","",""
"139","2008","Not Employed","","","",""
"139","2008","Employed","","","",""
"140","2008","Not Employed","7","","",""
"140","2008","Employed","6","","",""
"141","2008","Not Employed","","","",""
"141","2008","Employed","","","",""
"142","2008","Not Employed","","","",""
"142","2008","Employed","","","",""
"143","2008","Not Employed","","","",""
"143","2008","Employed","","","",""
"144","2008","Not Employed","","","",""
"144","2008","Employed","","","",""
"145","2008","Not Employed","","","",""
"145","2008","Employed","","","",""
"146","2008","Not Employed","3","","",""
"146","2008","Employed","1","","",""
"147","2008","Not Employed","1","","",""
"147","2008","Employed","","","",""
"148","2008","Not Employed","","","",""
"148","2008","Employed","","","",""
"149","2008","Not Employed","","","",""
"149","2008","Employed","","","",""
"151","2008","Not Employed","","","",""
"151","2008","Employed","","","",""
"152","2008","Not Employed","","","",""
"152","2008","Employed","","","",""
"154","2008","Not Employed","","","",""
"154","2008","Employed","1","","",""
"155","2008","Not Employed","","","",""
"155","2008","Employed","","","",""
"156","2008","Not Employed","","","",""
"156","2008","Employed","","","",""
"158","2008","Not Employed","","","",""
"158","2008","Employed","","","",""
"162","2008","Not Employed","","","",""
"162","2008","Employed","","","",""
