"pgnation","year","e11103","regtyp","n","percent","lower_confidence","upper_confidence"
"92","2018","Not Working","Urban Area","","","",""
"92","2018","Not Working","Rural Area","","","",""
"94","2018","Full Time","Urban Area","","","",""
"94","2018","Full Time","Rural Area","","","",""
"94","2018","Part Time","Urban Area","","","",""
"94","2018","Part Time","Rural Area","1","","",""
"94","2018","Not Working","Urban Area","","","",""
"94","2018","Not Working","Rural Area","2","","",""
"95","2018","Full Time","Urban Area","","","",""
"95","2018","Full Time","Rural Area","","","",""
"95","2018","Part Time","Urban Area","","","",""
"95","2018","Part Time","Rural Area","","","",""
"95","2018","Not Working","Urban Area","","","",""
"95","2018","Not Working","Rural Area","1","","",""
"96","2018","Full Time","Urban Area","","","",""
"96","2018","Full Time","Rural Area","","","",""
"96","2018","Part Time","Urban Area","","","",""
"96","2018","Part Time","Rural Area","","","",""
"96","2018","Not Working","Urban Area","","","",""
"96","2018","Not Working","Rural Area","","","",""
"97","2018","Full Time","Urban Area","1","","",""
"97","2018","Full Time","Rural Area","","","",""
"97","2018","Part Time","Urban Area","","","",""
"97","2018","Part Time","Rural Area","","","",""
"97","2018","Not Working","Urban Area","2","","",""
"97","2018","Not Working","Rural Area","1","","",""
"98","2018","Full Time","Urban Area","2","","",""
"98","2018","Full Time","Rural Area","3","","",""
"98","2018","Part Time","Urban Area","7","","",""
"98","2018","Part Time","Rural Area","3","","",""
"98","2018","Not Working","Urban Area","78","0.0015205189719649","0.000693160368183414","0.00234787757574639"
"98","2018","Not Working","Rural Area","24","","",""
"101","2018","Full Time","Urban Area","","","",""
"101","2018","Full Time","Rural Area","","","",""
"101","2018","Part Time","Urban Area","","","",""
"101","2018","Part Time","Rural Area","","","",""
"101","2018","Not Working","Urban Area","","","",""
"101","2018","Not Working","Rural Area","","","",""
"102","2018","Full Time","Urban Area","","","",""
"102","2018","Full Time","Rural Area","","","",""
"102","2018","Part Time","Urban Area","1","","",""
"102","2018","Part Time","Rural Area","","","",""
"102","2018","Not Working","Urban Area","1","","",""
"102","2018","Not Working","Rural Area","","","",""
"103","2018","Full Time","Urban Area","2","","",""
"103","2018","Full Time","Rural Area","1","","",""
"103","2018","Part Time","Urban Area","2","","",""
"103","2018","Part Time","Rural Area","1","","",""
"103","2018","Not Working","Urban Area","3","","",""
"103","2018","Not Working","Rural Area","","","",""
"105","2018","Full Time","Urban Area","","","",""
"105","2018","Full Time","Rural Area","","","",""
"105","2018","Part Time","Urban Area","","","",""
"105","2018","Part Time","Rural Area","","","",""
"105","2018","Not Working","Urban Area","","","",""
"105","2018","Not Working","Rural Area","","","",""
"108","2018","Full Time","Urban Area","","","",""
"108","2018","Full Time","Rural Area","","","",""
"108","2018","Part Time","Urban Area","","","",""
"108","2018","Part Time","Rural Area","","","",""
"108","2018","Not Working","Urban Area","","","",""
"108","2018","Not Working","Rural Area","","","",""
"110","2018","Full Time","Urban Area","","","",""
"110","2018","Full Time","Rural Area","","","",""
"110","2018","Part Time","Urban Area","","","",""
"110","2018","Part Time","Rural Area","","","",""
"110","2018","Not Working","Urban Area","3","","",""
"110","2018","Not Working","Rural Area","","","",""
"111","2018","Full Time","Urban Area","","","",""
"111","2018","Full Time","Rural Area","","","",""
"111","2018","Part Time","Urban Area","","","",""
"111","2018","Part Time","Rural Area","","","",""
"111","2018","Not Working","Urban Area","4","","",""
"111","2018","Not Working","Rural Area","","","",""
"113","2018","Full Time","Urban Area","","","",""
"113","2018","Full Time","Rural Area","","","",""
"113","2018","Part Time","Urban Area","","","",""
"113","2018","Part Time","Rural Area","","","",""
"113","2018","Not Working","Urban Area","","","",""
"113","2018","Not Working","Rural Area","","","",""
"116","2018","Full Time","Urban Area","1","","",""
"116","2018","Full Time","Rural Area","","","",""
"116","2018","Part Time","Urban Area","","","",""
"116","2018","Part Time","Rural Area","","","",""
"116","2018","Not Working","Urban Area","2","","",""
"116","2018","Not Working","Rural Area","","","",""
"117","2018","Full Time","Urban Area","1","","",""
"117","2018","Full Time","Rural Area","1","","",""
"117","2018","Part Time","Urban Area","1","","",""
"117","2018","Part Time","Rural Area","1","","",""
"117","2018","Not Working","Urban Area","1","","",""
"117","2018","Not Working","Rural Area","","","",""
"118","2018","Full Time","Urban Area","13","","",""
"118","2018","Full Time","Rural Area","7","","",""
"118","2018","Part Time","Urban Area","6","","",""
"118","2018","Part Time","Rural Area","4","","",""
"118","2018","Not Working","Urban Area","13","","",""
"118","2018","Not Working","Rural Area","5","","",""
"119","2018","Full Time","Urban Area","24","","",""
"119","2018","Full Time","Rural Area","4","","",""
"119","2018","Part Time","Urban Area","17","","",""
"119","2018","Part Time","Rural Area","5","","",""
"119","2018","Not Working","Urban Area","10","","",""
"119","2018","Not Working","Rural Area","3","","",""
"120","2018","Full Time","Urban Area","15","","",""
"120","2018","Full Time","Rural Area","6","","",""
"120","2018","Part Time","Urban Area","13","","",""
"120","2018","Part Time","Rural Area","2","","",""
"120","2018","Not Working","Urban Area","11","","",""
"120","2018","Not Working","Rural Area","2","","",""
"121","2018","Full Time","Urban Area","16","","",""
"121","2018","Full Time","Rural Area","1","","",""
"121","2018","Part Time","Urban Area","8","","",""
"121","2018","Part Time","Rural Area","1","","",""
"121","2018","Not Working","Urban Area","18","","",""
"121","2018","Not Working","Rural Area","1","","",""
"122","2018","Full Time","Urban Area","6","","",""
"122","2018","Full Time","Rural Area","","","",""
"122","2018","Part Time","Urban Area","3","","",""
"122","2018","Part Time","Rural Area","","","",""
"122","2018","Not Working","Urban Area","2","","",""
"122","2018","Not Working","Rural Area","","","",""
"123","2018","Full Time","Urban Area","3","","",""
"123","2018","Full Time","Rural Area","5","","",""
"123","2018","Part Time","Urban Area","3","","",""
"123","2018","Part Time","Rural Area","3","","",""
"123","2018","Not Working","Urban Area","","","",""
"123","2018","Not Working","Rural Area","1","","",""
"124","2018","Full Time","Urban Area","","","",""
"124","2018","Full Time","Rural Area","","","",""
"124","2018","Part Time","Urban Area","","","",""
"124","2018","Part Time","Rural Area","","","",""
"124","2018","Not Working","Urban Area","","","",""
"124","2018","Not Working","Rural Area","","","",""
"125","2018","Full Time","Urban Area","","","",""
"125","2018","Full Time","Rural Area","","","",""
"125","2018","Part Time","Urban Area","2","","",""
"125","2018","Part Time","Rural Area","","","",""
"125","2018","Not Working","Urban Area","6","","",""
"125","2018","Not Working","Rural Area","1","","",""
"127","2018","Full Time","Urban Area","","","",""
"127","2018","Full Time","Rural Area","","","",""
"127","2018","Part Time","Urban Area","","","",""
"127","2018","Part Time","Rural Area","","","",""
"127","2018","Not Working","Urban Area","","","",""
"127","2018","Not Working","Rural Area","","","",""
"128","2018","Full Time","Urban Area","1","","",""
"128","2018","Full Time","Rural Area","","","",""
"128","2018","Part Time","Urban Area","","","",""
"128","2018","Part Time","Rural Area","","","",""
"128","2018","Not Working","Urban Area","1","","",""
"128","2018","Not Working","Rural Area","","","",""
"129","2018","Full Time","Urban Area","","","",""
"129","2018","Full Time","Rural Area","","","",""
"129","2018","Part Time","Urban Area","","","",""
"129","2018","Part Time","Rural Area","","","",""
"129","2018","Not Working","Urban Area","1","","",""
"129","2018","Not Working","Rural Area","","","",""
"130","2018","Full Time","Urban Area","2","","",""
"130","2018","Full Time","Rural Area","1","","",""
"130","2018","Part Time","Urban Area","2","","",""
"130","2018","Part Time","Rural Area","2","","",""
"130","2018","Not Working","Urban Area","11","","",""
"130","2018","Not Working","Rural Area","3","","",""
"131","2018","Full Time","Urban Area","","","",""
"131","2018","Full Time","Rural Area","","","",""
"131","2018","Part Time","Urban Area","","","",""
"131","2018","Part Time","Rural Area","","","",""
"131","2018","Not Working","Urban Area","","","",""
"131","2018","Not Working","Rural Area","","","",""
"132","2018","Full Time","Urban Area","4","","",""
"132","2018","Full Time","Rural Area","1","","",""
"132","2018","Part Time","Urban Area","4","","",""
"132","2018","Part Time","Rural Area","","","",""
"132","2018","Not Working","Urban Area","4","","",""
"132","2018","Not Working","Rural Area","1","","",""
"133","2018","Full Time","Urban Area","1","","",""
"133","2018","Full Time","Rural Area","","","",""
"133","2018","Part Time","Urban Area","","","",""
"133","2018","Part Time","Rural Area","","","",""
"133","2018","Not Working","Urban Area","","","",""
"133","2018","Not Working","Rural Area","","","",""
"135","2018","Full Time","Urban Area","","","",""
"135","2018","Full Time","Rural Area","","","",""
"135","2018","Part Time","Urban Area","","","",""
"135","2018","Part Time","Rural Area","","","",""
"135","2018","Not Working","Urban Area","","","",""
"135","2018","Not Working","Rural Area","1","","",""
"138","2018","Full Time","Urban Area","","","",""
"138","2018","Full Time","Rural Area","","","",""
"138","2018","Part Time","Urban Area","1","","",""
"138","2018","Part Time","Rural Area","","","",""
"138","2018","Not Working","Urban Area","","","",""
"138","2018","Not Working","Rural Area","1","","",""
"139","2018","Full Time","Urban Area","1","","",""
"139","2018","Full Time","Rural Area","","","",""
"139","2018","Part Time","Urban Area","3","","",""
"139","2018","Part Time","Rural Area","","","",""
"139","2018","Not Working","Urban Area","1","","",""
"139","2018","Not Working","Rural Area","3","","",""
"140","2018","Full Time","Urban Area","26","","",""
"140","2018","Full Time","Rural Area","8","","",""
"140","2018","Part Time","Urban Area","30","0.00583624330622505","0.00376888100640637","0.00790360560604373"
"140","2018","Part Time","Rural Area","11","","",""
"140","2018","Not Working","Urban Area","38","0.00417912383584797","0.002809310067638","0.00554893760405794"
"140","2018","Not Working","Rural Area","12","","",""
"141","2018","Full Time","Urban Area","","","",""
"141","2018","Full Time","Rural Area","","","",""
"141","2018","Part Time","Urban Area","3","","",""
"141","2018","Part Time","Rural Area","1","","",""
"141","2018","Not Working","Urban Area","8","","",""
"141","2018","Not Working","Rural Area","4","","",""
"142","2018","Full Time","Urban Area","","","",""
"142","2018","Full Time","Rural Area","","","",""
"142","2018","Part Time","Urban Area","","","",""
"142","2018","Part Time","Rural Area","","","",""
"142","2018","Not Working","Urban Area","4","","",""
"142","2018","Not Working","Rural Area","1","","",""
"143","2018","Full Time","Urban Area","1","","",""
"143","2018","Full Time","Rural Area","","","",""
"143","2018","Part Time","Urban Area","","","",""
"143","2018","Part Time","Rural Area","","","",""
"143","2018","Not Working","Urban Area","3","","",""
"143","2018","Not Working","Rural Area","","","",""
"144","2018","Full Time","Urban Area","1","","",""
"144","2018","Full Time","Rural Area","","","",""
"144","2018","Part Time","Urban Area","5","","",""
"144","2018","Part Time","Rural Area","","","",""
"144","2018","Not Working","Urban Area","","","",""
"144","2018","Not Working","Rural Area","","","",""
"145","2018","Full Time","Urban Area","","","",""
"145","2018","Full Time","Rural Area","","","",""
"145","2018","Part Time","Urban Area","","","",""
"145","2018","Part Time","Rural Area","","","",""
"145","2018","Not Working","Urban Area","2","","",""
"145","2018","Not Working","Rural Area","","","",""
"146","2018","Full Time","Urban Area","5","","",""
"146","2018","Full Time","Rural Area","3","","",""
"146","2018","Part Time","Urban Area","3","","",""
"146","2018","Part Time","Rural Area","1","","",""
"146","2018","Not Working","Urban Area","","","",""
"146","2018","Not Working","Rural Area","2","","",""
"147","2018","Full Time","Urban Area","","","",""
"147","2018","Full Time","Rural Area","","","",""
"147","2018","Part Time","Urban Area","","","",""
"147","2018","Part Time","Rural Area","2","","",""
"147","2018","Not Working","Urban Area","","","",""
"147","2018","Not Working","Rural Area","","","",""
"148","2018","Full Time","Urban Area","","","",""
"148","2018","Full Time","Rural Area","","","",""
"148","2018","Part Time","Urban Area","7","","",""
"148","2018","Part Time","Rural Area","","","",""
"148","2018","Not Working","Urban Area","10","","",""
"148","2018","Not Working","Rural Area","6","","",""
"149","2018","Full Time","Urban Area","","","",""
"149","2018","Full Time","Rural Area","","","",""
"149","2018","Part Time","Urban Area","","","",""
"149","2018","Part Time","Rural Area","","","",""
"149","2018","Not Working","Urban Area","","","",""
"149","2018","Not Working","Rural Area","1","","",""
"151","2018","Full Time","Urban Area","","","",""
"151","2018","Full Time","Rural Area","","","",""
"151","2018","Part Time","Urban Area","","","",""
