"pgnation","year","e11102","regtyp","n","percent","lower_confidence","upper_confidence"
"5","1986","Employed","Rural Area","52","0.00907671114117502","0.0040565964576925","0.0140968258246575"
"6","1986","Not Employed","Urban Area","65","0.00156320180817072","0.000179177442035074","0.00294722617430636"
"6","1986","Not Employed","Rural Area","4","","",""
"6","1986","Employed","Urban Area","202","0.00400953571670209","0.00231253753840774","0.00570653389499643"
"6","1986","Employed","Rural Area","32","0.00240534226222611","-0.000187612034539025","0.00499829655899125"
"10","1986","Not Employed","Urban Area","5","","",""
"10","1986","Not Employed","Rural Area","","","",""
"10","1986","Employed","Urban Area","21","","",""
"10","1986","Employed","Rural Area","3","","",""
"11","1986","Not Employed","Urban Area","2","","",""
"11","1986","Not Employed","Rural Area","1","","",""
"11","1986","Employed","Urban Area","7","","",""
"11","1986","Employed","Rural Area","2","","",""
"12","1986","Not Employed","Urban Area","6","","",""
"12","1986","Not Employed","Rural Area","","","",""
"12","1986","Employed","Urban Area","3","","",""
"12","1986","Employed","Rural Area","","","",""
"13","1986","Not Employed","Urban Area","","","",""
"13","1986","Not Employed","Rural Area","","","",""
"13","1986","Employed","Urban Area","","","",""
"13","1986","Employed","Rural Area","","","",""
"14","1986","Not Employed","Urban Area","","","",""
"14","1986","Not Employed","Rural Area","","","",""
"14","1986","Employed","Urban Area","6","","",""
"14","1986","Employed","Rural Area","","","",""
"15","1986","Not Employed","Urban Area","","","",""
"15","1986","Not Employed","Rural Area","","","",""
"15","1986","Employed","Urban Area","","","",""
"15","1986","Employed","Rural Area","","","",""
"16","1986","Not Employed","Urban Area","","","",""
"16","1986","Not Employed","Rural Area","","","",""
"16","1986","Employed","Urban Area","","","",""
"16","1986","Employed","Rural Area","","","",""
"17","1986","Not Employed","Urban Area","","","",""
"17","1986","Not Employed","Rural Area","","","",""
"17","1986","Employed","Urban Area","","","",""
"17","1986","Employed","Rural Area","1","","",""
"18","1986","Not Employed","Urban Area","3","","",""
"18","1986","Not Employed","Rural Area","","","",""
"18","1986","Employed","Urban Area","4","","",""
"18","1986","Employed","Rural Area","2","","",""
"19","1986","Not Employed","Urban Area","1","","",""
"19","1986","Not Employed","Rural Area","1","","",""
"19","1986","Employed","Urban Area","2","","",""
"19","1986","Employed","Rural Area","1","","",""
"20","1986","Not Employed","Urban Area","1","","",""
"20","1986","Not Employed","Rural Area","","","",""
"20","1986","Employed","Urban Area","1","","",""
"20","1986","Employed","Rural Area","","","",""
"21","1986","Not Employed","Urban Area","1","","",""
"21","1986","Not Employed","Rural Area","","","",""
"21","1986","Employed","Urban Area","1","","",""
"21","1986","Employed","Rural Area","","","",""
"22","1986","Not Employed","Urban Area","3","","",""
"22","1986","Not Employed","Rural Area","1","","",""
"22","1986","Employed","Urban Area","2","","",""
"22","1986","Employed","Rural Area","1","","",""
"23","1986","Not Employed","Urban Area","1","","",""
"23","1986","Not Employed","Rural Area","","","",""
"23","1986","Employed","Urban Area","1","","",""
"23","1986","Employed","Rural Area","","","",""
"24","1986","Not Employed","Urban Area","3","","",""
"24","1986","Not Employed","Rural Area","","","",""
"24","1986","Employed","Urban Area","","","",""
"24","1986","Employed","Rural Area","","","",""
"25","1986","Not Employed","Urban Area","1","","",""
"25","1986","Not Employed","Rural Area","","","",""
"25","1986","Employed","Urban Area","1","","",""
"25","1986","Employed","Rural Area","","","",""
"26","1986","Not Employed","Urban Area","1","","",""
"26","1986","Not Employed","Rural Area","","","",""
"26","1986","Employed","Urban Area","1","","",""
"26","1986","Employed","Rural Area","","","",""
"27","1986","Not Employed","Urban Area","","","",""
"27","1986","Not Employed","Rural Area","","","",""
"27","1986","Employed","Urban Area","","","",""
"27","1986","Employed","Rural Area","","","",""
"28","1986","Not Employed","Urban Area","","","",""
"28","1986","Not Employed","Rural Area","","","",""
"28","1986","Employed","Urban Area","","","",""
"28","1986","Employed","Rural Area","","","",""
"29","1986","Not Employed","Urban Area","","","",""
"29","1986","Not Employed","Rural Area","","","",""
"29","1986","Employed","Urban Area","","","",""
"29","1986","Employed","Rural Area","","","",""
"30","1986","Not Employed","Urban Area","","","",""
"30","1986","Not Employed","Rural Area","","","",""
"30","1986","Employed","Urban Area","","","",""
"30","1986","Employed","Rural Area","","","",""
"31","1986","Not Employed","Urban Area","","","",""
"31","1986","Not Employed","Rural Area","","","",""
"31","1986","Employed","Urban Area","2","","",""
"31","1986","Employed","Rural Area","","","",""
"32","1986","Not Employed","Urban Area","","","",""
"32","1986","Not Employed","Rural Area","","","",""
"32","1986","Employed","Urban Area","","","",""
"32","1986","Employed","Rural Area","","","",""
"34","1986","Not Employed","Urban Area","1","","",""
"34","1986","Not Employed","Rural Area","","","",""
"34","1986","Employed","Urban Area","","","",""
"34","1986","Employed","Rural Area","","","",""
"35","1986","Not Employed","Urban Area","","","",""
"35","1986","Not Employed","Rural Area","","","",""
"35","1986","Employed","Urban Area","","","",""
"35","1986","Employed","Rural Area","","","",""
"37","1986","Not Employed","Urban Area","","","",""
"37","1986","Not Employed","Rural Area","","","",""
"37","1986","Employed","Urban Area","","","",""
"37","1986","Employed","Rural Area","","","",""
"38","1986","Not Employed","Urban Area","","","",""
"38","1986","Not Employed","Rural Area","","","",""
"38","1986","Employed","Urban Area","1","","",""
"38","1986","Employed","Rural Area","","","",""
"39","1986","Not Employed","Urban Area","","","",""
"39","1986","Not Employed","Rural Area","","","",""
"39","1986","Employed","Urban Area","1","","",""
"39","1986","Employed","Rural Area","","","",""
"40","1986","Not Employed","Urban Area","","","",""
"40","1986","Not Employed","Rural Area","","","",""
"40","1986","Employed","Urban Area","","","",""
"40","1986","Employed","Rural Area","","","",""
"41","1986","Not Employed","Urban Area","","","",""
"41","1986","Not Employed","Rural Area","","","",""
"41","1986","Employed","Urban Area","","","",""
"41","1986","Employed","Rural Area","1","","",""
"42","1986","Not Employed","Urban Area","","","",""
"42","1986","Not Employed","Rural Area","","","",""
"42","1986","Employed","Urban Area","","","",""
"42","1986","Employed","Rural Area","","","",""
"43","1986","Not Employed","Urban Area","1","","",""
"43","1986","Not Employed","Rural Area","","","",""
"43","1986","Employed","Urban Area","1","","",""
"43","1986","Employed","Rural Area","","","",""
"44","1986","Not Employed","Urban Area","","","",""
"44","1986","Not Employed","Rural Area","1","","",""
"44","1986","Employed","Urban Area","","","",""
"44","1986","Employed","Rural Area","","","",""
"45","1986","Not Employed","Urban Area","","","",""
"45","1986","Not Employed","Rural Area","","","",""
"45","1986","Employed","Urban Area","","","",""
"45","1986","Employed","Rural Area","","","",""
"46","1986","Not Employed","Urban Area","","","",""
"46","1986","Not Employed","Rural Area","","","",""
"46","1986","Employed","Urban Area","","","",""
"46","1986","Employed","Rural Area","","","",""
"47","1986","Not Employed","Urban Area","1","","",""
"47","1986","Not Employed","Rural Area","","","",""
"47","1986","Employed","Urban Area","","","",""
"47","1986","Employed","Rural Area","","","",""
"48","1986","Not Employed","Urban Area","","","",""
"48","1986","Not Employed","Rural Area","","","",""
"48","1986","Employed","Urban Area","","","",""
"48","1986","Employed","Rural Area","","","",""
"49","1986","Not Employed","Urban Area","","","",""
"49","1986","Not Employed","Rural Area","","","",""
"49","1986","Employed","Urban Area","","","",""
"49","1986","Employed","Rural Area","","","",""
"50","1986","Not Employed","Urban Area","","","",""
"50","1986","Not Employed","Rural Area","","","",""
"50","1986","Employed","Urban Area","","","",""
"50","1986","Employed","Rural Area","","","",""
"51","1986","Not Employed","Urban Area","","","",""
"51","1986","Not Employed","Rural Area","","","",""
"51","1986","Employed","Urban Area","","","",""
"51","1986","Employed","Rural Area","","","",""
"52","1986","Not Employed","Urban Area","","","",""
"52","1986","Not Employed","Rural Area","","","",""
"52","1986","Employed","Urban Area","","","",""
"52","1986","Employed","Rural Area","","","",""
"53","1986","Not Employed","Urban Area","","","",""
"53","1986","Not Employed","Rural Area","","","",""
"53","1986","Employed","Urban Area","","","",""
"53","1986","Employed","Rural Area","","","",""
"54","1986","Not Employed","Urban Area","","","",""
"54","1986","Not Employed","Rural Area","","","",""
"54","1986","Employed","Urban Area","","","",""
"54","1986","Employed","Rural Area","","","",""
"55","1986","Not Employed","Urban Area","","","",""
"55","1986","Not Employed","Rural Area","","","",""
"55","1986","Employed","Urban Area","","","",""
"55","1986","Employed","Rural Area","","","",""
"56","1986","Not Employed","Urban Area","","","",""
"56","1986","Not Employed","Rural Area","","","",""
"56","1986","Employed","Urban Area","","","",""
"56","1986","Employed","Rural Area","","","",""
"59","1986","Not Employed","Urban Area","","","",""
"59","1986","Not Employed","Rural Area","","","",""
"59","1986","Employed","Urban Area","","","",""
"59","1986","Employed","Rural Area","","","",""
"60","1986","Not Employed","Urban Area","","","",""
"60","1986","Not Employed","Rural Area","","","",""
"60","1986","Employed","Urban Area","","","",""
"60","1986","Employed","Rural Area","","","",""
"61","1986","Not Employed","Urban Area","","","",""
"61","1986","Not Employed","Rural Area","","","",""
"61","1986","Employed","Urban Area","","","",""
"61","1986","Employed","Rural Area","","","",""
"64","1986","Not Employed","Urban Area","","","",""
"64","1986","Not Employed","Rural Area","","","",""
"64","1986","Employed","Urban Area","","","",""
"64","1986","Employed","Rural Area","","","",""
"65","1986","Not Employed","Urban Area","","","",""
"65","1986","Not Employed","Rural Area","","","",""
"65","1986","Employed","Urban Area","","","",""
"65","1986","Employed","Rural Area","","","",""
"66","1986","Not Employed","Urban Area","","","",""
"66","1986","Not Employed","Rural Area","","","",""
"66","1986","Employed","Urban Area","","","",""
"66","1986","Employed","Rural Area","","","",""
"67","1986","Not Employed","Urban Area","","","",""
"67","1986","Not Employed","Rural Area","","","",""
"67","1986","Employed","Urban Area","","","",""
"67","1986","Employed","Rural Area","","","",""
"68","1986","Not Employed","Urban Area","","","",""
"68","1986","Not Employed","Rural Area","","","",""
"68","1986","Employed","Urban Area","","","",""
"68","1986","Employed","Rural Area","","","",""
"71","1986","Not Employed","Urban Area","","","",""
"71","1986","Not Employed","Rural Area","","","",""
"71","1986","Employed","Urban Area","","","",""
"71","1986","Employed","Rural Area","","","",""
"72","1986","Not Employed","Urban Area","","","",""
"72","1986","Not Employed","Rural Area","","","",""
"72","1986","Employed","Urban Area","","","",""
"72","1986","Employed","Rural Area","","","",""
"73","1986","Not Employed","Urban Area","","","",""
"73","1986","Not Employed","Rural Area","","","",""
"73","1986","Employed","Urban Area","","","",""
"73","1986","Employed","Rural Area","","","",""
"74","1986","Not Employed","Urban Area","","","",""
"74","1986","Not Employed","Rural Area","","","",""
"74","1986","Employed","Urban Area","","","",""
"74","1986","Employed","Rural Area","","","",""
"75","1986","Not Employed","Urban Area","","","",""
"75","1986","Not Employed","Rural Area","","","",""
"75","1986","Employed","Urban Area","","","",""
"75","1986","Employed","Rural Area","","","",""
"76","1986","Not Employed","Urban Area","","","",""
"76","1986","Not Employed","Rural Area","","","",""
"76","1986","Employed","Urban Area","","","",""
"76","1986","Employed","Rural Area","","","",""
"77","1986","Not Employed","Urban Area","","","",""
"77","1986","Not Employed","Rural Area","","","",""
"77","1986","Employed","Urban Area","","","",""
"77","1986","Employed","Rural Area","","","",""
"78","1986","Not Employed","Urban Area","","","",""
"78","1986","Not Employed","Rural Area","","","",""
"78","1986","Employed","Urban Area","","","",""
"78","1986","Employed","Rural Area","","","",""
"79","1986","Not Employed","Urban Area","","","",""
"79","1986","Not Employed","Rural Area","","","",""
"79","1986","Employed","Urban Area","","","",""
"79","1986","Employed","Rural Area","","","",""
"80","1986","Not Employed","Urban Area","","","",""
"80","1986","Not Employed","Rural Area","","","",""
"80","1986","Employed","Urban Area","","","",""
"80","1986","Employed","Rural Area","","","",""
