"pgnation","year","age_gr","sex","n","percent","lower_confidence","upper_confidence"
"147","1999","16-34 y.","Female","","","",""
"147","1999","35-65 y.","Male","","","",""
"147","1999","35-65 y.","Female","","","",""
"147","1999","66 and older","Male","","","",""
"147","1999","66 and older","Female","","","",""
"148","1999","16-34 y.","Male","","","",""
"148","1999","16-34 y.","Female","","","",""
"148","1999","35-65 y.","Male","","","",""
"148","1999","35-65 y.","Female","","","",""
"148","1999","66 and older","Male","","","",""
"148","1999","66 and older","Female","","","",""
"149","1999","16-34 y.","Male","","","",""
"149","1999","16-34 y.","Female","","","",""
"149","1999","35-65 y.","Male","","","",""
"149","1999","35-65 y.","Female","","","",""
"149","1999","66 and older","Male","","","",""
"149","1999","66 and older","Female","","","",""
"151","1999","16-34 y.","Male","","","",""
"151","1999","16-34 y.","Female","","","",""
"151","1999","35-65 y.","Male","","","",""
"151","1999","35-65 y.","Female","","","",""
"151","1999","66 and older","Male","","","",""
"151","1999","66 and older","Female","","","",""
"152","1999","16-34 y.","Male","","","",""
"152","1999","16-34 y.","Female","","","",""
"152","1999","35-65 y.","Male","","","",""
"152","1999","35-65 y.","Female","","","",""
"152","1999","66 and older","Male","","","",""
"152","1999","66 and older","Female","","","",""
"154","1999","16-34 y.","Male","","","",""
"154","1999","16-34 y.","Female","","","",""
"154","1999","35-65 y.","Male","","","",""
"154","1999","35-65 y.","Female","","","",""
"154","1999","66 and older","Male","","","",""
"154","1999","66 and older","Female","","","",""
"155","1999","16-34 y.","Male","","","",""
"155","1999","16-34 y.","Female","","","",""
"155","1999","35-65 y.","Male","","","",""
"155","1999","35-65 y.","Female","","","",""
"155","1999","66 and older","Male","","","",""
"155","1999","66 and older","Female","","","",""
"156","1999","16-34 y.","Male","","","",""
"156","1999","16-34 y.","Female","","","",""
"156","1999","35-65 y.","Male","","","",""
"156","1999","35-65 y.","Female","","","",""
"156","1999","66 and older","Male","","","",""
"156","1999","66 and older","Female","","","",""
"158","1999","16-34 y.","Male","","","",""
"158","1999","16-34 y.","Female","","","",""
"158","1999","35-65 y.","Male","","","",""
"158","1999","35-65 y.","Female","","","",""
"158","1999","66 and older","Male","","","",""
"158","1999","66 and older","Female","","","",""
"162","1999","16-34 y.","Male","","","",""
"162","1999","16-34 y.","Female","","","",""
"162","1999","35-65 y.","Male","","","",""
"162","1999","35-65 y.","Female","","","",""
"162","1999","66 and older","Male","","","",""
"162","1999","66 and older","Female","","","",""
"164","1999","16-34 y.","Male","","","",""
"164","1999","16-34 y.","Female","","","",""
"164","1999","35-65 y.","Male","","","",""
"164","1999","35-65 y.","Female","","","",""
"164","1999","66 and older","Male","","","",""
"164","1999","66 and older","Female","","","",""
"165","1999","16-34 y.","Male","","","",""
"165","1999","16-34 y.","Female","","","",""
"165","1999","35-65 y.","Male","","","",""
"165","1999","35-65 y.","Female","","","",""
"165","1999","66 and older","Male","","","",""
"165","1999","66 and older","Female","","","",""
"166","1999","16-34 y.","Male","","","",""
"166","1999","16-34 y.","Female","","","",""
"166","1999","35-65 y.","Male","","","",""
"166","1999","35-65 y.","Female","","","",""
"166","1999","66 and older","Male","","","",""
"166","1999","66 and older","Female","","","",""
"167","1999","16-34 y.","Male","","","",""
"167","1999","16-34 y.","Female","","","",""
"167","1999","35-65 y.","Male","","","",""
"167","1999","35-65 y.","Female","","","",""
"167","1999","66 and older","Male","","","",""
"167","1999","66 and older","Female","","","",""
"168","1999","16-34 y.","Male","","","",""
"168","1999","16-34 y.","Female","","","",""
"168","1999","35-65 y.","Male","","","",""
"168","1999","35-65 y.","Female","","","",""
"168","1999","66 and older","Male","","","",""
"168","1999","66 and older","Female","","","",""
"169","1999","16-34 y.","Male","","","",""
"169","1999","16-34 y.","Female","","","",""
"169","1999","35-65 y.","Male","","","",""
"169","1999","35-65 y.","Female","","","",""
"169","1999","66 and older","Male","","","",""
"169","1999","66 and older","Female","","","",""
"172","1999","16-34 y.","Male","","","",""
"172","1999","16-34 y.","Female","","","",""
"172","1999","35-65 y.","Male","","","",""
"172","1999","35-65 y.","Female","","","",""
"172","1999","66 and older","Male","","","",""
"172","1999","66 and older","Female","","","",""
"173","1999","16-34 y.","Male","","","",""
"173","1999","16-34 y.","Female","","","",""
"173","1999","35-65 y.","Male","","","",""
"173","1999","35-65 y.","Female","","","",""
"173","1999","66 and older","Male","","","",""
"173","1999","66 and older","Female","","","",""
"178","1999","16-34 y.","Male","","","",""
"178","1999","16-34 y.","Female","","","",""
"178","1999","35-65 y.","Male","","","",""
"178","1999","35-65 y.","Female","","","",""
"178","1999","66 and older","Male","","","",""
"178","1999","66 and older","Female","","","",""
"181","1999","16-34 y.","Male","","","",""
"181","1999","16-34 y.","Female","","","",""
"181","1999","35-65 y.","Male","","","",""
"181","1999","35-65 y.","Female","","","",""
"181","1999","66 and older","Male","","","",""
"181","1999","66 and older","Female","","","",""
"183","1999","16-34 y.","Male","","","",""
"183","1999","16-34 y.","Female","","","",""
"183","1999","35-65 y.","Male","","","",""
"183","1999","35-65 y.","Female","","","",""
"183","1999","66 and older","Male","","","",""
"183","1999","66 and older","Female","","","",""
"188","1999","16-34 y.","Male","","","",""
"188","1999","16-34 y.","Female","","","",""
"188","1999","35-65 y.","Male","","","",""
"188","1999","35-65 y.","Female","","","",""
"188","1999","66 and older","Male","","","",""
"188","1999","66 and older","Female","","","",""
"195","1999","16-34 y.","Male","","","",""
"195","1999","16-34 y.","Female","","","",""
"195","1999","35-65 y.","Male","","","",""
"195","1999","35-65 y.","Female","","","",""
"195","1999","66 and older","Male","","","",""
"195","1999","66 and older","Female","","","",""
"196","1999","16-34 y.","Male","","","",""
"196","1999","16-34 y.","Female","","","",""
"196","1999","35-65 y.","Male","","","",""
"196","1999","35-65 y.","Female","","","",""
"196","1999","66 and older","Male","","","",""
"196","1999","66 and older","Female","","","",""
"999","1999","16-34 y.","Male","","","",""
"999","1999","16-34 y.","Female","","","",""
"999","1999","35-65 y.","Male","","","",""
"999","1999","35-65 y.","Female","","","",""
"999","1999","66 and older","Male","","","",""
"999","1999","66 and older","Female","","","",""
"1","2000","16-34 y.","Male","2967","0.874128533244096","0.863074415025644","0.885182651462549"
"1","2000","16-34 y.","Female","3180","0.875864853330567","0.865220081517691","0.886509625143443"
"1","2000","35-65 y.","Male","6006","0.910189403249754","0.903318176259651","0.917060630239857"
"1","2000","35-65 y.","Female","6259","0.920503551090999","0.914087202750689","0.926919899431309"
"1","2000","66 and older","Male","1480","0.969014979077173","0.960374755287735","0.977655202866612"
"1","2000","66 and older","Female","2041","0.978422662951365","0.97220083135708","0.984644494545649"
"2","2000","16-34 y.","Male","213","0.0559313603177762","0.0482735908737527","0.0635891297617997"
"2","2000","16-34 y.","Female","215","0.0507813493911134","0.0436936437029334","0.0578690550792934"
"2","2000","35-65 y.","Male","191","0.0243306573299222","0.0206278350548749","0.0280334796049696"
"2","2000","35-65 y.","Female","159","0.0194987755197114","0.0162191136191549","0.0227784374202679"
"2","2000","66 and older","Male","16","","",""
"2","2000","66 and older","Female","10","","",""
"3","2000","16-34 y.","Male","27","","",""
"3","2000","16-34 y.","Female","26","","",""
"3","2000","35-65 y.","Male","33","0.00444759908094202","0.00284841118116389","0.00604678698072014"
"3","2000","35-65 y.","Female","33","0.00356824049878364","0.00215390587090918","0.0049825751266581"
"3","2000","66 and older","Male","2","","",""
"3","2000","66 and older","Female","2","","",""
"4","2000","16-34 y.","Male","38","0.00500829393427511","0.00265580578105987","0.00736078208749035"
"4","2000","16-34 y.","Female","36","0.00560272633255993","0.00319309782311439","0.00801235484200548"
"4","2000","35-65 y.","Male","67","0.0045568785555202","0.00293825234266951","0.00617550476837089"
"4","2000","35-65 y.","Female","58","0.00423333177057466","0.00269332978717147","0.00577333375397785"
"4","2000","66 and older","Male","10","","",""
"4","2000","66 and older","Female","7","","",""
"5","2000","16-34 y.","Male","79","0.0183274119277025","0.0138574202698035","0.0227974035856014"
"5","2000","16-34 y.","Female","61","0.0107295102484369","0.00740354350699668","0.0140554769898771"
"5","2000","35-65 y.","Male","113","0.0125563785277179","0.0098803362445629","0.0152324208108729"
"5","2000","35-65 y.","Female","83","0.00950445647026563","0.00720306107005713","0.0118058518704741"
"5","2000","66 and older","Male","15","","",""
"5","2000","66 and older","Female","15","","",""
"6","2000","16-34 y.","Male","14","","",""
"6","2000","16-34 y.","Female","11","","",""
"6","2000","35-65 y.","Male","31","0.00224537832989065","0.00110785253233601","0.00338290412744529"
"6","2000","35-65 y.","Female","25","","",""
"6","2000","66 and older","Male","5","","",""
"6","2000","66 and older","Female","3","","",""
"10","2000","16-34 y.","Male","3","","",""
"10","2000","16-34 y.","Female","9","","",""
"10","2000","35-65 y.","Male","19","","",""
"10","2000","35-65 y.","Female","12","","",""
"10","2000","66 and older","Male","1","","",""
"10","2000","66 and older","Female","4","","",""
"11","2000","16-34 y.","Male","3","","",""
"11","2000","16-34 y.","Female","3","","",""
"11","2000","35-65 y.","Male","10","","",""
"11","2000","35-65 y.","Female","8","","",""
"11","2000","66 and older","Male","1","","",""
"11","2000","66 and older","Female","1","","",""
"12","2000","16-34 y.","Male","","","",""
"12","2000","16-34 y.","Female","","","",""
"12","2000","35-65 y.","Male","","","",""
"12","2000","35-65 y.","Female","","","",""
"12","2000","66 and older","Male","","","",""
"12","2000","66 and older","Female","","","",""
"13","2000","16-34 y.","Male","","","",""
"13","2000","16-34 y.","Female","","","",""
"13","2000","35-65 y.","Male","","","",""
"13","2000","35-65 y.","Female","2","","",""
"13","2000","66 and older","Male","","","",""
"13","2000","66 and older","Female","","","",""
"14","2000","16-34 y.","Male","4","","",""
"14","2000","16-34 y.","Female","","","",""
"14","2000","35-65 y.","Male","15","","",""
"14","2000","35-65 y.","Female","6","","",""
"14","2000","66 and older","Male","1","","",""
"14","2000","66 and older","Female","","","",""
"15","2000","16-34 y.","Male","","","",""
"15","2000","16-34 y.","Female","","","",""
"15","2000","35-65 y.","Male","1","","",""
"15","2000","35-65 y.","Female","1","","",""
"15","2000","66 and older","Male","","","",""
"15","2000","66 and older","Female","","","",""
"16","2000","16-34 y.","Male","","","",""
"16","2000","16-34 y.","Female","","","",""
"16","2000","35-65 y.","Male","","","",""
"16","2000","35-65 y.","Female","","","",""
"16","2000","66 and older","Male","1","","",""
"16","2000","66 and older","Female","","","",""
"17","2000","16-34 y.","Male","","","",""
"17","2000","16-34 y.","Female","1","","",""
"17","2000","35-65 y.","Male","1","","",""
"17","2000","35-65 y.","Female","2","","",""
"17","2000","66 and older","Male","","","",""
"17","2000","66 and older","Female","","","",""
"18","2000","16-34 y.","Male","5","","",""
"18","2000","16-34 y.","Female","3","","",""
"18","2000","35-65 y.","Male","9","","",""
"18","2000","35-65 y.","Female","9","","",""
"18","2000","66 and older","Male","","","",""
"18","2000","66 and older","Female","","","",""
"19","2000","16-34 y.","Male","1","","",""
"19","2000","16-34 y.","Female","1","","",""
"19","2000","35-65 y.","Male","1","","",""
"19","2000","35-65 y.","Female","4","","",""
"19","2000","66 and older","Male","","","",""
"19","2000","66 and older","Female","","","",""
"20","2000","16-34 y.","Male","","","",""
"20","2000","16-34 y.","Female","","","",""
"20","2000","35-65 y.","Male","","","",""
"20","2000","35-65 y.","Female","1","","",""
"20","2000","66 and older","Male","","","",""
"20","2000","66 and older","Female","","","",""
"21","2000","16-34 y.","Male","1","","",""
"21","2000","16-34 y.","Female","2","","",""
"21","2000","35-65 y.","Male","4","","",""
"21","2000","35-65 y.","Female","2","","",""
"21","2000","66 and older","Male","","","",""
"21","2000","66 and older","Female","","","",""
"22","2000","16-34 y.","Male","5","","",""
"22","2000","16-34 y.","Female","11","","",""
"22","2000","35-65 y.","Male","8","","",""
"22","2000","35-65 y.","Female","15","","",""
"22","2000","66 and older","Male","","","",""
"22","2000","66 and older","Female","1","","",""
"23","2000","16-34 y.","Male","1","","",""
"23","2000","16-34 y.","Female","1","","",""
"23","2000","35-65 y.","Male","","","",""
"23","2000","35-65 y.","Female","","","",""
"23","2000","66 and older","Male","","","",""
"23","2000","66 and older","Female","","","",""
"24","2000","16-34 y.","Male","6","","",""
"24","2000","16-34 y.","Female","","","",""
"24","2000","35-65 y.","Male","7","","",""
"24","2000","35-65 y.","Female","6","","",""
"24","2000","66 and older","Male","","","",""
"24","2000","66 and older","Female","","","",""
"25","2000","16-34 y.","Male","1","","",""
"25","2000","16-34 y.","Female","1","","",""
"25","2000","35-65 y.","Male","","","",""
"25","2000","35-65 y.","Female","1","","",""
"25","2000","66 and older","Male","","","",""
"25","2000","66 and older","Female","","","",""
"26","2000","16-34 y.","Male","2","","",""
"26","2000","16-34 y.","Female","1","","",""
"26","2000","35-65 y.","Male","3","","",""
"26","2000","35-65 y.","Female","4","","",""
"26","2000","66 and older","Male","","","",""
"26","2000","66 and older","Female","","","",""
"27","2000","16-34 y.","Male","","","",""
"27","2000","16-34 y.","Female","","","",""
"27","2000","35-65 y.","Male","","","",""
"27","2000","35-65 y.","Female","","","",""
"27","2000","66 and older","Male","","","",""
"27","2000","66 and older","Female","","","",""
"28","2000","16-34 y.","Male","6","","",""
"28","2000","16-34 y.","Female","7","","",""
