"pgnation","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"52","1993","Employed","1-pers.-HH","","","",""
"52","1993","Employed","(Married) couple without C. ","","","",""
"52","1993","Employed","Single parent ","","","",""
"52","1993","Employed","Couple + C. LE 16 ","1","","",""
"52","1993","Employed","Couple + C. GT 16 ","","","",""
"52","1993","Employed","Couple + C. LE and GT 16","","","",""
"53","1993","Not Employed","1-pers.-HH","","","",""
"53","1993","Not Employed","(Married) couple without C. ","","","",""
"53","1993","Not Employed","Single parent ","","","",""
"53","1993","Not Employed","Couple + C. LE 16 ","","","",""
"53","1993","Not Employed","Couple + C. GT 16 ","","","",""
"53","1993","Not Employed","Couple + C. LE and GT 16","","","",""
"53","1993","Employed","1-pers.-HH","","","",""
"53","1993","Employed","(Married) couple without C. ","1","","",""
"53","1993","Employed","Single parent ","","","",""
"53","1993","Employed","Couple + C. LE 16 ","","","",""
"53","1993","Employed","Couple + C. GT 16 ","","","",""
"53","1993","Employed","Couple + C. LE and GT 16","","","",""
"54","1993","Not Employed","1-pers.-HH","","","",""
"54","1993","Not Employed","(Married) couple without C. ","","","",""
"54","1993","Not Employed","Single parent ","","","",""
"54","1993","Not Employed","Couple + C. LE 16 ","1","","",""
"54","1993","Not Employed","Couple + C. GT 16 ","","","",""
"54","1993","Not Employed","Couple + C. LE and GT 16","","","",""
"54","1993","Employed","1-pers.-HH","","","",""
"54","1993","Employed","(Married) couple without C. ","","","",""
"54","1993","Employed","Single parent ","","","",""
"54","1993","Employed","Couple + C. LE 16 ","","","",""
"54","1993","Employed","Couple + C. GT 16 ","","","",""
"54","1993","Employed","Couple + C. LE and GT 16","","","",""
"55","1993","Not Employed","1-pers.-HH","","","",""
"55","1993","Not Employed","(Married) couple without C. ","","","",""
"55","1993","Not Employed","Single parent ","","","",""
"55","1993","Not Employed","Couple + C. LE 16 ","","","",""
"55","1993","Not Employed","Couple + C. GT 16 ","","","",""
"55","1993","Not Employed","Couple + C. LE and GT 16","","","",""
"55","1993","Employed","1-pers.-HH","","","",""
"55","1993","Employed","(Married) couple without C. ","","","",""
"55","1993","Employed","Single parent ","","","",""
"55","1993","Employed","Couple + C. LE 16 ","","","",""
"55","1993","Employed","Couple + C. GT 16 ","","","",""
"55","1993","Employed","Couple + C. LE and GT 16","","","",""
"56","1993","Not Employed","1-pers.-HH","","","",""
"56","1993","Not Employed","(Married) couple without C. ","","","",""
"56","1993","Not Employed","Single parent ","","","",""
"56","1993","Not Employed","Couple + C. LE 16 ","","","",""
"56","1993","Not Employed","Couple + C. GT 16 ","","","",""
"56","1993","Not Employed","Couple + C. LE and GT 16","","","",""
"56","1993","Employed","1-pers.-HH","","","",""
"56","1993","Employed","(Married) couple without C. ","","","",""
"56","1993","Employed","Single parent ","","","",""
"56","1993","Employed","Couple + C. LE 16 ","","","",""
"56","1993","Employed","Couple + C. GT 16 ","","","",""
"56","1993","Employed","Couple + C. LE and GT 16","","","",""
"59","1993","Not Employed","1-pers.-HH","","","",""
"59","1993","Not Employed","(Married) couple without C. ","","","",""
"59","1993","Not Employed","Single parent ","","","",""
"59","1993","Not Employed","Couple + C. LE 16 ","","","",""
"59","1993","Not Employed","Couple + C. GT 16 ","","","",""
"59","1993","Not Employed","Couple + C. LE and GT 16","","","",""
"59","1993","Employed","1-pers.-HH","","","",""
"59","1993","Employed","(Married) couple without C. ","","","",""
"59","1993","Employed","Single parent ","","","",""
"59","1993","Employed","Couple + C. LE 16 ","","","",""
"59","1993","Employed","Couple + C. GT 16 ","","","",""
"59","1993","Employed","Couple + C. LE and GT 16","","","",""
"60","1993","Not Employed","1-pers.-HH","","","",""
"60","1993","Not Employed","(Married) couple without C. ","","","",""
"60","1993","Not Employed","Single parent ","","","",""
"60","1993","Not Employed","Couple + C. LE 16 ","","","",""
"60","1993","Not Employed","Couple + C. GT 16 ","","","",""
"60","1993","Not Employed","Couple + C. LE and GT 16","","","",""
"60","1993","Employed","1-pers.-HH","","","",""
"60","1993","Employed","(Married) couple without C. ","","","",""
"60","1993","Employed","Single parent ","","","",""
"60","1993","Employed","Couple + C. LE 16 ","","","",""
"60","1993","Employed","Couple + C. GT 16 ","","","",""
"60","1993","Employed","Couple + C. LE and GT 16","","","",""
"61","1993","Not Employed","1-pers.-HH","","","",""
"61","1993","Not Employed","(Married) couple without C. ","","","",""
"61","1993","Not Employed","Single parent ","","","",""
"61","1993","Not Employed","Couple + C. LE 16 ","","","",""
"61","1993","Not Employed","Couple + C. GT 16 ","","","",""
"61","1993","Not Employed","Couple + C. LE and GT 16","","","",""
"61","1993","Employed","1-pers.-HH","","","",""
"61","1993","Employed","(Married) couple without C. ","","","",""
"61","1993","Employed","Single parent ","","","",""
"61","1993","Employed","Couple + C. LE 16 ","","","",""
"61","1993","Employed","Couple + C. GT 16 ","","","",""
"61","1993","Employed","Couple + C. LE and GT 16","","","",""
"64","1993","Not Employed","1-pers.-HH","","","",""
"64","1993","Not Employed","(Married) couple without C. ","","","",""
"64","1993","Not Employed","Single parent ","","","",""
"64","1993","Not Employed","Couple + C. LE 16 ","","","",""
"64","1993","Not Employed","Couple + C. GT 16 ","","","",""
"64","1993","Not Employed","Couple + C. LE and GT 16","","","",""
"64","1993","Employed","1-pers.-HH","","","",""
"64","1993","Employed","(Married) couple without C. ","","","",""
"64","1993","Employed","Single parent ","","","",""
"64","1993","Employed","Couple + C. LE 16 ","","","",""
"64","1993","Employed","Couple + C. GT 16 ","","","",""
"64","1993","Employed","Couple + C. LE and GT 16","","","",""
"65","1993","Not Employed","1-pers.-HH","","","",""
"65","1993","Not Employed","(Married) couple without C. ","","","",""
"65","1993","Not Employed","Single parent ","","","",""
"65","1993","Not Employed","Couple + C. LE 16 ","","","",""
"65","1993","Not Employed","Couple + C. GT 16 ","","","",""
"65","1993","Not Employed","Couple + C. LE and GT 16","","","",""
"65","1993","Employed","1-pers.-HH","","","",""
"65","1993","Employed","(Married) couple without C. ","","","",""
"65","1993","Employed","Single parent ","","","",""
"65","1993","Employed","Couple + C. LE 16 ","","","",""
"65","1993","Employed","Couple + C. GT 16 ","","","",""
"65","1993","Employed","Couple + C. LE and GT 16","","","",""
"66","1993","Not Employed","1-pers.-HH","","","",""
"66","1993","Not Employed","(Married) couple without C. ","","","",""
"66","1993","Not Employed","Single parent ","","","",""
"66","1993","Not Employed","Couple + C. LE 16 ","","","",""
"66","1993","Not Employed","Couple + C. GT 16 ","","","",""
"66","1993","Not Employed","Couple + C. LE and GT 16","","","",""
"66","1993","Employed","1-pers.-HH","","","",""
"66","1993","Employed","(Married) couple without C. ","","","",""
"66","1993","Employed","Single parent ","","","",""
"66","1993","Employed","Couple + C. LE 16 ","","","",""
"66","1993","Employed","Couple + C. GT 16 ","","","",""
"66","1993","Employed","Couple + C. LE and GT 16","","","",""
"67","1993","Not Employed","1-pers.-HH","","","",""
"67","1993","Not Employed","(Married) couple without C. ","","","",""
"67","1993","Not Employed","Single parent ","","","",""
"67","1993","Not Employed","Couple + C. LE 16 ","","","",""
"67","1993","Not Employed","Couple + C. GT 16 ","","","",""
"67","1993","Not Employed","Couple + C. LE and GT 16","","","",""
"67","1993","Employed","1-pers.-HH","","","",""
"67","1993","Employed","(Married) couple without C. ","","","",""
"67","1993","Employed","Single parent ","","","",""
"67","1993","Employed","Couple + C. LE 16 ","","","",""
"67","1993","Employed","Couple + C. GT 16 ","","","",""
"67","1993","Employed","Couple + C. LE and GT 16","","","",""
"68","1993","Not Employed","1-pers.-HH","","","",""
"68","1993","Not Employed","(Married) couple without C. ","","","",""
"68","1993","Not Employed","Single parent ","","","",""
"68","1993","Not Employed","Couple + C. LE 16 ","","","",""
"68","1993","Not Employed","Couple + C. GT 16 ","","","",""
"68","1993","Not Employed","Couple + C. LE and GT 16","","","",""
"68","1993","Employed","1-pers.-HH","","","",""
"68","1993","Employed","(Married) couple without C. ","","","",""
"68","1993","Employed","Single parent ","","","",""
"68","1993","Employed","Couple + C. LE 16 ","","","",""
"68","1993","Employed","Couple + C. GT 16 ","","","",""
"68","1993","Employed","Couple + C. LE and GT 16","","","",""
"71","1993","Not Employed","1-pers.-HH","","","",""
"71","1993","Not Employed","(Married) couple without C. ","","","",""
"71","1993","Not Employed","Single parent ","","","",""
"71","1993","Not Employed","Couple + C. LE 16 ","","","",""
"71","1993","Not Employed","Couple + C. GT 16 ","","","",""
"71","1993","Not Employed","Couple + C. LE and GT 16","","","",""
"71","1993","Employed","1-pers.-HH","","","",""
"71","1993","Employed","(Married) couple without C. ","","","",""
"71","1993","Employed","Single parent ","","","",""
"71","1993","Employed","Couple + C. LE 16 ","","","",""
"71","1993","Employed","Couple + C. GT 16 ","","","",""
"71","1993","Employed","Couple + C. LE and GT 16","","","",""
"72","1993","Not Employed","1-pers.-HH","","","",""
"72","1993","Not Employed","(Married) couple without C. ","","","",""
"72","1993","Not Employed","Single parent ","","","",""
"72","1993","Not Employed","Couple + C. LE 16 ","","","",""
"72","1993","Not Employed","Couple + C. GT 16 ","","","",""
"72","1993","Not Employed","Couple + C. LE and GT 16","","","",""
"72","1993","Employed","1-pers.-HH","","","",""
"72","1993","Employed","(Married) couple without C. ","","","",""
"72","1993","Employed","Single parent ","","","",""
"72","1993","Employed","Couple + C. LE 16 ","","","",""
"72","1993","Employed","Couple + C. GT 16 ","","","",""
"72","1993","Employed","Couple + C. LE and GT 16","","","",""
"73","1993","Not Employed","1-pers.-HH","","","",""
"73","1993","Not Employed","(Married) couple without C. ","","","",""
"73","1993","Not Employed","Single parent ","","","",""
"73","1993","Not Employed","Couple + C. LE 16 ","","","",""
"73","1993","Not Employed","Couple + C. GT 16 ","","","",""
"73","1993","Not Employed","Couple + C. LE and GT 16","","","",""
"73","1993","Employed","1-pers.-HH","","","",""
"73","1993","Employed","(Married) couple without C. ","","","",""
"73","1993","Employed","Single parent ","","","",""
"73","1993","Employed","Couple + C. LE 16 ","","","",""
"73","1993","Employed","Couple + C. GT 16 ","","","",""
"73","1993","Employed","Couple + C. LE and GT 16","","","",""
"74","1993","Not Employed","1-pers.-HH","","","",""
"74","1993","Not Employed","(Married) couple without C. ","","","",""
"74","1993","Not Employed","Single parent ","","","",""
"74","1993","Not Employed","Couple + C. LE 16 ","","","",""
"74","1993","Not Employed","Couple + C. GT 16 ","","","",""
"74","1993","Not Employed","Couple + C. LE and GT 16","","","",""
"74","1993","Employed","1-pers.-HH","","","",""
"74","1993","Employed","(Married) couple without C. ","","","",""
"74","1993","Employed","Single parent ","","","",""
"74","1993","Employed","Couple + C. LE 16 ","","","",""
"74","1993","Employed","Couple + C. GT 16 ","","","",""
"74","1993","Employed","Couple + C. LE and GT 16","","","",""
"75","1993","Not Employed","1-pers.-HH","","","",""
"75","1993","Not Employed","(Married) couple without C. ","","","",""
"75","1993","Not Employed","Single parent ","","","",""
"75","1993","Not Employed","Couple + C. LE 16 ","","","",""
"75","1993","Not Employed","Couple + C. GT 16 ","","","",""
"75","1993","Not Employed","Couple + C. LE and GT 16","","","",""
"75","1993","Employed","1-pers.-HH","","","",""
"75","1993","Employed","(Married) couple without C. ","","","",""
"75","1993","Employed","Single parent ","","","",""
"75","1993","Employed","Couple + C. LE 16 ","","","",""
"75","1993","Employed","Couple + C. GT 16 ","","","",""
"75","1993","Employed","Couple + C. LE and GT 16","","","",""
"76","1993","Not Employed","1-pers.-HH","","","",""
"76","1993","Not Employed","(Married) couple without C. ","","","",""
"76","1993","Not Employed","Single parent ","","","",""
"76","1993","Not Employed","Couple + C. LE 16 ","","","",""
"76","1993","Not Employed","Couple + C. GT 16 ","","","",""
"76","1993","Not Employed","Couple + C. LE and GT 16","","","",""
"76","1993","Employed","1-pers.-HH","","","",""
"76","1993","Employed","(Married) couple without C. ","","","",""
"76","1993","Employed","Single parent ","","","",""
"76","1993","Employed","Couple + C. LE 16 ","","","",""
"76","1993","Employed","Couple + C. GT 16 ","","","",""
"76","1993","Employed","Couple + C. LE and GT 16","","","",""
"77","1993","Not Employed","1-pers.-HH","","","",""
"77","1993","Not Employed","(Married) couple without C. ","","","",""
"77","1993","Not Employed","Single parent ","","","",""
"77","1993","Not Employed","Couple + C. LE 16 ","","","",""
"77","1993","Not Employed","Couple + C. GT 16 ","","","",""
"77","1993","Not Employed","Couple + C. LE and GT 16","","","",""
"77","1993","Employed","1-pers.-HH","","","",""
"77","1993","Employed","(Married) couple without C. ","","","",""
"77","1993","Employed","Single parent ","","","",""
"77","1993","Employed","Couple + C. LE 16 ","","","",""
"77","1993","Employed","Couple + C. GT 16 ","","","",""
"77","1993","Employed","Couple + C. LE and GT 16","","","",""
"78","1993","Not Employed","1-pers.-HH","","","",""
"78","1993","Not Employed","(Married) couple without C. ","","","",""
"78","1993","Not Employed","Single parent ","","","",""
"78","1993","Not Employed","Couple + C. LE 16 ","","","",""
"78","1993","Not Employed","Couple + C. GT 16 ","","","",""
"78","1993","Not Employed","Couple + C. LE and GT 16","","","",""
"78","1993","Employed","1-pers.-HH","","","",""
"78","1993","Employed","(Married) couple without C. ","","","",""
"78","1993","Employed","Single parent ","","","",""
"78","1993","Employed","Couple + C. LE 16 ","","","",""
"78","1993","Employed","Couple + C. GT 16 ","","","",""
"78","1993","Employed","Couple + C. LE and GT 16","","","",""
"79","1993","Not Employed","1-pers.-HH","","","",""
"79","1993","Not Employed","(Married) couple without C. ","","","",""
"79","1993","Not Employed","Single parent ","","","",""
"79","1993","Not Employed","Couple + C. LE 16 ","","","",""
"79","1993","Not Employed","Couple + C. GT 16 ","","","",""
"79","1993","Not Employed","Couple + C. LE and GT 16","","","",""
