"pgnation","year","regtyp","sex","n","percent","lower_confidence","upper_confidence"
"80","2003","Urban Area","Female","","","",""
"80","2003","Rural Area","Male","","","",""
"80","2003","Rural Area","Female","","","",""
"81","2003","Urban Area","Male","1","","",""
"81","2003","Urban Area","Female","","","",""
"81","2003","Rural Area","Male","","","",""
"81","2003","Rural Area","Female","","","",""
"82","2003","Urban Area","Male","","","",""
"82","2003","Urban Area","Female","","","",""
"82","2003","Rural Area","Male","","","",""
"82","2003","Rural Area","Female","","","",""
"83","2003","Urban Area","Male","2","","",""
"83","2003","Urban Area","Female","2","","",""
"83","2003","Rural Area","Male","","","",""
"83","2003","Rural Area","Female","","","",""
"84","2003","Urban Area","Male","","","",""
"84","2003","Urban Area","Female","","","",""
"84","2003","Rural Area","Male","","","",""
"84","2003","Rural Area","Female","","","",""
"85","2003","Urban Area","Male","1","","",""
"85","2003","Urban Area","Female","1","","",""
"85","2003","Rural Area","Male","","","",""
"85","2003","Rural Area","Female","","","",""
"86","2003","Urban Area","Male","","","",""
"86","2003","Urban Area","Female","","","",""
"86","2003","Rural Area","Male","","","",""
"86","2003","Rural Area","Female","","","",""
"89","2003","Urban Area","Male","1","","",""
"89","2003","Urban Area","Female","1","","",""
"89","2003","Rural Area","Male","","","",""
"89","2003","Rural Area","Female","","","",""
"90","2003","Urban Area","Male","","","",""
"90","2003","Urban Area","Female","","","",""
"90","2003","Rural Area","Male","","","",""
"90","2003","Rural Area","Female","","","",""
"92","2003","Urban Area","Male","","","",""
"92","2003","Urban Area","Female","1","","",""
"92","2003","Rural Area","Male","","","",""
"92","2003","Rural Area","Female","","","",""
"94","2003","Urban Area","Male","","","",""
"94","2003","Urban Area","Female","","","",""
"94","2003","Rural Area","Male","","","",""
"94","2003","Rural Area","Female","","","",""
"95","2003","Urban Area","Male","","","",""
"95","2003","Urban Area","Female","","","",""
"95","2003","Rural Area","Male","","","",""
"95","2003","Rural Area","Female","","","",""
"96","2003","Urban Area","Male","","","",""
"96","2003","Urban Area","Female","","","",""
"96","2003","Rural Area","Male","","","",""
"96","2003","Rural Area","Female","","","",""
"97","2003","Urban Area","Male","","","",""
"97","2003","Urban Area","Female","","","",""
"97","2003","Rural Area","Male","","","",""
"97","2003","Rural Area","Female","","","",""
"98","2003","Urban Area","Male","1","","",""
"98","2003","Urban Area","Female","2","","",""
"98","2003","Rural Area","Male","1","","",""
"98","2003","Rural Area","Female","","","",""
"101","2003","Urban Area","Male","","","",""
"101","2003","Urban Area","Female","","","",""
"101","2003","Rural Area","Male","","","",""
"101","2003","Rural Area","Female","","","",""
"102","2003","Urban Area","Male","","","",""
"102","2003","Urban Area","Female","","","",""
"102","2003","Rural Area","Male","","","",""
"102","2003","Rural Area","Female","","","",""
"103","2003","Urban Area","Male","2","","",""
"103","2003","Urban Area","Female","","","",""
"103","2003","Rural Area","Male","","","",""
"103","2003","Rural Area","Female","","","",""
"105","2003","Urban Area","Male","","","",""
"105","2003","Urban Area","Female","","","",""
"105","2003","Rural Area","Male","","","",""
"105","2003","Rural Area","Female","","","",""
"108","2003","Urban Area","Male","","","",""
"108","2003","Urban Area","Female","","","",""
"108","2003","Rural Area","Male","","","",""
"108","2003","Rural Area","Female","","","",""
"110","2003","Urban Area","Male","","","",""
"110","2003","Urban Area","Female","","","",""
"110","2003","Rural Area","Male","","","",""
"110","2003","Rural Area","Female","","","",""
"111","2003","Urban Area","Male","","","",""
"111","2003","Urban Area","Female","","","",""
"111","2003","Rural Area","Male","","","",""
"111","2003","Rural Area","Female","","","",""
"113","2003","Urban Area","Male","","","",""
"113","2003","Urban Area","Female","","","",""
"113","2003","Rural Area","Male","","","",""
"113","2003","Rural Area","Female","","","",""
"116","2003","Urban Area","Male","3","","",""
"116","2003","Urban Area","Female","2","","",""
"116","2003","Rural Area","Male","","","",""
"116","2003","Rural Area","Female","","","",""
"117","2003","Urban Area","Male","4","","",""
"117","2003","Urban Area","Female","4","","",""
"117","2003","Rural Area","Male","","","",""
"117","2003","Rural Area","Female","","","",""
"118","2003","Urban Area","Male","12","","",""
"118","2003","Urban Area","Female","9","","",""
"118","2003","Rural Area","Male","3","","",""
"118","2003","Rural Area","Female","1","","",""
"119","2003","Urban Area","Male","38","0.00405864877488559","0.00258712986591377","0.0055301676838574"
"119","2003","Urban Area","Female","50","0.00546240032610613","0.00382417992068097","0.00710062073153128"
"119","2003","Rural Area","Male","4","","",""
"119","2003","Rural Area","Female","9","","",""
"120","2003","Urban Area","Male","20","","",""
"120","2003","Urban Area","Female","23","","",""
"120","2003","Rural Area","Male","6","","",""
"120","2003","Rural Area","Female","4","","",""
"121","2003","Urban Area","Male","7","","",""
"121","2003","Urban Area","Female","10","","",""
"121","2003","Rural Area","Male","3","","",""
"121","2003","Rural Area","Female","2","","",""
"122","2003","Urban Area","Male","5","","",""
"122","2003","Urban Area","Female","3","","",""
"122","2003","Rural Area","Male","","","",""
"122","2003","Rural Area","Female","","","",""
"123","2003","Urban Area","Male","","","",""
"123","2003","Urban Area","Female","","","",""
"123","2003","Rural Area","Male","1","","",""
"123","2003","Rural Area","Female","","","",""
"124","2003","Urban Area","Male","","","",""
"124","2003","Urban Area","Female","","","",""
"124","2003","Rural Area","Male","","","",""
"124","2003","Rural Area","Female","","","",""
"125","2003","Urban Area","Male","","","",""
"125","2003","Urban Area","Female","","","",""
"125","2003","Rural Area","Male","","","",""
"125","2003","Rural Area","Female","","","",""
"127","2003","Urban Area","Male","","","",""
"127","2003","Urban Area","Female","","","",""
"127","2003","Rural Area","Male","","","",""
"127","2003","Rural Area","Female","","","",""
"128","2003","Urban Area","Male","","","",""
"128","2003","Urban Area","Female","","","",""
"128","2003","Rural Area","Male","","","",""
"128","2003","Rural Area","Female","","","",""
"129","2003","Urban Area","Male","","","",""
"129","2003","Urban Area","Female","","","",""
"129","2003","Rural Area","Male","","","",""
"129","2003","Rural Area","Female","","","",""
"130","2003","Urban Area","Male","","","",""
"130","2003","Urban Area","Female","","","",""
"130","2003","Rural Area","Male","1","","",""
"130","2003","Rural Area","Female","1","","",""
"131","2003","Urban Area","Male","","","",""
"131","2003","Urban Area","Female","","","",""
"131","2003","Rural Area","Male","","","",""
"131","2003","Rural Area","Female","","","",""
"132","2003","Urban Area","Male","","","",""
"132","2003","Urban Area","Female","2","","",""
"132","2003","Rural Area","Male","","","",""
"132","2003","Rural Area","Female","1","","",""
"133","2003","Urban Area","Male","","","",""
"133","2003","Urban Area","Female","","","",""
"133","2003","Rural Area","Male","","","",""
"133","2003","Rural Area","Female","","","",""
"135","2003","Urban Area","Male","","","",""
"135","2003","Urban Area","Female","1","","",""
"135","2003","Rural Area","Male","","","",""
"135","2003","Rural Area","Female","","","",""
"138","2003","Urban Area","Male","","","",""
"138","2003","Urban Area","Female","","","",""
"138","2003","Rural Area","Male","","","",""
"138","2003","Rural Area","Female","","","",""
"139","2003","Urban Area","Male","1","","",""
"139","2003","Urban Area","Female","","","",""
"139","2003","Rural Area","Male","","","",""
"139","2003","Rural Area","Female","","","",""
"140","2003","Urban Area","Male","10","","",""
"140","2003","Urban Area","Female","10","","",""
"140","2003","Rural Area","Male","1","","",""
"140","2003","Rural Area","Female","1","","",""
"141","2003","Urban Area","Male","","","",""
"141","2003","Urban Area","Female","","","",""
"141","2003","Rural Area","Male","","","",""
"141","2003","Rural Area","Female","","","",""
"142","2003","Urban Area","Male","","","",""
"142","2003","Urban Area","Female","","","",""
"142","2003","Rural Area","Male","","","",""
"142","2003","Rural Area","Female","","","",""
"143","2003","Urban Area","Male","","","",""
"143","2003","Urban Area","Female","","","",""
"143","2003","Rural Area","Male","","","",""
"143","2003","Rural Area","Female","","","",""
"144","2003","Urban Area","Male","","","",""
"144","2003","Urban Area","Female","","","",""
"144","2003","Rural Area","Male","","","",""
"144","2003","Rural Area","Female","","","",""
"145","2003","Urban Area","Male","","","",""
"145","2003","Urban Area","Female","","","",""
"145","2003","Rural Area","Male","","","",""
"145","2003","Rural Area","Female","","","",""
"146","2003","Urban Area","Male","","","",""
"146","2003","Urban Area","Female","","","",""
"146","2003","Rural Area","Male","","","",""
"146","2003","Rural Area","Female","","","",""
"147","2003","Urban Area","Male","1","","",""
"147","2003","Urban Area","Female","","","",""
"147","2003","Rural Area","Male","","","",""
"147","2003","Rural Area","Female","","","",""
"148","2003","Urban Area","Male","","","",""
"148","2003","Urban Area","Female","1","","",""
"148","2003","Rural Area","Male","","","",""
"148","2003","Rural Area","Female","","","",""
"149","2003","Urban Area","Male","","","",""
"149","2003","Urban Area","Female","","","",""
"149","2003","Rural Area","Male","","","",""
"149","2003","Rural Area","Female","","","",""
"151","2003","Urban Area","Male","","","",""
"151","2003","Urban Area","Female","","","",""
"151","2003","Rural Area","Male","","","",""
"151","2003","Rural Area","Female","","","",""
"152","2003","Urban Area","Male","","","",""
"152","2003","Urban Area","Female","","","",""
"152","2003","Rural Area","Male","","","",""
"152","2003","Rural Area","Female","","","",""
"154","2003","Urban Area","Male","","","",""
"154","2003","Urban Area","Female","","","",""
"154","2003","Rural Area","Male","","","",""
"154","2003","Rural Area","Female","","","",""
"155","2003","Urban Area","Male","","","",""
"155","2003","Urban Area","Female","","","",""
"155","2003","Rural Area","Male","","","",""
"155","2003","Rural Area","Female","","","",""
"156","2003","Urban Area","Male","","","",""
"156","2003","Urban Area","Female","","","",""
"156","2003","Rural Area","Male","","","",""
"156","2003","Rural Area","Female","","","",""
"158","2003","Urban Area","Male","","","",""
"158","2003","Urban Area","Female","","","",""
"158","2003","Rural Area","Male","","","",""
"158","2003","Rural Area","Female","","","",""
"162","2003","Urban Area","Male","","","",""
"162","2003","Urban Area","Female","","","",""
"162","2003","Rural Area","Male","","","",""
"162","2003","Rural Area","Female","","","",""
"164","2003","Urban Area","Male","","","",""
"164","2003","Urban Area","Female","","","",""
"164","2003","Rural Area","Male","","","",""
"164","2003","Rural Area","Female","","","",""
"165","2003","Urban Area","Male","","","",""
"165","2003","Urban Area","Female","","","",""
"165","2003","Rural Area","Male","","","",""
"165","2003","Rural Area","Female","","","",""
"166","2003","Urban Area","Male","","","",""
"166","2003","Urban Area","Female","","","",""
"166","2003","Rural Area","Male","","","",""
"166","2003","Rural Area","Female","","","",""
"167","2003","Urban Area","Male","","","",""
"167","2003","Urban Area","Female","","","",""
"167","2003","Rural Area","Male","","","",""
"167","2003","Rural Area","Female","","","",""
"168","2003","Urban Area","Male","","","",""
"168","2003","Urban Area","Female","","","",""
"168","2003","Rural Area","Male","","","",""
"168","2003","Rural Area","Female","","","",""
"169","2003","Urban Area","Male","","","",""
"169","2003","Urban Area","Female","","","",""
"169","2003","Rural Area","Male","","","",""
"169","2003","Rural Area","Female","","","",""
"172","2003","Urban Area","Male","","","",""
"172","2003","Urban Area","Female","","","",""
"172","2003","Rural Area","Male","","","",""
"172","2003","Rural Area","Female","","","",""
"173","2003","Urban Area","Male","","","",""
"173","2003","Urban Area","Female","","","",""
"173","2003","Rural Area","Male","","","",""
"173","2003","Rural Area","Female","","","",""
"178","2003","Urban Area","Male","","","",""
"178","2003","Urban Area","Female","","","",""
"178","2003","Rural Area","Male","","","",""
"178","2003","Rural Area","Female","","","",""
"181","2003","Urban Area","Male","","","",""
"181","2003","Urban Area","Female","","","",""
"181","2003","Rural Area","Male","","","",""
"181","2003","Rural Area","Female","","","",""
"183","2003","Urban Area","Male","","","",""
"183","2003","Urban Area","Female","","","",""
"183","2003","Rural Area","Male","","","",""
"183","2003","Rural Area","Female","","","",""
"188","2003","Urban Area","Male","","","",""
"188","2003","Urban Area","Female","","","",""
"188","2003","Rural Area","Male","","","",""
"188","2003","Rural Area","Female","","","",""
"195","2003","Urban Area","Male","","","",""
"195","2003","Urban Area","Female","","","",""
"195","2003","Rural Area","Male","","","",""
"195","2003","Rural Area","Female","","","",""
"196","2003","Urban Area","Male","","","",""
"196","2003","Urban Area","Female","","","",""
