"pgnation","year","e11102","sex","n","percent","lower_confidence","upper_confidence"
"15","2002","Not Employed","Female","2","","",""
"15","2002","Employed","Male","","","",""
"15","2002","Employed","Female","","","",""
"16","2002","Not Employed","Male","1","","",""
"16","2002","Not Employed","Female","","","",""
"16","2002","Employed","Male","","","",""
"16","2002","Employed","Female","","","",""
"17","2002","Not Employed","Male","","","",""
"17","2002","Not Employed","Female","1","","",""
"17","2002","Employed","Male","1","","",""
"17","2002","Employed","Female","2","","",""
"18","2002","Not Employed","Male","2","","",""
"18","2002","Not Employed","Female","3","","",""
"18","2002","Employed","Male","11","","",""
"18","2002","Employed","Female","8","","",""
"19","2002","Not Employed","Male","","","",""
"19","2002","Not Employed","Female","1","","",""
"19","2002","Employed","Male","2","","",""
"19","2002","Employed","Female","4","","",""
"20","2002","Not Employed","Male","","","",""
"20","2002","Not Employed","Female","","","",""
"20","2002","Employed","Male","","","",""
"20","2002","Employed","Female","1","","",""
"21","2002","Not Employed","Male","","","",""
"21","2002","Not Employed","Female","1","","",""
"21","2002","Employed","Male","4","","",""
"21","2002","Employed","Female","4","","",""
"22","2002","Not Employed","Male","2","","",""
"22","2002","Not Employed","Female","8","","",""
"22","2002","Employed","Male","10","","",""
"22","2002","Employed","Female","17","","",""
"23","2002","Not Employed","Male","","","",""
"23","2002","Not Employed","Female","1","","",""
"23","2002","Employed","Male","","","",""
"23","2002","Employed","Female","","","",""
"24","2002","Not Employed","Male","3","","",""
"24","2002","Not Employed","Female","1","","",""
"24","2002","Employed","Male","4","","",""
"24","2002","Employed","Female","2","","",""
"25","2002","Not Employed","Male","","","",""
"25","2002","Not Employed","Female","","","",""
"25","2002","Employed","Male","1","","",""
"25","2002","Employed","Female","2","","",""
"26","2002","Not Employed","Male","","","",""
"26","2002","Not Employed","Female","2","","",""
"26","2002","Employed","Male","3","","",""
"26","2002","Employed","Female","4","","",""
"27","2002","Not Employed","Male","","","",""
"27","2002","Not Employed","Female","1","","",""
"27","2002","Employed","Male","","","",""
"27","2002","Employed","Female","","","",""
"28","2002","Not Employed","Male","","","",""
"28","2002","Not Employed","Female","","","",""
"28","2002","Employed","Male","8","","",""
"28","2002","Employed","Female","8","","",""
"29","2002","Not Employed","Male","","","",""
"29","2002","Not Employed","Female","1","","",""
"29","2002","Employed","Male","","","",""
"29","2002","Employed","Female","1","","",""
"30","2002","Not Employed","Male","","","",""
"30","2002","Not Employed","Female","","","",""
"30","2002","Employed","Male","","","",""
"30","2002","Employed","Female","","","",""
"31","2002","Not Employed","Male","","","",""
"31","2002","Not Employed","Female","1","","",""
"31","2002","Employed","Male","","","",""
"31","2002","Employed","Female","4","","",""
"32","2002","Not Employed","Male","3","","",""
"32","2002","Not Employed","Female","5","","",""
"32","2002","Employed","Male","6","","",""
"32","2002","Employed","Female","6","","",""
"34","2002","Not Employed","Male","","","",""
"34","2002","Not Employed","Female","","","",""
"34","2002","Employed","Male","","","",""
"34","2002","Employed","Female","","","",""
"35","2002","Not Employed","Male","","","",""
"35","2002","Not Employed","Female","","","",""
"35","2002","Employed","Male","","","",""
"35","2002","Employed","Female","","","",""
"36","2002","Not Employed","Male","","","",""
"36","2002","Not Employed","Female","","","",""
"36","2002","Employed","Male","","","",""
"36","2002","Employed","Female","","","",""
"37","2002","Not Employed","Male","","","",""
"37","2002","Not Employed","Female","","","",""
"37","2002","Employed","Male","","","",""
"37","2002","Employed","Female","","","",""
"38","2002","Not Employed","Male","","","",""
"38","2002","Not Employed","Female","1","","",""
"38","2002","Employed","Male","","","",""
"38","2002","Employed","Female","3","","",""
"39","2002","Not Employed","Male","","","",""
"39","2002","Not Employed","Female","","","",""
"39","2002","Employed","Male","","","",""
"39","2002","Employed","Female","","","",""
"40","2002","Not Employed","Male","","","",""
"40","2002","Not Employed","Female","1","","",""
"40","2002","Employed","Male","","","",""
"40","2002","Employed","Female","1","","",""
"41","2002","Not Employed","Male","","","",""
"41","2002","Not Employed","Female","","","",""
"41","2002","Employed","Male","","","",""
"41","2002","Employed","Female","","","",""
"42","2002","Not Employed","Male","","","",""
"42","2002","Not Employed","Female","","","",""
"42","2002","Employed","Male","","","",""
"42","2002","Employed","Female","","","",""
"43","2002","Not Employed","Male","","","",""
"43","2002","Not Employed","Female","1","","",""
"43","2002","Employed","Male","","","",""
"43","2002","Employed","Female","","","",""
"44","2002","Not Employed","Male","","","",""
"44","2002","Not Employed","Female","1","","",""
"44","2002","Employed","Male","","","",""
"44","2002","Employed","Female","1","","",""
"45","2002","Not Employed","Male","","","",""
"45","2002","Not Employed","Female","","","",""
"45","2002","Employed","Male","","","",""
"45","2002","Employed","Female","","","",""
"46","2002","Not Employed","Male","","","",""
"46","2002","Not Employed","Female","","","",""
"46","2002","Employed","Male","","","",""
"46","2002","Employed","Female","","","",""
"47","2002","Not Employed","Male","","","",""
"47","2002","Not Employed","Female","","","",""
"47","2002","Employed","Male","","","",""
"47","2002","Employed","Female","","","",""
"48","2002","Not Employed","Male","","","",""
"48","2002","Not Employed","Female","","","",""
"48","2002","Employed","Male","","","",""
"48","2002","Employed","Female","1","","",""
"49","2002","Not Employed","Male","","","",""
"49","2002","Not Employed","Female","1","","",""
"49","2002","Employed","Male","2","","",""
"49","2002","Employed","Female","","","",""
"50","2002","Not Employed","Male","","","",""
"50","2002","Not Employed","Female","","","",""
"50","2002","Employed","Male","1","","",""
"50","2002","Employed","Female","","","",""
"51","2002","Not Employed","Male","1","","",""
"51","2002","Not Employed","Female","","","",""
"51","2002","Employed","Male","","","",""
"51","2002","Employed","Female","","","",""
"52","2002","Not Employed","Male","","","",""
"52","2002","Not Employed","Female","","","",""
"52","2002","Employed","Male","2","","",""
"52","2002","Employed","Female","","","",""
"53","2002","Not Employed","Male","","","",""
"53","2002","Not Employed","Female","","","",""
"53","2002","Employed","Male","","","",""
"53","2002","Employed","Female","","","",""
"54","2002","Not Employed","Male","","","",""
"54","2002","Not Employed","Female","1","","",""
"54","2002","Employed","Male","1","","",""
"54","2002","Employed","Female","","","",""
"55","2002","Not Employed","Male","","","",""
"55","2002","Not Employed","Female","2","","",""
"55","2002","Employed","Male","2","","",""
"55","2002","Employed","Female","1","","",""
"56","2002","Not Employed","Male","","","",""
"56","2002","Not Employed","Female","","","",""
"56","2002","Employed","Male","","","",""
"56","2002","Employed","Female","","","",""
"59","2002","Not Employed","Male","","","",""
"59","2002","Not Employed","Female","1","","",""
"59","2002","Employed","Male","","","",""
"59","2002","Employed","Female","1","","",""
"60","2002","Not Employed","Male","","","",""
"60","2002","Not Employed","Female","1","","",""
"60","2002","Employed","Male","3","","",""
"60","2002","Employed","Female","","","",""
"61","2002","Not Employed","Male","","","",""
"61","2002","Not Employed","Female","1","","",""
"61","2002","Employed","Male","","","",""
"61","2002","Employed","Female","2","","",""
"64","2002","Not Employed","Male","","","",""
"64","2002","Not Employed","Female","","","",""
"64","2002","Employed","Male","","","",""
"64","2002","Employed","Female","","","",""
"65","2002","Not Employed","Male","","","",""
"65","2002","Not Employed","Female","1","","",""
"65","2002","Employed","Male","1","","",""
"65","2002","Employed","Female","1","","",""
"66","2002","Not Employed","Male","","","",""
"66","2002","Not Employed","Female","","","",""
"66","2002","Employed","Male","","","",""
"66","2002","Employed","Female","","","",""
"67","2002","Not Employed","Male","","","",""
"67","2002","Not Employed","Female","","","",""
"67","2002","Employed","Male","1","","",""
"67","2002","Employed","Female","","","",""
"68","2002","Not Employed","Male","","","",""
"68","2002","Not Employed","Female","","","",""
"68","2002","Employed","Male","","","",""
"68","2002","Employed","Female","1","","",""
"71","2002","Not Employed","Male","","","",""
"71","2002","Not Employed","Female","","","",""
"71","2002","Employed","Male","","","",""
"71","2002","Employed","Female","","","",""
"72","2002","Not Employed","Male","","","",""
"72","2002","Not Employed","Female","","","",""
"72","2002","Employed","Male","","","",""
"72","2002","Employed","Female","","","",""
"73","2002","Not Employed","Male","","","",""
"73","2002","Not Employed","Female","","","",""
"73","2002","Employed","Male","","","",""
"73","2002","Employed","Female","","","",""
"74","2002","Not Employed","Male","","","",""
"74","2002","Not Employed","Female","","","",""
"74","2002","Employed","Male","1","","",""
"74","2002","Employed","Female","3","","",""
"75","2002","Not Employed","Male","2","","",""
"75","2002","Not Employed","Female","4","","",""
"75","2002","Employed","Male","4","","",""
"75","2002","Employed","Female","1","","",""
"76","2002","Not Employed","Male","","","",""
"76","2002","Not Employed","Female","2","","",""
"76","2002","Employed","Male","2","","",""
"76","2002","Employed","Female","","","",""
"77","2002","Not Employed","Male","","","",""
"77","2002","Not Employed","Female","","","",""
"77","2002","Employed","Male","","","",""
"77","2002","Employed","Female","","","",""
"78","2002","Not Employed","Male","3","","",""
"78","2002","Not Employed","Female","5","","",""
"78","2002","Employed","Male","1","","",""
"78","2002","Employed","Female","3","","",""
"79","2002","Not Employed","Male","","","",""
"79","2002","Not Employed","Female","","","",""
"79","2002","Employed","Male","","","",""
"79","2002","Employed","Female","","","",""
"80","2002","Not Employed","Male","","","",""
"80","2002","Not Employed","Female","","","",""
"80","2002","Employed","Male","1","","",""
"80","2002","Employed","Female","","","",""
"81","2002","Not Employed","Male","","","",""
"81","2002","Not Employed","Female","","","",""
"81","2002","Employed","Male","1","","",""
"81","2002","Employed","Female","","","",""
"82","2002","Not Employed","Male","","","",""
"82","2002","Not Employed","Female","","","",""
"82","2002","Employed","Male","","","",""
"82","2002","Employed","Female","","","",""
"83","2002","Not Employed","Male","","","",""
"83","2002","Not Employed","Female","1","","",""
"83","2002","Employed","Male","1","","",""
"83","2002","Employed","Female","1","","",""
"84","2002","Not Employed","Male","","","",""
"84","2002","Not Employed","Female","","","",""
"84","2002","Employed","Male","","","",""
"84","2002","Employed","Female","","","",""
"85","2002","Not Employed","Male","1","","",""
"85","2002","Not Employed","Female","1","","",""
"85","2002","Employed","Male","","","",""
"85","2002","Employed","Female","","","",""
"86","2002","Not Employed","Male","","","",""
"86","2002","Not Employed","Female","","","",""
"86","2002","Employed","Male","","","",""
"86","2002","Employed","Female","","","",""
"89","2002","Not Employed","Male","","","",""
"89","2002","Not Employed","Female","","","",""
"89","2002","Employed","Male","1","","",""
"89","2002","Employed","Female","1","","",""
