"transab_cat","year","pgcasmin","sampreg","n","percent","lower_confidence","upper_confidence"
"Low transfer dependency","2018","(2c_gen) general maturity certificate","East Germany","27","","",""
"Low transfer dependency","2018","(2c_voc) vocational maturity certificate","West Germany","139","0.0433598297910532","0.0348260285571139","0.0518936310249925"
"Low transfer dependency","2018","(2c_voc) vocational maturity certificate","East Germany","39","0.0672410134732881","0.0424492794612969","0.0920327474852792"
"Low transfer dependency","2018","(3a) lower tertiary education","West Germany","27","","",""
"Low transfer dependency","2018","(3a) lower tertiary education","East Germany","18","","",""
"Low transfer dependency","2018","(3b) higher tertiary education","West Germany","160","0.0296649853079634","0.0243993177539161","0.0349306528620107"
"Low transfer dependency","2018","(3b) higher tertiary education","East Germany","48","0.0399942148561201","0.0273049673936751","0.0526834623185651"
"High transfer dependency","2018","(0) in school","West Germany","37","0.0340096856495636","0.0188340983767594","0.0491852729223679"
"High transfer dependency","2018","(0) in school","East Germany","11","","",""
"High transfer dependency","2018","(1a) inadequately completed","West Germany","181","0.116408936447109","0.100416940639282","0.132400932254937"
"High transfer dependency","2018","(1a) inadequately completed","East Germany","24","","",""
"High transfer dependency","2018","(1b) general elementary school","West Germany","218","0.0588142246700837","0.0490338109730527","0.0685946383671146"
"High transfer dependency","2018","(1b) general elementary school","East Germany","44","0.136245614999944","0.100610391136136","0.171880838863752"
"High transfer dependency","2018","(1c) basic vocational qualification","West Germany","136","0.0244319385937883","0.0196707112905313","0.0291931658970452"
"High transfer dependency","2018","(1c) basic vocational qualification","East Germany","39","0.0320845281096191","0.0198882462922781","0.0442808099269602"
"High transfer dependency","2018","(2b) intermediate general qualification","West Germany","45","0.0299285927253957","0.0174129518100257","0.0424442336407656"
"High transfer dependency","2018","(2b) intermediate general qualification","East Germany","24","","",""
"High transfer dependency","2018","(2a) intermediate vocational","West Germany","52","0.00783409074325179","0.00501983302980249","0.0106483484567011"
"High transfer dependency","2018","(2a) intermediate vocational","East Germany","69","0.0362623009731896","0.0280197484373334","0.0445048535090458"
"High transfer dependency","2018","(2c_gen) general maturity certificate","West Germany","129","0.0501427685028649","0.0397562861356626","0.0605292508700673"
"High transfer dependency","2018","(2c_gen) general maturity certificate","East Germany","23","","",""
"High transfer dependency","2018","(2c_voc) vocational maturity certificate","West Germany","59","0.0179839204773825","0.0124155782564747","0.0235522626982903"
"High transfer dependency","2018","(2c_voc) vocational maturity certificate","East Germany","6","","",""
"High transfer dependency","2018","(3a) lower tertiary education","West Germany","11","","",""
"High transfer dependency","2018","(3a) lower tertiary education","East Germany","6","","",""
"High transfer dependency","2018","(3b) higher tertiary education","West Germany","106","0.0137346820044111","0.010122441140724","0.0173469228680983"
"High transfer dependency","2018","(3b) higher tertiary education","East Germany","17","","",""
"Very high transfer dependency","2018","(0) in school","West Germany","26","","",""
"Very high transfer dependency","2018","(0) in school","East Germany","","","",""
"Very high transfer dependency","2018","(1a) inadequately completed","West Germany","206","0.0952247743098077","0.0805885460027529","0.109861002616863"
"Very high transfer dependency","2018","(1a) inadequately completed","East Germany","35","0.068676716816571","0.0385661841572596","0.0987872494758825"
"Very high transfer dependency","2018","(1b) general elementary school","West Germany","149","0.028647981338095","0.0217135045982924","0.0355824580778975"
"Very high transfer dependency","2018","(1b) general elementary school","East Germany","39","0.0548254385593296","0.0311787592589859","0.0784721178596732"
"Very high transfer dependency","2018","(1c) basic vocational qualification","West Germany","60","0.0102783950101521","0.00716789403486889","0.0133888959854354"
"Very high transfer dependency","2018","(1c) basic vocational qualification","East Germany","35","0.0364541157334778","0.0234832073675547","0.0494250240994008"
"Very high transfer dependency","2018","(2b) intermediate general qualification","West Germany","21","","",""
"Very high transfer dependency","2018","(2b) intermediate general qualification","East Germany","12","","",""
"Very high transfer dependency","2018","(2a) intermediate vocational","West Germany","42","0.0111981342519451","0.00783917380841337","0.0145570946954768"
"Very high transfer dependency","2018","(2a) intermediate vocational","East Germany","37","0.0118417491925042","0.00707221682092779","0.0166112815640805"
"Very high transfer dependency","2018","(2c_gen) general maturity certificate","West Germany","99","0.0361133648576098","0.0272339954524116","0.044992734262808"
"Very high transfer dependency","2018","(2c_gen) general maturity certificate","East Germany","17","","",""
"Very high transfer dependency","2018","(2c_voc) vocational maturity certificate","West Germany","52","0.0105508058468722","0.00626962082413193","0.0148319908696125"
"Very high transfer dependency","2018","(2c_voc) vocational maturity certificate","East Germany","12","","",""
"Very high transfer dependency","2018","(3a) lower tertiary education","West Germany","5","","",""
"Very high transfer dependency","2018","(3a) lower tertiary education","East Germany","2","","",""
"Very high transfer dependency","2018","(3b) higher tertiary education","West Germany","123","0.0129549305025998","0.00944533914701187","0.0164645218581877"
"Very high transfer dependency","2018","(3b) higher tertiary education","East Germany","13","","",""
"Complete transfer dependency","2018","(0) in school","West Germany","15","","",""
"Complete transfer dependency","2018","(0) in school","East Germany","4","","",""
"Complete transfer dependency","2018","(1a) inadequately completed","West Germany","782","0.199841304840972","0.179901792068847","0.219780817613096"
"Complete transfer dependency","2018","(1a) inadequately completed","East Germany","161","0.222069011502643","0.172583511681752","0.271554511323535"
"Complete transfer dependency","2018","(1b) general elementary school","West Germany","411","0.0361634270284475","0.0284024776565998","0.0439243764002951"
"Complete transfer dependency","2018","(1b) general elementary school","East Germany","91","0.092257302377767","0.0621962036600068","0.122318401095527"
"Complete transfer dependency","2018","(1c) basic vocational qualification","West Germany","71","0.0108727812909418","0.00767456694539324","0.0140709956364904"
"Complete transfer dependency","2018","(1c) basic vocational qualification","East Germany","39","0.0290295736942161","0.0174101593927223","0.0406489879957099"
"Complete transfer dependency","2018","(2b) intermediate general qualification","West Germany","26","","",""
"Complete transfer dependency","2018","(2b) intermediate general qualification","East Germany","10","","",""
"Complete transfer dependency","2018","(2a) intermediate vocational","West Germany","24","","",""
"Complete transfer dependency","2018","(2a) intermediate vocational","East Germany","22","","",""
"Complete transfer dependency","2018","(2c_gen) general maturity certificate","West Germany","300","0.0315652395610549","0.0232442515438528","0.0398862275782571"
"Complete transfer dependency","2018","(2c_gen) general maturity certificate","East Germany","55","0.025485325958055","0.00625540381715511","0.0447152480989548"
"Complete transfer dependency","2018","(2c_voc) vocational maturity certificate","West Germany","53","0.0137204628802317","0.00884620137894027","0.0185947243815231"
"Complete transfer dependency","2018","(2c_voc) vocational maturity certificate","East Germany","13","","",""
"Complete transfer dependency","2018","(3a) lower tertiary education","West Germany","","","",""
"Complete transfer dependency","2018","(3a) lower tertiary education","East Germany","","","",""
"Complete transfer dependency","2018","(3b) higher tertiary education","West Germany","347","0.0150044967759895","0.0112313964132692","0.0187775971387097"
"Complete transfer dependency","2018","(3b) higher tertiary education","East Germany","56","0.00689950963831393","0.00153900019787515","0.0122600190787527"
