"transab_cat","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Very low transfer dependency","1993","Part Time","(Married) couple without C. ","104","0.214650776542131","0.176155715392714","0.253145837691549","1"
"Very low transfer dependency","1993","Part Time","1-pers.-HH","32","0.238411804065917","0.167058878156843","0.309764729974991","1"
"Very low transfer dependency","1993","Full Time","Couple + C. LE and GT 16","521","0.951620814170499","0.933785862403482","0.969455765937516","1"
"Very low transfer dependency","1993","Full Time","Couple + C. GT 16 ","594","0.461956036056668","0.43338905380218","0.490523018311157","1"
"Very low transfer dependency","1993","Full Time","Couple + C. LE 16 ","1538","0.925232891367288","0.912689525475301","0.937776257259275","1"
"Very low transfer dependency","1993","Not Working","Couple + C. LE and GT 16","252","0.858121605293211","0.819466356440276","0.896776854146147","1"
"Very low transfer dependency","1993","Not Working","Couple + C. GT 16 ","379","0.496890054899929","0.460215860011093","0.533564249788764","1"
"Very low transfer dependency","1993","Full Time","Single parent ","128","0.450145957937616","0.38859828764194","0.511693628233292","1"
"Very low transfer dependency","1993","Full Time","(Married) couple without C. ","139","0.0842739854811047","0.0697482051740161","0.0987997657881934","1"
"Very low transfer dependency","1993","Full Time","1-pers.-HH","47","0.0816342344603467","0.0589363076002179","0.104332161320475","1"
"Very low transfer dependency","1993","Not Working","Couple + C. LE 16 ","425","0.798907017082019","0.766509926961622","0.831304107202416","1"
"Very low transfer dependency","1993","Part Time","Couple + C. GT 16 ","311","0.593670998655006","0.551086703016263","0.636255294293749","1"
"Very low transfer dependency","1993","Part Time","Couple + C. LE and GT 16","211","0.881661639339916","0.840965411596881","0.922357867082952","1"
"Very low transfer dependency","1993","Not Working","1-pers.-HH","172","0.194522434343321","0.165303450727658","0.223741417958984","1"
"Very low transfer dependency","1993","Not Working","(Married) couple without C. ","146","0.0779490912875065","0.0641453479136005","0.0917528346614126","1"
"Very low transfer dependency","1993","Not Working","Single parent ","71","0.340035221226884","0.273028277755674","0.407042164698095","1"
"Complete transfer dependency","1994","Full Time","1-pers.-HH","","","","","5"
"Complete transfer dependency","1994","Full Time","(Married) couple without C. ","","","","","5"
"Complete transfer dependency","1994","Full Time","Single parent ","","","","","5"
"Complete transfer dependency","1994","Full Time","Couple + C. LE 16 ","","","","","5"
"Complete transfer dependency","1994","Full Time","Couple + C. GT 16 ","","","","","5"
"Complete transfer dependency","1994","Full Time","Couple + C. LE and GT 16","","","","","5"
"Complete transfer dependency","1994","Part Time","1-pers.-HH","","","","","5"
"Complete transfer dependency","1994","Part Time","(Married) couple without C. ","","","","","5"
"Complete transfer dependency","1994","Part Time","Single parent ","","","","","5"
"Complete transfer dependency","1994","Part Time","Couple + C. LE 16 ","","","","","5"
"Complete transfer dependency","1994","Part Time","Couple + C. GT 16 ","","","","","5"
"Complete transfer dependency","1994","Part Time","Couple + C. LE and GT 16","","","","","5"
"Complete transfer dependency","1994","Not Working","1-pers.-HH","22","","","","5"
"Complete transfer dependency","1994","Not Working","(Married) couple without C. ","4","","","","5"
"Complete transfer dependency","1994","Not Working","Single parent ","14","","","","5"
"Complete transfer dependency","1994","Not Working","Couple + C. LE 16 ","20","","","","5"
"Complete transfer dependency","1994","Not Working","Couple + C. GT 16 ","9","","","","5"
"Complete transfer dependency","1994","Not Working","Couple + C. LE and GT 16","3","","","","5"
"High transfer dependency","1994","Full Time","1-pers.-HH","1","","","","3"
"High transfer dependency","1994","Full Time","(Married) couple without C. ","5","","","","3"
"High transfer dependency","1994","Full Time","Single parent ","2","","","","3"
"High transfer dependency","1994","Full Time","Couple + C. LE 16 ","15","","","","3"
"High transfer dependency","1994","Full Time","Couple + C. GT 16 ","3","","","","3"
"High transfer dependency","1994","Full Time","Couple + C. LE and GT 16","3","","","","3"
"High transfer dependency","1994","Part Time","1-pers.-HH","10","","","","3"
"High transfer dependency","1994","Part Time","(Married) couple without C. ","11","","","","3"
"High transfer dependency","1994","Part Time","Single parent ","4","","","","3"
"High transfer dependency","1994","Part Time","Couple + C. LE 16 ","28","","","","3"
"High transfer dependency","1994","Part Time","Couple + C. GT 16 ","9","","","","3"
"High transfer dependency","1994","Part Time","Couple + C. LE and GT 16","9","","","","3"
"High transfer dependency","1994","Not Working","1-pers.-HH","11","","","","3"
"High transfer dependency","1994","Not Working","(Married) couple without C. ","35","0.0165011401695591","0.010045694930968","0.0229565854081502","3"
"High transfer dependency","1994","Not Working","Single parent ","8","","","","3"
"High transfer dependency","1994","Not Working","Couple + C. GT 16 ","16","","","","3"
"High transfer dependency","1994","Not Working","Couple + C. LE and GT 16","14","","","","3"
"High transfer dependency","1994","Not Working","Couple + C. LE 16 ","33","0.0502824344244146","0.0332722569298843","0.0672926119189449","3"
"Low transfer dependency","1994","Full Time","Couple + C. GT 16 ","29","","","","2"
"Low transfer dependency","1994","Full Time","Couple + C. LE 16 ","107","0.0551877882953207","0.0440407417116593","0.0663348348789821","2"
"Low transfer dependency","1994","Full Time","Single parent ","4","","","","2"
"Low transfer dependency","1994","Full Time","(Married) couple without C. ","36","0.0177230599663651","0.0108312532113653","0.0246148667213648","2"
"Low transfer dependency","1994","Full Time","1-pers.-HH","5","","","","2"
"Low transfer dependency","1994","Full Time","Couple + C. LE and GT 16","24","","","","2"
"Low transfer dependency","1994","Not Working","Couple + C. GT 16 ","90","0.0877463793577412","0.0674438064923165","0.108048952223166","2"
"Low transfer dependency","1994","Not Working","Couple + C. LE and GT 16","36","0.0725691825908711","0.044055624921807","0.101082740259935","2"
"Low transfer dependency","1994","Part Time","(Married) couple without C. ","28","","","","2"
"Low transfer dependency","1994","Part Time","Single parent ","20","","","","2"
"Low transfer dependency","1994","Part Time","Couple + C. LE 16 ","67","0.0749209072721466","0.0549417980584717","0.0949000164858216","2"
"Low transfer dependency","1994","Part Time","Couple + C. GT 16 ","33","0.055127741832973","0.0342939040212069","0.0759615796447391","2"
"Low transfer dependency","1994","Part Time","Couple + C. LE and GT 16","24","","","","2"
"Low transfer dependency","1994","Not Working","1-pers.-HH","16","","","","2"
"Low transfer dependency","1994","Not Working","(Married) couple without C. ","62","0.0280670818564296","0.0196975903962412","0.036436573316618","2"
"Low transfer dependency","1994","Not Working","Single parent ","18","","","","2"
"Low transfer dependency","1994","Not Working","Couple + C. LE 16 ","101","0.12504028849318","0.0992935350848266","0.150787041901533","2"
"Low transfer dependency","1994","Part Time","1-pers.-HH","14","","","","2"
"No transfer dependency","1994","Full Time","1-pers.-HH","487","0.901505478588883","0.876349342775511","0.926661614402256","0"
"No transfer dependency","1994","Full Time","(Married) couple without C. ","1217","0.890294205468424","0.873970140274969","0.906618270661879","0"
"No transfer dependency","1994","Full Time","Single parent ","113","0.503221027482399","0.440740954237249","0.565701100727549","0"
"No transfer dependency","1994","Full Time","Couple + C. LE 16 ","28","","","","0"
"No transfer dependency","1994","Full Time","Couple + C. GT 16 ","494","0.523042932396229","0.493045671489703","0.553040193302756","0"
"No transfer dependency","1994","Full Time","Couple + C. LE and GT 16","7","","","","0"
"No transfer dependency","1994","Part Time","1-pers.-HH","83","0.63358495413272","0.553772043293927","0.713397864971513","0"
"No transfer dependency","1994","Part Time","(Married) couple without C. ","300","0.753240277674766","0.713183870838482","0.793296684511049","0"
"No transfer dependency","1994","Part Time","Single parent ","26","","","","0"
"No transfer dependency","1994","Part Time","Couple + C. LE 16 ","6","","","","0"
"No transfer dependency","1994","Part Time","Couple + C. GT 16 ","137","0.339065150985399","0.295851741620235","0.382278560350563","0"
"No transfer dependency","1994","Part Time","Couple + C. LE and GT 16","5","","","","0"
"No transfer dependency","1994","Not Working","1-pers.-HH","536","0.787435484314644","0.757489307276024","0.817381661353265","0"
"No transfer dependency","1994","Not Working","(Married) couple without C. ","1237","0.865008982840066","0.847693084083681","0.882324881596452","0"
"No transfer dependency","1994","Not Working","Couple + C. LE and GT 16","3","","","","0"
"No transfer dependency","1994","Not Working","Couple + C. GT 16 ","236","0.371418515836894","0.336745529820843","0.406091501852944","0"
"No transfer dependency","1994","Not Working","Couple + C. LE 16 ","","","","","0"
"No transfer dependency","1994","Not Working","Single parent ","62","0.350487939882496","0.283520925905173","0.417454953859819","0"
"Very high transfer dependency","1994","Part Time","Couple + C. LE 16 ","5","","","","4"
"Very high transfer dependency","1994","Part Time","Single parent ","8","","","","4"
"Very high transfer dependency","1994","Part Time","(Married) couple without C. ","5","","","","4"
"Very high transfer dependency","1994","Part Time","1-pers.-HH","9","","","","4"
"Very high transfer dependency","1994","Full Time","Couple + C. GT 16 ","1","","","","4"
"Very high transfer dependency","1994","Full Time","Couple + C. LE and GT 16","2","","","","4"
"Very high transfer dependency","1994","Full Time","Couple + C. LE 16 ","1","","","","4"
"Very high transfer dependency","1994","Full Time","Single parent ","1","","","","4"
"Very high transfer dependency","1994","Full Time","(Married) couple without C. ","","","","","4"
"Very high transfer dependency","1994","Full Time","1-pers.-HH","1","","","","4"
"Very high transfer dependency","1994","Not Working","Couple + C. LE 16 ","19","","","","4"
"Very high transfer dependency","1994","Not Working","Couple + C. GT 16 ","8","","","","4"
"Very high transfer dependency","1994","Not Working","Couple + C. LE and GT 16","5","","","","4"
"Very high transfer dependency","1994","Not Working","Single parent ","21","","","","4"
"Very high transfer dependency","1994","Not Working","(Married) couple without C. ","15","","","","4"
"Very high transfer dependency","1994","Not Working","1-pers.-HH","16","","","","4"
"Very high transfer dependency","1994","Part Time","Couple + C. GT 16 ","","","","","4"
"Very high transfer dependency","1994","Part Time","Couple + C. LE and GT 16","2","","","","4"
"Very low transfer dependency","1994","Full Time","Couple + C. GT 16 ","538","0.452353822618228","0.422461308036212","0.482246337200245","1"
"Very low transfer dependency","1994","Full Time","Couple + C. LE and GT 16","498","0.960224282302321","0.943648546462503","0.97680001814214","1"
"Very low transfer dependency","1994","Part Time","1-pers.-HH","24","","","","1"
"Very low transfer dependency","1994","Part Time","(Married) couple without C. ","101","0.177152603953494","0.141679311018204","0.212625896888785","1"
"Very low transfer dependency","1994","Part Time","Single parent ","70","0.554172211986331","0.468063112835578","0.640281311137085","1"
"Very low transfer dependency","1994","Part Time","Couple + C. LE 16 ","561","0.872160738930479","0.846820216383687","0.897501261477271","1"
