"transab_cat","year","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Complete transfer dependency","2017","(2c_voc) vocational maturity certificate","75","0.018793926190499","0.013669845138288","0.0239180072427099"
"Complete transfer dependency","2017","(3a) lower tertiary education","","","",""
"Complete transfer dependency","2017","(3b) higher tertiary education","323","0.0102196417845078","0.00738708836690362","0.013052195202112"
"No transfer dependency","2018","(0) in school","4","","",""
"No transfer dependency","2018","(1a) inadequately completed","153","0.253325574427945","0.233322565663532","0.273328583192358"
"No transfer dependency","2018","(1b) general elementary school","727","0.52320812732384","0.503931809304009","0.542484445343672"
"No transfer dependency","2018","(1c) basic vocational qualification","2672","0.668638090925461","0.655378583268613","0.681897598582309"
"No transfer dependency","2018","(2b) intermediate general qualification","185","0.329060037636299","0.297944633976708","0.36017544129589"
"No transfer dependency","2018","(2a) intermediate vocational","2580","0.573365032011302","0.560576841254766","0.586153222767839"
"No transfer dependency","2018","(2c_gen) general maturity certificate","298","0.28936805400677","0.269261693430871","0.309474414582668"
"No transfer dependency","2018","(2c_voc) vocational maturity certificate","851","0.478341471840578","0.459066204438988","0.497616739242169"
"No transfer dependency","2018","(3a) lower tertiary education","1010","0.623111325721477","0.601662740037672","0.644559911405282"
"No transfer dependency","2018","(3b) higher tertiary education","1989","0.58160893773667","0.567802564956401","0.595415310516939"
"Very low transfer dependency","2018","(0) in school","509","0.805714393862059","0.775822637531809","0.835606150192308"
"Very low transfer dependency","2018","(1a) inadequately completed","138","0.20145024276262","0.183003272083654","0.219897213441586"
"Very low transfer dependency","2018","(1b) general elementary school","616","0.250080734555476","0.233367142662491","0.266794326448461"
"Very low transfer dependency","2018","(1c) basic vocational qualification","1503","0.2296484224736","0.217800102584406","0.241496742362794"
"Very low transfer dependency","2018","(2b) intermediate general qualification","464","0.481037382293488","0.4479506795666","0.514124085020376"
"Very low transfer dependency","2018","(2a) intermediate vocational","2598","0.351956927240376","0.339608490671425","0.364305363809328"
"Very low transfer dependency","2018","(2c_gen) general maturity certificate","886","0.527636023356756","0.505500417376633","0.549771629336878"
"Very low transfer dependency","2018","(2c_voc) vocational maturity certificate","1356","0.433665131876948","0.41454230289905","0.452787960854847"
"Very low transfer dependency","2018","(3a) lower tertiary education","882","0.345375371527441","0.32433026410235","0.366420478952532"
"Very low transfer dependency","2018","(3b) higher tertiary education","2045","0.347682806618478","0.334353919792831","0.361011693444125"
"Low transfer dependency","2018","(0) in school","67","0.0705133715060812","0.0511715276786529","0.0898552153335095"
"Low transfer dependency","2018","(1a) inadequately completed","136","0.130990618566564","0.115473091989571","0.146508145143557"
"Low transfer dependency","2018","(1b) general elementary school","284","0.0871538185879935","0.076267916303281","0.0980397208727059"
"Low transfer dependency","2018","(1c) basic vocational qualification","286","0.0497060026403648","0.0435837117294917","0.0558282935512378"
"Low transfer dependency","2018","(2b) intermediate general qualification","89","0.0806322572572225","0.0626022841984606","0.0986622303159843"
"Low transfer dependency","2018","(2a) intermediate vocational","322","0.0374400679673642","0.0325315827858985","0.0423485531488299"
"Low transfer dependency","2018","(2c_gen) general maturity certificate","147","0.0610157721077058","0.0504028246112994","0.0716287196041122"
"Low transfer dependency","2018","(2c_voc) vocational maturity certificate","178","0.0463467793971116","0.0382344933053859","0.0544590654888372"
"Low transfer dependency","2018","(3a) lower tertiary education","45","0.0192547597487418","0.0131726192142312","0.0253369002832524"
"Low transfer dependency","2018","(3b) higher tertiary education","208","0.0312670099529913","0.0263960104964589","0.0361380094095236"
"High transfer dependency","2018","(0) in school","48","0.0434697247668615","0.0280639563784167","0.0588754931553063"
"High transfer dependency","2018","(1a) inadequately completed","205","0.119635346648454","0.10470907903825","0.134561614258658"
"High transfer dependency","2018","(1b) general elementary school","262","0.0665386554955928","0.0569201499533463","0.0761571610378393"
"High transfer dependency","2018","(1c) basic vocational qualification","175","0.0253776529784669","0.0209474414852805","0.0298078644716534"
"High transfer dependency","2018","(2b) intermediate general qualification","69","0.0433863277917645","0.0298954323526116","0.0568772232309174"
"High transfer dependency","2018","(2a) intermediate vocational","121","0.0161803954914506","0.0129181429151315","0.0194426480677698"
"High transfer dependency","2018","(2c_gen) general maturity certificate","152","0.0539249064465566","0.0439100825677382","0.063939730325375"
"High transfer dependency","2018","(2c_voc) vocational maturity certificate","65","0.0173360520172382","0.0122997026372557","0.0223724013972208"
"High transfer dependency","2018","(3a) lower tertiary education","17","","",""
"High transfer dependency","2018","(3b) higher tertiary education","123","0.0125241380142305","0.00941163323532309","0.0156366427931378"
"Very high transfer dependency","2018","(0) in school","26","","",""
"Very high transfer dependency","2018","(1a) inadequately completed","241","0.0923498190153347","0.0790340135267114","0.105665624503958"
"Very high transfer dependency","2018","(1b) general elementary school","188","0.0312594023216489","0.0245433123549018","0.037975492288396"
"Very high transfer dependency","2018","(1c) basic vocational qualification","95","0.0135132157941718","0.0102608038935158","0.0167656276948277"
"Very high transfer dependency","2018","(2b) intermediate general qualification","33","0.0366619050167346","0.0242169618035812","0.049106848229888"
"Very high transfer dependency","2018","(2a) intermediate vocational","79","0.0113870946680582","0.00864372151972069","0.0141304678163957"
"Very high transfer dependency","2018","(2c_gen) general maturity certificate","116","0.0373286575459633","0.0289234968900588","0.0457338182018679"
"Very high transfer dependency","2018","(2c_voc) vocational maturity certificate","64","0.0117252894852077","0.00757155371973967","0.0158790252506758"
"Very high transfer dependency","2018","(3a) lower tertiary education","7","","",""
"Very high transfer dependency","2018","(3b) higher tertiary education","136","0.0131696639162585","0.00997899712530331","0.0163603307072138"
"Complete transfer dependency","2018","(0) in school","19","","",""
"Complete transfer dependency","2018","(1a) inadequately completed","943","0.202248398579082","0.183774159610485","0.22072263754768"
"Complete transfer dependency","2018","(1b) general elementary school","502","0.0417592617154486","0.0340389267957151","0.049479596635182"
"Complete transfer dependency","2018","(1c) basic vocational qualification","110","0.0131166151879356","0.00991164232167163","0.0163215880541996"
"Complete transfer dependency","2018","(2b) intermediate general qualification","36","0.0292220900044915","0.0180685785488269","0.040375601460156"
"Complete transfer dependency","2018","(2a) intermediate vocational","46","0.00967048262144832","0.00714014066680333","0.0122008245760933"
"Complete transfer dependency","2018","(2c_gen) general maturity certificate","355","0.0307265865362492","0.0230747423170554","0.0383784307554431"
"Complete transfer dependency","2018","(2c_voc) vocational maturity certificate","66","0.0125852753829157","0.00828378061350072","0.0168867701523307"
"Complete transfer dependency","2018","(3a) lower tertiary education","","","",""
"Complete transfer dependency","2018","(3b) higher tertiary education","403","0.0137474437613717","0.0104884921882034","0.0170063953345399"
"No transfer dependency","2019","(0) in school","2","","",""
"No transfer dependency","2019","(1a) inadequately completed","158","0.277014962680955","0.256017508420737","0.298012416941173"
"No transfer dependency","2019","(1b) general elementary school","648","0.490699619780814","0.470374884862552","0.511024354699076"
"No transfer dependency","2019","(1c) basic vocational qualification","2541","0.65914963106679","0.645332918326644","0.672966343806936"
"No transfer dependency","2019","(2b) intermediate general qualification","212","0.330232982301386","0.299160291975645","0.361305672627127"
"No transfer dependency","2019","(2a) intermediate vocational","2826","0.578581180220971","0.565942834683732","0.59121952575821"
"No transfer dependency","2019","(2c_gen) general maturity certificate","388","0.344029886691545","0.322663763833912","0.365396009549179"
"No transfer dependency","2019","(2c_voc) vocational maturity certificate","998","0.479072211211635","0.460232464846196","0.497911957577074"
"No transfer dependency","2019","(3a) lower tertiary education","1133","0.605766194551832","0.585219229812046","0.626313159291619"
"No transfer dependency","2019","(3b) higher tertiary education","2264","0.564375954315517","0.551011767411435","0.577740141219599"
"Very low transfer dependency","2019","(0) in school","467","0.815363321357963","0.78431722214872","0.846409420567206"
