"transab_cat","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Complete transfer dependency","2003","16-34 y.","(2a) intermediate vocational","11","","",""
"Complete transfer dependency","2003","16-34 y.","(2c_gen) general maturity certificate","5","","",""
"Complete transfer dependency","2003","16-34 y.","(2c_voc) vocational maturity certificate","5","","",""
"Complete transfer dependency","2003","16-34 y.","(3a) lower tertiary education","1","","",""
"Complete transfer dependency","2003","16-34 y.","(3b) higher tertiary education","4","","",""
"Complete transfer dependency","2003","35-65 y.","(0) in school","","","",""
"Complete transfer dependency","2003","35-65 y.","(1a) inadequately completed","14","","",""
"Complete transfer dependency","2003","35-65 y.","(1b) general elementary school","22","","",""
"Complete transfer dependency","2003","35-65 y.","(1c) basic vocational qualification","57","0.0202043660433484","0.0157390920718944","0.0246696400148024"
"Complete transfer dependency","2003","35-65 y.","(2b) intermediate general qualification","3","","",""
"Complete transfer dependency","2003","35-65 y.","(2a) intermediate vocational","26","","",""
"Complete transfer dependency","2003","35-65 y.","(2c_gen) general maturity certificate","2","","",""
"Complete transfer dependency","2003","35-65 y.","(2c_voc) vocational maturity certificate","8","","",""
"Complete transfer dependency","2003","35-65 y.","(3a) lower tertiary education","4","","",""
"Complete transfer dependency","2003","35-65 y.","(3b) higher tertiary education","10","","",""
"Complete transfer dependency","2003","66 and older","(0) in school","","","",""
"Complete transfer dependency","2003","66 and older","(1a) inadequately completed","","","",""
"Complete transfer dependency","2003","66 and older","(1b) general elementary school","1","","",""
"Complete transfer dependency","2003","66 and older","(1c) basic vocational qualification","1","","",""
"Complete transfer dependency","2003","66 and older","(2b) intermediate general qualification","","","",""
"Complete transfer dependency","2003","66 and older","(2a) intermediate vocational","","","",""
"Complete transfer dependency","2003","66 and older","(2c_gen) general maturity certificate","","","",""
"Complete transfer dependency","2003","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Complete transfer dependency","2003","66 and older","(3a) lower tertiary education","","","",""
"Complete transfer dependency","2003","66 and older","(3b) higher tertiary education","2","","",""
"No transfer dependency","2004","16-34 y.","(0) in school","3","","",""
"No transfer dependency","2004","16-34 y.","(1a) inadequately completed","7","","",""
"No transfer dependency","2004","16-34 y.","(1b) general elementary school","40","0.100104661914535","0.0722183398946111","0.127990983934459"
"No transfer dependency","2004","16-34 y.","(1c) basic vocational qualification","182","0.299487556323988","0.264779335618181","0.334195777029794"
"No transfer dependency","2004","16-34 y.","(2b) intermediate general qualification","55","0.148909685978762","0.116341689221007","0.181477682736516"
"No transfer dependency","2004","16-34 y.","(2a) intermediate vocational","410","0.359344485479531","0.3325194733993","0.386169497559763"
"No transfer dependency","2004","16-34 y.","(2c_gen) general maturity certificate","144","0.263859455959025","0.231164023964259","0.29655488795379"
"No transfer dependency","2004","16-34 y.","(2c_voc) vocational maturity certificate","188","0.368962499414971","0.327921348736459","0.410003650093483"
"No transfer dependency","2004","16-34 y.","(3a) lower tertiary education","102","0.546867492575204","0.480172248197382","0.613562736953027"
"No transfer dependency","2004","16-34 y.","(3b) higher tertiary education","163","0.511567482948258","0.456884861642457","0.56625010425406"
"No transfer dependency","2004","35-65 y.","(0) in school","","","",""
"No transfer dependency","2004","35-65 y.","(1a) inadequately completed","39","0.292640904780434","0.21983108636197","0.365450723198897"
"No transfer dependency","2004","35-65 y.","(1b) general elementary school","325","0.436983761413045","0.4028252692701","0.471142253555989"
"No transfer dependency","2004","35-65 y.","(1c) basic vocational qualification","1482","0.459309354332346","0.442989646723462","0.475629061941229"
"No transfer dependency","2004","35-65 y.","(2b) intermediate general qualification","33","0.391509630498107","0.293873501215413","0.489145759780801"
"No transfer dependency","2004","35-65 y.","(2a) intermediate vocational","924","0.339704844312907","0.323504189252932","0.355905499372881"
"No transfer dependency","2004","35-65 y.","(2c_gen) general maturity certificate","40","0.341171533242954","0.258059165260971","0.424283901224937"
"No transfer dependency","2004","35-65 y.","(2c_voc) vocational maturity certificate","229","0.298802985906866","0.268421966361355","0.329184005452378"
"No transfer dependency","2004","35-65 y.","(3a) lower tertiary education","379","0.396554240602802","0.368842013150819","0.424266468054786"
"No transfer dependency","2004","35-65 y.","(3b) higher tertiary education","595","0.384371832380476","0.362481646779593","0.40626201798136"
"No transfer dependency","2004","66 and older","(0) in school","","","",""
"No transfer dependency","2004","66 and older","(1a) inadequately completed","42","0.650482919341259","0.536310069796124","0.764655768886395"
"No transfer dependency","2004","66 and older","(1b) general elementary school","604","0.8258383453574","0.798532050205118","0.853144640509682"
"No transfer dependency","2004","66 and older","(1c) basic vocational qualification","1501","0.855757428593223","0.839315401353143","0.872199455833302"
"No transfer dependency","2004","66 and older","(2b) intermediate general qualification","31","0.872087684206712","0.762985587175855","0.981189781237568"
"No transfer dependency","2004","66 and older","(2a) intermediate vocational","348","0.853280136284489","0.81907294191274","0.887487330656238"
"No transfer dependency","2004","66 and older","(2c_gen) general maturity certificate","13","","",""
"No transfer dependency","2004","66 and older","(2c_voc) vocational maturity certificate","133","0.91817018491268","0.873859669510181","0.96248070031518"
"No transfer dependency","2004","66 and older","(3a) lower tertiary education","238","0.827035594236001","0.782575931563828","0.871495256908175"
"No transfer dependency","2004","66 and older","(3b) higher tertiary education","290","0.859098157409588","0.822596287954727","0.89560002686445"
"Very low transfer dependency","2004","16-34 y.","(0) in school","539","0.81643901999337","0.786209595686562","0.846668444300178"
"Very low transfer dependency","2004","16-34 y.","(1a) inadequately completed","21","","",""
"Very low transfer dependency","2004","16-34 y.","(1b) general elementary school","267","0.538631165501054","0.492314428918746","0.584947902083362"
"Very low transfer dependency","2004","16-34 y.","(1c) basic vocational qualification","358","0.478196133300693","0.440343882524918","0.516048384076468"
"Very low transfer dependency","2004","16-34 y.","(2b) intermediate general qualification","301","0.622998480057342","0.578662451071271","0.667334509043413"
"Very low transfer dependency","2004","16-34 y.","(2a) intermediate vocational","610","0.481729406481631","0.453794191848769","0.509664621114494"
"Very low transfer dependency","2004","16-34 y.","(2c_gen) general maturity certificate","443","0.531306795599589","0.49428671214696","0.568326879052219"
"Very low transfer dependency","2004","16-34 y.","(2c_voc) vocational maturity certificate","274","0.47766544844386","0.435180301779524","0.520150595108196"
"Very low transfer dependency","2004","16-34 y.","(3a) lower tertiary education","100","0.393424911985108","0.327974193637865","0.458875630332352"
"Very low transfer dependency","2004","16-34 y.","(3b) higher tertiary education","135","0.403459892968513","0.349791871700924","0.457127914236101"
"Very low transfer dependency","2004","35-65 y.","(0) in school","","","",""
"Very low transfer dependency","2004","35-65 y.","(1a) inadequately completed","73","0.422115581320031","0.343077089324982","0.501154073315079"
"Very low transfer dependency","2004","35-65 y.","(1b) general elementary school","326","0.360505054252241","0.327439194550304","0.393570913954177"
"Very low transfer dependency","2004","35-65 y.","(1c) basic vocational qualification","1665","0.418600479207914","0.402444901388189","0.434756057027639"
"Very low transfer dependency","2004","35-65 y.","(2b) intermediate general qualification","52","0.459029396089974","0.35934675021371","0.558712041966238"
"Very low transfer dependency","2004","35-65 y.","(2a) intermediate vocational","1968","0.534910609546347","0.517848942134158","0.551972276958536"
"Very low transfer dependency","2004","35-65 y.","(2c_gen) general maturity certificate","67","0.46756724444329","0.38009958470493","0.55503490418165"
"Very low transfer dependency","2004","35-65 y.","(2c_voc) vocational maturity certificate","572","0.608679951712931","0.576287009480491","0.641072893945371"
"Very low transfer dependency","2004","35-65 y.","(3a) lower tertiary education","726","0.519694832888074","0.491391743392364","0.547997922383785"
"Very low transfer dependency","2004","35-65 y.","(3b) higher tertiary education","1210","0.536237362192037","0.513796432794623","0.558678291589451"
"Very low transfer dependency","2004","66 and older","(0) in school","","","",""
"Very low transfer dependency","2004","66 and older","(1a) inadequately completed","18","","",""
"Very low transfer dependency","2004","66 and older","(1b) general elementary school","109","0.136647133085353","0.111916603474049","0.161377662696657"
"Very low transfer dependency","2004","66 and older","(1c) basic vocational qualification","213","0.119759976671414","0.104565361560529","0.134954591782298"
"Very low transfer dependency","2004","66 and older","(2b) intermediate general qualification","4","","",""
