"transab_cat","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Low transfer dependency","1996","Employed","1-pers.-HH","22","","","","2"
"Low transfer dependency","1996","Employed","(Married) couple without C. ","77","0.0338391167514909","0.0258626832034717","0.0418155502995102","2"
"Low transfer dependency","1996","Employed","Single parent ","25","","","","2"
"Low transfer dependency","1996","Employed","Couple + C. LE 16 ","134","0.0558726065280785","0.046374041932571","0.065371171123586","2"
"Low transfer dependency","1996","Employed","Couple + C. GT 16 ","87","0.0474896407187413","0.0366024607584947","0.0583768206789879","2"
"Low transfer dependency","1996","Employed","Couple + C. LE and GT 16","49","0.0552968964765034","0.0399677771332053","0.0706260158198015","2"
"No transfer dependency","1996","Not Employed","1-pers.-HH","576","0.823894226932727","0.796148166083894","0.851640287781559","0"
"No transfer dependency","1996","Not Employed","(Married) couple without C. ","1166","0.812374341418794","0.792811740766938","0.83193694207065","0"
"No transfer dependency","1996","Not Employed","Single parent ","66","0.308917826635926","0.248410159038152","0.3694254942337","0"
"No transfer dependency","1996","Not Employed","Couple + C. LE 16 ","6","","","","0"
"No transfer dependency","1996","Not Employed","Couple + C. GT 16 ","212","0.321825521624247","0.28830122773569","0.355349815512804","0"
"No transfer dependency","1996","Not Employed","Couple + C. LE and GT 16","3","","","","0"
"No transfer dependency","1996","Employed","1-pers.-HH","630","0.864552463201593","0.839896983131598","0.889207943271588","0"
"No transfer dependency","1996","Employed","(Married) couple without C. ","1553","0.791995467535854","0.774090552513406","0.809900382558302","0"
"No transfer dependency","1996","Employed","Single parent ","138","0.330799391950239","0.285909105128771","0.375689678771706","0"
"No transfer dependency","1996","Employed","Couple + C. LE 16 ","36","0.0157675035789846","0.0106155311026729","0.0209194760552962","0"
"No transfer dependency","1996","Employed","Couple + C. GT 16 ","579","0.41148506539877","0.386294559544935","0.436675571252605","0"
"No transfer dependency","1996","Employed","Couple + C. LE and GT 16","6","","","","0"
"Very high transfer dependency","1996","Not Employed","1-pers.-HH","22","","","","4"
"Very high transfer dependency","1996","Not Employed","Single parent ","24","","","","4"
"Very high transfer dependency","1996","Not Employed","Couple + C. LE 16 ","18","","","","4"
"Very high transfer dependency","1996","Employed","1-pers.-HH","4","","","","4"
"Very high transfer dependency","1996","Employed","(Married) couple without C. ","7","","","","4"
"Very high transfer dependency","1996","Not Employed","(Married) couple without C. ","51","0.0223496933038705","0.0149429050364117","0.0297564815713293","4"
"Very high transfer dependency","1996","Not Employed","Couple + C. GT 16 ","17","","","","4"
"Very high transfer dependency","1996","Not Employed","Couple + C. LE and GT 16","14","","","","4"
"Very high transfer dependency","1996","Employed","Couple + C. GT 16 ","5","","","","4"
"Very high transfer dependency","1996","Employed","Couple + C. LE and GT 16","6","","","","4"
"Very high transfer dependency","1996","Employed","Single parent ","4","","","","4"
"Very high transfer dependency","1996","Employed","Couple + C. LE 16 ","5","","","","4"
"Very low transfer dependency","1996","Not Employed","1-pers.-HH","61","0.0801204157634434","0.0603454429460873","0.0998953885807995","1"
"Very low transfer dependency","1996","Not Employed","(Married) couple without C. ","149","0.0798361634543226","0.0662550685067798","0.0934172584018653","1"
"Very low transfer dependency","1996","Not Employed","Single parent ","79","0.361835971285594","0.298907655002874","0.424764287568314","1"
"Very low transfer dependency","1996","Not Employed","Couple + C. LE 16 ","485","0.795071134152096","0.763920076606518","0.826222191697675","1"
"Very low transfer dependency","1996","Not Employed","Couple + C. GT 16 ","384","0.52548191586182","0.489648851572954","0.561314980150685","1"
"Very low transfer dependency","1996","Not Employed","Couple + C. LE and GT 16","274","0.823303053904103","0.782761254783093","0.863844853025112","1"
"Very low transfer dependency","1996","Employed","1-pers.-HH","74","0.0991105486964612","0.0775813472089902","0.120639750183932","1"
"Very low transfer dependency","1996","Employed","(Married) couple without C. ","312","0.159791619250816","0.143627761482375","0.175955477019256","1"
"Very low transfer dependency","1996","Employed","Single parent ","238","0.57322498452508","0.526034556710563","0.620415412339598","1"
"Very low transfer dependency","1996","Employed","Couple + C. LE 16 ","2039","0.916189846927152","0.904729856117996","0.927649837736308","1"
"Very low transfer dependency","1996","Employed","Couple + C. GT 16 ","774","0.526088626160476","0.50052872747056","0.551648524850392","1"
"Very low transfer dependency","1996","Employed","Couple + C. LE and GT 16","774","0.912673809033157","0.893739511025052","0.931608107041263","1"
"Complete transfer dependency","1997","Not Employed","1-pers.-HH","27","","","","5"
"Complete transfer dependency","1997","Not Employed","(Married) couple without C. ","19","","","","5"
"Complete transfer dependency","1997","Not Employed","Single parent ","21","","","","5"
"Complete transfer dependency","1997","Not Employed","Couple + C. LE 16 ","18","","","","5"
"Complete transfer dependency","1997","Not Employed","Couple + C. GT 16 ","2","","","","5"
"Complete transfer dependency","1997","Not Employed","Couple + C. LE and GT 16","7","","","","5"
"Complete transfer dependency","1997","Employed","1-pers.-HH","","","","","5"
"Complete transfer dependency","1997","Employed","(Married) couple without C. ","","","","","5"
"Complete transfer dependency","1997","Employed","Single parent ","","","","","5"
"Complete transfer dependency","1997","Employed","Couple + C. LE 16 ","","","","","5"
"Complete transfer dependency","1997","Employed","Couple + C. GT 16 ","","","","","5"
"Complete transfer dependency","1997","Employed","Couple + C. LE and GT 16","","","","","5"
"High transfer dependency","1997","Not Employed","1-pers.-HH","19","","","","3"
"High transfer dependency","1997","Not Employed","(Married) couple without C. ","56","0.0271201222025615","0.0192224911754512","0.0350177532296718","3"
"High transfer dependency","1997","Not Employed","Single parent ","16","","","","3"
"High transfer dependency","1997","Not Employed","Couple + C. LE 16 ","35","0.0502220334209009","0.0332215350230113","0.0672225318187905","3"
"High transfer dependency","1997","Not Employed","Couple + C. GT 16 ","23","","","","3"
"High transfer dependency","1997","Not Employed","Couple + C. LE and GT 16","18","","","","3"
"High transfer dependency","1997","Employed","1-pers.-HH","13","","","","3"
"High transfer dependency","1997","Employed","(Married) couple without C. ","30","0.0100682242842514","0.00563941215816947","0.0144970364103334","3"
"High transfer dependency","1997","Employed","Single parent ","20","","","","3"
"High transfer dependency","1997","Employed","Couple + C. LE 16 ","35","0.0145273252043821","0.00948028351031301","0.0195743668984513","3"
"High transfer dependency","1997","Employed","Couple + C. LE and GT 16","14","","","","3"
"High transfer dependency","1997","Employed","Couple + C. GT 16 ","13","","","","3"
"Low transfer dependency","1997","Not Employed","1-pers.-HH","17","","","","2"
"Low transfer dependency","1997","Not Employed","(Married) couple without C. ","130","0.0594146467240456","0.0479207504438828","0.0709085430042084","2"
"Low transfer dependency","1997","Not Employed","Single parent ","18","","","","2"
"Low transfer dependency","1997","Not Employed","Couple + C. LE 16 ","102","0.139291522609725","0.112339345912999","0.16624369930645","2"
"Low transfer dependency","1997","Not Employed","Couple + C. GT 16 ","85","0.0798971813394332","0.0609543612499439","0.0988400014289224","2"
"Low transfer dependency","1997","Not Employed","Couple + C. LE and GT 16","41","0.108522662302845","0.0761214072024827","0.140923917403207","2"
"Low transfer dependency","1997","Employed","1-pers.-HH","26","","","","2"
"Low transfer dependency","1997","Employed","(Married) couple without C. ","92","0.044556727584914","0.0354036470985187","0.0537098080713092","2"
"Low transfer dependency","1997","Employed","Single parent ","39","0.0811593514447304","0.0547906424855907","0.10752806040387","2"
"Low transfer dependency","1997","Employed","Couple + C. LE 16 ","194","0.0827099116950734","0.0710913090581703","0.0943285143319765","2"
"Low transfer dependency","1997","Employed","Couple + C. GT 16 ","90","0.0446119865061634","0.0343672340964917","0.0548567389158352","2"
"Low transfer dependency","1997","Employed","Couple + C. LE and GT 16","66","0.0601314328557154","0.0440739900323325","0.0761888756790982","2"
"No transfer dependency","1997","Not Employed","1-pers.-HH","574","0.8109282434885","0.782425699115664","0.839430787861337","0"
"No transfer dependency","1997","Not Employed","(Married) couple without C. ","1216","0.777128768486219","0.756894155237885","0.797363381734553","0"
"No transfer dependency","1997","Not Employed","Single parent ","54","0.276741704122609","0.215348962995119","0.3381344452501","0"
"No transfer dependency","1997","Not Employed","Couple + C. LE 16 ","7","","","","0"
"No transfer dependency","1997","Not Employed","Couple + C. GT 16 ","208","0.2870549378022","0.25544881170237","0.31866106390203","0"
"No transfer dependency","1997","Not Employed","Couple + C. LE and GT 16","","","","","0"
"No transfer dependency","1997","Employed","1-pers.-HH","613","0.839437392436315","0.812621132636451","0.866253652236178","0"
"No transfer dependency","1997","Employed","(Married) couple without C. ","1462","0.764535271664289","0.745713093590764","0.783357449737814","0"
"No transfer dependency","1997","Employed","Single parent ","100","0.232708412378394","0.191906009190665","0.273510815566122","0"
"No transfer dependency","1997","Employed","Couple + C. LE 16 ","24","","","","0"
"No transfer dependency","1997","Employed","Couple + C. GT 16 ","522","0.351505354679936","0.327813178052623","0.37519753130725","0"
"No transfer dependency","1997","Employed","Couple + C. LE and GT 16","3","","","","0"
"Very high transfer dependency","1997","Not Employed","(Married) couple without C. ","36","0.0191430266223771","0.01248064428652","0.0258054089582343","4"
"Very high transfer dependency","1997","Not Employed","1-pers.-HH","29","","","","4"
"Very high transfer dependency","1997","Not Employed","Single parent ","15","","","","4"
"Very high transfer dependency","1997","Not Employed","Couple + C. LE 16 ","30","0.0442385708010679","0.0282327203018298","0.0602444213003059","4"
"Very high transfer dependency","1997","Not Employed","Couple + C. GT 16 ","26","","","","4"
"Very high transfer dependency","1997","Employed","1-pers.-HH","8","","","","4"
"Very high transfer dependency","1997","Employed","(Married) couple without C. ","6","","","","4"
"Very high transfer dependency","1997","Not Employed","Couple + C. LE and GT 16","10","","","","4"
"Very high transfer dependency","1997","Employed","Couple + C. GT 16 ","5","","","","4"
"Very high transfer dependency","1997","Employed","Couple + C. LE and GT 16","5","","","","4"
"Very high transfer dependency","1997","Employed","Single parent ","6","","","","4"
"Very high transfer dependency","1997","Employed","Couple + C. LE 16 ","16","","","","4"
"Very low transfer dependency","1997","Not Employed","1-pers.-HH","59","0.0792613817262058","0.0595971000422859","0.0989256634101258","1"
"Very low transfer dependency","1997","Not Employed","(Married) couple without C. ","168","0.105592846137098","0.0906509302099355","0.120534762064261","1"
"Very low transfer dependency","1997","Not Employed","Single parent ","80","0.349075061944584","0.283662994720323","0.414487129168845","1"
"Very low transfer dependency","1997","Employed","1-pers.-HH","60","0.099809507058772","0.0779150081989045","0.12170400591864","1"
