"transab_cat","year","e11103","migback","n","percent","lower_confidence","upper_confidence","value"
"Complete transfer dependency","2010","Full Time","indirect migration background","","","","","5"
"Complete transfer dependency","2010","Part Time","no migration background","","","","","5"
"Complete transfer dependency","2010","Part Time","direct migration background","","","","","5"
"Complete transfer dependency","2010","Part Time","indirect migration background","","","","","5"
"Complete transfer dependency","2010","Not Working","no migration background","235","0.0290323105899741","0.0251025116867056","0.0329621094932425","5"
"Complete transfer dependency","2010","Not Working","direct migration background","143","0.0951231354404357","0.0782543875429717","0.1119918833379","5"
"Complete transfer dependency","2010","Not Working","indirect migration background","33","0.0973417549797262","0.0682564979651576","0.126427011994295","5"
"High transfer dependency","2010","Not Working","direct migration background","94","0.0609724001194558","0.0472145412179989","0.0747302590209127","3"
"High transfer dependency","2010","Not Working","indirect migration background","39","0.0673123279739404","0.0427269399645909","0.09189771598329","3"
"High transfer dependency","2010","Not Working","no migration background","275","0.0218237140628281","0.0184039193723228","0.0252435087533335","3"
"High transfer dependency","2010","Part Time","indirect migration background","36","0.118708957991518","0.0843286267394115","0.153089289243625","3"
"High transfer dependency","2010","Part Time","direct migration background","76","0.0484248192658123","0.0330925597974941","0.0637570787341306","3"
"High transfer dependency","2010","Part Time","no migration background","309","0.0513452844616049","0.045306473277028","0.0573840956461818","3"
"High transfer dependency","2010","Full Time","indirect migration background","12","","","","3"
"High transfer dependency","2010","Full Time","direct migration background","19","","","","3"
"High transfer dependency","2010","Full Time","no migration background","85","0.00574673699046265","0.00406536231911211","0.00742811166181319","3"
"Low transfer dependency","2010","Part Time","indirect migration background","48","0.103520175054263","0.0711390904374456","0.13590125967108","2"
"Low transfer dependency","2010","Not Working","no migration background","548","0.0483221235498777","0.0433028007147809","0.0533414463849746","2"
"Low transfer dependency","2010","Not Working","direct migration background","169","0.14657248023454","0.126236993726793","0.166907966742287","2"
"Low transfer dependency","2010","Full Time","no migration background","460","0.0266962515041902","0.0231107107083042","0.0302817923000761","2"
"Low transfer dependency","2010","Full Time","direct migration background","127","0.0846194098298396","0.0665565497584114","0.102682269901268","2"
"Low transfer dependency","2010","Full Time","indirect migration background","41","0.0417392787526129","0.0233428095307551","0.0601357479744707","2"
"Low transfer dependency","2010","Part Time","no migration background","594","0.0865014091320059","0.0788098813029155","0.0941929369610963","2"
"Low transfer dependency","2010","Part Time","direct migration background","137","0.137685079056758","0.113074207575854","0.162295950537661","2"
"Low transfer dependency","2010","Not Working","indirect migration background","79","0.189311493039915","0.150872045120318","0.227750940959511","2"
"No transfer dependency","2010","Not Working","indirect migration background","14","","","","0"
"No transfer dependency","2010","Not Working","direct migration background","324","0.406770603786372","0.378526282780265","0.435014924792479","0"
"No transfer dependency","2010","Not Working","no migration background","3599","0.64649464988498","0.635305229245781","0.657684070524178","0"
"No transfer dependency","2010","Part Time","indirect migration background","34","0.194125377626143","0.152083362015651","0.236167393236636","0"
"No transfer dependency","2010","Part Time","direct migration background","95","0.205149540319032","0.176307326516703","0.233991754121362","0"
"No transfer dependency","2010","Part Time","no migration background","976","0.323223919080506","0.310426531293371","0.336021306867641","0"
"No transfer dependency","2010","Full Time","indirect migration background","123","0.446688073481494","0.400957425115832","0.492418721847156","0"
"No transfer dependency","2010","Full Time","no migration background","2623","0.508558857708979","0.497438680835801","0.519679034582158","0"
"No transfer dependency","2010","Full Time","direct migration background","149","0.25764322802684","0.229259700098026","0.286026755955653","0"
"Very high transfer dependency","2010","Full Time","no migration background","12","","","","4"
"Very high transfer dependency","2010","Full Time","direct migration background","4","","","","4"
"Very high transfer dependency","2010","Full Time","indirect migration background","3","","","","4"
"Very high transfer dependency","2010","Part Time","no migration background","181","0.033655025530749","0.0287205824685555","0.0385894685929425","4"
"Very high transfer dependency","2010","Not Working","direct migration background","94","0.0520837783677331","0.0393081801311168","0.0648593766043495","4"
"Very high transfer dependency","2010","Not Working","indirect migration background","39","0.088317252479712","0.0604748769833244","0.1161596279761","4"
"Very high transfer dependency","2010","Not Working","no migration background","306","0.0199066566709368","0.0166373171816359","0.0231759961602377","4"
"Very high transfer dependency","2010","Part Time","indirect migration background","23","","","","4"
"Very high transfer dependency","2010","Part Time","direct migration background","63","0.0643176338875143","0.0467957880502144","0.0818394797248143","4"
"Very low transfer dependency","2010","Full Time","indirect migration background","275","0.49214312789049","0.446155972763911","0.53813028301707","1"
"Very low transfer dependency","2010","Full Time","direct migration background","613","0.642184593101511","0.61107386815891","0.673295318044112","1"
