"plb0195_h","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence"
"Acclaimed","2014","Single parent ","Urban Area","339","0.484633662995167","0.44523162677249","0.524035699217844"
"Acclaimed","2014","Single parent ","Rural Area","188","0.572892342401689","0.520313161029529","0.625471523773849"
"Acclaimed","2014","Couple + C. LE 16 ","Urban Area","995","0.466926388652531","0.445911023410931","0.487941753894132"
"Acclaimed","2014","Couple + C. LE 16 ","Rural Area","642","0.512941053515028","0.48490513743788","0.540976969592176"
"Acclaimed","2014","Couple + C. GT 16 ","Urban Area","360","0.489698484375449","0.454205018101902","0.525191950648996"
"Acclaimed","2014","Couple + C. GT 16 ","Rural Area","223","0.51900839273631","0.471728619537876","0.566288165934745"
"Acclaimed","2014","Couple + C. LE and GT 16","Urban Area","271","0.419882881128711","0.379577895161103","0.460187867096319"
"Acclaimed","2014","Couple + C. LE and GT 16","Rural Area","174","0.455920182077473","0.403592176067855","0.50824818808709"
"Partly, partly","2014","1-pers.-HH","Urban Area","156","0.21714009607272","0.187730662969394","0.246549529176046"
"Partly, partly","2014","1-pers.-HH","Rural Area","65","0.23288217306771","0.185291051818557","0.280473294316862"
"Partly, partly","2014","(Married) couple without C. ","Urban Area","283","0.195627653074926","0.175646118366918","0.215609187782933"
"Partly, partly","2014","(Married) couple without C. ","Rural Area","159","0.219088710184365","0.190005092187505","0.248172328181225"
"Partly, partly","2014","Single parent ","Urban Area","130","0.243049543817873","0.209232550931885","0.276866536703861"
"Partly, partly","2014","Single parent ","Rural Area","71","0.204001109751305","0.161167849829882","0.246834369672729"
"Partly, partly","2014","Couple + C. LE 16 ","Urban Area","496","0.240558618597378","0.22255429831106","0.258562938883696"
"Partly, partly","2014","Couple + C. LE 16 ","Rural Area","277","0.228139796629506","0.204602308778599","0.251677284480412"
"Partly, partly","2014","Couple + C. GT 16 ","Urban Area","160","0.210755081081971","0.181797283397153","0.239712878766789"
"Partly, partly","2014","Couple + C. GT 16 ","Rural Area","96","0.21780926374098","0.178750908371455","0.256867619110504"
"Partly, partly","2014","Couple + C. LE and GT 16","Urban Area","130","0.24629010425148","0.211104708573462","0.281475499929499"
"Partly, partly","2014","Couple + C. LE and GT 16","Rural Area","82","0.291490796926994","0.243744066150811","0.339237527703177"
"Paid","2014","1-pers.-HH","Urban Area","81","0.0959903516463882","0.0749779864938248","0.117002716798952"
"Paid","2014","1-pers.-HH","Rural Area","30","0.106631058154835","0.0718787174540089","0.141383398855662"
"Paid","2014","(Married) couple without C. ","Urban Area","167","0.118626184548012","0.1023386441275","0.134913724968524"
"Paid","2014","(Married) couple without C. ","Rural Area","68","0.0762468548080235","0.05758621571303","0.094907493903017"
"Paid","2014","Single parent ","Urban Area","67","0.117226265832785","0.0918638265477194","0.142588705117851"
"Paid","2014","Single parent ","Rural Area","44","0.121581386735795","0.0868443359472328","0.156318437524357"
"Paid","2014","Couple + C. LE 16 ","Urban Area","244","0.0990096180179062","0.0864285384029431","0.111590697632869"
"Paid","2014","Couple + C. LE 16 ","Rural Area","152","0.111728956229619","0.094058576502445","0.129399335956794"
"Paid","2014","Couple + C. GT 16 ","Urban Area","113","0.135192353099422","0.110914715205378","0.159469990993466"
"Paid","2014","Couple + C. GT 16 ","Rural Area","53","0.119151229681558","0.0884949545202042","0.149807504842912"
"Paid","2014","Couple + C. LE and GT 16","Urban Area","87","0.145162737495416","0.116394970894884","0.173930504095948"
"Paid","2014","Couple + C. LE and GT 16","Rural Area","44","0.104963276652448","0.0727601836500518","0.137166369654843"
"Not paid","2014","1-pers.-HH","Urban Area","125","0.145989388787338","0.120802942540245","0.171175835034431"
"Not paid","2014","1-pers.-HH","Rural Area","42","0.142612834135687","0.103240190931712","0.181985477339662"
"Not paid","2014","(Married) couple without C. ","Urban Area","276","0.178698693039571","0.159401368602612","0.19799601747653"
"Not paid","2014","(Married) couple without C. ","Rural Area","120","0.133429188067462","0.109519988792403","0.15733838734252"
"Not paid","2014","Single parent ","Urban Area","82","0.155090527354175","0.126550684371497","0.183630370336852"
"Not paid","2014","Single parent ","Rural Area","37","0.101525161111211","0.0694219528665071","0.133628369355915"
"Not paid","2014","Couple + C. LE 16 ","Urban Area","430","0.193505374732184","0.176864873808995","0.210145875655374"
"Not paid","2014","Couple + C. LE 16 ","Rural Area","150","0.147190193625846","0.127317543332542","0.167062843919151"
"Not paid","2014","Couple + C. GT 16 ","Urban Area","129","0.164354081443157","0.138040982409562","0.190667180476753"
"Not paid","2014","Couple + C. GT 16 ","Rural Area","57","0.144031113841152","0.110805226062856","0.177257001619448"
"Not paid","2014","Couple + C. LE and GT 16","Urban Area","88","0.188664277124392","0.15671345875539","0.220615095493394"
"Not paid","2014","Couple + C. LE and GT 16","Rural Area","48","0.147625744343085","0.110356148662077","0.184895340024094"
"Acclaimed","2015","1-pers.-HH","Urban Area","","","",""
"Acclaimed","2015","1-pers.-HH","Rural Area","","","",""
"Acclaimed","2015","(Married) couple without C. ","Urban Area","","","",""
"Acclaimed","2015","(Married) couple without C. ","Rural Area","","","",""
"Acclaimed","2015","Single parent ","Urban Area","","","",""
"Acclaimed","2015","Single parent ","Rural Area","","","",""
"Acclaimed","2015","Couple + C. LE 16 ","Urban Area","","","",""
"Acclaimed","2015","Couple + C. LE 16 ","Rural Area","","","",""
"Acclaimed","2015","Couple + C. GT 16 ","Urban Area","","","",""
"Acclaimed","2015","Couple + C. GT 16 ","Rural Area","","","",""
"Acclaimed","2015","Couple + C. LE and GT 16","Urban Area","","","",""
"Acclaimed","2015","Couple + C. LE and GT 16","Rural Area","","","",""
"Partly, partly","2015","1-pers.-HH","Urban Area","","","",""
"Partly, partly","2015","1-pers.-HH","Rural Area","","","",""
"Partly, partly","2015","(Married) couple without C. ","Urban Area","","","",""
"Partly, partly","2015","(Married) couple without C. ","Rural Area","","","",""
"Partly, partly","2015","Single parent ","Urban Area","","","",""
"Partly, partly","2015","Single parent ","Rural Area","","","",""
"Partly, partly","2015","Couple + C. LE 16 ","Urban Area","","","",""
"Partly, partly","2015","Couple + C. LE 16 ","Rural Area","","","",""
"Partly, partly","2015","Couple + C. GT 16 ","Urban Area","","","",""
"Partly, partly","2015","Couple + C. GT 16 ","Rural Area","","","",""
"Partly, partly","2015","Couple + C. LE and GT 16","Urban Area","","","",""
"Partly, partly","2015","Couple + C. LE and GT 16","Rural Area","","","",""
"Paid","2015","1-pers.-HH","Urban Area","","","",""
"Paid","2015","1-pers.-HH","Rural Area","","","",""
"Paid","2015","(Married) couple without C. ","Urban Area","","","",""
"Paid","2015","(Married) couple without C. ","Rural Area","","","",""
"Paid","2015","Single parent ","Urban Area","","","",""
"Paid","2015","Single parent ","Rural Area","","","",""
"Paid","2015","Couple + C. LE 16 ","Urban Area","","","",""
"Paid","2015","Couple + C. LE 16 ","Rural Area","","","",""
"Paid","2015","Couple + C. GT 16 ","Urban Area","","","",""
"Paid","2015","Couple + C. GT 16 ","Rural Area","","","",""
"Paid","2015","Couple + C. LE and GT 16","Urban Area","","","",""
"Paid","2015","Couple + C. LE and GT 16","Rural Area","","","",""
"Not paid","2015","1-pers.-HH","Urban Area","","","",""
"Not paid","2015","1-pers.-HH","Rural Area","","","",""
"Not paid","2015","(Married) couple without C. ","Urban Area","","","",""
"Not paid","2015","(Married) couple without C. ","Rural Area","","","",""
"Not paid","2015","Single parent ","Urban Area","","","",""
"Not paid","2015","Single parent ","Rural Area","","","",""
"Not paid","2015","Couple + C. LE 16 ","Urban Area","","","",""
"Not paid","2015","Couple + C. LE 16 ","Rural Area","","","",""
"Not paid","2015","Couple + C. GT 16 ","Urban Area","","","",""
"Not paid","2015","Couple + C. GT 16 ","Rural Area","","","",""
"Not paid","2015","Couple + C. LE and GT 16","Urban Area","","","",""
"Not paid","2015","Couple + C. LE and GT 16","Rural Area","","","",""
"Acclaimed","2016","1-pers.-HH","Urban Area","","","",""
"Acclaimed","2016","1-pers.-HH","Rural Area","","","",""
"Acclaimed","2016","(Married) couple without C. ","Urban Area","","","",""
"Acclaimed","2016","(Married) couple without C. ","Rural Area","","","",""
"Acclaimed","2016","Single parent ","Urban Area","","","",""
"Acclaimed","2016","Single parent ","Rural Area","","","",""
"Acclaimed","2016","Couple + C. LE 16 ","Urban Area","","","",""
"Acclaimed","2016","Couple + C. LE 16 ","Rural Area","","","",""
"Acclaimed","2016","Couple + C. GT 16 ","Urban Area","","","",""
"Acclaimed","2016","Couple + C. GT 16 ","Rural Area","","","",""
"Acclaimed","2016","Couple + C. LE and GT 16","Urban Area","","","",""
"Acclaimed","2016","Couple + C. LE and GT 16","Rural Area","","","",""
"Partly, partly","2016","1-pers.-HH","Urban Area","","","",""
"Partly, partly","2016","1-pers.-HH","Rural Area","","","",""
"Partly, partly","2016","(Married) couple without C. ","Urban Area","","","",""
"Partly, partly","2016","(Married) couple without C. ","Rural Area","","","",""
"Partly, partly","2016","Single parent ","Urban Area","","","",""
"Partly, partly","2016","Single parent ","Rural Area","","","",""
"Partly, partly","2016","Couple + C. LE 16 ","Urban Area","","","",""
"Partly, partly","2016","Couple + C. LE 16 ","Rural Area","","","",""
"Partly, partly","2016","Couple + C. GT 16 ","Urban Area","","","",""
"Partly, partly","2016","Couple + C. GT 16 ","Rural Area","","","",""
"Partly, partly","2016","Couple + C. LE and GT 16","Urban Area","","","",""
"Partly, partly","2016","Couple + C. LE and GT 16","Rural Area","","","",""
"Paid","2016","1-pers.-HH","Urban Area","","","",""
"Paid","2016","1-pers.-HH","Rural Area","","","",""
"Paid","2016","(Married) couple without C. ","Urban Area","","","",""
"Paid","2016","(Married) couple without C. ","Rural Area","","","",""
"Paid","2016","Single parent ","Urban Area","","","",""
"Paid","2016","Single parent ","Rural Area","","","",""
"Paid","2016","Couple + C. LE 16 ","Urban Area","","","",""
"Paid","2016","Couple + C. LE 16 ","Rural Area","","","",""
"Paid","2016","Couple + C. GT 16 ","Urban Area","","","",""
"Paid","2016","Couple + C. GT 16 ","Rural Area","","","",""
"Paid","2016","Couple + C. LE and GT 16","Urban Area","","","",""
"Paid","2016","Couple + C. LE and GT 16","Rural Area","","","",""
"Not paid","2016","1-pers.-HH","Urban Area","","","",""
"Not paid","2016","1-pers.-HH","Rural Area","","","",""
"Not paid","2016","(Married) couple without C. ","Urban Area","","","",""
"Not paid","2016","(Married) couple without C. ","Rural Area","","","",""
"Not paid","2016","Single parent ","Urban Area","","","",""
"Not paid","2016","Single parent ","Rural Area","","","",""
"Not paid","2016","Couple + C. LE 16 ","Urban Area","","","",""
"Not paid","2016","Couple + C. LE 16 ","Rural Area","","","",""
"Not paid","2016","Couple + C. GT 16 ","Urban Area","","","",""
"Not paid","2016","Couple + C. GT 16 ","Rural Area","","","",""
"Not paid","2016","Couple + C. LE and GT 16","Urban Area","","","",""
"Not paid","2016","Couple + C. LE and GT 16","Rural Area","","","",""
"Acclaimed","2017","1-pers.-HH","Urban Area","","","",""
"Acclaimed","2017","1-pers.-HH","Rural Area","","","",""
"Acclaimed","2017","(Married) couple without C. ","Urban Area","","","",""
"Acclaimed","2017","(Married) couple without C. ","Rural Area","","","",""
"Acclaimed","2017","Single parent ","Urban Area","","","",""
"Acclaimed","2017","Single parent ","Rural Area","","","",""
"Acclaimed","2017","Couple + C. LE 16 ","Urban Area","","","",""
"Acclaimed","2017","Couple + C. LE 16 ","Rural Area","","","",""
"Acclaimed","2017","Couple + C. GT 16 ","Urban Area","","","",""
"Acclaimed","2017","Couple + C. GT 16 ","Rural Area","","","",""
"Acclaimed","2017","Couple + C. LE and GT 16","Urban Area","","","",""
"Acclaimed","2017","Couple + C. LE and GT 16","Rural Area","","","",""
"Partly, partly","2017","1-pers.-HH","Urban Area","","","",""
"Partly, partly","2017","1-pers.-HH","Rural Area","","","",""
"Partly, partly","2017","(Married) couple without C. ","Urban Area","","","",""
"Partly, partly","2017","(Married) couple without C. ","Rural Area","","","",""
"Partly, partly","2017","Single parent ","Urban Area","","","",""
"Partly, partly","2017","Single parent ","Rural Area","","","",""
"Partly, partly","2017","Couple + C. LE 16 ","Urban Area","","","",""
"Partly, partly","2017","Couple + C. LE 16 ","Rural Area","","","",""
"Partly, partly","2017","Couple + C. GT 16 ","Urban Area","","","",""
"Partly, partly","2017","Couple + C. GT 16 ","Rural Area","","","",""
"Partly, partly","2017","Couple + C. LE and GT 16","Urban Area","","","",""
"Partly, partly","2017","Couple + C. LE and GT 16","Rural Area","","","",""
"Paid","2017","1-pers.-HH","Urban Area","","","",""
"Paid","2017","1-pers.-HH","Rural Area","","","",""
"Paid","2017","(Married) couple without C. ","Urban Area","","","",""
"Paid","2017","(Married) couple without C. ","Rural Area","","","",""
"Paid","2017","Single parent ","Urban Area","","","",""
"Paid","2017","Single parent ","Rural Area","","","",""
"Paid","2017","Couple + C. LE 16 ","Urban Area","","","",""
"Paid","2017","Couple + C. LE 16 ","Rural Area","","","",""
"Paid","2017","Couple + C. GT 16 ","Urban Area","","","",""
"Paid","2017","Couple + C. GT 16 ","Rural Area","","","",""
"Paid","2017","Couple + C. LE and GT 16","Urban Area","","","",""
"Paid","2017","Couple + C. LE and GT 16","Rural Area","","","",""
"Not paid","2017","1-pers.-HH","Urban Area","","","",""
"Not paid","2017","1-pers.-HH","Rural Area","","","",""
"Not paid","2017","(Married) couple without C. ","Urban Area","","","",""
"Not paid","2017","(Married) couple without C. ","Rural Area","","","",""
"Not paid","2017","Single parent ","Urban Area","","","",""
"Not paid","2017","Single parent ","Rural Area","","","",""
"Not paid","2017","Couple + C. LE 16 ","Urban Area","","","",""
"Not paid","2017","Couple + C. LE 16 ","Rural Area","","","",""
"Not paid","2017","Couple + C. GT 16 ","Urban Area","","","",""
"Not paid","2017","Couple + C. GT 16 ","Rural Area","","","",""
"Not paid","2017","Couple + C. LE and GT 16","Urban Area","","","",""
"Not paid","2017","Couple + C. LE and GT 16","Rural Area","","","",""
"Acclaimed","2018","1-pers.-HH","Urban Area","489","0.542570941206022","0.509841150514725","0.57530073189732"
"Acclaimed","2018","1-pers.-HH","Rural Area","205","0.522075626033977","0.472564134317074","0.57158711775088"
"Acclaimed","2018","(Married) couple without C. ","Urban Area","856","0.52247206694605","0.497897235015661","0.547046898876439"
"Acclaimed","2018","(Married) couple without C. ","Rural Area","494","0.572174256011195","0.53965093958858","0.60469757243381"
"Acclaimed","2018","Single parent ","Urban Area","327","0.528892574207002","0.487914233138463","0.569870915275541"
"Acclaimed","2018","Single parent ","Rural Area","158","0.618089972271641","0.560456717409784","0.675723227133498"
"Acclaimed","2018","Couple + C. LE 16 ","Urban Area","903","0.523020083095938","0.49974488403104","0.546295282160835"
"Acclaimed","2018","Couple + C. LE 16 ","Rural Area","612","0.570751566894151","0.5416333674022","0.599869766386102"
"Acclaimed","2018","Couple + C. GT 16 ","Urban Area","426","0.530904328039343","0.496430540818247","0.565378115260438"
"Acclaimed","2018","Couple + C. GT 16 ","Rural Area","258","0.528512471722485","0.483382829890121","0.57364211355485"
"Acclaimed","2018","Couple + C. LE and GT 16","Urban Area","272","0.491113828201782","0.450498683496473","0.531728972907091"
"Acclaimed","2018","Couple + C. LE and GT 16","Rural Area","174","0.529768084307743","0.475753614721463","0.583782553894022"
"Partly, partly","2018","1-pers.-HH","Urban Area","192","0.221680003832852","0.194390512416853","0.248969495248852"
"Partly, partly","2018","1-pers.-HH","Rural Area","96","0.246736365421141","0.204004702436251","0.289468028406031"
"Partly, partly","2018","(Married) couple without C. ","Urban Area","319","0.219620832036809","0.199252792578298","0.239988871495321"
"Partly, partly","2018","(Married) couple without C. ","Rural Area","197","0.206709389463309","0.180090283218413","0.233328495708206"
"Partly, partly","2018","Single parent ","Urban Area","118","0.230077241460286","0.195525409991681","0.264629072928891"
"Partly, partly","2018","Single parent ","Rural Area","51","0.195603434712624","0.148550132304493","0.242656737120755"
"Partly, partly","2018","Couple + C. LE 16 ","Urban Area","351","0.190992009603","0.172674426130535","0.209309593075465"
"Partly, partly","2018","Couple + C. LE 16 ","Rural Area","264","0.217788435476499","0.19350746027601","0.242069410676988"
"Partly, partly","2018","Couple + C. GT 16 ","Urban Area","184","0.259838057802064","0.229543479825393","0.290132635778734"
"Partly, partly","2018","Couple + C. GT 16 ","Rural Area","113","0.266315043671614","0.226352620069162","0.306277467274066"
"Partly, partly","2018","Couple + C. LE and GT 16","Urban Area","132","0.207983592001076","0.175009850773118","0.240957333229035"
"Partly, partly","2018","Couple + C. LE and GT 16","Rural Area","82","0.274433163041736","0.226141943073829","0.322724383009644"
"Paid","2018","1-pers.-HH","Urban Area","90","0.10138496887275","0.0815547862786851","0.121215151466816"
"Paid","2018","1-pers.-HH","Rural Area","54","0.120010323253017","0.0877990565435965","0.152221589962438"
"Paid","2018","(Married) couple without C. ","Urban Area","177","0.107558850400093","0.0923157785398143","0.122801922260371"
"Paid","2018","(Married) couple without C. ","Rural Area","94","0.095330447545937","0.0760259717319267","0.114634923359947"
"Paid","2018","Single parent ","Urban Area","70","0.124964875381614","0.0978181539407614","0.152111596822466"
"Paid","2018","Single parent ","Rural Area","39","0.106578610300911","0.0699744905931013","0.14318273000872"
"Paid","2018","Couple + C. LE 16 ","Urban Area","213","0.106159413667039","0.0918047353196232","0.120514092014456"
"Paid","2018","Couple + C. LE 16 ","Rural Area","111","0.0886669425074129","0.0719442566994827","0.105389628315343"
"Paid","2018","Couple + C. GT 16 ","Urban Area","105","0.115073865063816","0.0930297833744473","0.137117946753185"
"Paid","2018","Couple + C. GT 16 ","Rural Area","53","0.0877784739208643","0.0621959532778921","0.113360994563837"
"Paid","2018","Couple + C. LE and GT 16","Urban Area","98","0.190209571443772","0.158324374643877","0.222094768243667"
"Paid","2018","Couple + C. LE and GT 16","Rural Area","40","0.130537461958284","0.0940785093012684","0.1669964146153"
"Not paid","2018","1-pers.-HH","Urban Area","119","0.134364086088375","0.111958189762044","0.156769982414706"
"Not paid","2018","1-pers.-HH","Rural Area","36","0.111177685291864","0.0800192241200926","0.142336146463636"
"Not paid","2018","(Married) couple without C. ","Urban Area","235","0.150348250617048","0.13276378012696","0.167932721107136"
"Not paid","2018","(Married) couple without C. ","Rural Area","104","0.125785906979559","0.103987633092741","0.147584180866377"
"Not paid","2018","Single parent ","Urban Area","55","0.116065308951098","0.0897703820162952","0.142360235885901"
"Not paid","2018","Single parent ","Rural Area","25","","",""
"Not paid","2018","Couple + C. LE 16 ","Urban Area","302","0.179828493634023","0.161932089992646","0.1977248972754"
"Not paid","2018","Couple + C. LE 16 ","Rural Area","123","0.122793055121937","0.103485622198092","0.142100488045782"
"Not paid","2018","Couple + C. GT 16 ","Urban Area","90","0.0941837490947778","0.0740066748606352","0.11436082332892"
"Not paid","2018","Couple + C. GT 16 ","Rural Area","46","0.117394010685036","0.0882931678611317","0.14649485350894"
"Not paid","2018","Couple + C. LE and GT 16","Urban Area","80","0.11069300835337","0.0852028491840695","0.13618316752267"
"Not paid","2018","Couple + C. LE and GT 16","Rural Area","32","0.0652612906922368","0.0385322044336163","0.0919903769508574"
