"plb0195_h","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence"
"Partly, partly","1988","Bavaria","Urban Area","57","0.159553170622993","0.120968225881411","0.198138115364575"
"Partly, partly","1988","Bavaria","Rural Area","35","0.132849937330715","0.0927346829096848","0.172965191751745"
"Partly, partly","1988","Berlin","Urban Area","13","","",""
"Partly, partly","1988","Berlin","Rural Area","","","",""
"Partly, partly","1988","Brandenburg","Urban Area","","","",""
"Partly, partly","1988","Brandenburg","Rural Area","","","",""
"Partly, partly","1988","Mecklenburg-Western Pomerania","Urban Area","","","",""
"Partly, partly","1988","Mecklenburg-Western Pomerania","Rural Area","","","",""
"Partly, partly","1988","Saxony","Urban Area","","","",""
"Partly, partly","1988","Saxony","Rural Area","","","",""
"Partly, partly","1988","Saxony-Anhalt","Urban Area","","","",""
"Partly, partly","1988","Saxony-Anhalt","Rural Area","","","",""
"Partly, partly","1988","Thuringia","Urban Area","","","",""
"Partly, partly","1988","Thuringia","Rural Area","","","",""
"Paid","1988","Schleswig-Holstein","Urban Area","27","","",""
"Paid","1988","Schleswig-Holstein","Rural Area","25","","",""
"Paid","1988","Hamburg","Urban Area","29","","",""
"Paid","1988","Hamburg","Rural Area","","","",""
"Paid","1988","Lower Saxony","Urban Area","75","0.322719509013635","0.259934612558518","0.385504405468753"
"Paid","1988","Lower Saxony","Rural Area","50","0.266992419743893","0.199491480245627","0.334493359242159"
"Paid","1988","Bremen","Urban Area","15","","",""
"Paid","1988","Bremen","Rural Area","","","",""
"Paid","1988","North Rhine-Westphalia","Urban Area","409","0.374895792148268","0.343127259337437","0.406664324959099"
"Paid","1988","North Rhine-Westphalia","Rural Area","7","","",""
"Paid","1988","Hesse","Urban Area","97","0.302290689979672","0.246575003953614","0.35800637600573"
"Paid","1988","Hesse","Rural Area","20","","",""
"Paid","1988","Rhineland-Palatinate,Saarland","Urban Area","86","0.438146287994859","0.367597024198741","0.508695551790977"
"Paid","1988","Rhineland-Palatinate,Saarland","Rural Area","7","","",""
"Paid","1988","Baden-Württemberg","Urban Area","290","0.398567475567943","0.35865317210096","0.438481779034925"
"Paid","1988","Baden-Württemberg","Rural Area","45","0.353022989843327","0.256921038279785","0.449124941406868"
"Paid","1988","Bavaria","Urban Area","106","0.263705361772824","0.217275719169646","0.310135004376002"
"Paid","1988","Bavaria","Rural Area","108","0.355077048554352","0.298518668593954","0.411635428514751"
"Paid","1988","Berlin","Urban Area","42","0.281592415102755","0.201781166263633","0.361403663941878"
"Paid","1988","Berlin","Rural Area","","","",""
"Paid","1988","Brandenburg","Urban Area","","","",""
"Paid","1988","Brandenburg","Rural Area","","","",""
"Paid","1988","Mecklenburg-Western Pomerania","Urban Area","","","",""
"Paid","1988","Mecklenburg-Western Pomerania","Rural Area","","","",""
"Paid","1988","Saxony","Urban Area","","","",""
"Paid","1988","Saxony","Rural Area","","","",""
"Paid","1988","Saxony-Anhalt","Urban Area","","","",""
"Paid","1988","Saxony-Anhalt","Rural Area","","","",""
"Paid","1988","Thuringia","Urban Area","","","",""
"Paid","1988","Thuringia","Rural Area","","","",""
"Not paid","1988","Schleswig-Holstein","Urban Area","12","","",""
"Not paid","1988","Schleswig-Holstein","Rural Area","11","","",""
"Not paid","1988","Hamburg","Urban Area","16","","",""
"Not paid","1988","Hamburg","Rural Area","1","","",""
"Not paid","1988","Lower Saxony","Urban Area","39","0.217289338162011","0.161906128297693","0.272672548026329"
"Not paid","1988","Lower Saxony","Rural Area","27","","",""
"Not paid","1988","Bremen","Urban Area","1","","",""
"Not paid","1988","Bremen","Rural Area","","","",""
"Not paid","1988","North Rhine-Westphalia","Urban Area","164","0.217126404458111","0.190070141761664","0.244182667154558"
"Not paid","1988","North Rhine-Westphalia","Rural Area","2","","",""
"Not paid","1988","Hesse","Urban Area","48","0.232877456527843","0.181600299946921","0.284154613108765"
"Not paid","1988","Hesse","Rural Area","4","","",""
"Not paid","1988","Rhineland-Palatinate,Saarland","Urban Area","32","0.17534919087377","0.121278960696632","0.229419421050908"
"Not paid","1988","Rhineland-Palatinate,Saarland","Rural Area","7","","",""
"Not paid","1988","Baden-Württemberg","Urban Area","84","0.169889411102272","0.139274337761853","0.200504484442691"
"Not paid","1988","Baden-Württemberg","Rural Area","21","","",""
"Not paid","1988","Bavaria","Urban Area","65","0.222603803706416","0.178771172871223","0.266436434541608"
"Not paid","1988","Bavaria","Rural Area","38","0.144757626066099","0.103171633131707","0.186343619000492"
"Not paid","1988","Berlin","Urban Area","19","","",""
"Not paid","1988","Berlin","Rural Area","","","",""
"Not paid","1988","Brandenburg","Urban Area","","","",""
"Not paid","1988","Brandenburg","Rural Area","","","",""
"Not paid","1988","Mecklenburg-Western Pomerania","Urban Area","","","",""
"Not paid","1988","Mecklenburg-Western Pomerania","Rural Area","","","",""
"Not paid","1988","Saxony","Urban Area","","","",""
"Not paid","1988","Saxony","Rural Area","","","",""
"Not paid","1988","Saxony-Anhalt","Urban Area","","","",""
"Not paid","1988","Saxony-Anhalt","Rural Area","","","",""
"Not paid","1988","Thuringia","Urban Area","","","",""
"Not paid","1988","Thuringia","Rural Area","","","",""
"Acclaimed","1989","Schleswig-Holstein","Urban Area","27","","",""
"Acclaimed","1989","Schleswig-Holstein","Rural Area","17","","",""
"Acclaimed","1989","Hamburg","Urban Area","24","","",""
"Acclaimed","1989","Hamburg","Rural Area","","","",""
"Acclaimed","1989","Lower Saxony","Urban Area","80","0.379269479024717","0.316563396377505","0.441975561671929"
"Acclaimed","1989","Lower Saxony","Rural Area","59","0.334046725371011","0.263965940730474","0.404127510011548"
"Acclaimed","1989","Bremen","Urban Area","10","","",""
"Acclaimed","1989","Bremen","Rural Area","","","",""
"Acclaimed","1989","North Rhine-Westphalia","Urban Area","234","0.291671634298117","0.262737643644219","0.320605624952014"
"Acclaimed","1989","North Rhine-Westphalia","Rural Area","9","","",""
"Acclaimed","1989","Hesse","Urban Area","85","0.345327185359576","0.289634698202942","0.401019672516209"
"Acclaimed","1989","Hesse","Rural Area","13","","",""
"Acclaimed","1989","Rhineland-Palatinate,Saarland","Urban Area","46","0.221564868508094","0.164293960342874","0.278835776673313"
"Acclaimed","1989","Rhineland-Palatinate,Saarland","Rural Area","16","","",""
"Acclaimed","1989","Baden-Württemberg","Urban Area","147","0.280289980162443","0.245190124609343","0.315389835715543"
"Acclaimed","1989","Baden-Württemberg","Rural Area","27","","",""
"Acclaimed","1989","Bavaria","Urban Area","116","0.319622354604519","0.270837150755986","0.368407558453053"
"Acclaimed","1989","Bavaria","Rural Area","87","0.312610646933019","0.25980194181293","0.365419352053108"
"Acclaimed","1989","Berlin","Urban Area","50","0.450594060283242","0.362664491819677","0.538523628746807"
"Acclaimed","1989","Berlin","Rural Area","","","",""
"Acclaimed","1989","Brandenburg","Urban Area","","","",""
"Acclaimed","1989","Brandenburg","Rural Area","","","",""
"Acclaimed","1989","Mecklenburg-Western Pomerania","Urban Area","","","",""
"Acclaimed","1989","Mecklenburg-Western Pomerania","Rural Area","","","",""
"Acclaimed","1989","Saxony","Urban Area","","","",""
"Acclaimed","1989","Saxony","Rural Area","","","",""
"Acclaimed","1989","Saxony-Anhalt","Urban Area","","","",""
"Acclaimed","1989","Saxony-Anhalt","Rural Area","","","",""
"Acclaimed","1989","Thuringia","Urban Area","","","",""
"Acclaimed","1989","Thuringia","Rural Area","","","",""
"Partly, partly","1989","Schleswig-Holstein","Urban Area","10","","",""
"Partly, partly","1989","Schleswig-Holstein","Rural Area","10","","",""
"Partly, partly","1989","Hamburg","Urban Area","14","","",""
"Partly, partly","1989","Hamburg","Rural Area","","","",""
"Partly, partly","1989","Lower Saxony","Urban Area","36","0.147406620949317","0.101590992692752","0.193222249205882"
"Partly, partly","1989","Lower Saxony","Rural Area","28","","",""
"Partly, partly","1989","Bremen","Urban Area","4","","",""
"Partly, partly","1989","Bremen","Rural Area","","","",""
"Partly, partly","1989","North Rhine-Westphalia","Urban Area","104","0.121483167986925","0.100687301518998","0.142279034454853"
"Partly, partly","1989","North Rhine-Westphalia","Rural Area","4","","",""
"Partly, partly","1989","Hesse","Urban Area","40","0.141812154715719","0.100950402787365","0.182673906644072"
"Partly, partly","1989","Hesse","Rural Area","8","","",""
"Partly, partly","1989","Rhineland-Palatinate,Saarland","Urban Area","32","0.164139881584198","0.113060425242776","0.215219337925621"
"Partly, partly","1989","Rhineland-Palatinate,Saarland","Rural Area","","","",""
"Partly, partly","1989","Baden-Württemberg","Urban Area","118","0.199791755646797","0.168544415093276","0.231039096200317"
"Partly, partly","1989","Baden-Württemberg","Rural Area","12","","",""
"Partly, partly","1989","Bavaria","Urban Area","46","0.145576976243198","0.108681140573496","0.1824728119129"
"Partly, partly","1989","Bavaria","Rural Area","45","0.146528832964076","0.106242456408931","0.186815209519222"
"Partly, partly","1989","Berlin","Urban Area","16","","",""
"Partly, partly","1989","Berlin","Rural Area","","","",""
"Partly, partly","1989","Brandenburg","Urban Area","","","",""
"Partly, partly","1989","Brandenburg","Rural Area","","","",""
"Partly, partly","1989","Mecklenburg-Western Pomerania","Urban Area","","","",""
"Partly, partly","1989","Mecklenburg-Western Pomerania","Rural Area","","","",""
"Partly, partly","1989","Saxony","Urban Area","","","",""
"Partly, partly","1989","Saxony","Rural Area","","","",""
"Partly, partly","1989","Saxony-Anhalt","Urban Area","","","",""
"Partly, partly","1989","Saxony-Anhalt","Rural Area","","","",""
"Partly, partly","1989","Thuringia","Urban Area","","","",""
"Partly, partly","1989","Thuringia","Rural Area","","","",""
"Paid","1989","Schleswig-Holstein","Urban Area","26","","",""
"Paid","1989","Schleswig-Holstein","Rural Area","19","","",""
"Paid","1989","Hamburg","Urban Area","20","","",""
"Paid","1989","Hamburg","Rural Area","","","",""
"Paid","1989","Lower Saxony","Urban Area","75","0.291377655066763","0.232653102519372","0.350102207614154"
"Paid","1989","Lower Saxony","Rural Area","63","0.342942958896039","0.272410999473661","0.413474918318416"
"Paid","1989","Bremen","Urban Area","14","","",""
"Paid","1989","Bremen","Rural Area","","","",""
"Paid","1989","North Rhine-Westphalia","Urban Area","447","0.383252484047622","0.352303947604686","0.414201020490557"
"Paid","1989","North Rhine-Westphalia","Rural Area","10","","",""
"Paid","1989","Hesse","Urban Area","110","0.322844896681722","0.268079010923071","0.377610782440373"
"Paid","1989","Hesse","Rural Area","20","","",""
"Paid","1989","Rhineland-Palatinate,Saarland","Urban Area","91","0.461602498191906","0.392854825660373","0.530350170723438"
"Paid","1989","Rhineland-Palatinate,Saarland","Rural Area","14","","",""
"Paid","1989","Baden-Württemberg","Urban Area","292","0.377731446661652","0.339843308325702","0.415619584997602"
"Paid","1989","Baden-Württemberg","Rural Area","39","0.357893812025712","0.25993698713943","0.455850636911993"
"Paid","1989","Bavaria","Urban Area","119","0.279488598156178","0.232542769497874","0.326434426814482"
"Paid","1989","Bavaria","Rural Area","116","0.362204918099175","0.307450396349911","0.416959439848439"
"Paid","1989","Berlin","Urban Area","42","0.286994069755283","0.207051414739712","0.366936724770854"
"Paid","1989","Berlin","Rural Area","","","",""
"Paid","1989","Brandenburg","Urban Area","","","",""
"Paid","1989","Brandenburg","Rural Area","","","",""
"Paid","1989","Mecklenburg-Western Pomerania","Urban Area","","","",""
"Paid","1989","Mecklenburg-Western Pomerania","Rural Area","","","",""
"Paid","1989","Saxony","Urban Area","","","",""
"Paid","1989","Saxony","Rural Area","","","",""
"Paid","1989","Saxony-Anhalt","Urban Area","","","",""
"Paid","1989","Saxony-Anhalt","Rural Area","","","",""
"Paid","1989","Thuringia","Urban Area","","","",""
"Paid","1989","Thuringia","Rural Area","","","",""
"Not paid","1989","Schleswig-Holstein","Urban Area","3","","",""
"Not paid","1989","Schleswig-Holstein","Rural Area","9","","",""
"Not paid","1989","Hamburg","Urban Area","17","","",""
"Not paid","1989","Hamburg","Rural Area","","","",""
"Not paid","1989","Lower Saxony","Urban Area","39","0.181946244959203","0.132086891482166","0.231805598436239"
"Not paid","1989","Lower Saxony","Rural Area","24","","",""
"Not paid","1989","Bremen","Urban Area","3","","",""
"Not paid","1989","Bremen","Rural Area","","","",""
"Not paid","1989","North Rhine-Westphalia","Urban Area","163","0.203592713667336","0.177960114263271","0.229225313071402"
"Not paid","1989","North Rhine-Westphalia","Rural Area","7","","",""
"Not paid","1989","Hesse","Urban Area","45","0.190015763242984","0.144064000687928","0.23596752579804"
"Not paid","1989","Hesse","Rural Area","4","","",""
"Not paid","1989","Rhineland-Palatinate,Saarland","Urban Area","33","0.152692751715803","0.103090421647328","0.202295081784277"
"Not paid","1989","Rhineland-Palatinate,Saarland","Rural Area","6","","",""
"Not paid","1989","Baden-Württemberg","Urban Area","72","0.142186817529108","0.114893973509025","0.169479661549192"
"Not paid","1989","Baden-Württemberg","Rural Area","14","","",""
"Not paid","1989","Bavaria","Urban Area","70","0.255312070996104","0.209696053753391","0.300928088238818"
"Not paid","1989","Bavaria","Rural Area","48","0.178655602003729","0.135016761321885","0.222294442685574"
"Not paid","1989","Berlin","Urban Area","15","","",""
"Not paid","1989","Berlin","Rural Area","","","",""
"Not paid","1989","Brandenburg","Urban Area","","","",""
"Not paid","1989","Brandenburg","Rural Area","","","",""
"Not paid","1989","Mecklenburg-Western Pomerania","Urban Area","","","",""
"Not paid","1989","Mecklenburg-Western Pomerania","Rural Area","","","",""
"Not paid","1989","Saxony","Urban Area","","","",""
"Not paid","1989","Saxony","Rural Area","","","",""
"Not paid","1989","Saxony-Anhalt","Urban Area","","","",""
"Not paid","1989","Saxony-Anhalt","Rural Area","","","",""
"Not paid","1989","Thuringia","Urban Area","","","",""
"Not paid","1989","Thuringia","Rural Area","","","",""
"Acclaimed","1990","Schleswig-Holstein","Urban Area","22","","",""
"Acclaimed","1990","Schleswig-Holstein","Rural Area","17","","",""
"Acclaimed","1990","Hamburg","Urban Area","16","","",""
"Acclaimed","1990","Hamburg","Rural Area","","","",""
"Acclaimed","1990","Lower Saxony","Urban Area","73","0.327291284091908","0.265287599563669","0.389294968620147"
"Acclaimed","1990","Lower Saxony","Rural Area","62","0.389198230582915","0.315250401753316","0.463146059412515"
"Acclaimed","1990","Bremen","Urban Area","6","","",""
"Acclaimed","1990","Bremen","Rural Area","","","",""
"Acclaimed","1990","North Rhine-Westphalia","Urban Area","223","0.298716574136366","0.268714189187871","0.32871895908486"
"Acclaimed","1990","North Rhine-Westphalia","Rural Area","11","","",""
"Acclaimed","1990","Hesse","Urban Area","91","0.326804782574242","0.274165145775124","0.379444419373361"
"Acclaimed","1990","Hesse","Rural Area","21","","",""
"Acclaimed","1990","Rhineland-Palatinate,Saarland","Urban Area","50","0.279952184421887","0.218189996714313","0.341714372129461"
"Acclaimed","1990","Rhineland-Palatinate,Saarland","Rural Area","16","","",""
"Acclaimed","1990","Baden-Württemberg","Urban Area","161","0.30420753030569","0.268563816633804","0.339851243977576"
"Acclaimed","1990","Baden-Württemberg","Rural Area","30","0.316933738232443","0.229182780047146","0.404684696417741"
"Acclaimed","1990","Bavaria","Urban Area","127","0.375597488706122","0.32427251938318","0.426922458029064"
"Acclaimed","1990","Bavaria","Rural Area","102","0.374733651560444","0.320762370483949","0.428704932636938"
"Acclaimed","1990","Berlin","Urban Area","49","0.464501973028134","0.373742531379527","0.55526141467674"
