"plb0195_h","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Paid","2012","35-65 y.","(3a) lower tertiary education","36","0.0277960308374844","0.0168028949486714","0.0387891667262973"
"Paid","2012","35-65 y.","(3b) higher tertiary education","71","0.0523210930371327","0.0408519010821617","0.0637902849921037"
"Paid","2012","66 and older","(0) in school","","","",""
"Paid","2012","66 and older","(1a) inadequately completed","","","",""
"Paid","2012","66 and older","(1b) general elementary school","4","","",""
"Paid","2012","66 and older","(1c) basic vocational qualification","5","","",""
"Paid","2012","66 and older","(2b) intermediate general qualification","","","",""
"Paid","2012","66 and older","(2a) intermediate vocational","3","","",""
"Paid","2012","66 and older","(2c_gen) general maturity certificate","","","",""
"Paid","2012","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Paid","2012","66 and older","(3a) lower tertiary education","","","",""
"Paid","2012","66 and older","(3b) higher tertiary education","2","","",""
"Not paid","2012","16-34 y.","(0) in school","1","","",""
"Not paid","2012","16-34 y.","(1a) inadequately completed","2","","",""
"Not paid","2012","16-34 y.","(1b) general elementary school","10","","",""
"Not paid","2012","16-34 y.","(1c) basic vocational qualification","18","","",""
"Not paid","2012","16-34 y.","(2b) intermediate general qualification","23","","",""
"Not paid","2012","16-34 y.","(2a) intermediate vocational","65","0.0951221010475998","0.0731516732714579","0.117092528823742"
"Not paid","2012","16-34 y.","(2c_gen) general maturity certificate","26","","",""
"Not paid","2012","16-34 y.","(2c_voc) vocational maturity certificate","39","0.123642307882736","0.0880189033966198","0.159265712368853"
"Not paid","2012","16-34 y.","(3a) lower tertiary education","40","0.169049199381052","0.115615972381322","0.222482426380781"
"Not paid","2012","16-34 y.","(3b) higher tertiary education","117","0.376435945139285","0.323185822711135","0.429686067567434"
"Not paid","2012","35-65 y.","(0) in school","","","",""
"Not paid","2012","35-65 y.","(1a) inadequately completed","6","","",""
"Not paid","2012","35-65 y.","(1b) general elementary school","21","","",""
"Not paid","2012","35-65 y.","(1c) basic vocational qualification","158","0.0871461575084121","0.0729948825431713","0.101297432473653"
"Not paid","2012","35-65 y.","(2b) intermediate general qualification","2","","",""
"Not paid","2012","35-65 y.","(2a) intermediate vocational","289","0.129831242254969","0.116975650286051","0.142686834223887"
"Not paid","2012","35-65 y.","(2c_gen) general maturity certificate","20","","",""
"Not paid","2012","35-65 y.","(2c_voc) vocational maturity certificate","142","0.155505294885126","0.131777075874182","0.179233513896069"
"Not paid","2012","35-65 y.","(3a) lower tertiary education","208","0.269387573584915","0.239719877898141","0.299055269271689"
"Not paid","2012","35-65 y.","(3b) higher tertiary education","581","0.379015980797314","0.354027906820426","0.404004054774203"
"Not paid","2012","66 and older","(0) in school","","","",""
"Not paid","2012","66 and older","(1a) inadequately completed","","","",""
"Not paid","2012","66 and older","(1b) general elementary school","","","",""
"Not paid","2012","66 and older","(1c) basic vocational qualification","5","","",""
"Not paid","2012","66 and older","(2b) intermediate general qualification","","","",""
"Not paid","2012","66 and older","(2a) intermediate vocational","3","","",""
"Not paid","2012","66 and older","(2c_gen) general maturity certificate","","","",""
"Not paid","2012","66 and older","(2c_voc) vocational maturity certificate","1","","",""
"Not paid","2012","66 and older","(3a) lower tertiary education","2","","",""
"Not paid","2012","66 and older","(3b) higher tertiary education","5","","",""
"Acclaimed","2013","16-34 y.","(0) in school","5","","",""
"Acclaimed","2013","16-34 y.","(1a) inadequately completed","13","","",""
"Acclaimed","2013","16-34 y.","(1b) general elementary school","84","0.46643806703939","0.398147522998332","0.534728611080449"
"Acclaimed","2013","16-34 y.","(1c) basic vocational qualification","138","0.433873391148948","0.382677496969553","0.485069285328342"
"Acclaimed","2013","16-34 y.","(2b) intermediate general qualification","103","0.525534129108168","0.455626752131918","0.595441506084419"
"Acclaimed","2013","16-34 y.","(2a) intermediate vocational","374","0.552076448511198","0.515316746024938","0.588836150997457"
"Acclaimed","2013","16-34 y.","(2c_gen) general maturity certificate","101","0.426627461079732","0.361567402256243","0.491687519903222"
"Acclaimed","2013","16-34 y.","(2c_voc) vocational maturity certificate","203","0.610560660899623","0.559328486549431","0.661792835249815"
"Acclaimed","2013","16-34 y.","(3a) lower tertiary education","110","0.588228963214458","0.517117391149883","0.659340535279033"
"Acclaimed","2013","16-34 y.","(3b) higher tertiary education","195","0.405355550882664","0.35878826778398","0.451922833981348"
"Acclaimed","2013","35-65 y.","(0) in school","","","",""
"Acclaimed","2013","35-65 y.","(1a) inadequately completed","32","0.455609515374984","0.344371204886572","0.566847825863395"
"Acclaimed","2013","35-65 y.","(1b) general elementary school","141","0.415650101158095","0.363110088540682","0.468190113775509"
"Acclaimed","2013","35-65 y.","(1c) basic vocational qualification","779","0.53384052893172","0.509164726064801","0.558516331798638"
"Acclaimed","2013","35-65 y.","(2b) intermediate general qualification","47","0.618103981349114","0.513580857536226","0.722627105162003"
"Acclaimed","2013","35-65 y.","(2a) intermediate vocational","1376","0.530890652821165","0.511158017238616","0.550623288403714"
"Acclaimed","2013","35-65 y.","(2c_gen) general maturity certificate","80","0.508457884437125","0.436612399723739","0.580303369150512"
"Acclaimed","2013","35-65 y.","(2c_voc) vocational maturity certificate","560","0.557040817261336","0.526451574042462","0.58763006048021"
"Acclaimed","2013","35-65 y.","(3a) lower tertiary education","490","0.553562945749209","0.519599495995688","0.587526395502729"
"Acclaimed","2013","35-65 y.","(3b) higher tertiary education","654","0.416432168827846","0.391969513341962","0.44089482431373"
"Acclaimed","2013","66 and older","(0) in school","","","",""
"Acclaimed","2013","66 and older","(1a) inadequately completed","","","",""
"Acclaimed","2013","66 and older","(1b) general elementary school","2","","",""
"Acclaimed","2013","66 and older","(1c) basic vocational qualification","6","","",""
"Acclaimed","2013","66 and older","(2b) intermediate general qualification","","","",""
"Acclaimed","2013","66 and older","(2a) intermediate vocational","2","","",""
"Acclaimed","2013","66 and older","(2c_gen) general maturity certificate","","","",""
"Acclaimed","2013","66 and older","(2c_voc) vocational maturity certificate","1","","",""
"Acclaimed","2013","66 and older","(3a) lower tertiary education","","","",""
"Acclaimed","2013","66 and older","(3b) higher tertiary education","1","","",""
"Partly, partly","2013","16-34 y.","(0) in school","2","","",""
"Partly, partly","2013","16-34 y.","(1a) inadequately completed","13","","",""
"Partly, partly","2013","16-34 y.","(1b) general elementary school","50","0.284767244112682","0.222988386313566","0.346546101911798"
"Partly, partly","2013","16-34 y.","(1c) basic vocational qualification","120","0.343022946182603","0.293984858299031","0.392061034066175"
"Partly, partly","2013","16-34 y.","(2b) intermediate general qualification","44","0.179393460388619","0.125679045938865","0.233107874838372"
"Partly, partly","2013","16-34 y.","(2a) intermediate vocational","179","0.236074962865615","0.204682834215131","0.267467091516099"
