"plb0195_h","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Partly, partly","2011","Couple + C. LE and GT 16","(1c) basic vocational qualification","49","0.272884922908718","0.207447010585704","0.338322835231732"
"Partly, partly","2011","Couple + C. LE and GT 16","(2b) intermediate general qualification","7","","",""
"Partly, partly","2011","Couple + C. LE and GT 16","(2a) intermediate vocational","44","0.238118845227164","0.180648029303915","0.295589661150413"
"Partly, partly","2011","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","3","","",""
"Partly, partly","2011","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","13","","",""
"Partly, partly","2011","Couple + C. LE and GT 16","(3a) lower tertiary education","9","","",""
"Partly, partly","2011","Couple + C. LE and GT 16","(3b) higher tertiary education","21","","",""
"Paid","2011","1-pers.-HH","(0) in school","","","",""
"Paid","2011","1-pers.-HH","(1a) inadequately completed","1","","",""
"Paid","2011","1-pers.-HH","(1b) general elementary school","6","","",""
"Paid","2011","1-pers.-HH","(1c) basic vocational qualification","29","","",""
"Paid","2011","1-pers.-HH","(2b) intermediate general qualification","2","","",""
"Paid","2011","1-pers.-HH","(2a) intermediate vocational","39","0.129160951945152","0.0912100563255381","0.167111847564766"
"Paid","2011","1-pers.-HH","(2c_gen) general maturity certificate","3","","",""
"Paid","2011","1-pers.-HH","(2c_voc) vocational maturity certificate","8","","",""
"Paid","2011","1-pers.-HH","(3a) lower tertiary education","4","","",""
"Paid","2011","1-pers.-HH","(3b) higher tertiary education","4","","",""
"Paid","2011","(Married) couple without C. ","(0) in school","","","",""
"Paid","2011","(Married) couple without C. ","(1a) inadequately completed","5","","",""
"Paid","2011","(Married) couple without C. ","(1b) general elementary school","18","","",""
"Paid","2011","(Married) couple without C. ","(1c) basic vocational qualification","55","0.154431441723021","0.119062816386281","0.189800067059761"
"Paid","2011","(Married) couple without C. ","(2b) intermediate general qualification","3","","",""
"Paid","2011","(Married) couple without C. ","(2a) intermediate vocational","69","0.0955797475932005","0.0741485213308047","0.117010973855596"
"Paid","2011","(Married) couple without C. ","(2c_gen) general maturity certificate","7","","",""
"Paid","2011","(Married) couple without C. ","(2c_voc) vocational maturity certificate","14","","",""
"Paid","2011","(Married) couple without C. ","(3a) lower tertiary education","10","","",""
"Paid","2011","(Married) couple without C. ","(3b) higher tertiary education","16","","",""
"Paid","2011","Single parent ","(0) in school","","","",""
"Paid","2011","Single parent ","(1a) inadequately completed","4","","",""
"Paid","2011","Single parent ","(1b) general elementary school","18","","",""
"Paid","2011","Single parent ","(1c) basic vocational qualification","37","0.211403540246402","0.149103309040976","0.273703771451828"
"Paid","2011","Single parent ","(2b) intermediate general qualification","13","","",""
"Paid","2011","Single parent ","(2a) intermediate vocational","64","0.207551362149134","0.167506358671883","0.247596365626385"
"Paid","2011","Single parent ","(2c_gen) general maturity certificate","3","","",""
"Paid","2011","Single parent ","(2c_voc) vocational maturity certificate","19","","",""
"Paid","2011","Single parent ","(3a) lower tertiary education","5","","",""
"Paid","2011","Single parent ","(3b) higher tertiary education","4","","",""
"Paid","2011","Couple + C. LE 16 ","(0) in school","","","",""
"Paid","2011","Couple + C. LE 16 ","(1a) inadequately completed","11","","",""
"Paid","2011","Couple + C. LE 16 ","(1b) general elementary school","42","0.346482500268432","0.266508669393325","0.426456331143539"
"Paid","2011","Couple + C. LE 16 ","(1c) basic vocational qualification","125","0.16733767186668","0.138327463199259","0.196347880534101"
"Paid","2011","Couple + C. LE 16 ","(2b) intermediate general qualification","7","","",""
"Paid","2011","Couple + C. LE 16 ","(2a) intermediate vocational","148","0.12434653305438","0.105487153263591","0.143205912845168"
"Paid","2011","Couple + C. LE 16 ","(2c_gen) general maturity certificate","18","","",""
"Paid","2011","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","53","0.100102742803192","0.0733083435343525","0.126897142072031"
"Paid","2011","Couple + C. LE 16 ","(3a) lower tertiary education","13","","",""
"Paid","2011","Couple + C. LE 16 ","(3b) higher tertiary education","45","0.0658721900355907","0.0477152476583978","0.0840291324127835"
"Paid","2011","Couple + C. GT 16 ","(0) in school","1","","",""
"Paid","2011","Couple + C. GT 16 ","(1a) inadequately completed","3","","",""
"Paid","2011","Couple + C. GT 16 ","(1b) general elementary school","10","","",""
"Paid","2011","Couple + C. GT 16 ","(1c) basic vocational qualification","44","0.177593044181444","0.129836059214747","0.225350029148141"
"Paid","2011","Couple + C. GT 16 ","(2b) intermediate general qualification","6","","",""
"Paid","2011","Couple + C. GT 16 ","(2a) intermediate vocational","40","0.0915518853489792","0.063602636073184","0.119501134624774"
"Paid","2011","Couple + C. GT 16 ","(2c_gen) general maturity certificate","3","","",""
"Paid","2011","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","12","","",""
"Paid","2011","Couple + C. GT 16 ","(3a) lower tertiary education","6","","",""
"Paid","2011","Couple + C. GT 16 ","(3b) higher tertiary education","11","","",""
"Paid","2011","Couple + C. LE and GT 16","(0) in school","","","",""
"Paid","2011","Couple + C. LE and GT 16","(1a) inadequately completed","4","","",""
"Paid","2011","Couple + C. LE and GT 16","(1b) general elementary school","15","","",""
"Paid","2011","Couple + C. LE and GT 16","(1c) basic vocational qualification","37","0.220128886104609","0.15926102721332","0.280996744995897"
"Paid","2011","Couple + C. LE and GT 16","(2b) intermediate general qualification","2","","",""
"Paid","2011","Couple + C. LE and GT 16","(2a) intermediate vocational","21","","",""
"Paid","2011","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","9","","",""
"Paid","2011","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","7","","",""
"Paid","2011","Couple + C. LE and GT 16","(3a) lower tertiary education","4","","",""
"Paid","2011","Couple + C. LE and GT 16","(3b) higher tertiary education","7","","",""
"Not paid","2011","1-pers.-HH","(0) in school","1","","",""
"Not paid","2011","1-pers.-HH","(1a) inadequately completed","1","","",""
"Not paid","2011","1-pers.-HH","(1b) general elementary school","2","","",""
"Not paid","2011","1-pers.-HH","(1c) basic vocational qualification","19","","",""
"Not paid","2011","1-pers.-HH","(2b) intermediate general qualification","1","","",""
"Not paid","2011","1-pers.-HH","(2a) intermediate vocational","42","0.154687059348042","0.113768228707938","0.195605889988145"
"Not paid","2011","1-pers.-HH","(2c_gen) general maturity certificate","3","","",""
"Not paid","2011","1-pers.-HH","(2c_voc) vocational maturity certificate","14","","",""
"Not paid","2011","1-pers.-HH","(3a) lower tertiary education","23","","",""
"Not paid","2011","1-pers.-HH","(3b) higher tertiary education","60","0.382353491133404","0.306817826599075","0.457889155667733"
"Not paid","2011","(Married) couple without C. ","(0) in school","","","",""
"Not paid","2011","(Married) couple without C. ","(1a) inadequately completed","2","","",""
"Not paid","2011","(Married) couple without C. ","(1b) general elementary school","3","","",""
"Not paid","2011","(Married) couple without C. ","(1c) basic vocational qualification","46","0.0759740569885403","0.0500411832152688","0.101906930761812"
"Not paid","2011","(Married) couple without C. ","(2b) intermediate general qualification","3","","",""
"Not paid","2011","(Married) couple without C. ","(2a) intermediate vocational","114","0.168024285639414","0.140770910401288","0.19527766087754"
"Not paid","2011","(Married) couple without C. ","(2c_gen) general maturity certificate","6","","",""
"Not paid","2011","(Married) couple without C. ","(2c_voc) vocational maturity certificate","39","0.233508028343919","0.177476722099029","0.28953933458881"
"Not paid","2011","(Married) couple without C. ","(3a) lower tertiary education","58","0.240818637381672","0.187168480757825","0.294468794005519"
"Not paid","2011","(Married) couple without C. ","(3b) higher tertiary education","190","0.453700734207555","0.405916997033383","0.501484471381727"
"Not paid","2011","Single parent ","(0) in school","","","",""
"Not paid","2011","Single parent ","(1a) inadequately completed","1","","",""
"Not paid","2011","Single parent ","(1b) general elementary school","2","","",""
"Not paid","2011","Single parent ","(1c) basic vocational qualification","17","","",""
"Not paid","2011","Single parent ","(2b) intermediate general qualification","2","","",""
"Not paid","2011","Single parent ","(2a) intermediate vocational","45","0.149211016691012","0.114029759584555","0.184392273797469"
"Not paid","2011","Single parent ","(2c_gen) general maturity certificate","3","","",""
"Not paid","2011","Single parent ","(2c_voc) vocational maturity certificate","8","","",""
"Not paid","2011","Single parent ","(3a) lower tertiary education","11","","",""
"Not paid","2011","Single parent ","(3b) higher tertiary education","46","0.351720639601261","0.271761551589163","0.43167972761336"
"Not paid","2011","Couple + C. LE 16 ","(0) in school","","","",""
"Not paid","2011","Couple + C. LE 16 ","(1a) inadequately completed","6","","",""
"Not paid","2011","Couple + C. LE 16 ","(1b) general elementary school","17","","",""
"Not paid","2011","Couple + C. LE 16 ","(1c) basic vocational qualification","54","0.103798839197424","0.0800950087160214","0.127502669678827"
"Not paid","2011","Couple + C. LE 16 ","(2b) intermediate general qualification","5","","",""
"Not paid","2011","Couple + C. LE 16 ","(2a) intermediate vocational","146","0.159221921760086","0.138310356060128","0.180133487460045"
"Not paid","2011","Couple + C. LE 16 ","(2c_gen) general maturity certificate","16","","",""
"Not paid","2011","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","95","0.172659810068855","0.138918475038052","0.206401145099658"
"Not paid","2011","Couple + C. LE 16 ","(3a) lower tertiary education","101","0.255946732133527","0.212580658882539","0.299312805384515"
"Not paid","2011","Couple + C. LE 16 ","(3b) higher tertiary education","323","0.405168935087832","0.369235113776752","0.441102756398913"
"Not paid","2011","Couple + C. GT 16 ","(0) in school","1","","",""
"Not paid","2011","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Not paid","2011","Couple + C. GT 16 ","(1b) general elementary school","1","","",""
"Not paid","2011","Couple + C. GT 16 ","(1c) basic vocational qualification","29","","",""
"Not paid","2011","Couple + C. GT 16 ","(2b) intermediate general qualification","8","","",""
"Not paid","2011","Couple + C. GT 16 ","(2a) intermediate vocational","61","0.155253518472649","0.120156489158305","0.190350547786992"
"Not paid","2011","Couple + C. GT 16 ","(2c_gen) general maturity certificate","8","","",""
"Not paid","2011","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","17","","",""
"Not paid","2011","Couple + C. GT 16 ","(3a) lower tertiary education","36","0.310944508867485","0.229472993673015","0.392416024061956"
"Not paid","2011","Couple + C. GT 16 ","(3b) higher tertiary education","84","0.405465758518299","0.334905990042171","0.476025526994426"
"Not paid","2011","Couple + C. LE and GT 16","(0) in school","","","",""
"Not paid","2011","Couple + C. LE and GT 16","(1a) inadequately completed","2","","",""
"Not paid","2011","Couple + C. LE and GT 16","(1b) general elementary school","8","","",""
"Not paid","2011","Couple + C. LE and GT 16","(1c) basic vocational qualification","20","","",""
"Not paid","2011","Couple + C. LE and GT 16","(2b) intermediate general qualification","6","","",""
"Not paid","2011","Couple + C. LE and GT 16","(2a) intermediate vocational","29","","",""
"Not paid","2011","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","3","","",""
"Not paid","2011","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","15","","",""
"Not paid","2011","Couple + C. LE and GT 16","(3a) lower tertiary education","23","","",""
"Not paid","2011","Couple + C. LE and GT 16","(3b) higher tertiary education","38","0.453141330820812","0.350863435297082","0.555419226344542"
"Acclaimed","2012","1-pers.-HH","(0) in school","","","",""
"Acclaimed","2012","1-pers.-HH","(1a) inadequately completed","2","","",""
"Acclaimed","2012","1-pers.-HH","(1b) general elementary school","9","","",""
"Acclaimed","2012","1-pers.-HH","(1c) basic vocational qualification","81","0.476146501538736","0.401070894320299","0.551222108757172"
"Acclaimed","2012","1-pers.-HH","(2b) intermediate general qualification","11","","",""
"Acclaimed","2012","1-pers.-HH","(2a) intermediate vocational","183","0.56418781564435","0.510194857595236","0.618180773693464"
"Acclaimed","2012","1-pers.-HH","(2c_gen) general maturity certificate","16","","",""
