"plb0195_h","year","bula_h","migback","n","percent","lower_confidence","upper_confidence","value"
"Paid","2001","Bavaria","indirect migration background","7","","","","3"
"Paid","2001","Berlin","no migration background","30","0.0990642496695129","0.0637551103384745","0.134373389000551","3"
"Paid","2001","Berlin","direct migration background","4","","","","3"
"Paid","2001","Berlin","indirect migration background","1","","","","3"
"Paid","2001","Brandenburg","no migration background","49","0.17281082384056","0.132080113338012","0.213541534343108","3"
"Paid","2001","Mecklenburg-Western Pomerania","indirect migration background","","","","","3"
"Paid","2001","Saxony","no migration background","67","0.104279520083155","0.079639553498339","0.128919486667971","3"
"Paid","2001","Saxony","indirect migration background","","","","","3"
"Paid","2001","Saxony-Anhalt","no migration background","51","0.171227881363132","0.13147731222608","0.210978450500184","3"
"Paid","2001","Saxony-Anhalt","direct migration background","","","","","3"
"Paid","2001","Thuringia","no migration background","53","0.154774839521029","0.117412571624998","0.19213710741706","3"
"Paid","2001","Thuringia","direct migration background","","","","","3"
"Paid","2001","Brandenburg","direct migration background","1","","","","3"
"Paid","2001","Brandenburg","indirect migration background","","","","","3"
"Paid","2001","Mecklenburg-Western Pomerania","no migration background","22","","","","3"
"Paid","2001","Mecklenburg-Western Pomerania","direct migration background","","","","","3"
"Paid","2001","Saxony","direct migration background","","","","","3"
"Partly, partly","2001","Lower Saxony","direct migration background","28","","","","2"
"Partly, partly","2001","Bremen","direct migration background","4","","","","2"
"Partly, partly","2001","Bremen","indirect migration background","1","","","","2"
"Partly, partly","2001","North Rhine-Westphalia","no migration background","265","0.20152158983847","0.179580511984522","0.223462667692417","2"
"Partly, partly","2001","North Rhine-Westphalia","direct migration background","37","0.195367793061559","0.141356060372251","0.249379525750867","2"
"Partly, partly","2001","Schleswig-Holstein","direct migration background","7","","","","2"
"Partly, partly","2001","Schleswig-Holstein","indirect migration background","","","","","2"
"Partly, partly","2001","Hamburg","direct migration background","3","","","","2"
"Partly, partly","2001","Hamburg","indirect migration background","","","","","2"
"Partly, partly","2001","Lower Saxony","no migration background","128","0.226380458455962","0.192263731866083","0.260497185045841","2"
"Partly, partly","2001","Lower Saxony","indirect migration background","6","","","","2"
"Partly, partly","2001","Bremen","no migration background","11","","","","2"
"Partly, partly","2001","North Rhine-Westphalia","indirect migration background","16","","","","2"
"Partly, partly","2001","Hesse","no migration background","86","0.186972107125912","0.149278446681265","0.224665767570559","2"
"Partly, partly","2001","Hesse","direct migration background","21","","","","2"
"Partly, partly","2001","Hesse","indirect migration background","8","","","","2"
"Partly, partly","2001","Rhineland-Palatinate,Saarland","no migration background","80","0.242587282822753","0.197486543100143","0.287688022545364","2"
"Partly, partly","2001","Rhineland-Palatinate,Saarland","direct migration background","13","","","","2"
"Partly, partly","2001","Schleswig-Holstein","no migration background","51","0.291295203311621","0.227359038932344","0.355231367690898","2"
"Partly, partly","2001","Hamburg","no migration background","14","","","","2"
"Partly, partly","2001","Rhineland-Palatinate,Saarland","indirect migration background","3","","","","2"
"Partly, partly","2001","Baden-Württemberg","no migration background","146","0.210126571118115","0.178998344228831","0.241254798007399","2"
"Partly, partly","2001","Baden-Württemberg","direct migration background","54","0.264948451801455","0.204091247485684","0.325805656117227","2"
"Partly, partly","2001","Baden-Württemberg","indirect migration background","21","","","","2"
"Partly, partly","2001","Bavaria","no migration background","194","0.199559762997823","0.174104707560402","0.225014818435245","2"
"Partly, partly","2001","Berlin","no migration background","72","0.301077607048105","0.246860611231063","0.355294602865147","2"
"Partly, partly","2001","Berlin","direct migration background","6","","","","2"
"Partly, partly","2001","Berlin","indirect migration background","2","","","","2"
"Partly, partly","2001","Bavaria","direct migration background","20","","","","2"
"Partly, partly","2001","Bavaria","indirect migration background","10","","","","2"
"Partly, partly","2001","Brandenburg","no migration background","70","0.196515858983952","0.153708192858577","0.239323525109326","2"
"Partly, partly","2001","Brandenburg","direct migration background","","","","","2"
"Partly, partly","2001","Brandenburg","indirect migration background","","","","","2"
"Partly, partly","2001","Mecklenburg-Western Pomerania","no migration background","48","0.203564929853819","0.148038586538097","0.25909127316954","2"
"Partly, partly","2001","Mecklenburg-Western Pomerania","direct migration background","2","","","","2"
"Partly, partly","2001","Mecklenburg-Western Pomerania","indirect migration background","","","","","2"
"Partly, partly","2001","Saxony","no migration background","141","0.258999087596177","0.223679726488432","0.294318448703922","2"
"Partly, partly","2001","Saxony","direct migration background","2","","","","2"
"Partly, partly","2001","Saxony-Anhalt","direct migration background","","","","","2"
"Partly, partly","2001","Saxony-Anhalt","indirect migration background","","","","","2"
"Partly, partly","2001","Saxony","indirect migration background","1","","","","2"
"Partly, partly","2001","Saxony-Anhalt","no migration background","64","0.1690030724961","0.129458621309417","0.208547523682784","2"
"Partly, partly","2001","Thuringia","no migration background","73","0.203144113170811","0.161582838943773","0.244705387397849","2"
"Partly, partly","2001","Thuringia","indirect migration background","","","","","2"
"Partly, partly","2001","Thuringia","direct migration background","","","","","2"
"Acclaimed","2002","North Rhine-Westphalia","no migration background","550","0.433479765559454","0.406736291593813","0.460223239525095","1"
"Acclaimed","2002","Schleswig-Holstein","no migration background","96","0.495038003774184","0.427576583412442","0.562499424135925","1"
"Acclaimed","2002","Schleswig-Holstein","direct migration background","10","","","","1"
"Acclaimed","2002","Schleswig-Holstein","indirect migration background","3","","","","1"
"Acclaimed","2002","Hamburg","no migration background","51","0.589057137838428","0.495394886948813","0.682719388728043","1"
"Acclaimed","2002","Hamburg","direct migration background","1","","","","1"
"Acclaimed","2002","Hamburg","indirect migration background","1","","","","1"
"Acclaimed","2002","Lower Saxony","no migration background","304","0.518899484363206","0.479281988919406","0.558516979807005","1"
"Acclaimed","2002","Lower Saxony","direct migration background","27","","","","1"
"Acclaimed","2002","Lower Saxony","indirect migration background","9","","","","1"
"Acclaimed","2002","Bremen","no migration background","24","","","","1"
"Acclaimed","2002","Bremen","direct migration background","3","","","","1"
"Acclaimed","2002","Bremen","indirect migration background","1","","","","1"
"Acclaimed","2002","North Rhine-Westphalia","indirect migration background","23","","","","1"
"Acclaimed","2002","Hesse","no migration background","227","0.453736213784816","0.409966589035157","0.497505838534476","1"
"Acclaimed","2002","Hesse","direct migration background","35","0.390250453523216","0.279851511741018","0.500649395305413","1"
"Acclaimed","2002","Hesse","indirect migration background","10","","","","1"
"Acclaimed","2002","Rhineland-Palatinate,Saarland","no migration background","155","0.429207677356333","0.378429809485603","0.479985545227062","1"
"Acclaimed","2002","Rhineland-Palatinate,Saarland","direct migration background","14","","","","1"
"Acclaimed","2002","Rhineland-Palatinate,Saarland","indirect migration background","7","","","","1"
"Acclaimed","2002","North Rhine-Westphalia","direct migration background","72","0.44214481397438","0.368562732010134","0.515726895938626","1"
"Acclaimed","2002","Baden-Württemberg","no migration background","318","0.474461671240028","0.438676750712891","0.510246591767166","1"
"Acclaimed","2002","Baden-Württemberg","direct migration background","60","0.32759597346301","0.259031954120844","0.396159992805175","1"
"Acclaimed","2002","Baden-Württemberg","indirect migration background","24","","","","1"
"Acclaimed","2002","Bavaria","no migration background","506","0.539559564959395","0.509031130165179","0.570087999753612","1"
"Acclaimed","2002","Bavaria","direct migration background","42","0.525818049354554","0.427950582975645","0.623685515733462","1"
"Acclaimed","2002","Bavaria","indirect migration background","17","","","","1"
"Acclaimed","2002","Berlin","no migration background","124","0.496460753256742","0.435213413198661","0.557708093314824","1"
"Acclaimed","2002","Brandenburg","no migration background","169","0.514984662337886","0.460815876862362","0.56915344781341","1"
"Acclaimed","2002","Mecklenburg-Western Pomerania","no migration background","100","0.568780599824458","0.499269794778965","0.63829140486995","1"
"Acclaimed","2002","Berlin","direct migration background","2","","","","1"
"Acclaimed","2002","Berlin","indirect migration background","9","","","","1"
"Acclaimed","2002","Brandenburg","direct migration background","","","","","1"
"Acclaimed","2002","Brandenburg","indirect migration background","1","","","","1"
"Acclaimed","2002","Saxony","indirect migration background","1","","","","1"
"Acclaimed","2002","Mecklenburg-Western Pomerania","direct migration background","1","","","","1"
"Acclaimed","2002","Mecklenburg-Western Pomerania","indirect migration background","","","","","1"
