"plb0195_h","year","e11103","education","n","percent","lower_confidence","upper_confidence"
"Paid","2016","Full Time","college entrance qualification","","","",""
"Paid","2016","Full Time","Other degree","","","",""
"Paid","2016","Full Time","no degree/no degree yet","","","",""
"Paid","2016","Part Time","lower secondary degree","","","",""
"Paid","2016","Part Time","secondary school degree","","","",""
"Paid","2016","Part Time","college entrance qualification","","","",""
"Paid","2016","Part Time","Other degree","","","",""
"Paid","2016","Part Time","no degree/no degree yet","","","",""
"Paid","2016","Not Working","lower secondary degree","","","",""
"Paid","2016","Not Working","secondary school degree","","","",""
"Paid","2016","Not Working","college entrance qualification","","","",""
"Paid","2016","Not Working","Other degree","","","",""
"Paid","2016","Not Working","no degree/no degree yet","","","",""
"Not paid","2016","Full Time","lower secondary degree","","","",""
"Not paid","2016","Full Time","secondary school degree","","","",""
"Not paid","2016","Full Time","college entrance qualification","","","",""
"Not paid","2016","Full Time","Other degree","","","",""
"Not paid","2016","Full Time","no degree/no degree yet","","","",""
"Not paid","2016","Part Time","lower secondary degree","","","",""
"Not paid","2016","Part Time","secondary school degree","","","",""
"Not paid","2016","Part Time","college entrance qualification","","","",""
"Not paid","2016","Part Time","Other degree","","","",""
"Not paid","2016","Part Time","no degree/no degree yet","","","",""
"Not paid","2016","Not Working","lower secondary degree","","","",""
"Not paid","2016","Not Working","secondary school degree","","","",""
"Not paid","2016","Not Working","college entrance qualification","","","",""
"Not paid","2016","Not Working","Other degree","","","",""
"Not paid","2016","Not Working","no degree/no degree yet","","","",""
"Acclaimed","2017","Full Time","lower secondary degree","","","",""
"Acclaimed","2017","Full Time","secondary school degree","","","",""
"Acclaimed","2017","Full Time","college entrance qualification","","","",""
"Acclaimed","2017","Full Time","Other degree","","","",""
"Acclaimed","2017","Full Time","no degree/no degree yet","","","",""
"Acclaimed","2017","Part Time","lower secondary degree","","","",""
"Acclaimed","2017","Part Time","secondary school degree","","","",""
"Acclaimed","2017","Part Time","college entrance qualification","","","",""
"Acclaimed","2017","Part Time","Other degree","","","",""
"Acclaimed","2017","Part Time","no degree/no degree yet","","","",""
"Acclaimed","2017","Not Working","lower secondary degree","","","",""
"Acclaimed","2017","Not Working","secondary school degree","","","",""
"Acclaimed","2017","Not Working","college entrance qualification","","","",""
"Acclaimed","2017","Not Working","Other degree","","","",""
"Acclaimed","2017","Not Working","no degree/no degree yet","","","",""
"Partly, partly","2017","Full Time","lower secondary degree","","","",""
"Partly, partly","2017","Full Time","secondary school degree","","","",""
"Partly, partly","2017","Full Time","college entrance qualification","","","",""
"Partly, partly","2017","Full Time","Other degree","","","",""
"Partly, partly","2017","Full Time","no degree/no degree yet","","","",""
"Partly, partly","2017","Part Time","lower secondary degree","","","",""
"Partly, partly","2017","Part Time","secondary school degree","","","",""
"Partly, partly","2017","Part Time","college entrance qualification","","","",""
"Partly, partly","2017","Part Time","Other degree","","","",""
"Partly, partly","2017","Part Time","no degree/no degree yet","","","",""
"Partly, partly","2017","Not Working","lower secondary degree","","","",""
"Partly, partly","2017","Not Working","secondary school degree","","","",""
"Partly, partly","2017","Not Working","college entrance qualification","","","",""
"Partly, partly","2017","Not Working","Other degree","","","",""
"Partly, partly","2017","Not Working","no degree/no degree yet","","","",""
"Paid","2017","Full Time","lower secondary degree","","","",""
"Paid","2017","Full Time","secondary school degree","","","",""
"Paid","2017","Full Time","college entrance qualification","","","",""
"Paid","2017","Full Time","Other degree","","","",""
"Paid","2017","Full Time","no degree/no degree yet","","","",""
"Paid","2017","Part Time","lower secondary degree","","","",""
"Paid","2017","Part Time","secondary school degree","","","",""
"Paid","2017","Part Time","college entrance qualification","","","",""
"Paid","2017","Part Time","Other degree","","","",""
"Paid","2017","Part Time","no degree/no degree yet","","","",""
"Paid","2017","Not Working","lower secondary degree","","","",""
"Paid","2017","Not Working","secondary school degree","","","",""
"Paid","2017","Not Working","college entrance qualification","","","",""
"Paid","2017","Not Working","Other degree","","","",""
"Paid","2017","Not Working","no degree/no degree yet","","","",""
"Not paid","2017","Full Time","lower secondary degree","","","",""
"Not paid","2017","Full Time","secondary school degree","","","",""
"Not paid","2017","Full Time","college entrance qualification","","","",""
"Not paid","2017","Full Time","Other degree","","","",""
"Not paid","2017","Full Time","no degree/no degree yet","","","",""
"Not paid","2017","Part Time","lower secondary degree","","","",""
"Not paid","2017","Part Time","secondary school degree","","","",""
"Not paid","2017","Part Time","college entrance qualification","","","",""
"Not paid","2017","Part Time","Other degree","","","",""
"Not paid","2017","Part Time","no degree/no degree yet","","","",""
"Not paid","2017","Not Working","lower secondary degree","","","",""
"Not paid","2017","Not Working","secondary school degree","","","",""
"Not paid","2017","Not Working","college entrance qualification","","","",""
"Not paid","2017","Not Working","Other degree","","","",""
"Not paid","2017","Not Working","no degree/no degree yet","","","",""
"Acclaimed","2018","Full Time","lower secondary degree","494","0.488063646378019","0.458014808935812","0.518112483820225"
"Acclaimed","2018","Full Time","secondary school degree","1183","0.542737978786233","0.521700053236463","0.563775904336003"
"Acclaimed","2018","Full Time","college entrance qualification","1332","0.54824907950557","0.52855891745106","0.567939241560081"
"Acclaimed","2018","Full Time","Other degree","258","0.424773117766402","0.386917918203159","0.462628317329646"
"Acclaimed","2018","Full Time","no degree/no degree yet","17","","",""
"Acclaimed","2018","Part Time","lower secondary degree","228","0.484792529341658","0.439022163127979","0.530562895555338"
"Acclaimed","2018","Part Time","secondary school degree","638","0.59335988888116","0.563185505634393","0.623534272127928"
"Acclaimed","2018","Part Time","college entrance qualification","682","0.604860066742621","0.576368278614844","0.633351854870398"
"Acclaimed","2018","Part Time","Other degree","131","0.488241477683257","0.431200500020894","0.54528245534562"
"Acclaimed","2018","Part Time","no degree/no degree yet","14","","",""
"Acclaimed","2018","Not Working","lower secondary degree","5","","",""
"Acclaimed","2018","Not Working","secondary school degree","14","","",""
"Acclaimed","2018","Not Working","college entrance qualification","18","","",""
"Acclaimed","2018","Not Working","Other degree","6","","",""
"Acclaimed","2018","Not Working","no degree/no degree yet","","","",""
"Partly, partly","2018","Full Time","lower secondary degree","313","0.282040276880847","0.254989043848156","0.309091509913538"
"Partly, partly","2018","Full Time","secondary school degree","561","0.263853603810496","0.245241783460763","0.282465424160229"
"Partly, partly","2018","Full Time","college entrance qualification","420","0.18217788230159","0.166906158450997","0.197449606152183"
"Partly, partly","2018","Full Time","Other degree","182","0.243560948365005","0.21068954542829","0.27643235130172"
"Partly, partly","2018","Full Time","no degree/no degree yet","21","","",""
"Partly, partly","2018","Part Time","lower secondary degree","99","0.238855743045816","0.199806134610601","0.277905351481031"
"Partly, partly","2018","Part Time","secondary school degree","193","0.204276005376635","0.179509535546106","0.229042475207164"
"Partly, partly","2018","Part Time","college entrance qualification","168","0.150958140983022","0.130093562797812","0.171822719168231"
"Partly, partly","2018","Part Time","Other degree","61","0.185456454667731","0.141104249977572","0.22980865935789"
"Partly, partly","2018","Part Time","no degree/no degree yet","5","","",""
"Partly, partly","2018","Not Working","lower secondary degree","6","","",""
"Partly, partly","2018","Not Working","secondary school degree","5","","",""
"Partly, partly","2018","Not Working","college entrance qualification","8","","",""
"Partly, partly","2018","Not Working","Other degree","4","","",""
"Partly, partly","2018","Not Working","no degree/no degree yet","","","",""
"Paid","2018","Full Time","lower secondary degree","196","0.172167801157292","0.149472885011483","0.194862717303101"
"Paid","2018","Full Time","secondary school degree","198","0.0884435896590439","0.0764527334030129","0.100434445915075"
"Paid","2018","Full Time","college entrance qualification","124","0.0471561037176325","0.038769412621538","0.055542794813727"
"Paid","2018","Full Time","Other degree","126","0.181240794360608","0.151740013094731","0.210741575626485"
"Paid","2018","Full Time","no degree/no degree yet","12","","",""
"Paid","2018","Part Time","lower secondary degree","104","0.192923848107027","0.15678572714155","0.229061969072503"
"Paid","2018","Part Time","secondary school degree","132","0.140093855445096","0.118772771902583","0.16141493898761"
"Paid","2018","Part Time","college entrance qualification","130","0.106191890566232","0.0882369236076733","0.124146857524791"
"Paid","2018","Part Time","Other degree","78","0.253754338796287","0.204096852555384","0.303411825037189"
"Paid","2018","Part Time","no degree/no degree yet","11","","",""
"Paid","2018","Not Working","lower secondary degree","6","","",""
"Paid","2018","Not Working","secondary school degree","7","","",""
"Paid","2018","Not Working","college entrance qualification","6","","",""
"Paid","2018","Not Working","Other degree","4","","",""
"Paid","2018","Not Working","no degree/no degree yet","5","","",""
"Not paid","2018","Full Time","lower secondary degree","60","0.0577282755838426","0.0437077649650193","0.0717487862026659"
"Not paid","2018","Full Time","secondary school degree","212","0.104964827744227","0.0920208668763493","0.117908788612105"
