"plb0195_h","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"Acclaimed","1990","35-65 y.","Other degree","39","0.1417500992179","0.104287790281739","0.17921240815406"
"Acclaimed","1990","35-65 y.","no degree/no degree yet","19","","",""
"Acclaimed","1990","66 and older","lower secondary degree","","","",""
"Acclaimed","1990","66 and older","secondary school degree","","","",""
"Acclaimed","1990","66 and older","college entrance qualification","","","",""
"Acclaimed","1990","66 and older","Other degree","","","",""
"Acclaimed","1990","66 and older","no degree/no degree yet","","","",""
"Partly, partly","1990","16-34 y.","lower secondary degree","120","0.150346366162354","0.124203494172369","0.176489238152339"
"Partly, partly","1990","16-34 y.","secondary school degree","78","0.15865828675255","0.125521740442967","0.191794833062134"
"Partly, partly","1990","16-34 y.","college entrance qualification","55","0.231135040314111","0.180089785662983","0.282180294965238"
"Partly, partly","1990","16-34 y.","Other degree","6","","",""
"Partly, partly","1990","16-34 y.","no degree/no degree yet","5","","",""
"Partly, partly","1990","35-65 y.","lower secondary degree","126","0.132352337297132","0.110642944586638","0.154061730007626"
"Partly, partly","1990","35-65 y.","secondary school degree","38","0.120598588179421","0.0833732101396296","0.157823966219212"
"Partly, partly","1990","35-65 y.","college entrance qualification","41","0.160051363168936","0.116478139392841","0.203624586945032"
"Partly, partly","1990","35-65 y.","Other degree","42","0.118541689721386","0.0838230725313339","0.153260306911438"
"Partly, partly","1990","35-65 y.","no degree/no degree yet","24","","",""
"Partly, partly","1990","66 and older","lower secondary degree","","","",""
"Partly, partly","1990","66 and older","secondary school degree","","","",""
"Partly, partly","1990","66 and older","college entrance qualification","","","",""
"Partly, partly","1990","66 and older","Other degree","","","",""
"Partly, partly","1990","66 and older","no degree/no degree yet","","","",""
"Paid","1990","16-34 y.","lower secondary degree","369","0.492874908658921","0.456306019075047","0.529443798242796"
"Paid","1990","16-34 y.","secondary school degree","117","0.247108903674939","0.2079888061947","0.286229001155178"
"Paid","1990","16-34 y.","college entrance qualification","57","0.20253556424801","0.15387201794235","0.25119911055367"
"Paid","1990","16-34 y.","Other degree","65","0.653061920305818","0.552460982077153","0.753662858534484"
"Paid","1990","16-34 y.","no degree/no degree yet","29","","",""
"Paid","1990","35-65 y.","lower secondary degree","399","0.421734074246731","0.390097218552489","0.453370929940973"
"Paid","1990","35-65 y.","secondary school degree","53","0.194638315166063","0.149381490843472","0.239895139488653"
"Paid","1990","35-65 y.","college entrance qualification","25","","",""
"Paid","1990","35-65 y.","Other degree","237","0.696046027012501","0.64664353394106","0.745448520083943"
"Paid","1990","35-65 y.","no degree/no degree yet","94","0.637747818924184","0.557554434351995","0.717941203496372"
"Paid","1990","66 and older","lower secondary degree","","","",""
"Paid","1990","66 and older","secondary school degree","","","",""
"Paid","1990","66 and older","college entrance qualification","","","",""
"Paid","1990","66 and older","Other degree","","","",""
"Paid","1990","66 and older","no degree/no degree yet","","","",""
"Not paid","1990","16-34 y.","lower secondary degree","50","0.0841000831324214","0.0637995197219496","0.104400646542893"
"Not paid","1990","16-34 y.","secondary school degree","62","0.14658546665602","0.114506887430947","0.178664045881092"
"Not paid","1990","16-34 y.","college entrance qualification","53","0.206910616824398","0.157859386938212","0.255961846710584"
"Not paid","1990","16-34 y.","Other degree","6","","",""
"Not paid","1990","16-34 y.","no degree/no degree yet","","","",""
"Not paid","1990","35-65 y.","lower secondary degree","97","0.105287657658301","0.0856250726680649","0.124950242648538"
"Not paid","1990","35-65 y.","secondary school degree","79","0.259273218251884","0.209179614203666","0.309366822300102"
"Not paid","1990","35-65 y.","college entrance qualification","144","0.532310879946026","0.473014941897046","0.591606817995006"
"Not paid","1990","35-65 y.","Other degree","15","","",""
"Not paid","1990","35-65 y.","no degree/no degree yet","1","","",""
"Not paid","1990","66 and older","lower secondary degree","2","","",""
"Not paid","1990","66 and older","secondary school degree","","","",""
"Not paid","1990","66 and older","college entrance qualification","1","","",""
"Not paid","1990","66 and older","Other degree","","","",""
"Not paid","1990","66 and older","no degree/no degree yet","","","",""
"Acclaimed","1991","16-34 y.","lower secondary degree","233","0.285763599278097","0.25510237376594","0.316424824790254"
"Acclaimed","1991","16-34 y.","secondary school degree","512","0.443397055064646","0.414132398444315","0.472661711684977"
"Acclaimed","1991","16-34 y.","college entrance qualification","157","0.405900195427279","0.356065362102117","0.455735028752441"
"Acclaimed","1991","16-34 y.","Other degree","11","","",""
"Acclaimed","1991","16-34 y.","no degree/no degree yet","6","","",""
"Acclaimed","1991","35-65 y.","lower secondary degree","476","0.328805142903351","0.304293174106202","0.3533171117005"
"Acclaimed","1991","35-65 y.","secondary school degree","361","0.420053705655536","0.385614280924104","0.454493130386969"
"Acclaimed","1991","35-65 y.","college entrance qualification","140","0.281010548976262","0.240757117801531","0.321263980150994"
"Acclaimed","1991","35-65 y.","Other degree","65","0.217199929079131","0.174124260487289","0.260275597670974"
"Acclaimed","1991","35-65 y.","no degree/no degree yet","27","","",""
"Acclaimed","1991","66 and older","lower secondary degree","","","",""
"Acclaimed","1991","66 and older","secondary school degree","1","","",""
"Acclaimed","1991","66 and older","college entrance qualification","1","","",""
"Acclaimed","1991","66 and older","Other degree","","","",""
"Acclaimed","1991","66 and older","no degree/no degree yet","","","",""
"Partly, partly","1991","16-34 y.","lower secondary degree","137","0.175779030634674","0.149946293307287","0.201611767962062"
"Partly, partly","1991","16-34 y.","secondary school degree","175","0.16163273980826","0.139947905760271","0.183317573856249"
"Partly, partly","1991","16-34 y.","college entrance qualification","53","0.144709848190363","0.109007280208425","0.180412416172301"
"Partly, partly","1991","16-34 y.","Other degree","9","","",""
"Partly, partly","1991","16-34 y.","no degree/no degree yet","4","","",""
"Partly, partly","1991","35-65 y.","lower secondary degree","216","0.144587795309485","0.12623770850113","0.162937882117839"
"Partly, partly","1991","35-65 y.","secondary school degree","95","0.122723943675526","0.0998288524207424","0.145619034930309"
"Partly, partly","1991","35-65 y.","college entrance qualification","59","0.12195299418512","0.0926484175673562","0.151257570802885"
"Partly, partly","1991","35-65 y.","Other degree","38","0.11465052357927","0.0813675478831039","0.147933499275437"
"Partly, partly","1991","35-65 y.","no degree/no degree yet","19","","",""
"Partly, partly","1991","66 and older","lower secondary degree","","","",""
"Partly, partly","1991","66 and older","secondary school degree","1","","",""
"Partly, partly","1991","66 and older","college entrance qualification","","","",""
"Partly, partly","1991","66 and older","Other degree","","","",""
"Partly, partly","1991","66 and older","no degree/no degree yet","","","",""
"Paid","1991","16-34 y.","lower secondary degree","421","0.476598009386744","0.442701196755069","0.510494822018419"
"Paid","1991","16-34 y.","secondary school degree","317","0.279331312076726","0.25290102272276","0.305761601430691"
"Paid","1991","16-34 y.","college entrance qualification","83","0.239916760811013","0.196580189528631","0.283253332093395"
"Paid","1991","16-34 y.","Other degree","60","0.627172193075998","0.524373836033139","0.729970550118857"
"Paid","1991","16-34 y.","no degree/no degree yet","38","0.832962740651964","0.729571783850132","0.936353697453796"
"Paid","1991","35-65 y.","lower secondary degree","571","0.415814737431825","0.3900983582136","0.441531116650051"
"Paid","1991","35-65 y.","secondary school degree","167","0.237762730863378","0.208057935195694","0.267467526531063"
"Paid","1991","35-65 y.","college entrance qualification","55","0.117069583706038","0.0882779962778612","0.145861171134216"
"Paid","1991","35-65 y.","Other degree","242","0.647502345765695","0.597593727328647","0.697410964202743"
"Paid","1991","35-65 y.","no degree/no degree yet","114","0.642985476864985","0.570319121411537","0.715651832318432"
"Paid","1991","66 and older","lower secondary degree","1","","",""
"Paid","1991","66 and older","secondary school degree","","","",""
"Paid","1991","66 and older","college entrance qualification","","","",""
"Paid","1991","66 and older","Other degree","","","",""
"Paid","1991","66 and older","no degree/no degree yet","","","",""
"Not paid","1991","16-34 y.","lower secondary degree","43","0.0618593607004845","0.0455099631519633","0.0782087582490057"
"Not paid","1991","16-34 y.","secondary school degree","103","0.115638893050369","0.0968006211581808","0.134477164942557"
"Not paid","1991","16-34 y.","college entrance qualification","80","0.209473195571345","0.168176414227909","0.250769976914781"
"Not paid","1991","16-34 y.","Other degree","5","","",""
"Not paid","1991","16-34 y.","no degree/no degree yet","2","","",""
"Not paid","1991","35-65 y.","lower secondary degree","148","0.110792324355339","0.0944150727030832","0.127169576007594"
"Not paid","1991","35-65 y.","secondary school degree","166","0.219459619805559","0.19058045770519","0.248338781905929"
"Not paid","1991","35-65 y.","college entrance qualification","225","0.479966873132579","0.435226307427118","0.52470743883804"
"Not paid","1991","35-65 y.","Other degree","7","","",""
"Not paid","1991","35-65 y.","no degree/no degree yet","7","","",""
"Not paid","1991","66 and older","lower secondary degree","1","","",""
"Not paid","1991","66 and older","secondary school degree","","","",""
"Not paid","1991","66 and older","college entrance qualification","","","",""
"Not paid","1991","66 and older","Other degree","","","",""
"Not paid","1991","66 and older","no degree/no degree yet","","","",""
"Acclaimed","1992","16-34 y.","lower secondary degree","217","0.298495533325812","0.266299574072064","0.33069149257956"
"Acclaimed","1992","16-34 y.","secondary school degree","466","0.43536452577721","0.40521705264445","0.46551199890997"
"Acclaimed","1992","16-34 y.","college entrance qualification","145","0.39626875349937","0.345812937841928","0.446724569156812"
"Acclaimed","1992","16-34 y.","Other degree","11","","",""
"Acclaimed","1992","16-34 y.","no degree/no degree yet","4","","",""
"Acclaimed","1992","35-65 y.","lower secondary degree","435","0.334262017483993","0.308449524814483","0.360074510153502"
"Acclaimed","1992","35-65 y.","secondary school degree","305","0.400680973656737","0.366180454314453","0.435181492999022"
"Acclaimed","1992","35-65 y.","college entrance qualification","148","0.288901081061026","0.248562853243691","0.329239308878361"
"Acclaimed","1992","35-65 y.","Other degree","57","0.212811024638002","0.168036381021994","0.25758566825401"
"Acclaimed","1992","35-65 y.","no degree/no degree yet","22","","",""
"Acclaimed","1992","66 and older","lower secondary degree","","","",""
"Acclaimed","1992","66 and older","secondary school degree","","","",""
"Acclaimed","1992","66 and older","college entrance qualification","","","",""
"Acclaimed","1992","66 and older","Other degree","","","",""
"Acclaimed","1992","66 and older","no degree/no degree yet","","","",""
"Partly, partly","1992","16-34 y.","lower secondary degree","138","0.192836079143178","0.165077818630857","0.2205943396555"
