"plb0195_h","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Not paid","1986","lower secondary degree","Couple + C. GT 16 ","41","0.105972876031325","0.0732070629101194","0.138738689152531"
"Not paid","1986","lower secondary degree","Couple + C. LE and GT 16","32","0.14042682990731","0.0930976052535741","0.187756054561046"
"Not paid","1986","secondary school degree","1-pers.-HH","17","","",""
"Not paid","1986","secondary school degree","(Married) couple without C. ","54","0.297401632727795","0.232232426495555","0.362570838960035"
"Not paid","1986","secondary school degree","Single parent ","4","","",""
"Not paid","1986","secondary school degree","Couple + C. LE 16 ","33","0.216649385834826","0.151158159569261","0.282140612100392"
"Not paid","1986","secondary school degree","Couple + C. GT 16 ","39","0.257804795545761","0.190237004540137","0.325372586551385"
"Not paid","1986","secondary school degree","Couple + C. LE and GT 16","15","","",""
"Not paid","1986","college entrance qualification","1-pers.-HH","39","0.432474900409282","0.328372329447693","0.536577471370871"
"Not paid","1986","college entrance qualification","(Married) couple without C. ","55","0.492864653790769","0.402659185677701","0.583070121903837"
"Not paid","1986","college entrance qualification","Single parent ","8","","",""
"Not paid","1986","college entrance qualification","Couple + C. LE 16 ","66","0.506506476390182","0.420231178787797","0.592781773992566"
"Not paid","1986","college entrance qualification","Couple + C. GT 16 ","41","0.487237136667872","0.381597393038416","0.592876880297329"
"Not paid","1986","college entrance qualification","Couple + C. LE and GT 16","19","","",""
"Not paid","1986","Other degree","1-pers.-HH","4","","",""
"Not paid","1986","Other degree","(Married) couple without C. ","5","","",""
"Not paid","1986","Other degree","Single parent ","","","",""
"Not paid","1986","Other degree","Couple + C. LE 16 ","12","","",""
"Not paid","1986","Other degree","Couple + C. GT 16 ","6","","",""
"Not paid","1986","Other degree","Couple + C. LE and GT 16","4","","",""
"Not paid","1986","no degree/no degree yet","1-pers.-HH","2","","",""
"Not paid","1986","no degree/no degree yet","(Married) couple without C. ","","","",""
"Not paid","1986","no degree/no degree yet","Single parent ","2","","",""
"Not paid","1986","no degree/no degree yet","Couple + C. LE 16 ","2","","",""
"Not paid","1986","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Not paid","1986","no degree/no degree yet","Couple + C. LE and GT 16","1","","",""
"Acclaimed","1987","lower secondary degree","1-pers.-HH","","","",""
"Acclaimed","1987","lower secondary degree","(Married) couple without C. ","","","",""
"Acclaimed","1987","lower secondary degree","Single parent ","","","",""
"Acclaimed","1987","lower secondary degree","Couple + C. LE 16 ","","","",""
"Acclaimed","1987","lower secondary degree","Couple + C. GT 16 ","","","",""
"Acclaimed","1987","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Acclaimed","1987","secondary school degree","1-pers.-HH","","","",""
"Acclaimed","1987","secondary school degree","(Married) couple without C. ","","","",""
"Acclaimed","1987","secondary school degree","Single parent ","","","",""
"Acclaimed","1987","secondary school degree","Couple + C. LE 16 ","","","",""
"Acclaimed","1987","secondary school degree","Couple + C. GT 16 ","","","",""
"Acclaimed","1987","secondary school degree","Couple + C. LE and GT 16","","","",""
"Acclaimed","1987","college entrance qualification","1-pers.-HH","","","",""
"Acclaimed","1987","college entrance qualification","(Married) couple without C. ","","","",""
"Acclaimed","1987","college entrance qualification","Single parent ","","","",""
"Acclaimed","1987","college entrance qualification","Couple + C. LE 16 ","","","",""
"Acclaimed","1987","college entrance qualification","Couple + C. GT 16 ","","","",""
"Acclaimed","1987","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Acclaimed","1987","Other degree","1-pers.-HH","","","",""
"Acclaimed","1987","Other degree","(Married) couple without C. ","","","",""
"Acclaimed","1987","Other degree","Single parent ","","","",""
"Acclaimed","1987","Other degree","Couple + C. LE 16 ","","","",""
"Acclaimed","1987","Other degree","Couple + C. GT 16 ","","","",""
"Acclaimed","1987","Other degree","Couple + C. LE and GT 16","","","",""
"Acclaimed","1987","no degree/no degree yet","1-pers.-HH","","","",""
"Acclaimed","1987","no degree/no degree yet","(Married) couple without C. ","","","",""
"Acclaimed","1987","no degree/no degree yet","Single parent ","","","",""
"Acclaimed","1987","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Acclaimed","1987","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Acclaimed","1987","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Partly, partly","1987","lower secondary degree","1-pers.-HH","","","",""
"Partly, partly","1987","lower secondary degree","(Married) couple without C. ","","","",""
"Partly, partly","1987","lower secondary degree","Single parent ","","","",""
"Partly, partly","1987","lower secondary degree","Couple + C. LE 16 ","","","",""
"Partly, partly","1987","lower secondary degree","Couple + C. GT 16 ","","","",""
"Partly, partly","1987","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Partly, partly","1987","secondary school degree","1-pers.-HH","","","",""
"Partly, partly","1987","secondary school degree","(Married) couple without C. ","","","",""
"Partly, partly","1987","secondary school degree","Single parent ","","","",""
"Partly, partly","1987","secondary school degree","Couple + C. LE 16 ","","","",""
"Partly, partly","1987","secondary school degree","Couple + C. GT 16 ","","","",""
"Partly, partly","1987","secondary school degree","Couple + C. LE and GT 16","","","",""
"Partly, partly","1987","college entrance qualification","1-pers.-HH","","","",""
"Partly, partly","1987","college entrance qualification","(Married) couple without C. ","","","",""
"Partly, partly","1987","college entrance qualification","Single parent ","","","",""
"Partly, partly","1987","college entrance qualification","Couple + C. LE 16 ","","","",""
"Partly, partly","1987","college entrance qualification","Couple + C. GT 16 ","","","",""
"Partly, partly","1987","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Partly, partly","1987","Other degree","1-pers.-HH","","","",""
"Partly, partly","1987","Other degree","(Married) couple without C. ","","","",""
"Partly, partly","1987","Other degree","Single parent ","","","",""
"Partly, partly","1987","Other degree","Couple + C. LE 16 ","","","",""
"Partly, partly","1987","Other degree","Couple + C. GT 16 ","","","",""
"Partly, partly","1987","Other degree","Couple + C. LE and GT 16","","","",""
"Partly, partly","1987","no degree/no degree yet","1-pers.-HH","","","",""
"Partly, partly","1987","no degree/no degree yet","(Married) couple without C. ","","","",""
"Partly, partly","1987","no degree/no degree yet","Single parent ","","","",""
"Partly, partly","1987","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Partly, partly","1987","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Partly, partly","1987","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Paid","1987","lower secondary degree","1-pers.-HH","","","",""
"Paid","1987","lower secondary degree","(Married) couple without C. ","","","",""
"Paid","1987","lower secondary degree","Single parent ","","","",""
"Paid","1987","lower secondary degree","Couple + C. LE 16 ","","","",""
"Paid","1987","lower secondary degree","Couple + C. GT 16 ","","","",""
"Paid","1987","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Paid","1987","secondary school degree","1-pers.-HH","","","",""
"Paid","1987","secondary school degree","(Married) couple without C. ","","","",""
"Paid","1987","secondary school degree","Single parent ","","","",""
"Paid","1987","secondary school degree","Couple + C. LE 16 ","","","",""
"Paid","1987","secondary school degree","Couple + C. GT 16 ","","","",""
"Paid","1987","secondary school degree","Couple + C. LE and GT 16","","","",""
"Paid","1987","college entrance qualification","1-pers.-HH","","","",""
"Paid","1987","college entrance qualification","(Married) couple without C. ","","","",""
"Paid","1987","college entrance qualification","Single parent ","","","",""
"Paid","1987","college entrance qualification","Couple + C. LE 16 ","","","",""
"Paid","1987","college entrance qualification","Couple + C. GT 16 ","","","",""
"Paid","1987","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Paid","1987","Other degree","1-pers.-HH","","","",""
"Paid","1987","Other degree","(Married) couple without C. ","","","",""
"Paid","1987","Other degree","Single parent ","","","",""
"Paid","1987","Other degree","Couple + C. LE 16 ","","","",""
"Paid","1987","Other degree","Couple + C. GT 16 ","","","",""
"Paid","1987","Other degree","Couple + C. LE and GT 16","","","",""
"Paid","1987","no degree/no degree yet","1-pers.-HH","","","",""
"Paid","1987","no degree/no degree yet","(Married) couple without C. ","","","",""
"Paid","1987","no degree/no degree yet","Single parent ","","","",""
"Paid","1987","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Paid","1987","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Paid","1987","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Not paid","1987","lower secondary degree","1-pers.-HH","","","",""
"Not paid","1987","lower secondary degree","(Married) couple without C. ","","","",""
"Not paid","1987","lower secondary degree","Single parent ","","","",""
"Not paid","1987","lower secondary degree","Couple + C. LE 16 ","","","",""
"Not paid","1987","lower secondary degree","Couple + C. GT 16 ","","","",""
"Not paid","1987","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Not paid","1987","secondary school degree","1-pers.-HH","","","",""
"Not paid","1987","secondary school degree","(Married) couple without C. ","","","",""
"Not paid","1987","secondary school degree","Single parent ","","","",""
"Not paid","1987","secondary school degree","Couple + C. LE 16 ","","","",""
"Not paid","1987","secondary school degree","Couple + C. GT 16 ","","","",""
"Not paid","1987","secondary school degree","Couple + C. LE and GT 16","","","",""
"Not paid","1987","college entrance qualification","1-pers.-HH","","","",""
"Not paid","1987","college entrance qualification","(Married) couple without C. ","","","",""
"Not paid","1987","college entrance qualification","Single parent ","","","",""
"Not paid","1987","college entrance qualification","Couple + C. LE 16 ","","","",""
"Not paid","1987","college entrance qualification","Couple + C. GT 16 ","","","",""
"Not paid","1987","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Not paid","1987","Other degree","1-pers.-HH","","","",""
"Not paid","1987","Other degree","(Married) couple without C. ","","","",""
"Not paid","1987","Other degree","Single parent ","","","",""
"Not paid","1987","Other degree","Couple + C. LE 16 ","","","",""
"Not paid","1987","Other degree","Couple + C. GT 16 ","","","",""
"Not paid","1987","Other degree","Couple + C. LE and GT 16","","","",""
"Not paid","1987","no degree/no degree yet","1-pers.-HH","","","",""
"Not paid","1987","no degree/no degree yet","(Married) couple without C. ","","","",""
"Not paid","1987","no degree/no degree yet","Single parent ","","","",""
"Not paid","1987","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Not paid","1987","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Not paid","1987","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Acclaimed","1988","lower secondary degree","1-pers.-HH","34","0.363430530302567","0.268683828572572","0.458177232032561"
"Acclaimed","1988","lower secondary degree","(Married) couple without C. ","127","0.334631410468159","0.287860673644921","0.381402147291397"
"Acclaimed","1988","lower secondary degree","Single parent ","37","0.3993729424267","0.300886136292917","0.497859748560482"
"Acclaimed","1988","lower secondary degree","Couple + C. LE 16 ","111","0.280972234958923","0.237034304422923","0.324910165494923"
"Acclaimed","1988","lower secondary degree","Couple + C. GT 16 ","112","0.307771155323806","0.261545028392793","0.353997282254819"
"Acclaimed","1988","lower secondary degree","Couple + C. LE and GT 16","45","0.283865865817653","0.213562952672644","0.354168778962661"
"Acclaimed","1988","secondary school degree","1-pers.-HH","25","","",""
"Acclaimed","1988","secondary school degree","(Married) couple without C. ","89","0.501821174019161","0.427741989963803","0.575900358074519"
