"plb0195_h","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence"
"Partly, partly","1994","Saxony","West Germany","","","",""
"Partly, partly","1994","Saxony","East Germany","96","0.196482851473684","0.160862840924006","0.232102862023361"
"Partly, partly","1994","Saxony-Anhalt","West Germany","","","",""
"Partly, partly","1994","Saxony-Anhalt","East Germany","48","0.155817638563547","0.115444390511641","0.196190886615454"
"Partly, partly","1994","Thuringia","West Germany","","","",""
"Partly, partly","1994","Thuringia","East Germany","38","0.139236865895526","0.0984681384933303","0.180005593297722"
"Paid","1994","Schleswig-Holstein","West Germany","38","0.323675342669641","0.239256478186607","0.408094207152675"
"Paid","1994","Schleswig-Holstein","East Germany","","","",""
"Paid","1994","Hamburg","West Germany","9","","",""
"Paid","1994","Hamburg","East Germany","","","",""
"Paid","1994","Lower Saxony","West Germany","145","0.329614174322325","0.284223688170511","0.375004660474139"
"Paid","1994","Lower Saxony","East Germany","","","",""
"Paid","1994","Bremen","West Germany","6","","",""
"Paid","1994","Bremen","East Germany","","","",""
"Paid","1994","North Rhine-Westphalia","West Germany","374","0.35153615909367","0.321111171722863","0.381961146464478"
"Paid","1994","North Rhine-Westphalia","East Germany","","","",""
"Paid","1994","Hesse","West Germany","85","0.212533880662135","0.169048962484282","0.256018798839988"
"Paid","1994","Hesse","East Germany","","","",""
"Paid","1994","Rhineland-Palatinate,Saarland","West Germany","83","0.320643364201369","0.261348148716833","0.379938579685904"
"Paid","1994","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Paid","1994","Baden-Württemberg","West Germany","234","0.300083403312288","0.265198665679212","0.334968140945363"
"Paid","1994","Baden-Württemberg","East Germany","","","",""
"Paid","1994","Bavaria","West Germany","187","0.258696809660761","0.225185635692463","0.292207983629059"
"Paid","1994","Bavaria","East Germany","","","",""
"Paid","1994","Berlin","West Germany","29","","",""
"Paid","1994","Berlin","East Germany","35","0.286097560921556","0.207805159036363","0.364389962806749"
"Paid","1994","Brandenburg","West Germany","","","",""
"Paid","1994","Brandenburg","East Germany","60","0.227744957569228","0.176768907760299","0.278721007378158"
"Paid","1994","Mecklenburg-Western Pomerania","West Germany","","","",""
"Paid","1994","Mecklenburg-Western Pomerania","East Germany","42","0.281050567103592","0.216100353269519","0.346000780937665"
"Paid","1994","Saxony","West Germany","","","",""
"Paid","1994","Saxony","East Germany","103","0.229105893188475","0.191431207671987","0.266780578704962"
"Paid","1994","Saxony-Anhalt","West Germany","","","",""
"Paid","1994","Saxony-Anhalt","East Germany","75","0.261301745945164","0.212394643181134","0.310208848709193"
"Paid","1994","Thuringia","West Germany","","","",""
"Paid","1994","Thuringia","East Germany","68","0.263257873222436","0.211394991729448","0.315120754715423"
"Not paid","1994","Schleswig-Holstein","West Germany","15","","",""
"Not paid","1994","Schleswig-Holstein","East Germany","","","",""
"Not paid","1994","Hamburg","West Germany","6","","",""
"Not paid","1994","Hamburg","East Germany","","","",""
"Not paid","1994","Lower Saxony","West Germany","45","0.110348027401831","0.0800933976131407","0.140602657190522"
"Not paid","1994","Lower Saxony","East Germany","","","",""
"Not paid","1994","Bremen","West Germany","3","","",""
"Not paid","1994","Bremen","East Germany","","","",""
"Not paid","1994","North Rhine-Westphalia","West Germany","161","0.193573892571354","0.168396647681702","0.218751137461006"
"Not paid","1994","North Rhine-Westphalia","East Germany","","","",""
"Not paid","1994","Hesse","West Germany","48","0.158837392229011","0.119984353947825","0.197690430510197"
"Not paid","1994","Hesse","East Germany","","","",""
"Not paid","1994","Rhineland-Palatinate,Saarland","West Germany","29","","",""
"Not paid","1994","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Not paid","1994","Baden-Württemberg","West Germany","67","0.138804965604476","0.112487468322457","0.165122462886495"
"Not paid","1994","Baden-Württemberg","East Germany","","","",""
"Not paid","1994","Bavaria","West Germany","85","0.16002380559006","0.131968050775844","0.188079560404275"
"Not paid","1994","Bavaria","East Germany","","","",""
"Not paid","1994","Berlin","West Germany","16","","",""
"Not paid","1994","Berlin","East Germany","16","","",""
"Not paid","1994","Brandenburg","West Germany","","","",""
"Not paid","1994","Brandenburg","East Germany","48","0.215676380668162","0.165683247314041","0.265669514022282"
"Not paid","1994","Mecklenburg-Western Pomerania","West Germany","","","",""
"Not paid","1994","Mecklenburg-Western Pomerania","East Germany","36","0.168903360275326","0.114767619037539","0.223039101513113"
"Not paid","1994","Saxony","West Germany","","","",""
"Not paid","1994","Saxony","East Germany","93","0.20655840656951","0.170266226116059","0.242850587022961"
"Not paid","1994","Saxony-Anhalt","West Germany","","","",""
"Not paid","1994","Saxony-Anhalt","East Germany","68","0.196300841487775","0.1520852864012","0.24051639657435"
"Not paid","1994","Thuringia","West Germany","","","",""
"Not paid","1994","Thuringia","East Germany","61","0.206202698767483","0.15855848242531","0.253846915109656"
"Acclaimed","1995","Schleswig-Holstein","West Germany","43","0.37419028427599","0.287967347686627","0.460413220865352"
"Acclaimed","1995","Schleswig-Holstein","East Germany","","","",""
"Acclaimed","1995","Hamburg","West Germany","32","0.620743415951331","0.493663563195302","0.74782326870736"
"Acclaimed","1995","Hamburg","East Germany","","","",""
"Acclaimed","1995","Lower Saxony","West Germany","169","0.392760193852229","0.347334616556414","0.438185771148044"
"Acclaimed","1995","Lower Saxony","East Germany","","","",""
"Acclaimed","1995","Bremen","West Germany","7","","",""
"Acclaimed","1995","Bremen","East Germany","","","",""
"Acclaimed","1995","North Rhine-Westphalia","West Germany","322","0.332641506139487","0.304115874805499","0.361167137473474"
"Acclaimed","1995","North Rhine-Westphalia","East Germany","","","",""
"Acclaimed","1995","Hesse","West Germany","151","0.433449210092529","0.382749719994155","0.484148700190902"
"Acclaimed","1995","Hesse","East Germany","","","",""
"Acclaimed","1995","Rhineland-Palatinate,Saarland","West Germany","79","0.334216547566616","0.277097899697378","0.391335195435853"
"Acclaimed","1995","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Acclaimed","1995","Baden-Württemberg","West Germany","236","0.329643857511928","0.295705592429292","0.363582122594564"
"Acclaimed","1995","Baden-Württemberg","East Germany","","","",""
"Acclaimed","1995","Bavaria","West Germany","282","0.39863964134022","0.362701056987133","0.434578225693307"
"Acclaimed","1995","Bavaria","East Germany","","","",""
"Acclaimed","1995","Berlin","West Germany","55","0.42205152524105","0.336155408854079","0.507947641628021"
"Acclaimed","1995","Berlin","East Germany","54","0.464520239274707","0.372563678480827","0.556476800068586"
"Acclaimed","1995","Brandenburg","West Germany","","","",""
"Acclaimed","1995","Brandenburg","East Germany","98","0.361013312412592","0.301476497070026","0.420550127755157"
"Acclaimed","1995","Mecklenburg-Western Pomerania","West Germany","","","",""
"Acclaimed","1995","Mecklenburg-Western Pomerania","East Germany","78","0.40388201197734","0.334476998051405","0.473287025903275"
"Acclaimed","1995","Saxony","West Germany","","","",""
"Acclaimed","1995","Saxony","East Germany","207","0.391808563734755","0.348761678846747","0.434855448622764"
"Acclaimed","1995","Saxony-Anhalt","West Germany","","","",""
"Acclaimed","1995","Saxony-Anhalt","East Germany","116","0.377934474943562","0.322883339534994","0.432985610352131"
"Acclaimed","1995","Thuringia","West Germany","","","",""
"Acclaimed","1995","Thuringia","East Germany","121","0.39921827355107","0.343142168041478","0.455294379060662"
"Partly, partly","1995","Schleswig-Holstein","West Germany","24","","",""
"Partly, partly","1995","Schleswig-Holstein","East Germany","","","",""
"Partly, partly","1995","Hamburg","West Germany","8","","",""
"Partly, partly","1995","Hamburg","East Germany","","","",""
"Partly, partly","1995","Lower Saxony","West Germany","68","0.16126668123168","0.127057641920957","0.195475720542402"
"Partly, partly","1995","Lower Saxony","East Germany","","","",""
"Partly, partly","1995","Bremen","West Germany","6","","",""
"Partly, partly","1995","Bremen","East Germany","","","",""
"Partly, partly","1995","North Rhine-Westphalia","West Germany","150","0.131384931397757","0.110932077850526","0.151837784944988"
"Partly, partly","1995","North Rhine-Westphalia","East Germany","","","",""
"Partly, partly","1995","Hesse","West Germany","75","0.228278111037124","0.185336572227684","0.271219649846563"
"Partly, partly","1995","Hesse","East Germany","","","",""
"Partly, partly","1995","Rhineland-Palatinate,Saarland","West Germany","43","0.166334475596376","0.121244032506842","0.211424918685909"
"Partly, partly","1995","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Partly, partly","1995","Baden-Württemberg","West Germany","147","0.207541896408403","0.178262953496619","0.236820839320188"
"Partly, partly","1995","Baden-Württemberg","East Germany","","","",""
"Partly, partly","1995","Bavaria","West Germany","129","0.1727848630708","0.145034708336033","0.200535017805567"
"Partly, partly","1995","Bavaria","East Germany","","","",""
"Partly, partly","1995","Berlin","West Germany","27","","",""
"Partly, partly","1995","Berlin","East Germany","23","","",""
"Partly, partly","1995","Brandenburg","West Germany","","","",""
"Partly, partly","1995","Brandenburg","East Germany","55","0.22747868894709","0.175514556695711","0.279442821198468"
"Partly, partly","1995","Mecklenburg-Western Pomerania","West Germany","","","",""
"Partly, partly","1995","Mecklenburg-Western Pomerania","East Germany","37","0.207210504838877","0.149880456952091","0.264540552725662"
"Partly, partly","1995","Saxony","West Germany","","","",""
"Partly, partly","1995","Saxony","East Germany","93","0.173414409610546","0.140027891982252","0.206800927238841"
"Partly, partly","1995","Saxony-Anhalt","West Germany","","","",""
"Partly, partly","1995","Saxony-Anhalt","East Germany","65","0.220700216775009","0.173614019637568","0.267786413912451"
"Partly, partly","1995","Thuringia","West Germany","","","",""
"Partly, partly","1995","Thuringia","East Germany","44","0.161128321940406","0.119031628092611","0.203225015788201"
"Paid","1995","Schleswig-Holstein","West Germany","34","0.24007114705017","0.163966380751929","0.316175913348412"
"Paid","1995","Schleswig-Holstein","East Germany","","","",""
"Paid","1995","Hamburg","West Germany","11","","",""
"Paid","1995","Hamburg","East Germany","","","",""
"Paid","1995","Lower Saxony","West Germany","150","0.312107710504787","0.269008523730613","0.355206897278962"
"Paid","1995","Lower Saxony","East Germany","","","",""
"Paid","1995","Bremen","West Germany","11","","",""
"Paid","1995","Bremen","East Germany","","","",""
"Paid","1995","North Rhine-Westphalia","West Germany","409","0.342810856490818","0.314073956040776","0.371547756940861"
"Paid","1995","North Rhine-Westphalia","East Germany","","","",""
"Paid","1995","Hesse","West Germany","94","0.204137919676058","0.162900089327886","0.245375750024229"
"Paid","1995","Hesse","East Germany","","","",""
"Paid","1995","Rhineland-Palatinate,Saarland","West Germany","109","0.389195475537122","0.330157363685887","0.448233587388356"
"Paid","1995","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Paid","1995","Baden-Württemberg","West Germany","262","0.282286945062201","0.249790551414174","0.314783338710229"
"Paid","1995","Baden-Württemberg","East Germany","","","",""
"Paid","1995","Bavaria","West Germany","200","0.263935172269017","0.23158251229769","0.296287832240343"
"Paid","1995","Bavaria","East Germany","","","",""
"Paid","1995","Berlin","West Germany","30","0.206023212387508","0.135682265424077","0.27636415935094"
"Paid","1995","Berlin","East Germany","23","","",""
"Paid","1995","Brandenburg","West Germany","","","",""
"Paid","1995","Brandenburg","East Germany","59","0.235511812021807","0.182913740241133","0.288109883802481"
"Paid","1995","Mecklenburg-Western Pomerania","West Germany","","","",""
"Paid","1995","Mecklenburg-Western Pomerania","East Germany","44","0.251152046788714","0.189809378768886","0.312494714808542"
"Paid","1995","Saxony","West Germany","","","",""
"Paid","1995","Saxony","East Germany","106","0.228448040323718","0.191425950995413","0.265470129652023"
"Paid","1995","Saxony-Anhalt","West Germany","","","",""
"Paid","1995","Saxony-Anhalt","East Germany","67","0.243001744479098","0.194305878441578","0.291697610516618"
"Paid","1995","Thuringia","West Germany","","","",""
"Paid","1995","Thuringia","East Germany","71","0.261076240326129","0.210784371810892","0.311368108841366"
"Not paid","1995","Schleswig-Holstein","West Germany","20","","",""
"Not paid","1995","Schleswig-Holstein","East Germany","","","",""
"Not paid","1995","Hamburg","West Germany","5","","",""
"Not paid","1995","Hamburg","East Germany","","","",""
"Not paid","1995","Lower Saxony","West Germany","57","0.133865414411304","0.102192830914188","0.16553799790842"
"Not paid","1995","Lower Saxony","East Germany","","","",""
"Not paid","1995","Bremen","West Germany","4","","",""
"Not paid","1995","Bremen","East Germany","","","",""
"Not paid","1995","North Rhine-Westphalia","West Germany","167","0.193162705971938","0.169261375751347","0.217064036192529"
"Not paid","1995","North Rhine-Westphalia","East Germany","","","",""
"Not paid","1995","Hesse","West Germany","47","0.13413475919429","0.0992680564875035","0.169001461901077"
"Not paid","1995","Hesse","East Germany","","","",""
