"plb0195_h","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"Not paid","2006","Lower Saxony","Female","34","0.139255793898644","0.0976502730216343","0.180861314775655"
"Not paid","2006","Bremen","Male","6","","",""
"Not paid","2006","Bremen","Female","3","","",""
"Not paid","2006","North Rhine-Westphalia","Male","209","0.211745970463383","0.183935297201157","0.239556643725609"
"Not paid","2006","North Rhine-Westphalia","Female","106","0.137009491080145","0.11051385884996","0.16350512331033"
"Not paid","2006","Hesse","Male","103","0.310341895954486","0.258591219651965","0.362092572257007"
"Not paid","2006","Hesse","Female","56","0.194975475344878","0.147893119163684","0.242057831526072"
"Not paid","2006","Rhineland-Palatinate,Saarland","Male","45","0.209891309658682","0.156322468461562","0.263460150855802"
"Not paid","2006","Rhineland-Palatinate,Saarland","Female","36","0.227324054130469","0.16819637546001","0.286451732800929"
"Not paid","2006","Baden-Württemberg","Male","159","0.207509194791039","0.17453487743278","0.240483512149297"
"Not paid","2006","Baden-Württemberg","Female","77","0.224752147579212","0.183002319651138","0.266501975507286"
"Not paid","2006","Bavaria","Male","145","0.223264730320843","0.190746688131058","0.255782772510628"
"Not paid","2006","Bavaria","Female","87","0.162758740333227","0.13068964777803","0.194827832888425"
"Not paid","2006","Berlin","Male","39","0.247042930220368","0.170511558357454","0.323574302083281"
"Not paid","2006","Berlin","Female","32","0.217551526449731","0.148715231137418","0.286387821762044"
"Not paid","2006","Brandenburg","Male","27","","",""
"Not paid","2006","Brandenburg","Female","22","","",""
"Not paid","2006","Mecklenburg-Western Pomerania","Male","17","","",""
"Not paid","2006","Mecklenburg-Western Pomerania","Female","18","","",""
"Not paid","2006","Saxony","Male","61","0.155386777783023","0.113763376598757","0.19701017896729"
"Not paid","2006","Saxony","Female","46","0.13728943469321","0.0969065716461604","0.177672297740259"
"Not paid","2006","Saxony-Anhalt","Male","50","0.328296812787523","0.256644839278845","0.399948786296201"
"Not paid","2006","Saxony-Anhalt","Female","32","0.171690766158842","0.111541637815035","0.231839894502649"
"Not paid","2006","Thuringia","Male","37","0.200254487952734","0.141791787331035","0.258717188574433"
"Not paid","2006","Thuringia","Female","27","","",""
"Acclaimed","2007","Schleswig-Holstein","Male","51","0.549182853473197","0.448595620423503","0.649770086522891"
"Acclaimed","2007","Schleswig-Holstein","Female","42","0.405817418491834","0.296137270312454","0.515497566671215"
"Acclaimed","2007","Hamburg","Male","19","","",""
"Acclaimed","2007","Hamburg","Female","28","","",""
"Acclaimed","2007","Lower Saxony","Male","143","0.440186012019239","0.388105485121362","0.492266538917115"
"Acclaimed","2007","Lower Saxony","Female","153","0.6375106224016","0.577921163521902","0.697100081281297"
"Acclaimed","2007","Bremen","Male","5","","",""
"Acclaimed","2007","Bremen","Female","17","","",""
"Acclaimed","2007","North Rhine-Westphalia","Male","272","0.324092040894001","0.290595850039921","0.357588231748082"
"Acclaimed","2007","North Rhine-Westphalia","Female","356","0.607549196652514","0.567878490112602","0.647219903192425"
"Acclaimed","2007","Hesse","Male","109","0.395103583645169","0.337428326409018","0.452778840881321"
"Acclaimed","2007","Hesse","Female","124","0.590214680485226","0.52537585252254","0.655053508447912"
"Acclaimed","2007","Rhineland-Palatinate,Saarland","Male","84","0.422012833167192","0.353565738284474","0.490459928049911"
"Acclaimed","2007","Rhineland-Palatinate,Saarland","Female","90","0.510574151880868","0.434529809183685","0.586618494578052"
"Acclaimed","2007","Baden-Württemberg","Male","207","0.426504773137154","0.384791135622593","0.468218410651716"
"Acclaimed","2007","Baden-Württemberg","Female","192","0.57542568410138","0.523040735925698","0.627810632277062"
"Acclaimed","2007","Bavaria","Male","291","0.517230959969612","0.476977872269679","0.557484047669545"
"Acclaimed","2007","Bavaria","Female","279","0.598461875227688","0.553761749877252","0.643162000578124"
"Acclaimed","2007","Berlin","Male","52","0.461355158681837","0.370244725007584","0.55246559235609"
"Acclaimed","2007","Berlin","Female","75","0.587195733824528","0.502886337927222","0.671505129721835"
"Acclaimed","2007","Brandenburg","Male","63","0.504370519260107","0.422423438955098","0.586317599565116"
"Acclaimed","2007","Brandenburg","Female","90","0.625146675342806","0.547156682627437","0.703136668058175"
"Acclaimed","2007","Mecklenburg-Western Pomerania","Male","40","0.421117053377474","0.314897165871658","0.52733694088329"
"Acclaimed","2007","Mecklenburg-Western Pomerania","Female","62","0.756513688449639","0.667844546255931","0.845182830643347"
"Acclaimed","2007","Saxony","Male","131","0.413229484728954","0.356653595488213","0.469805373969694"
"Acclaimed","2007","Saxony","Female","155","0.539092809747051","0.478386096478759","0.599799523015343"
"Acclaimed","2007","Saxony-Anhalt","Male","65","0.42942604402624","0.354351964223486","0.504500123828994"
"Acclaimed","2007","Saxony-Anhalt","Female","95","0.562067846019013","0.483962631540622","0.640173060497405"
"Acclaimed","2007","Thuringia","Male","78","0.447920475518782","0.374032333699334","0.52180861733823"
"Acclaimed","2007","Thuringia","Female","86","0.589818729770272","0.511366225723102","0.668271233817441"
"Partly, partly","2007","Schleswig-Holstein","Male","11","","",""
"Partly, partly","2007","Schleswig-Holstein","Female","13","","",""
"Partly, partly","2007","Hamburg","Male","10","","",""
"Partly, partly","2007","Hamburg","Female","6","","",""
"Partly, partly","2007","Lower Saxony","Male","87","0.250236463522004","0.204792852677897","0.295680074366111"
"Partly, partly","2007","Lower Saxony","Female","38","0.16984534275996","0.123299123343121","0.216391562176799"
"Partly, partly","2007","Bremen","Male","6","","",""
"Partly, partly","2007","Bremen","Female","3","","",""
"Partly, partly","2007","North Rhine-Westphalia","Male","178","0.276587826470578","0.24457478800565","0.308600864935505"
"Partly, partly","2007","North Rhine-Westphalia","Female","92","0.154716346140689","0.125336065883499","0.18409662639788"
"Partly, partly","2007","Hesse","Male","56","0.203839919824681","0.156313142269851","0.251366697379511"
"Partly, partly","2007","Hesse","Female","40","0.162346369140991","0.113727429604581","0.210965308677402"
"Partly, partly","2007","Rhineland-Palatinate,Saarland","Male","43","0.219784756054056","0.162394377102796","0.277175135005315"
"Partly, partly","2007","Rhineland-Palatinate,Saarland","Female","32","0.180300147624788","0.121818511185785","0.238781784063791"
"Partly, partly","2007","Baden-Württemberg","Male","121","0.225609115766426","0.190355014407537","0.260863217125314"
"Partly, partly","2007","Baden-Württemberg","Female","53","0.160210923310479","0.121336298520208","0.19908554810075"
"Partly, partly","2007","Bavaria","Male","118","0.200668891681786","0.168406941128037","0.232930842235535"
"Partly, partly","2007","Bavaria","Female","76","0.173839768226953","0.139282944847862","0.208396591606044"
"Partly, partly","2007","Berlin","Male","20","","",""
"Partly, partly","2007","Berlin","Female","24","","",""
"Partly, partly","2007","Brandenburg","Male","42","0.286667579990543","0.212551004694289","0.360784155286797"
"Partly, partly","2007","Brandenburg","Female","21","","",""
"Partly, partly","2007","Mecklenburg-Western Pomerania","Male","23","","",""
"Partly, partly","2007","Mecklenburg-Western Pomerania","Female","13","","",""
"Partly, partly","2007","Saxony","Male","77","0.313100908704106","0.25981771700427","0.366384100403942"
"Partly, partly","2007","Saxony","Female","45","0.247945713003792","0.19535596298189","0.300535463025694"
"Partly, partly","2007","Saxony-Anhalt","Male","44","0.286821930182243","0.21822652550141","0.355417334863077"
"Partly, partly","2007","Saxony-Anhalt","Female","16","","",""
"Partly, partly","2007","Thuringia","Male","40","0.245516232924233","0.181566531233674","0.309465934614792"
"Partly, partly","2007","Thuringia","Female","24","","",""
"Paid","2007","Schleswig-Holstein","Male","6","","",""
"Paid","2007","Schleswig-Holstein","Female","6","","",""
"Paid","2007","Hamburg","Male","7","","",""
"Paid","2007","Hamburg","Female","2","","",""
"Paid","2007","Lower Saxony","Male","41","0.12319329146122","0.0887122131443789","0.15767436977806"
"Paid","2007","Lower Saxony","Female","20","","",""
"Paid","2007","Bremen","Male","3","","",""
"Paid","2007","Bremen","Female","2","","",""
"Paid","2007","North Rhine-Westphalia","Male","104","0.143441376880861","0.11835527233988","0.168527481421843"
"Paid","2007","North Rhine-Westphalia","Female","58","0.110145408110033","0.0847105499651067","0.135580266254959"
"Paid","2007","Hesse","Male","27","","",""
"Paid","2007","Hesse","Female","12","","",""
"Paid","2007","Rhineland-Palatinate,Saarland","Male","27","","",""
"Paid","2007","Rhineland-Palatinate,Saarland","Female","21","","",""
"Paid","2007","Baden-Württemberg","Male","58","0.126074661913803","0.0980782559230514","0.154071067904555"
"Paid","2007","Baden-Württemberg","Female","25","","",""
"Paid","2007","Bavaria","Male","49","0.086052230026287","0.0634615662884589","0.108642893764115"
"Paid","2007","Bavaria","Female","26","","",""
"Paid","2007","Berlin","Male","8","","",""
"Paid","2007","Berlin","Female","4","","",""
"Paid","2007","Brandenburg","Male","11","","",""
"Paid","2007","Brandenburg","Female","12","","",""
"Paid","2007","Mecklenburg-Western Pomerania","Male","5","","",""
"Paid","2007","Mecklenburg-Western Pomerania","Female","3","","",""
"Paid","2007","Saxony","Male","23","","",""
"Paid","2007","Saxony","Female","12","","",""
"Paid","2007","Saxony-Anhalt","Male","16","","",""
"Paid","2007","Saxony-Anhalt","Female","11","","",""
"Paid","2007","Thuringia","Male","25","","",""
"Paid","2007","Thuringia","Female","13","","",""
"Not paid","2007","Schleswig-Holstein","Male","26","","",""
"Not paid","2007","Schleswig-Holstein","Female","16","","",""
"Not paid","2007","Hamburg","Male","16","","",""
"Not paid","2007","Hamburg","Female","15","","",""
"Not paid","2007","Lower Saxony","Male","78","0.186384232997538","0.145528816613425","0.227239649381651"
"Not paid","2007","Lower Saxony","Female","39","0.124067650512526","0.0832034836860677","0.164931817338985"
"Not paid","2007","Bremen","Male","7","","",""
"Not paid","2007","Bremen","Female","4","","",""
"Not paid","2007","North Rhine-Westphalia","Male","196","0.25587875575456","0.224649874506078","0.287107637003042"
"Not paid","2007","North Rhine-Westphalia","Female","76","0.127589049096764","0.100483771885874","0.154694326307655"
"Not paid","2007","Hesse","Male","84","0.280273014942073","0.22728616692906","0.333259862955087"
"Not paid","2007","Hesse","Female","45","0.178177066046075","0.127726390704762","0.228627741387387"
"Not paid","2007","Rhineland-Palatinate,Saarland","Male","46","0.171488606549523","0.119248991082759","0.223728222016287"
"Not paid","2007","Rhineland-Palatinate,Saarland","Female","23","","",""
"Not paid","2007","Baden-Württemberg","Male","154","0.221811449182617","0.186769713520531","0.256853184844702"
"Not paid","2007","Baden-Württemberg","Female","72","0.196317136278983","0.154219617698901","0.238414654859066"
"Not paid","2007","Bavaria","Male","134","0.196047918322315","0.16406755176437","0.228028284880261"
"Not paid","2007","Bavaria","Female","81","0.162669870976827","0.129016465085572","0.196323276868083"
"Not paid","2007","Berlin","Male","35","0.20735488684532","0.133258726819191","0.281451046871449"
"Not paid","2007","Berlin","Female","28","","",""
"Not paid","2007","Brandenburg","Male","27","","",""
"Not paid","2007","Brandenburg","Female","25","","",""
"Not paid","2007","Mecklenburg-Western Pomerania","Male","15","","",""
"Not paid","2007","Mecklenburg-Western Pomerania","Female","12","","",""
"Not paid","2007","Saxony","Male","60","0.199137076247432","0.153253553492368","0.245020599002495"
"Not paid","2007","Saxony","Female","47","0.148775302717665","0.105435618949934","0.192114986485397"
"Not paid","2007","Saxony-Anhalt","Male","42","0.192774551784602","0.132945498761073","0.252603604808132"
"Not paid","2007","Saxony-Anhalt","Female","33","0.179469391785232","0.119057166882556","0.239881616687908"
"Not paid","2007","Thuringia","Male","31","0.145860627287326","0.0934152907947708","0.198305963779881"
"Not paid","2007","Thuringia","Female","28","","",""
"Acclaimed","2008","Schleswig-Holstein","Male","38","0.351877365946053","0.252662363361601","0.451092368530505"
"Acclaimed","2008","Schleswig-Holstein","Female","45","0.593101427933482","0.486118827703747","0.700084028163216"
"Acclaimed","2008","Hamburg","Male","16","","",""
"Acclaimed","2008","Hamburg","Female","22","","",""
"Acclaimed","2008","Lower Saxony","Male","126","0.451066388648384","0.396716294552762","0.505416482744007"
"Acclaimed","2008","Lower Saxony","Female","149","0.56608320927726","0.505724273544225","0.626442145010294"
"Acclaimed","2008","Bremen","Male","5","","",""
"Acclaimed","2008","Bremen","Female","15","","",""
"Acclaimed","2008","North Rhine-Westphalia","Male","259","0.360694075136529","0.325594042945626","0.395794107327432"
"Acclaimed","2008","North Rhine-Westphalia","Female","328","0.573218249658936","0.53296536408739","0.613471135230482"
"Acclaimed","2008","Hesse","Male","111","0.409628729325632","0.351506862389758","0.467750596261505"
"Acclaimed","2008","Hesse","Female","130","0.545336858032554","0.481400568230699","0.609273147834409"
"Acclaimed","2008","Rhineland-Palatinate,Saarland","Male","84","0.428458156666732","0.358823498316425","0.498092815017039"
"Acclaimed","2008","Rhineland-Palatinate,Saarland","Female","91","0.509949525627103","0.435457627188405","0.5844414240658"
"Acclaimed","2008","Baden-Württemberg","Male","201","0.398068125827544","0.355914437147918","0.44022181450717"
"Acclaimed","2008","Baden-Württemberg","Female","207","0.599618692045839","0.548792396049638","0.65044498804204"
"Acclaimed","2008","Bavaria","Male","300","0.529379374471429","0.489103862311661","0.569654886631197"
"Acclaimed","2008","Bavaria","Female","274","0.590432055741469","0.546162326743047","0.634701784739891"
"Acclaimed","2008","Berlin","Male","43","0.457786453967107","0.366330430163339","0.549242477770875"
"Acclaimed","2008","Berlin","Female","63","0.520012721994366","0.437255496751628","0.602769947237104"
"Acclaimed","2008","Brandenburg","Male","56","0.52060288869326","0.433373302620556","0.607832474765964"
"Acclaimed","2008","Brandenburg","Female","78","0.569634007769174","0.48516876143928","0.654099254099068"
"Acclaimed","2008","Mecklenburg-Western Pomerania","Male","34","0.44923442727717","0.342862174639168","0.555606679915172"
