"plb0195_h","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Acclaimed","2012","no degree/no degree yet","higher education","","","",""
"Partly, partly","2012","lower secondary degree","in school","","","",""
"Partly, partly","2012","lower secondary degree","inadequately","","","",""
"Partly, partly","2012","lower secondary degree","general elemantary","60","0.246372760896029","0.197033922602225","0.295711599189833"
"Partly, partly","2012","lower secondary degree","middle vocational","400","0.25833803879887","0.236679268223612","0.279996809374127"
"Partly, partly","2012","lower secondary degree","vocational + Abi","2","","",""
"Partly, partly","2012","lower secondary degree","higher vocational","33","0.232541141677077","0.16256314184324","0.302519141510914"
"Partly, partly","2012","lower secondary degree","higher education","4","","",""
"Partly, partly","2012","secondary school degree","in school","","","",""
"Partly, partly","2012","secondary school degree","inadequately","","","",""
"Partly, partly","2012","secondary school degree","general elemantary","43","0.201530466401017","0.149461351251882","0.253599581550152"
"Partly, partly","2012","secondary school degree","middle vocational","648","0.228595389558644","0.213377304596492","0.243813474520795"
"Partly, partly","2012","secondary school degree","vocational + Abi","2","","",""
"Partly, partly","2012","secondary school degree","higher vocational","80","0.204582822698007","0.164750828861923","0.244414816534091"
"Partly, partly","2012","secondary school degree","higher education","41","0.105936237399928","0.0698241570811506","0.142048317718706"
"Partly, partly","2012","college entrance qualification","in school","","","",""
"Partly, partly","2012","college entrance qualification","inadequately","","","",""
"Partly, partly","2012","college entrance qualification","general elemantary","","","",""
"Partly, partly","2012","college entrance qualification","middle vocational","30","0.152844611981145","0.104060146205803","0.201629077756487"
"Partly, partly","2012","college entrance qualification","vocational + Abi","177","0.197289572272549","0.170630641511803","0.223948503033296"
"Partly, partly","2012","college entrance qualification","higher vocational","40","0.186156200520075","0.138934989568199","0.233377411471951"
"Partly, partly","2012","college entrance qualification","higher education","329","0.15703055327678","0.142273398034366","0.171787708519194"
"Partly, partly","2012","Other degree","in school","","","",""
"Partly, partly","2012","Other degree","inadequately","2","","",""
"Partly, partly","2012","Other degree","general elemantary","12","","",""
"Partly, partly","2012","Other degree","middle vocational","43","0.25022703186303","0.186595835109347","0.313858228616713"
"Partly, partly","2012","Other degree","vocational + Abi","22","","",""
"Partly, partly","2012","Other degree","higher vocational","5","","",""
"Partly, partly","2012","Other degree","higher education","22","","",""
"Partly, partly","2012","no degree/no degree yet","in school","","","",""
"Partly, partly","2012","no degree/no degree yet","inadequately","17","","",""
"Partly, partly","2012","no degree/no degree yet","general elemantary","","","",""
"Partly, partly","2012","no degree/no degree yet","middle vocational","5","","",""
"Partly, partly","2012","no degree/no degree yet","vocational + Abi","","","",""
"Partly, partly","2012","no degree/no degree yet","higher vocational","","","",""
"Partly, partly","2012","no degree/no degree yet","higher education","","","",""
"Paid","2012","lower secondary degree","in school","","","",""
"Paid","2012","lower secondary degree","inadequately","","","",""
"Paid","2012","lower secondary degree","general elemantary","84","0.259320842167265","0.209138831945449","0.309502852389081"
"Paid","2012","lower secondary degree","middle vocational","275","0.176568518641336","0.15770133878983","0.195435698492841"
"Paid","2012","lower secondary degree","vocational + Abi","","","",""
"Paid","2012","lower secondary degree","higher vocational","16","","",""
"Paid","2012","lower secondary degree","higher education","","","",""
"Paid","2012","secondary school degree","in school","","","",""
"Paid","2012","secondary school degree","inadequately","","","",""
"Paid","2012","secondary school degree","general elemantary","26","","",""
"Paid","2012","secondary school degree","middle vocational","338","0.106402481369423","0.0952278807360172","0.117577082002829"
"Paid","2012","secondary school degree","vocational + Abi","1","","",""
"Paid","2012","secondary school degree","higher vocational","41","0.110630078702415","0.0796574683127657","0.141602689092064"
"Paid","2012","secondary school degree","higher education","6","","",""
"Paid","2012","college entrance qualification","in school","","","",""
"Paid","2012","college entrance qualification","inadequately","","","",""
"Paid","2012","college entrance qualification","general elemantary","","","",""
"Paid","2012","college entrance qualification","middle vocational","33","0.128307977378954","0.0829677897334393","0.173648165024469"
"Paid","2012","college entrance qualification","vocational + Abi","71","0.0892544651458849","0.0701548458848452","0.108354084406924"
"Paid","2012","college entrance qualification","higher vocational","10","","",""
"Paid","2012","college entrance qualification","higher education","113","0.0445033320290904","0.0361393035816826","0.0528673604764981"
"Paid","2012","Other degree","in school","","","",""
"Paid","2012","Other degree","inadequately","3","","",""
"Paid","2012","Other degree","general elemantary","30","0.324102060030515","0.220233945821981","0.427970174239049"
"Paid","2012","Other degree","middle vocational","47","0.280775370469213","0.214759269589687","0.346791471348739"
"Paid","2012","Other degree","vocational + Abi","25","","",""
"Paid","2012","Other degree","higher vocational","5","","",""
"Paid","2012","Other degree","higher education","15","","",""
"Paid","2012","no degree/no degree yet","in school","8","","",""
"Paid","2012","no degree/no degree yet","inadequately","25","","",""
"Paid","2012","no degree/no degree yet","general elemantary","","","",""
"Paid","2012","no degree/no degree yet","middle vocational","7","","",""
"Paid","2012","no degree/no degree yet","vocational + Abi","","","",""
"Paid","2012","no degree/no degree yet","higher vocational","","","",""
"Paid","2012","no degree/no degree yet","higher education","1","","",""
"Not paid","2012","lower secondary degree","in school","","","",""
"Not paid","2012","lower secondary degree","inadequately","","","",""
"Not paid","2012","lower secondary degree","general elemantary","20","","",""
"Not paid","2012","lower secondary degree","middle vocational","138","0.0677546619416304","0.0553189308970972","0.0801903929861636"
"Not paid","2012","lower secondary degree","vocational + Abi","","","",""
"Not paid","2012","lower secondary degree","higher vocational","29","","",""
"Not paid","2012","lower secondary degree","higher education","7","","",""
"Not paid","2012","secondary school degree","in school","","","",""
"Not paid","2012","secondary school degree","inadequately","","","",""
"Not paid","2012","secondary school degree","general elemantary","25","","",""
"Not paid","2012","secondary school degree","middle vocational","295","0.112186303770529","0.100749201730834","0.123623405810223"
"Not paid","2012","secondary school degree","vocational + Abi","1","","",""
"Not paid","2012","secondary school degree","higher vocational","62","0.186479077347327","0.148019952327854","0.2249382023668"
"Not paid","2012","secondary school degree","higher education","63","0.250976380162347","0.200100706667524","0.30185205365717"
"Not paid","2012","college entrance qualification","in school","","","",""
"Not paid","2012","college entrance qualification","inadequately","","","",""
"Not paid","2012","college entrance qualification","general elemantary","","","",""
"Not paid","2012","college entrance qualification","middle vocational","39","0.193232672032779","0.139703641406331","0.246761702659227"
"Not paid","2012","college entrance qualification","vocational + Abi","125","0.139046038169727","0.11586779672004","0.162224279619414"
"Not paid","2012","college entrance qualification","higher vocational","47","0.18076491098261","0.134078641137456","0.227451180827765"
"Not paid","2012","college entrance qualification","higher education","827","0.342142911550625","0.322899848569742","0.361385974531507"
"Not paid","2012","Other degree","in school","","","",""
"Not paid","2012","Other degree","inadequately","3","","",""
"Not paid","2012","Other degree","general elemantary","8","","",""
"Not paid","2012","Other degree","middle vocational","20","","",""
"Not paid","2012","Other degree","vocational + Abi","8","","",""
"Not paid","2012","Other degree","higher vocational","2","","",""
