"plb0195_h","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Not paid","2006","Full Time","general elemantary","36","0.122050981196694","0.0813922610369526","0.162709701356435","4"
"Not paid","2006","Part Time","middle vocational","102","0.107474209230259","0.0878414355002897","0.127106982960227","4"
"Not paid","2006","Part Time","vocational + Abi","15","","","","4"
"Not paid","2006","Not Working","higher vocational","1","","","","4"
"Not paid","2006","Not Working","higher education","1","","","","4"
"Not paid","2006","Full Time","middle vocational","353","0.120940456171514","0.108657612880218","0.133223299462809","4"
"Not paid","2006","Full Time","vocational + Abi","97","0.203129328148302","0.164743394946242","0.241515261350363","4"
"Not paid","2006","Full Time","higher vocational","120","0.263363311829397","0.226040400760501","0.300686222898294","4"
"Not paid","2006","Full Time","higher education","728","0.436878003162819","0.412996141839177","0.460759864486462","4"
"Not paid","2006","Part Time","in school","1","","","","4"
"Not paid","2006","Part Time","inadequately","2","","","","4"
"Not paid","2006","Part Time","general elemantary","17","","","","4"
"Not paid","2006","Part Time","higher vocational","12","","","","4"
"Not paid","2006","Part Time","higher education","111","0.275420409772879","0.230326434292216","0.320514385253542","4"
"Not paid","2006","Not Working","in school","","","","","4"
"Not paid","2006","Not Working","inadequately","1","","","","4"
"Not paid","2006","Not Working","general elemantary","1","","","","4"
"Not paid","2006","Not Working","middle vocational","5","","","","4"
"Not paid","2006","Not Working","vocational + Abi","1","","","","4"
"Paid","2006","Full Time","in school","","","","","3"
"Paid","2006","Full Time","inadequately","7","","","","3"
"Paid","2006","Full Time","general elemantary","36","0.165103633628567","0.118988548080719","0.211218719176415","3"
"Paid","2006","Full Time","middle vocational","325","0.13245221625696","0.119682528436461","0.145221904077459","3"
"Paid","2006","Full Time","vocational + Abi","33","0.0923163079752553","0.0646979187660806","0.11993469718443","3"
"Paid","2006","Part Time","middle vocational","142","0.149492556135328","0.126889457077975","0.172095655192681","3"
"Paid","2006","Part Time","vocational + Abi","13","","","","3"
"Paid","2006","Part Time","higher vocational","18","","","","3"
"Paid","2006","Part Time","higher education","27","","","","3"
"Paid","2006","Full Time","higher vocational","33","0.0625184808385752","0.0420041778423207","0.0830327838348297","3"
"Paid","2006","Full Time","higher education","67","0.0518814022537636","0.0412025636587609","0.0625602408487663","3"
"Paid","2006","Part Time","in school","4","","","","3"
"Paid","2006","Part Time","inadequately","3","","","","3"
"Paid","2006","Part Time","general elemantary","36","0.331417364797426","0.252594360515509","0.410240369079342","3"
"Paid","2006","Not Working","higher education","2","","","","3"
"Paid","2006","Not Working","in school","","","","","3"
"Paid","2006","Not Working","inadequately","","","","","3"
"Paid","2006","Not Working","general elemantary","2","","","","3"
"Paid","2006","Not Working","middle vocational","7","","","","3"
"Paid","2006","Not Working","vocational + Abi","2","","","","3"
"Paid","2006","Not Working","higher vocational","","","","","3"
"Partly, partly","2006","Full Time","in school","","","","","2"
"Partly, partly","2006","Full Time","inadequately","3","","","","2"
"Partly, partly","2006","Full Time","general elemantary","54","0.252741889689073","0.198763198477796","0.306720580900349","2"
"Partly, partly","2006","Full Time","middle vocational","620","0.224686407836173","0.208963565389757","0.240409250282589","2"
"Partly, partly","2006","Full Time","vocational + Abi","70","0.149728202106893","0.11568561497982","0.183770789233967","2"
"Partly, partly","2006","Full Time","higher vocational","119","0.203873748750165","0.169735375175184","0.238012122325147","2"
"Partly, partly","2006","Full Time","higher education","234","0.148469039636912","0.131348990457323","0.165589088816501","2"
"Partly, partly","2006","Part Time","vocational + Abi","26","","","","2"
"Partly, partly","2006","Part Time","higher vocational","18","","","","2"
"Partly, partly","2006","Part Time","higher education","53","0.175396701508757","0.137007360183296","0.213786042834217","2"
"Partly, partly","2006","Not Working","in school","","","","","2"
"Partly, partly","2006","Part Time","in school","1","","","","2"
"Partly, partly","2006","Part Time","inadequately","","","","","2"
"Partly, partly","2006","Part Time","general elemantary","20","","","","2"
"Partly, partly","2006","Part Time","middle vocational","148","0.180789971186282","0.156394795909741","0.205185146462823","2"
"Partly, partly","2006","Not Working","inadequately","","","","","2"
"Partly, partly","2006","Not Working","higher education","2","","","","2"
"Partly, partly","2006","Not Working","general elemantary","2","","","","2"
"Partly, partly","2006","Not Working","middle vocational","10","","","","2"
"Partly, partly","2006","Not Working","vocational + Abi","","","","","2"
"Partly, partly","2006","Not Working","higher vocational","","","","","2"
"Acclaimed","2007","Full Time","general elemantary","103","0.507544980869372","0.440247204704785","0.574842757033959","1"
"Acclaimed","2007","Full Time","middle vocational","1302","0.50083628689924","0.481368607630032","0.520303966168449","1"
"Acclaimed","2007","Full Time","vocational + Abi","207","0.530254370740964","0.481466870445764","0.579041871036163","1"
"Acclaimed","2007","Full Time","higher vocational","242","0.456235955565657","0.411953677542129","0.500518233589185","1"
"Acclaimed","2007","Full Time","higher education","604","0.379853103841059","0.355683056054037","0.404023151628082","1"
"Acclaimed","2007","Part Time","in school","2","","","","1"
"Acclaimed","2007","Part Time","inadequately","3","","","","1"
"Acclaimed","2007","Part Time","vocational + Abi","76","0.531567556112384","0.448009077497151","0.615126034727616","1"
"Acclaimed","2007","Part Time","higher vocational","100","0.626642905248198","0.548977569409069","0.704308241087328","1"
"Acclaimed","2007","Part Time","higher education","187","0.52977778358622","0.478503943763636","0.581051623408804","1"
"Acclaimed","2007","Not Working","in school","","","","","1"
"Acclaimed","2007","Not Working","inadequately","","","","","1"
"Acclaimed","2007","Not Working","general elemantary","3","","","","1"
"Acclaimed","2007","Not Working","middle vocational","16","","","","1"
"Acclaimed","2007","Not Working","higher education","7","","","","1"
"Acclaimed","2007","Full Time","in school","","","","","1"
"Acclaimed","2007","Full Time","inadequately","5","","","","1"
"Acclaimed","2007","Part Time","general elemantary","47","0.535613739292891","0.435848784517004","0.635378694068777","1"
"Acclaimed","2007","Part Time","middle vocational","512","0.579339646281482","0.546592505608208","0.612086786954755","1"
"Acclaimed","2007","Not Working","vocational + Abi","3","","","","1"
"Acclaimed","2007","Not Working","higher vocational","3","","","","1"
"Not paid","2007","Full Time","in school","","","","","4"
"Not paid","2007","Full Time","inadequately","1","","","","4"
"Not paid","2007","Full Time","general elemantary","27","","","","4"
"Not paid","2007","Full Time","middle vocational","344","0.129089366867177","0.116034368626977","0.142144365107377","4"
"Not paid","2007","Full Time","vocational + Abi","94","0.190135013740302","0.151775558916236","0.228494468564368","4"
"Not paid","2007","Full Time","higher vocational","112","0.252304244432143","0.213689364186025","0.29091912467826","4"
"Not paid","2007","Full Time","higher education","665","0.414046707645421","0.389517780722342","0.4385756345685","4"
"Not paid","2007","Part Time","in school","","","","","4"
"Not paid","2007","Part Time","inadequately","1","","","","4"
"Not paid","2007","Part Time","general elemantary","12","","","","4"
"Not paid","2007","Part Time","middle vocational","80","0.079584799696559","0.0616313493847552","0.0975382500083629","4"
"Not paid","2007","Part Time","vocational + Abi","17","","","","4"
"Not paid","2007","Not Working","higher vocational","1","","","","4"
"Not paid","2007","Not Working","higher education","6","","","","4"
"Not paid","2007","Part Time","higher vocational","16","","","","4"
"Not paid","2007","Part Time","higher education","100","0.240913455235125","0.196982203876253","0.284844706593997","4"
"Not paid","2007","Not Working","in school","","","","","4"
"Not paid","2007","Not Working","inadequately","","","","","4"
"Not paid","2007","Not Working","general elemantary","1","","","","4"
"Not paid","2007","Not Working","middle vocational","5","","","","4"
"Not paid","2007","Not Working","vocational + Abi","","","","","4"
"Paid","2007","Full Time","in school","","","","","3"
"Paid","2007","Full Time","inadequately","2","","","","3"
"Paid","2007","Full Time","general elemantary","31","0.162179181460099","0.112559578315902","0.211798784604296","3"
"Paid","2007","Full Time","middle vocational","276","0.113529829517576","0.101177984274404","0.125881674760748","3"
"Paid","2007","Full Time","vocational + Abi","22","","","","3"
"Paid","2007","Full Time","higher vocational","23","","","","3"
"Paid","2007","Full Time","higher education","48","0.0404588629191934","0.0306467843347105","0.0502709415036763","3"
"Paid","2007","Part Time","in school","1","","","","3"
"Paid","2007","Part Time","inadequately","2","","","","3"
"Paid","2007","Part Time","general elemantary","22","","","","3"
"Paid","2007","Part Time","middle vocational","145","0.171240001184079","0.146250477930011","0.196229524438148","3"
"Paid","2007","Part Time","vocational + Abi","17","","","","3"
"Paid","2007","Part Time","higher vocational","10","","","","3"
"Paid","2007","Part Time","higher education","21","","","","3"
"Paid","2007","Not Working","higher education","","","","","3"
"Paid","2007","Not Working","in school","","","","","3"
"Paid","2007","Not Working","inadequately","","","","","3"
"Paid","2007","Not Working","middle vocational","6","","","","3"
"Paid","2007","Not Working","general elemantary","2","","","","3"
"Paid","2007","Not Working","vocational + Abi","","","","","3"
"Paid","2007","Not Working","higher vocational","","","","","3"
"Partly, partly","2007","Full Time","in school","","","","","2"
"Partly, partly","2007","Full Time","inadequately","3","","","","2"
"Partly, partly","2007","Full Time","general elemantary","51","0.20800629622405","0.153370249775763","0.262642342672337","2"
"Partly, partly","2007","Full Time","middle vocational","612","0.256544516716006","0.239540417179589","0.273548616252423","2"
"Partly, partly","2007","Full Time","vocational + Abi","79","0.224335995524638","0.183558423344907","0.265113567704369","2"
"Partly, partly","2007","Full Time","higher education","232","0.165641325594326","0.147128056081057","0.184154595107595","2"
"Partly, partly","2007","Full Time","higher vocational","109","0.248159985975721","0.209757569589047","0.286562402362394","2"
"Partly, partly","2007","Part Time","vocational + Abi","27","","","","2"
"Partly, partly","2007","Part Time","higher vocational","23","","","","2"
"Partly, partly","2007","Part Time","higher education","56","0.15777053665159","0.120322800720919","0.19521827258226","2"
"Partly, partly","2007","Not Working","in school","","","","","2"
"Partly, partly","2007","Part Time","general elemantary","15","","","","2"
"Partly, partly","2007","Part Time","middle vocational","136","0.16983555283788","0.144927639907062","0.194743465768698","2"
"Partly, partly","2007","Part Time","in school","2","","","","2"
"Partly, partly","2007","Part Time","inadequately","","","","","2"
