"plb0195_h","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"Acclaimed","2007","Couple + C. GT 16 ","direct migration background","44","0.394603391007389","0.289453350736459","0.499753431278318","1"
"Acclaimed","2007","Couple + C. GT 16 ","indirect migration background","24","","","","1"
"Acclaimed","2007","Couple + C. LE and GT 16","no migration background","216","0.499114917409766","0.451856063289542","0.546373771529991","1"
"Acclaimed","2007","Couple + C. LE and GT 16","indirect migration background","5","","","","1"
"Acclaimed","2007","Couple + C. LE and GT 16","direct migration background","22","","","","1"
"Not paid","2007","1-pers.-HH","no migration background","186","0.221637603747736","0.193516087835474","0.249759119659998","4"
"Not paid","2007","1-pers.-HH","direct migration background","5","","","","4"
"Not paid","2007","(Married) couple without C. ","direct migration background","19","","","","4"
"Not paid","2007","(Married) couple without C. ","indirect migration background","18","","","","4"
"Not paid","2007","Single parent ","no migration background","46","0.127897644454485","0.0901682490438905","0.16562703986508","4"
"Not paid","2007","Single parent ","direct migration background","6","","","","4"
"Not paid","2007","(Married) couple without C. ","no migration background","432","0.208008671952411","0.189184828712176","0.226832515192647","4"
"Not paid","2007","1-pers.-HH","indirect migration background","13","","","","4"
"Not paid","2007","Single parent ","indirect migration background","3","","","","4"
"Not paid","2007","Couple + C. LE 16 ","no migration background","329","0.182326990222889","0.162534988621598","0.20211899182418","4"
"Not paid","2007","Couple + C. LE 16 ","direct migration background","30","0.173610115159669","0.115462179964927","0.23175805035441","4"
"Not paid","2007","Couple + C. LE 16 ","indirect migration background","16","","","","4"
"Not paid","2007","Couple + C. GT 16 ","no migration background","262","0.17605332080234","0.154742632636887","0.197364008967793","4"
"Not paid","2007","Couple + C. GT 16 ","direct migration background","9","","","","4"
"Not paid","2007","Couple + C. GT 16 ","indirect migration background","6","","","","4"
"Not paid","2007","Couple + C. LE and GT 16","no migration background","79","0.183193424111335","0.146631552768405","0.219755295454265","4"
"Not paid","2007","Couple + C. LE and GT 16","direct migration background","10","","","","4"
"Not paid","2007","Couple + C. LE and GT 16","indirect migration background","2","","","","4"
"Paid","2007","1-pers.-HH","direct migration background","8","","","","3"
"Paid","2007","1-pers.-HH","indirect migration background","3","","","","3"
"Paid","2007","1-pers.-HH","no migration background","60","0.0749870907772458","0.0571553709860974","0.0928188105683942","3"
"Paid","2007","(Married) couple without C. ","no migration background","165","0.106342459960097","0.0920454151969796","0.120639504723214","3"
"Paid","2007","(Married) couple without C. ","indirect migration background","10","","","","3"
"Paid","2007","Single parent ","no migration background","29","","","","3"
"Paid","2007","Couple + C. LE 16 ","no migration background","122","0.0897930963708759","0.0751387672478061","0.104447425493946","3"
"Paid","2007","Couple + C. LE 16 ","direct migration background","32","0.206172094632117","0.144066258766845","0.268277930497388","3"
"Paid","2007","(Married) couple without C. ","direct migration background","17","","","","3"
"Paid","2007","Single parent ","direct migration background","4","","","","3"
"Paid","2007","Single parent ","indirect migration background","1","","","","3"
"Paid","2007","Couple + C. LE 16 ","indirect migration background","7","","","","3"
"Paid","2007","Couple + C. GT 16 ","no migration background","106","0.11347874566727","0.0957316353410177","0.131225855993522","3"
"Paid","2007","Couple + C. GT 16 ","direct migration background","8","","","","3"
"Paid","2007","Couple + C. GT 16 ","indirect migration background","5","","","","3"
"Paid","2007","Couple + C. LE and GT 16","no migration background","34","0.0698156837238173","0.0457291188393138","0.0939022486083207","3"
"Paid","2007","Couple + C. LE and GT 16","direct migration background","16","","","","3"
"Paid","2007","Couple + C. LE and GT 16","indirect migration background","2","","","","3"
"Partly, partly","2007","1-pers.-HH","direct migration background","9","","","","2"
"Partly, partly","2007","(Married) couple without C. ","direct migration background","29","","","","2"
"Partly, partly","2007","(Married) couple without C. ","indirect migration background","13","","","","2"
"Partly, partly","2007","Single parent ","no migration background","68","0.238775424324904","0.190612144221589","0.286938704428218","2"
"Partly, partly","2007","Single parent ","direct migration background","7","","","","2"
"Partly, partly","2007","Single parent ","indirect migration background","4","","","","2"
"Partly, partly","2007","Couple + C. LE 16 ","no migration background","296","0.246838503543688","0.224736842612902","0.268940164474475","2"
"Partly, partly","2007","Couple + C. LE 16 ","direct migration background","34","0.179497433875444","0.120582772917139","0.238412094833748","2"
"Partly, partly","2007","Couple + C. LE 16 ","indirect migration background","16","","","","2"
"Partly, partly","2007","1-pers.-HH","no migration background","154","0.189128557111917","0.162614228211675","0.215642886012159","2"
"Partly, partly","2007","1-pers.-HH","indirect migration background","14","","","","2"
"Partly, partly","2007","(Married) couple without C. ","no migration background","302","0.186840239213563","0.168763066358867","0.204917412068259","2"
"Partly, partly","2007","Couple + C. GT 16 ","no migration background","246","0.227250417154191","0.203802863200677","0.250697971107704","2"
"Partly, partly","2007","Couple + C. GT 16 ","direct migration background","22","","","","2"
"Partly, partly","2007","Couple + C. GT 16 ","indirect migration background","11","","","","2"
"Partly, partly","2007","Couple + C. LE and GT 16","no migration background","101","0.247875974755081","0.207065108656249","0.288686840853914","2"
"Partly, partly","2007","Couple + C. LE and GT 16","direct migration background","17","","","","2"
"Partly, partly","2007","Couple + C. LE and GT 16","indirect migration background","8","","","","2"
"Acclaimed","2008","1-pers.-HH","no migration background","412","0.498944423743443","0.464638268532319","0.533250578954568","1"
"Acclaimed","2008","1-pers.-HH","direct migration background","25","","","","1"
"Acclaimed","2008","1-pers.-HH","indirect migration background","15","","","","1"
"Acclaimed","2008","(Married) couple without C. ","no migration background","901","0.485855588785939","0.462931405850118","0.508779771721759","1"
"Acclaimed","2008","Single parent ","direct migration background","23","","","","1"
"Acclaimed","2008","Couple + C. LE 16 ","no migration background","672","0.492628320329152","0.466421320615501","0.518835320042804","1"
"Acclaimed","2008","Couple + C. LE 16 ","direct migration background","68","0.443023695101177","0.366765569515164","0.519281820687189","1"
"Acclaimed","2008","Couple + C. LE 16 ","indirect migration background","32","0.492539697385538","0.377060568409102","0.608018826361975","1"
"Acclaimed","2008","(Married) couple without C. ","direct migration background","41","0.416097865261963","0.322702789756615","0.509492940767312","1"
"Acclaimed","2008","(Married) couple without C. ","indirect migration background","37","0.494514146217803","0.379822833410743","0.609205459024864","1"
"Acclaimed","2008","Single parent ","no migration background","160","0.567473240633606","0.512500172256592","0.62244630901062","1"
"Acclaimed","2008","Single parent ","indirect migration background","9","","","","1"
"Acclaimed","2008","Couple + C. GT 16 ","no migration background","583","0.454982554094125","0.427130868633854","0.482834239554396","1"
"Acclaimed","2008","Couple + C. GT 16 ","direct migration background","46","0.457698803765738","0.361484498441296","0.553913109090179","1"
"Acclaimed","2008","Couple + C. GT 16 ","indirect migration background","30","0.72433782725824","0.597926310345326","0.850749344171155","1"
"Acclaimed","2008","Couple + C. LE and GT 16","no migration background","188","0.48267428642","0.434067804491065","0.531280768348934","1"
"Acclaimed","2008","Couple + C. LE and GT 16","direct migration background","15","","","","1"
"Acclaimed","2008","Couple + C. LE and GT 16","indirect migration background","9","","","","1"
"Not paid","2008","1-pers.-HH","no migration background","176","0.214912880970677","0.186729495500058","0.243096266441296","4"
"Not paid","2008","1-pers.-HH","direct migration background","3","","","","4"
"Not paid","2008","1-pers.-HH","indirect migration background","8","","","","4"
"Not paid","2008","(Married) couple without C. ","no migration background","434","0.214137070277327","0.195321515233395","0.232952625321259","4"
"Not paid","2008","(Married) couple without C. ","direct migration background","21","","","","4"
"Not paid","2008","(Married) couple without C. ","indirect migration background","12","","","","4"
"Not paid","2008","Single parent ","no migration background","42","0.102851831970689","0.0691457015293717","0.136557962412006","4"
"Not paid","2008","Single parent ","direct migration background","5","","","","4"
"Not paid","2008","Single parent ","indirect migration background","3","","","","4"
"Not paid","2008","Couple + C. LE 16 ","no migration background","320","0.184677074083269","0.164336377336149","0.20501777083039","4"
"Not paid","2008","Couple + C. LE 16 ","direct migration background","21","","","","4"
"Not paid","2008","Couple + C. LE 16 ","indirect migration background","19","","","","4"
"Not paid","2008","Couple + C. GT 16 ","no migration background","273","0.181503461770217","0.159945892642601","0.203061030897834","4"
"Not paid","2008","Couple + C. GT 16 ","direct migration background","20","","","","4"
"Not paid","2008","Couple + C. GT 16 ","indirect migration background","7","","","","4"
"Not paid","2008","Couple + C. LE and GT 16","no migration background","87","0.187694673305301","0.149713296936219","0.225676049674384","4"
"Not paid","2008","Couple + C. LE and GT 16","direct migration background","6","","","","4"
