"plb0195_h","year","pgcasmin","pgisced97","n","percent","lower_confidence","upper_confidence"
"Acclaimed","2016","(1b) general elementary school","higher vocational","","","",""
"Acclaimed","2016","(1b) general elementary school","higher education","","","",""
"Acclaimed","2016","(1c) basic vocational qualification","in school","","","",""
"Acclaimed","2016","(1c) basic vocational qualification","inadequately","","","",""
"Acclaimed","2016","(1c) basic vocational qualification","general elemantary","","","",""
"Acclaimed","2016","(1c) basic vocational qualification","middle vocational","","","",""
"Acclaimed","2016","(1c) basic vocational qualification","vocational + Abi","","","",""
"Acclaimed","2016","(1c) basic vocational qualification","higher vocational","","","",""
"Acclaimed","2016","(1c) basic vocational qualification","higher education","","","",""
"Acclaimed","2016","(2b) intermediate general qualification","in school","","","",""
"Acclaimed","2016","(2b) intermediate general qualification","inadequately","","","",""
"Acclaimed","2016","(2b) intermediate general qualification","general elemantary","","","",""
"Acclaimed","2016","(2b) intermediate general qualification","middle vocational","","","",""
"Acclaimed","2016","(2b) intermediate general qualification","vocational + Abi","","","",""
"Acclaimed","2016","(2b) intermediate general qualification","higher vocational","","","",""
"Acclaimed","2016","(2b) intermediate general qualification","higher education","","","",""
"Acclaimed","2016","(2a) intermediate vocational","in school","","","",""
"Acclaimed","2016","(2a) intermediate vocational","inadequately","","","",""
"Acclaimed","2016","(2a) intermediate vocational","general elemantary","","","",""
"Acclaimed","2016","(2a) intermediate vocational","middle vocational","","","",""
"Acclaimed","2016","(2a) intermediate vocational","vocational + Abi","","","",""
"Acclaimed","2016","(2a) intermediate vocational","higher vocational","","","",""
"Acclaimed","2016","(2a) intermediate vocational","higher education","","","",""
"Acclaimed","2016","(2c_gen) general maturity certificate","in school","","","",""
"Acclaimed","2016","(2c_gen) general maturity certificate","inadequately","","","",""
"Acclaimed","2016","(2c_gen) general maturity certificate","general elemantary","","","",""
"Acclaimed","2016","(2c_gen) general maturity certificate","middle vocational","","","",""
"Acclaimed","2016","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Acclaimed","2016","(2c_gen) general maturity certificate","higher vocational","","","",""
"Acclaimed","2016","(2c_gen) general maturity certificate","higher education","","","",""
"Acclaimed","2016","(2c_voc) vocational maturity certificate","in school","","","",""
"Acclaimed","2016","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Acclaimed","2016","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Acclaimed","2016","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Acclaimed","2016","(2c_voc) vocational maturity certificate","vocational + Abi","","","",""
"Acclaimed","2016","(2c_voc) vocational maturity certificate","higher vocational","","","",""
"Acclaimed","2016","(2c_voc) vocational maturity certificate","higher education","","","",""
"Acclaimed","2016","(3a) lower tertiary education","in school","","","",""
"Acclaimed","2016","(3a) lower tertiary education","inadequately","","","",""
"Acclaimed","2016","(3a) lower tertiary education","general elemantary","","","",""
"Acclaimed","2016","(3a) lower tertiary education","middle vocational","","","",""
"Acclaimed","2016","(3a) lower tertiary education","vocational + Abi","","","",""
"Acclaimed","2016","(3a) lower tertiary education","higher vocational","","","",""
"Acclaimed","2016","(3a) lower tertiary education","higher education","","","",""
"Acclaimed","2016","(3b) higher tertiary education","in school","","","",""
"Acclaimed","2016","(3b) higher tertiary education","inadequately","","","",""
"Acclaimed","2016","(3b) higher tertiary education","general elemantary","","","",""
"Acclaimed","2016","(3b) higher tertiary education","middle vocational","","","",""
"Acclaimed","2016","(3b) higher tertiary education","vocational + Abi","","","",""
"Acclaimed","2016","(3b) higher tertiary education","higher vocational","","","",""
"Acclaimed","2016","(3b) higher tertiary education","higher education","","","",""
"Partly, partly","2016","(0) in school","in school","","","",""
"Partly, partly","2016","(0) in school","inadequately","","","",""
"Partly, partly","2016","(0) in school","general elemantary","","","",""
"Partly, partly","2016","(0) in school","middle vocational","","","",""
"Partly, partly","2016","(0) in school","vocational + Abi","","","",""
"Partly, partly","2016","(0) in school","higher vocational","","","",""
"Partly, partly","2016","(0) in school","higher education","","","",""
"Partly, partly","2016","(1a) inadequately completed","in school","","","",""
"Partly, partly","2016","(1a) inadequately completed","inadequately","","","",""
"Partly, partly","2016","(1a) inadequately completed","general elemantary","","","",""
"Partly, partly","2016","(1a) inadequately completed","middle vocational","","","",""
"Partly, partly","2016","(1a) inadequately completed","vocational + Abi","","","",""
"Partly, partly","2016","(1a) inadequately completed","higher vocational","","","",""
"Partly, partly","2016","(1a) inadequately completed","higher education","","","",""
"Partly, partly","2016","(1b) general elementary school","in school","","","",""
"Partly, partly","2016","(1b) general elementary school","inadequately","","","",""
"Partly, partly","2016","(1b) general elementary school","general elemantary","","","",""
"Partly, partly","2016","(1b) general elementary school","middle vocational","","","",""
"Partly, partly","2016","(1b) general elementary school","vocational + Abi","","","",""
"Partly, partly","2016","(1b) general elementary school","higher vocational","","","",""
"Partly, partly","2016","(1b) general elementary school","higher education","","","",""
"Partly, partly","2016","(1c) basic vocational qualification","in school","","","",""
"Partly, partly","2016","(1c) basic vocational qualification","inadequately","","","",""
"Partly, partly","2016","(1c) basic vocational qualification","general elemantary","","","",""
"Partly, partly","2016","(1c) basic vocational qualification","middle vocational","","","",""
"Partly, partly","2016","(1c) basic vocational qualification","vocational + Abi","","","",""
"Partly, partly","2016","(1c) basic vocational qualification","higher vocational","","","",""
"Partly, partly","2016","(1c) basic vocational qualification","higher education","","","",""
"Partly, partly","2016","(2b) intermediate general qualification","in school","","","",""
"Partly, partly","2016","(2b) intermediate general qualification","inadequately","","","",""
"Partly, partly","2016","(2b) intermediate general qualification","general elemantary","","","",""
"Partly, partly","2016","(2b) intermediate general qualification","middle vocational","","","",""
"Partly, partly","2016","(2b) intermediate general qualification","vocational + Abi","","","",""
"Partly, partly","2016","(2b) intermediate general qualification","higher vocational","","","",""
"Partly, partly","2016","(2b) intermediate general qualification","higher education","","","",""
"Partly, partly","2016","(2a) intermediate vocational","in school","","","",""
"Partly, partly","2016","(2a) intermediate vocational","inadequately","","","",""
"Partly, partly","2016","(2a) intermediate vocational","general elemantary","","","",""
"Partly, partly","2016","(2a) intermediate vocational","middle vocational","","","",""
"Partly, partly","2016","(2a) intermediate vocational","vocational + Abi","","","",""
"Partly, partly","2016","(2a) intermediate vocational","higher vocational","","","",""
"Partly, partly","2016","(2a) intermediate vocational","higher education","","","",""
"Partly, partly","2016","(2c_gen) general maturity certificate","in school","","","",""
"Partly, partly","2016","(2c_gen) general maturity certificate","inadequately","","","",""
"Partly, partly","2016","(2c_gen) general maturity certificate","general elemantary","","","",""
"Partly, partly","2016","(2c_gen) general maturity certificate","middle vocational","","","",""
"Partly, partly","2016","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Partly, partly","2016","(2c_gen) general maturity certificate","higher vocational","","","",""
"Partly, partly","2016","(2c_gen) general maturity certificate","higher education","","","",""
"Partly, partly","2016","(2c_voc) vocational maturity certificate","in school","","","",""
"Partly, partly","2016","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Partly, partly","2016","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Partly, partly","2016","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Partly, partly","2016","(2c_voc) vocational maturity certificate","vocational + Abi","","","",""
"Partly, partly","2016","(2c_voc) vocational maturity certificate","higher vocational","","","",""
"Partly, partly","2016","(2c_voc) vocational maturity certificate","higher education","","","",""
"Partly, partly","2016","(3a) lower tertiary education","in school","","","",""
