"ple0053","year","bula_h","migback","n","percent","lower_confidence","upper_confidence","value"
"No","2015","Saxony","indirect migration background","23","","","","2"
"No","2015","Saxony-Anhalt","no migration background","710","0.858782818204536","0.834932642453568","0.882632993955503","2"
"No","2015","Saxony-Anhalt","direct migration background","43","0.943836771936685","0.878014383125148","1.00965916074822","2"
"No","2015","Saxony-Anhalt","indirect migration background","19","","","","2"
"No","2015","Thuringia","no migration background","733","0.819241330271562","0.793699892319437","0.844782768223688","2"
"No","2015","Thuringia","direct migration background","30","0.617155961310732","0.462607494368216","0.771704428253248","2"
"No","2015","Thuringia","indirect migration background","13","","","","2"
"No","2015","Hesse","no migration background","1058","0.862887436214222","0.843377240490357","0.882397631938088","2"
"No","2015","Hesse","direct migration background","310","0.864722544029168","0.829872901039208","0.899572187019128","2"
"No","2015","Hesse","indirect migration background","130","0.926363001794","0.883405149771972","0.969320853816028","2"
"No","2015","Rhineland-Palatinate,Saarland","no migration background","900","0.828575914818544","0.805855687610525","0.851296142026564","2"
"No","2015","Rhineland-Palatinate,Saarland","direct migration background","292","0.904226004917125","0.872475296516265","0.935976713317986","2"
"No","2015","Rhineland-Palatinate,Saarland","indirect migration background","100","0.895860168214135","0.839790986885909","0.951929349542361","2"
"No","2015","Baden-Württemberg","no migration background","1830","0.873260859804051","0.858912064540509","0.887609655067593","2"
"No","2015","Baden-Württemberg","direct migration background","547","0.864773112219604","0.838154459054089","0.891391765385119","2"
"No","2015","Baden-Württemberg","indirect migration background","265","0.919828511077535","0.888996392536876","0.950660629618195","2"
"No","2015","Bavaria","no migration background","2662","0.847380298726101","0.834634301155598","0.860126296296604","2"
"No","2015","Bavaria","direct migration background","617","0.868405788124165","0.843627299174194","0.893184277074136","2"
"No","2015","Bavaria","indirect migration background","228","0.86768843633476","0.827046605282184","0.908330267387337","2"
"No","2015","Berlin","no migration background","642","0.866615225196301","0.842168540486658","0.891061909905944","2"
"Yes","2015","Schleswig-Holstein","no migration background","95","0.130709055229199","0.105410756337845","0.156007354120553","1"
"Yes","2015","Schleswig-Holstein","direct migration background","21","","","","1"
"Yes","2015","Schleswig-Holstein","indirect migration background","5","","","","1"
"Yes","2015","Hamburg","no migration background","38","0.158884950084071","0.117448591790222","0.200321308377919","1"
"Yes","2015","Hamburg","direct migration background","14","","","","1"
"Yes","2015","Hamburg","indirect migration background","4","","","","1"
"Yes","2015","Lower Saxony","no migration background","257","0.144665756505185","0.128819612987594","0.160511900022775","1"
"Yes","2015","Lower Saxony","direct migration background","59","0.112842460547867","0.082936998910228","0.142747922185506","1"
"Yes","2015","Bremen","no migration background","13","","","","1"
"Yes","2015","Bremen","direct migration background","6","","","","1"
"Yes","2015","Bremen","indirect migration background","1","","","","1"
"Yes","2015","Lower Saxony","indirect migration background","15","","","","1"
"Yes","2015","North Rhine-Westphalia","no migration background","486","0.145429067712655","0.133827487019791","0.157030648405519","1"
"Yes","2015","North Rhine-Westphalia","direct migration background","148","0.129973068283704","0.110621679854596","0.149324456712811","1"
"Yes","2015","North Rhine-Westphalia","indirect migration background","58","0.138055056500342","0.10683543799436","0.169274675006323","1"
"Yes","2015","Hesse","no migration background","136","0.137112563785778","0.117602368061912","0.156622759509643","1"
"Yes","2015","Hesse","direct migration background","60","0.135277455970832","0.100427812980873","0.170127098960792","1"
"Yes","2015","Hesse","indirect migration background","12","","","","1"
"Yes","2015","Rhineland-Palatinate,Saarland","no migration background","157","0.171424085181456","0.148703857973436","0.194144312389475","1"
"Yes","2015","Rhineland-Palatinate,Saarland","direct migration background","38","0.0957739950828746","0.0640232866820138","0.127524703483735","1"
"Yes","2015","Rhineland-Palatinate,Saarland","indirect migration background","14","","","","1"
"Yes","2015","Baden-Württemberg","no migration background","235","0.126739140195949","0.112390344932407","0.141087935459491","1"
"Yes","2015","Saxony","indirect migration background","6","","","","1"
"Yes","2015","Saxony-Anhalt","no migration background","109","0.141217181795464","0.117367006044497","0.165067357546432","1"
"Yes","2015","Baden-Württemberg","direct migration background","87","0.135226887780396","0.108608234614881","0.161845540945911","1"
"Yes","2015","Baden-Württemberg","indirect migration background","33","0.0801714889224649","0.0493393703818054","0.111003607463124","1"
"Yes","2015","Bavaria","no migration background","396","0.152619701273899","0.139873703703396","0.165365698844402","1"
"Yes","2015","Bavaria","direct migration background","98","0.131594211875835","0.106815722925864","0.156372700825806","1"
"Yes","2015","Berlin","no migration background","101","0.133384774803699","0.108938090094056","0.157831459513342","1"
"Yes","2015","Berlin","indirect migration background","2","","","","1"
"Yes","2015","Brandenburg","indirect migration background","","","","","1"
"Yes","2015","Mecklenburg-Western Pomerania","no migration background","71","0.133442993461032","0.10454692671616","0.162339060205905","1"
"Yes","2015","Mecklenburg-Western Pomerania","direct migration background","","","","","1"
"Yes","2015","Mecklenburg-Western Pomerania","indirect migration background","2","","","","1"
"Yes","2015","Saxony","no migration background","206","0.136032391629876","0.118270133747174","0.153794649512577","1"
"Yes","2015","Saxony","direct migration background","6","","","","1"
"Yes","2015","Saxony-Anhalt","direct migration background","4","","","","1"
"Yes","2015","Saxony-Anhalt","indirect migration background","2","","","","1"
"Yes","2015","Thuringia","no migration background","139","0.180758669728438","0.155217231776312","0.206300107680563","1"
"Yes","2015","Thuringia","direct migration background","8","","","","1"
"Yes","2015","Thuringia","indirect migration background","1","","","","1"
"Yes","2015","Brandenburg","no migration background","138","0.161580001247768","0.137261804210534","0.185898198285001","1"
"Yes","2015","Bavaria","indirect migration background","39","0.13231156366524","0.0916697326126633","0.172953394717816","1"
"Yes","2015","Brandenburg","direct migration background","19","","","","1"
"Yes","2015","Berlin","direct migration background","15","","","","1"
"No","2016","Schleswig-Holstein","no migration background","540","0.856704598617898","0.829409924609349","0.883999272626447","2"
"No","2016","Schleswig-Holstein","direct migration background","117","0.868603027476814","0.813037266342511","0.924168788611117","2"
"No","2016","Schleswig-Holstein","indirect migration background","38","0.741383362462694","0.61344774120774","0.869318983717648","2"
"No","2016","Hamburg","no migration background","247","0.835666523769081","0.792643078564682","0.87868996897348","2"
"No","2016","Hamburg","direct migration background","91","0.884329796032344","0.823155170268493","0.945504421796196","2"
"No","2016","Hamburg","indirect migration background","33","0.977866119716835","0.929808161155053","1.02592407827862","2"
"No","2016","Lower Saxony","no migration background","1564","0.870472361494838","0.854895222403695","0.88604950058598","2"
"No","2016","Lower Saxony","direct migration background","422","0.877185014071046","0.848003942245407","0.906366085896685","2"
"No","2016","Lower Saxony","indirect migration background","88","0.872332151490494","0.808194488556047","0.936469814424942","2"
"No","2016","Bremen","no migration background","93","0.858661501309051","0.793853618432277","0.923469384185825","2"
"No","2016","Bremen","direct migration background","51","0.87868068663077","0.79536963867951","0.961991734582029","2"
"No","2016","Bremen","indirect migration background","6","","","","2"
"No","2016","North Rhine-Westphalia","no migration background","2870","0.859934464988111","0.848150432951959","0.871718497024262","2"
"No","2016","North Rhine-Westphalia","direct migration background","1096","0.876150834822933","0.857998236007057","0.894303433638808","2"
"No","2016","North Rhine-Westphalia","indirect migration background","398","0.91133160355341","0.88509651932377","0.937566687783049","2"
"No","2016","Berlin","direct migration background","138","0.887992509908762","0.837855955852022","0.938129063965502","2"
"No","2016","Berlin","indirect migration background","43","0.860231021546184","0.765985794574136","0.954476248518232","2"
"No","2016","Brandenburg","no migration background","697","0.812951333417929","0.786326060549307","0.83957660628655","2"
"No","2016","Brandenburg","direct migration background","87","0.900415910248113","0.842017104847947","0.958814715648279","2"
"No","2016","Brandenburg","indirect migration background","18","","","","2"
"No","2016","Mecklenburg-Western Pomerania","no migration background","420","0.858194813339462","0.827338335905734","0.889051290773189","2"
"No","2016","Mecklenburg-Western Pomerania","direct migration background","16","","","","2"
"No","2016","Mecklenburg-Western Pomerania","indirect migration background","12","","","","2"
"No","2016","Saxony","no migration background","1195","0.888804953224428","0.872145873891381","0.905464032557474","2"
"No","2016","Saxony","direct migration background","54","0.950282309430599","0.896177727939404","1.00438689092179","2"
