"ple0053","year","age_gr","bula_h","n","percent","lower_confidence","upper_confidence","value"
"No","2005","16-34 y.","Schleswig-Holstein","136","0.900181197270093","0.85188773076436","0.948474663775826","2"
"No","2005","16-34 y.","Hamburg","79","0.983783677379514","0.956277415347998","1.01128993941103","2"
"No","2005","16-34 y.","Lower Saxony","423","0.926780386896734","0.902897208477617","0.950663565315851","2"
"No","2005","16-34 y.","Bremen","36","0.819576061713215","0.700408018799549","0.938744104626882","2"
"No","2005","16-34 y.","North Rhine-Westphalia","977","0.904604203878449","0.887100563584401","0.922107844172497","2"
"No","2005","35-65 y.","Brandenburg","412","0.882988495231485","0.854021107971873","0.911955882491097","2"
"No","2005","35-65 y.","Mecklenburg-Western Pomerania","238","0.862050578403987","0.821293029357705","0.902808127450269","2"
"No","2005","35-65 y.","Saxony-Anhalt","424","0.860832755978093","0.829901079556281","0.891764432399904","2"
"No","2005","35-65 y.","Thuringia","413","0.882080059823374","0.852829291497177","0.911330828149571","2"
"No","2005","66 and older","Schleswig-Holstein","104","0.824404953498571","0.758748161023118","0.890061745974023","2"
"No","2005","66 and older","Hamburg","41","0.85173725801731","0.75014327236537","0.953331243669249","2"
"No","2005","16-34 y.","Hesse","319","0.955168056668332","0.932975438809346","0.977360674527318","2"
"No","2005","16-34 y.","Rhineland-Palatinate,Saarland","249","0.924003789211611","0.89233694420223","0.955670634220992","2"
"No","2005","16-34 y.","Baden-Württemberg","662","0.931824375731116","0.913336773849128","0.950311977613103","2"
"No","2005","16-34 y.","Bavaria","683","0.9131551230902","0.892906380191669","0.933403865988731","2"
"No","2005","16-34 y.","Berlin","195","0.908781229279037","0.869558780905131","0.948003677652943","2"
"No","2005","16-34 y.","Brandenburg","202","0.879025468313139","0.836881844476075","0.921169092150202","2"
"No","2005","16-34 y.","Mecklenburg-Western Pomerania","118","0.929819150478852","0.885565239287279","0.974073061670425","2"
"No","2005","16-34 y.","Saxony","363","0.883454177732686","0.851850264003665","0.915058091461706","2"
"No","2005","16-34 y.","Saxony-Anhalt","215","0.935111673163655","0.903684369876879","0.96653897645043","2"
"No","2005","16-34 y.","Thuringia","232","0.848657650603497","0.804670634530913","0.892644666676081","2"
"No","2005","35-65 y.","Schleswig-Holstein","343","0.906637568073223","0.877190952241298","0.936084183905148","2"
"No","2005","35-65 y.","Hamburg","150","0.928040939205081","0.88849039372785","0.967591484682311","2"
"No","2005","35-65 y.","Lower Saxony","891","0.909023879552984","0.890926588277593","0.927121170828375","2"
"No","2005","35-65 y.","Bremen","71","0.839631537207569","0.758197747874253","0.921065326540885","2"
"No","2005","35-65 y.","North Rhine-Westphalia","2222","0.889521967771251","0.877144151176026","0.901899784366477","2"
"No","2005","35-65 y.","Hesse","737","0.896200666013592","0.875183519835343","0.917217812191841","2"
"No","2005","35-65 y.","Rhineland-Palatinate,Saarland","638","0.91387884831063","0.893096323944613","0.934661372676648","2"
"No","2005","35-65 y.","Baden-Württemberg","1280","0.911980745903572","0.897223743738268","0.926737748068876","2"
"No","2005","35-65 y.","Bavaria","1512","0.904495606637262","0.890369682406564","0.918621530867959","2"
"No","2005","35-65 y.","Berlin","386","0.882847727890317","0.852591032984853","0.91310442279578","2"
"No","2005","35-65 y.","Saxony","745","0.876577127677054","0.854346947383422","0.898807307970687","2"
"No","2005","66 and older","Lower Saxony","305","0.823083972723563","0.783989693532943","0.862178251914182","2"
"No","2005","66 and older","Bremen","23","","","","2"
"No","2005","66 and older","North Rhine-Westphalia","647","0.767234029969878","0.738379888445084","0.796088171494673","2"
"No","2005","66 and older","Hesse","174","0.771550758233194","0.716815019592528","0.82628649687386","2"
"No","2005","66 and older","Rhineland-Palatinate,Saarland","228","0.849410429999921","0.806750272918844","0.892070587080998","2"
"No","2005","66 and older","Baden-Württemberg","311","0.787334859689339","0.74698171013795","0.827688009240728","2"
"No","2005","66 and older","Bavaria","395","0.805093076751947","0.770161250165295","0.840024903338598","2"
"No","2005","66 and older","Berlin","99","0.873831863967691","0.813408085640468","0.934255642294914","2"
"No","2005","66 and older","Brandenburg","155","0.805667941753569","0.748339146817506","0.862996736689632","2"
"No","2005","66 and older","Mecklenburg-Western Pomerania","80","0.806436587777867","0.728610134325978","0.884263041229756","2"
"No","2005","66 and older","Saxony","231","0.812354051115484","0.767025907548452","0.857682194682516","2"
"No","2005","66 and older","Saxony-Anhalt","146","0.821075312782911","0.764768010513895","0.877382615051928","2"
"No","2005","66 and older","Thuringia","138","0.77325558920038","0.710125766745534","0.836385411655227","2"
"Yes","2005","16-34 y.","Schleswig-Holstein","12","","","","1"
"Yes","2005","16-34 y.","Hamburg","2","","","","1"
"Yes","2005","16-34 y.","Lower Saxony","34","0.0732196131032663","0.0493364346841495","0.0971027915223831","1"
"Yes","2005","16-34 y.","Bremen","4","","","","1"
"Yes","2005","16-34 y.","North Rhine-Westphalia","105","0.0953957961215513","0.0778921558275032","0.112899436415599","1"
"Yes","2005","16-34 y.","Hesse","15","","","","1"
"Yes","2005","16-34 y.","Rhineland-Palatinate,Saarland","20","","","","1"
"Yes","2005","16-34 y.","Baden-Württemberg","52","0.0681756242688843","0.0496880223868967","0.0866632261508719","1"
"Yes","2005","16-34 y.","Bavaria","60","0.0868448769098001","0.0665961340112691","0.107093619808331","1"
"Yes","2005","16-34 y.","Berlin","12","","","","1"
"Yes","2005","16-34 y.","Brandenburg","28","","","","1"
"Yes","2005","16-34 y.","Mecklenburg-Western Pomerania","10","","","","1"
"Yes","2005","16-34 y.","Saxony","33","0.116545822267314","0.0849419085382938","0.148149735996335","1"
"Yes","2005","16-34 y.","Saxony-Anhalt","21","","","","1"
"Yes","2005","16-34 y.","Thuringia","23","","","","1"
"Yes","2005","35-65 y.","Schleswig-Holstein","32","0.0933624319267767","0.0639158160948518","0.122809047758702","1"
"Yes","2005","35-65 y.","Thuringia","54","0.117919940176626","0.0886691718504288","0.147170708502823","1"
"Yes","2005","35-65 y.","Hamburg","14","","","","1"
"Yes","2005","35-65 y.","Lower Saxony","79","0.0909761204470161","0.0728788291716247","0.109073411722407","1"
"Yes","2005","35-65 y.","Bremen","7","","","","1"
"Yes","2005","35-65 y.","North Rhine-Westphalia","242","0.110478032228749","0.0981002156335235","0.122855848823974","1"
"Yes","2005","35-65 y.","Bavaria","151","0.0955043933627383","0.081378469132041","0.109630317593436","1"
"Yes","2005","35-65 y.","Berlin","48","0.117152272109683","0.0868955772042199","0.147408967015147","1"
"Yes","2005","35-65 y.","Mecklenburg-Western Pomerania","37","0.137949421596013","0.0971918725497308","0.178706970642295","1"
"Yes","2005","35-65 y.","Saxony","96","0.123422872322946","0.101192692029313","0.145653052616578","1"
"Yes","2005","35-65 y.","Saxony-Anhalt","57","0.139167244021907","0.108235567600096","0.170098920443719","1"
"Yes","2005","66 and older","Schleswig-Holstein","25","","","","1"
"Yes","2005","66 and older","Hamburg","6","","","","1"
"Yes","2005","66 and older","Lower Saxony","61","0.176916027276437","0.137821748085818","0.216010306467056","1"
"Yes","2005","66 and older","Bremen","5","","","","1"
"Yes","2005","66 and older","North Rhine-Westphalia","177","0.232765970030122","0.203911828505327","0.261620111554916","1"
"Yes","2005","35-65 y.","Hesse","72","0.103799333986408","0.0827821878081592","0.124816480164657","1"
"Yes","2005","35-65 y.","Rhineland-Palatinate,Saarland","62","0.0861211516893697","0.0653386273233522","0.106903676055387","1"
"Yes","2005","35-65 y.","Baden-Württemberg","136","0.0880192540964275","0.0732622519311235","0.102776256261732","1"
"Yes","2005","35-65 y.","Brandenburg","61","0.117011504768515","0.0880441175089032","0.145978892028127","1"
"Yes","2005","66 and older","Hesse","52","0.228449241766806","0.17371350312614","0.283184980407472","1"
"Yes","2005","66 and older","Rhineland-Palatinate,Saarland","42","0.150589570000079","0.107929412919002","0.193249727081156","1"
"Yes","2005","66 and older","Baden-Württemberg","84","0.212665140310661","0.172311990759272","0.25301828986205","1"
"Yes","2005","66 and older","Bavaria","99","0.194906923248053","0.159975096661402","0.229838749834704","1"
"Yes","2005","66 and older","Berlin","17","","","","1"
"Yes","2005","66 and older","Brandenburg","28","","","","1"
"Yes","2005","66 and older","Mecklenburg-Western Pomerania","19","","","","1"
"Yes","2005","66 and older","Saxony","54","0.187645948884516","0.142317805317484","0.232974092451548","1"
"Yes","2005","66 and older","Saxony-Anhalt","32","0.178924687217089","0.122617384948072","0.235231989486105","1"
"Yes","2005","66 and older","Thuringia","31","0.22674441079962","0.163614588344773","0.289874233254466","1"
"No","2006","16-34 y.","Schleswig-Holstein","133","0.899147645328929","0.850957194593977","0.947338096063881","2"
"No","2006","16-34 y.","Hamburg","71","0.932638341612832","0.876654106812705","0.98862257641296","2"
"No","2006","16-34 y.","Lower Saxony","408","0.868579082832714","0.837670529510275","0.899487636155153","2"
"No","2006","16-34 y.","Bremen","32","0.923130510051508","0.833590490544922","1.01267052955809","2"
"No","2006","35-65 y.","Brandenburg","450","0.90814899134085","0.88293431834877","0.933363664332931","2"
"No","2006","35-65 y.","Saxony-Anhalt","430","0.894074403961482","0.866601038645828","0.921547769277136","2"
"No","2006","35-65 y.","Thuringia","435","0.889652183969974","0.862270755944191","0.917033611995757","2"
"No","2006","66 and older","Schleswig-Holstein","110","0.747624722982421","0.677878581186271","0.817370864778572","2"
"No","2006","16-34 y.","North Rhine-Westphalia","893","0.904722978391891","0.886378623722548","0.923067333061234","2"
"No","2006","16-34 y.","Hesse","304","0.954874399851693","0.9322016197646","0.977547179938785","2"
"No","2006","16-34 y.","Rhineland-Palatinate,Saarland","250","0.914342305315064","0.881205517427102","0.947479093203026","2"
"No","2006","16-34 y.","Baden-Württemberg","669","0.931599718555314","0.913109791469295","0.950089645641333","2"
"No","2006","16-34 y.","Bavaria","683","0.912144249660511","0.891748057753854","0.932540441567168","2"
"No","2006","35-65 y.","Baden-Württemberg","1376","0.889424147048973","0.873653343892684","0.905194950205263","2"
"No","2006","35-65 y.","Bavaria","1651","0.897148925917246","0.883200969194939","0.911096882639553","2"
"No","2006","35-65 y.","Berlin","417","0.913966265865261","0.888172210106274","0.939760321624247","2"
"No","2006","35-65 y.","Mecklenburg-Western Pomerania","279","0.851510176493159","0.812179942174369","0.890840410811949","2"
"No","2006","35-65 y.","Saxony","787","0.875371257838057","0.853498613796279","0.897243901879836","2"
"No","2006","66 and older","Hamburg","58","0.798073707755727","0.7026598244563","0.893487591055153","2"
"No","2006","66 and older","Lower Saxony","349","0.792626801000037","0.75435136503719","0.830902236962883","2"
"No","2006","16-34 y.","Berlin","182","0.93431409148471","0.899363704276421","0.969264478692999","2"
"No","2006","16-34 y.","Brandenburg","196","0.916226212204401","0.87936465682426","0.953087767584543","2"
"No","2006","16-34 y.","Mecklenburg-Western Pomerania","109","0.816992147682664","0.748378267610489","0.885606027754839","2"
"No","2006","16-34 y.","Saxony","351","0.928450666344364","0.902604351970095","0.954296980718633","2"
"No","2006","16-34 y.","Saxony-Anhalt","222","0.960515132089947","0.935668957084464","0.985361307095431","2"
"No","2006","16-34 y.","Thuringia","210","0.879677687545361","0.838170150634764","0.921185224455959","2"
"No","2006","35-65 y.","Schleswig-Holstein","334","0.893163608740931","0.861940274121728","0.924386943360133","2"
"No","2006","35-65 y.","Hamburg","149","0.918349492360044","0.876311910256434","0.960387074463654","2"
"No","2006","35-65 y.","Lower Saxony","971","0.895329848177196","0.877089319600211","0.913570376754181","2"
"No","2006","35-65 y.","Bremen","72","0.90667714036332","0.842935468585316","0.970418812141324","2"
"No","2006","35-65 y.","North Rhine-Westphalia","2384","0.915461853725648","0.904815633829692","0.926108073621604","2"
"No","2006","35-65 y.","Hesse","787","0.884505863596319","0.863400615445077","0.905611111747561","2"
"No","2006","35-65 y.","Rhineland-Palatinate,Saarland","671","0.895455178318975","0.873395505794449","0.9175148508435","2"
"No","2006","66 and older","Bremen","26","","","","2"
"No","2006","66 and older","North Rhine-Westphalia","762","0.777840209591277","0.751420030575731","0.804260388606824","2"
"No","2006","66 and older","Hesse","216","0.797712120236511","0.750491279013241","0.844932961459782","2"
"No","2006","66 and older","Rhineland-Palatinate,Saarland","218","0.76724676953663","0.717481816396728","0.817011722676532","2"
"No","2006","66 and older","Baden-Württemberg","399","0.803534468900547","0.76849721539058","0.838571722410515","2"
"No","2006","66 and older","Bavaria","452","0.754617921537215","0.719925123450638","0.789310719623791","2"
"No","2006","66 and older","Berlin","115","0.819495331117564","0.755326222055566","0.883664440179563","2"
"No","2006","66 and older","Brandenburg","167","0.70077605088929","0.640674807018856","0.760877294759724","2"
"No","2006","66 and older","Mecklenburg-Western Pomerania","97","0.822264343191332","0.752394111805843","0.892134574576821","2"
"No","2006","66 and older","Saxony","248","0.717772353150381","0.668839611324076","0.766705094976686","2"
"No","2006","66 and older","Saxony-Anhalt","164","0.807964875312637","0.752959953162213","0.862969797463062","2"
"No","2006","66 and older","Thuringia","172","0.79135249834856","0.736783011153781","0.845921985543339","2"
"Yes","2006","16-34 y.","Schleswig-Holstein","17","","","","1"
"Yes","2006","16-34 y.","Hamburg","6","","","","1"
"Yes","2006","16-34 y.","Lower Saxony","51","0.131420917167286","0.100512363844847","0.162329470489725","1"
"Yes","2006","16-34 y.","Bremen","2","","","","1"
"Yes","2006","16-34 y.","Hesse","18","","","","1"
"Yes","2006","16-34 y.","Rhineland-Palatinate,Saarland","24","","","","1"
"Yes","2006","16-34 y.","Baden-Württemberg","47","0.0684002814446861","0.0499103543586667","0.0868902085307055","1"
"Yes","2006","16-34 y.","North Rhine-Westphalia","91","0.0952770216081091","0.0769326669387661","0.113621376277452","1"
"Yes","2006","16-34 y.","Bavaria","57","0.0878557503394887","0.0674595584328319","0.108251942246146","1"
"Yes","2006","16-34 y.","Berlin","11","","","","1"
"Yes","2006","16-34 y.","Brandenburg","21","","","","1"
"Yes","2006","16-34 y.","Mecklenburg-Western Pomerania","13","","","","1"
"Yes","2006","16-34 y.","Saxony","31","0.0715493336556358","0.0457030192813669","0.0973956480299047","1"
"Yes","2006","16-34 y.","Saxony-Anhalt","14","","","","1"
"Yes","2006","16-34 y.","Thuringia","26","","","","1"
"Yes","2006","35-65 y.","Schleswig-Holstein","42","0.106836391259069","0.0756130566398671","0.138059725878272","1"
"Yes","2006","35-65 y.","Hamburg","14","","","","1"
"Yes","2006","35-65 y.","Lower Saxony","111","0.104670151822804","0.0864296232458188","0.122910680399789","1"
