"ple0053","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"No","2006","indirect migration background","(2a) intermediate vocational","125","0.922758448587126","0.877723391674374","0.967793505499877"
"No","2006","indirect migration background","(2c_gen) general maturity certificate","86","0.984706535358154","0.959353311673045","1.01005975904326"
"No","2006","indirect migration background","(2c_voc) vocational maturity certificate","60","0.977260923359788","0.940739324378156","1.01378252234142"
"No","2006","indirect migration background","(3a) lower tertiary education","26","","",""
"No","2006","indirect migration background","(3b) higher tertiary education","44","0.948719821908638","0.885661427042678","1.0117782167746"
"Yes","2007","no migration background","(0) in school","19","","",""
"Yes","2007","no migration background","(1a) inadequately completed","10","","",""
"Yes","2007","no migration background","(1b) general elementary school","219","0.18898090452706","0.166812002525868","0.211149806528252"
"Yes","2007","no migration background","(1c) basic vocational qualification","704","0.151701889999464","0.141668842474777","0.16173493752415"
"Yes","2007","no migration background","(2b) intermediate general qualification","44","0.0865969268376391","0.0598898862950405","0.113303967380238"
"Yes","2007","no migration background","(2a) intermediate vocational","478","0.106385690718929","0.0974803623127557","0.115291019125102"
"Yes","2007","no migration background","(2c_gen) general maturity certificate","40","0.0727525280907691","0.0523246073314734","0.0931804488500648"
"Yes","2007","no migration background","(2c_voc) vocational maturity certificate","143","0.111916441729963","0.0943407382338243","0.129492145226102"
"Yes","2007","no migration background","(3a) lower tertiary education","212","0.145531755773134","0.128279836366061","0.162783675180207"
"Yes","2007","no migration background","(3b) higher tertiary education","257","0.105151653452569","0.0927784295884769","0.117524877316662"
"Yes","2007","direct migration background","(0) in school","1","","",""
"Yes","2007","direct migration background","(1a) inadequately completed","20","","",""
"Yes","2007","direct migration background","(1b) general elementary school","59","0.127190755531175","0.0960231618734357","0.158358349188915"
"Yes","2007","direct migration background","(1c) basic vocational qualification","58","0.0974167508795318","0.0734494083367277","0.121384093422336"
"Yes","2007","direct migration background","(2b) intermediate general qualification","1","","",""
"Yes","2007","direct migration background","(2a) intermediate vocational","25","","",""
"Yes","2007","direct migration background","(2c_gen) general maturity certificate","10","","",""
"Yes","2007","direct migration background","(2c_voc) vocational maturity certificate","30","0.0997236827006094","0.0634422429867228","0.136005122414496"
"Yes","2007","direct migration background","(3a) lower tertiary education","6","","",""
"Yes","2007","direct migration background","(3b) higher tertiary education","25","","",""
"Yes","2007","indirect migration background","(0) in school","1","","",""
"Yes","2007","indirect migration background","(1a) inadequately completed","1","","",""
"Yes","2007","indirect migration background","(1b) general elementary school","10","","",""
"Yes","2007","indirect migration background","(1c) basic vocational qualification","13","","",""
"Yes","2007","indirect migration background","(2b) intermediate general qualification","4","","",""
"Yes","2007","indirect migration background","(2a) intermediate vocational","18","","",""
"Yes","2007","indirect migration background","(2c_gen) general maturity certificate","2","","",""
"Yes","2007","indirect migration background","(2c_voc) vocational maturity certificate","3","","",""
"Yes","2007","indirect migration background","(3a) lower tertiary education","3","","",""
"Yes","2007","indirect migration background","(3b) higher tertiary education","6","","",""
"No","2007","no migration background","(0) in school","254","0.930419094532066","0.900236879228043","0.960601309836089"
"No","2007","no migration background","(1a) inadequately completed","72","0.899390039095904","0.834281838683697","0.964498239508111"
"No","2007","no migration background","(1b) general elementary school","979","0.81101909547294","0.788850193471748","0.833187997474132"
"No","2007","no migration background","(1c) basic vocational qualification","4207","0.848298110000536","0.83826506247585","0.858331157525222"
"No","2007","no migration background","(2b) intermediate general qualification","382","0.913403073162361","0.886696032619762","0.940110113704959"
"No","2007","no migration background","(2a) intermediate vocational","4127","0.893614309281071","0.884708980874898","0.902519637687244"
"No","2007","no migration background","(2c_gen) general maturity certificate","581","0.927247471909231","0.906819551149935","0.947675392668527"
"No","2007","no migration background","(2c_voc) vocational maturity certificate","1093","0.888083558270037","0.870507854773898","0.905659261766176"
"No","2007","no migration background","(3a) lower tertiary education","1393","0.854468244226866","0.837216324819793","0.871720163633939"
"No","2007","no migration background","(3b) higher tertiary education","2104","0.894848346547431","0.882475122683338","0.907221570411523"
"No","2007","direct migration background","(0) in school","17","","",""
"No","2007","direct migration background","(1a) inadequately completed","109","0.865552218532921","0.806684569365842","0.9244198677"
"No","2007","direct migration background","(1b) general elementary school","380","0.872809244468825","0.841641650811085","0.903976838126564"
"No","2007","direct migration background","(1c) basic vocational qualification","530","0.902583249120468","0.878615906577664","0.926550591663272"
"No","2007","direct migration background","(2b) intermediate general qualification","33","0.975899064656998","0.924349140319515","1.02744898899448"
"No","2007","direct migration background","(2a) intermediate vocational","120","0.884236296760663","0.832160674919336","0.93631191860199"
"No","2007","direct migration background","(2c_gen) general maturity certificate","103","0.924604897687799","0.875924005224607","0.97328579015099"
"No","2007","direct migration background","(2c_voc) vocational maturity certificate","232","0.900276317299391","0.863994877585504","0.936557757013277"
"No","2007","direct migration background","(3a) lower tertiary education","70","0.885145414751549","0.813461324855033","0.956829504648064"
"No","2007","direct migration background","(3b) higher tertiary education","245","0.910553954174898","0.876513164642309","0.944594743707487"
"No","2007","indirect migration background","(0) in school","46","0.996660322750357","0.980166360520052","1.01315428498066"
"No","2007","indirect migration background","(1a) inadequately completed","5","","",""
"No","2007","indirect migration background","(1b) general elementary school","92","0.948414729395563","0.905489758755894","0.991339700035232"
