"plb0196_h","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"No","2015","(Married) couple without C. ","(3b) higher tertiary education","102","0.153659237719613","0.122928554108753","0.184389921330473"
"No","2015","Single parent ","(0) in school","1","","",""
"No","2015","Single parent ","(1a) inadequately completed","3","","",""
"No","2015","Single parent ","(1b) general elementary school","12","","",""
"No","2015","Single parent ","(1c) basic vocational qualification","36","0.340363167124747","0.257955056427199","0.422771277822294"
"No","2015","Single parent ","(2b) intermediate general qualification","11","","",""
"No","2015","Single parent ","(2a) intermediate vocational","60","0.176405158508879","0.131679325425834","0.221130991591924"
"No","2015","Single parent ","(2c_gen) general maturity certificate","9","","",""
"No","2015","Single parent ","(2c_voc) vocational maturity certificate","21","","",""
"No","2015","Single parent ","(3a) lower tertiary education","16","","",""
"No","2015","Single parent ","(3b) higher tertiary education","25","","",""
"No","2015","Couple + C. LE 16 ","(0) in school","","","",""
"No","2015","Couple + C. LE 16 ","(1a) inadequately completed","9","","",""
"No","2015","Couple + C. LE 16 ","(1b) general elementary school","46","0.329776312280854","0.253254771684556","0.406297852877152"
"No","2015","Couple + C. LE 16 ","(1c) basic vocational qualification","114","0.259481550502972","0.219379836811724","0.299583264194219"
"No","2015","Couple + C. LE 16 ","(2b) intermediate general qualification","14","","",""
"No","2015","Couple + C. LE 16 ","(2a) intermediate vocational","200","0.22361123202555","0.195467708182478","0.251754755868623"
"No","2015","Couple + C. LE 16 ","(2c_gen) general maturity certificate","17","","",""
"No","2015","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","85","0.162516739564919","0.128239550218007","0.19679392891183"
"No","2015","Couple + C. LE 16 ","(3a) lower tertiary education","53","0.212807861157848","0.166722713384793","0.258893008930902"
"No","2015","Couple + C. LE 16 ","(3b) higher tertiary education","125","0.163960694259187","0.137047570539609","0.190873817978766"
"No","2015","Couple + C. GT 16 ","(0) in school","","","",""
"No","2015","Couple + C. GT 16 ","(1a) inadequately completed","5","","",""
"No","2015","Couple + C. GT 16 ","(1b) general elementary school","14","","",""
"No","2015","Couple + C. GT 16 ","(1c) basic vocational qualification","65","0.267653204632956","0.208746756003815","0.326559653262097"
"No","2015","Couple + C. GT 16 ","(2b) intermediate general qualification","9","","",""
"No","2015","Couple + C. GT 16 ","(2a) intermediate vocational","83","0.217475263532719","0.174682734564046","0.260267792501393"
"No","2015","Couple + C. GT 16 ","(2c_gen) general maturity certificate","15","","",""
"No","2015","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","30","0.148641407930035","0.0860285661615617","0.211254249698508"
"No","2015","Couple + C. GT 16 ","(3a) lower tertiary education","19","","",""
"No","2015","Couple + C. GT 16 ","(3b) higher tertiary education","32","0.266734273911417","0.193476422334423","0.339992125488412"
"No","2015","Couple + C. LE and GT 16","(0) in school","4","","",""
"No","2015","Couple + C. LE and GT 16","(1a) inadequately completed","5","","",""
"No","2015","Couple + C. LE and GT 16","(1b) general elementary school","15","","",""
"No","2015","Couple + C. LE and GT 16","(1c) basic vocational qualification","40","0.323461852825639","0.253753837300007","0.39316986835127"
"No","2015","Couple + C. LE and GT 16","(2b) intermediate general qualification","8","","",""
"No","2015","Couple + C. LE and GT 16","(2a) intermediate vocational","46","0.212506481402043","0.156507420402223","0.268505542401862"
"No","2015","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","15","","",""
"No","2015","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","34","0.230743208390721","0.153741687362667","0.307744729418774"
"No","2015","Couple + C. LE and GT 16","(3a) lower tertiary education","10","","",""
"No","2015","Couple + C. LE and GT 16","(3b) higher tertiary education","20","","",""
"Yes","2016","1-pers.-HH","(0) in school","","","",""
"Yes","2016","1-pers.-HH","(1a) inadequately completed","4","","",""
"Yes","2016","1-pers.-HH","(1b) general elementary school","18","","",""
"Yes","2016","1-pers.-HH","(1c) basic vocational qualification","96","0.659440983941704","0.581220104702358","0.737661863181051"
"Yes","2016","1-pers.-HH","(2b) intermediate general qualification","21","","",""
"Yes","2016","1-pers.-HH","(2a) intermediate vocational","187","0.758625309691904","0.706611226767668","0.81063939261614"
"Yes","2016","1-pers.-HH","(2c_gen) general maturity certificate","29","","",""
"Yes","2016","1-pers.-HH","(2c_voc) vocational maturity certificate","104","0.738440961202803","0.663750519742959","0.813131402662647"
"Yes","2016","1-pers.-HH","(3a) lower tertiary education","83","0.835805320802117","0.762832253874382","0.908778387729851"
"Yes","2016","1-pers.-HH","(3b) higher tertiary education","199","0.816637288694607","0.767162462847344","0.866112114541869"
"Yes","2016","(Married) couple without C. ","(0) in school","","","",""
"Yes","2016","(Married) couple without C. ","(1a) inadequately completed","10","","",""
"Yes","2016","(Married) couple without C. ","(1b) general elementary school","36","0.648231233812261","0.525338074697627","0.771124392926896"
"Yes","2016","(Married) couple without C. ","(1c) basic vocational qualification","244","0.720717507448966","0.672958792373344","0.768476222524587"
"Yes","2016","(Married) couple without C. ","(2b) intermediate general qualification","24","","",""
"Yes","2016","(Married) couple without C. ","(2a) intermediate vocational","486","0.737518524429848","0.703926113085462","0.771110935774235"
"Yes","2016","(Married) couple without C. ","(2c_gen) general maturity certificate","41","0.722815318522089","0.602309381809017","0.843321255235161"
"Yes","2016","(Married) couple without C. ","(2c_voc) vocational maturity certificate","228","0.816469425109184","0.771289270540033","0.861649579678335"
"Yes","2016","(Married) couple without C. ","(3a) lower tertiary education","173","0.835830946538055","0.787429125398196","0.884232767677914"
"Yes","2016","(Married) couple without C. ","(3b) higher tertiary education","386","0.82706623832592","0.793127246118729","0.861005230533111"
"Yes","2016","Single parent ","(0) in school","2","","",""
"Yes","2016","Single parent ","(1a) inadequately completed","6","","",""
"Yes","2016","Single parent ","(1b) general elementary school","26","","",""
"Yes","2016","Single parent ","(1c) basic vocational qualification","109","0.737043672988762","0.665387680851965","0.808699665125559"
"Yes","2016","Single parent ","(2b) intermediate general qualification","19","","",""
"Yes","2016","Single parent ","(2a) intermediate vocational","183","0.692542702647135","0.636774596270392","0.748310809023877"
"Yes","2016","Single parent ","(2c_gen) general maturity certificate","38","0.777835845733206","0.661441731004308","0.894229960462104"
"Yes","2016","Single parent ","(2c_voc) vocational maturity certificate","99","0.731687038249589","0.652739441657561","0.810634634841616"
"Yes","2016","Single parent ","(3a) lower tertiary education","46","0.738337584028654","0.625219443928685","0.851455724128623"
"Yes","2016","Single parent ","(3b) higher tertiary education","75","0.808006284690345","0.732308652134772","0.883703917245917"
"Yes","2016","Couple + C. LE 16 ","(0) in school","","","",""
"Yes","2016","Couple + C. LE 16 ","(1a) inadequately completed","23","","",""
"Yes","2016","Couple + C. LE 16 ","(1b) general elementary school","72","0.740609654508715","0.655550787509915","0.825668521507515"
"Yes","2016","Couple + C. LE 16 ","(1c) basic vocational qualification","325","0.757352523839615","0.716596617667909","0.798108430011321"
"Yes","2016","Couple + C. LE 16 ","(2b) intermediate general qualification","18","","",""
"Yes","2016","Couple + C. LE 16 ","(2a) intermediate vocational","553","0.709626997322874","0.67694322552042","0.742310769125329"
"Yes","2016","Couple + C. LE 16 ","(2c_gen) general maturity certificate","61","0.76875773791361","0.673966182506193","0.863549293321028"
"Yes","2016","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","344","0.835940489165483","0.800856045592078","0.871024932738888"
"Yes","2016","Couple + C. LE 16 ","(3a) lower tertiary education","243","0.7961650507822","0.750116570144134","0.842213531420267"
"Yes","2016","Couple + C. LE 16 ","(3b) higher tertiary education","546","0.804339444562742","0.774696236903825","0.833982652221659"
"Yes","2016","Couple + C. GT 16 ","(0) in school","2","","",""
"Yes","2016","Couple + C. GT 16 ","(1a) inadequately completed","6","","",""
"Yes","2016","Couple + C. GT 16 ","(1b) general elementary school","36","0.65499340807868","0.52322986935543","0.786756946801929"
"Yes","2016","Couple + C. GT 16 ","(1c) basic vocational qualification","153","0.702017088115654","0.640594542575221","0.763439633656088"
"Yes","2016","Couple + C. GT 16 ","(2b) intermediate general qualification","26","","",""
"Yes","2016","Couple + C. GT 16 ","(2a) intermediate vocational","261","0.822702904981275","0.781496621458878","0.863909188503672"
"Yes","2016","Couple + C. GT 16 ","(2c_gen) general maturity certificate","39","0.762448419989936","0.648938084525265","0.875958755454607"
"Yes","2016","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","89","0.701135599837344","0.621207236353214","0.781063963321475"
"Yes","2016","Couple + C. GT 16 ","(3a) lower tertiary education","62","0.839909546016305","0.759049586025835","0.920769506006775"
"Yes","2016","Couple + C. GT 16 ","(3b) higher tertiary education","109","0.782744950875884","0.716307599551074","0.849182302200694"
"Yes","2016","Couple + C. LE and GT 16","(0) in school","3","","",""
"Yes","2016","Couple + C. LE and GT 16","(1a) inadequately completed","7","","",""
"Yes","2016","Couple + C. LE and GT 16","(1b) general elementary school","53","0.609521289162202","0.500554074882163","0.718488503442241"
"Yes","2016","Couple + C. LE and GT 16","(1c) basic vocational qualification","102","0.854871455754308","0.794088745162179","0.915654166346438"
"Yes","2016","Couple + C. LE and GT 16","(2b) intermediate general qualification","29","","",""
"Yes","2016","Couple + C. LE and GT 16","(2a) intermediate vocational","182","0.846452042533134","0.798704696813267","0.894199388253"
"Yes","2016","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","29","","",""
"Yes","2016","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","78","0.754617149251987","0.675276763367905","0.833957535136068"
"Yes","2016","Couple + C. LE and GT 16","(3a) lower tertiary education","59","0.879752324568585","0.802446504606952","0.957058144530218"
"Yes","2016","Couple + C. LE and GT 16","(3b) higher tertiary education","95","0.757057618772653","0.683336397011264","0.830778840534041"
"No","2016","1-pers.-HH","(0) in school","","","",""
"No","2016","1-pers.-HH","(1a) inadequately completed","3","","",""
"No","2016","1-pers.-HH","(1b) general elementary school","9","","",""
"No","2016","1-pers.-HH","(1c) basic vocational qualification","45","0.340559016058296","0.262338136818949","0.418779895297642"
"No","2016","1-pers.-HH","(2b) intermediate general qualification","5","","",""
"No","2016","1-pers.-HH","(2a) intermediate vocational","73","0.241374690308096","0.18936060738386","0.293388773232332"
"No","2016","1-pers.-HH","(2c_gen) general maturity certificate","13","","",""
"No","2016","1-pers.-HH","(2c_voc) vocational maturity certificate","29","","",""
"No","2016","1-pers.-HH","(3a) lower tertiary education","16","","",""
"No","2016","1-pers.-HH","(3b) higher tertiary education","36","0.183362711305394","0.133887885458131","0.232837537152656"
"No","2016","(Married) couple without C. ","(0) in school","","","",""
"No","2016","(Married) couple without C. ","(1a) inadequately completed","1","","",""
"No","2016","(Married) couple without C. ","(1b) general elementary school","22","","",""
"No","2016","(Married) couple without C. ","(1c) basic vocational qualification","95","0.279282492551034","0.231523777475413","0.327041207626656"
"No","2016","(Married) couple without C. ","(2b) intermediate general qualification","7","","",""
"No","2016","(Married) couple without C. ","(2a) intermediate vocational","173","0.262481475570152","0.228889064225765","0.296073886914538"
"No","2016","(Married) couple without C. ","(2c_gen) general maturity certificate","12","","",""
"No","2016","(Married) couple without C. ","(2c_voc) vocational maturity certificate","54","0.183530574890816","0.138350420321665","0.228710729459967"
"No","2016","(Married) couple without C. ","(3a) lower tertiary education","52","0.164169053461945","0.115767232322086","0.212570874601804"
"No","2016","(Married) couple without C. ","(3b) higher tertiary education","91","0.17293376167408","0.138994769466889","0.206872753881271"
