"plj0046","year","bula_h","e11102","n","percent","lower_confidence","upper_confidence"
"Some worries","2012","Lower Saxony","Employed","427","0.368398318038675","0.339995680660738","0.396800955416612"
"Some worries","2012","Lower Saxony","Not Employed","360","0.469754195982023","0.43438775745132","0.505120634512725"
"Some worries","2012","Mecklenburg-Western Pomerania","Employed","121","0.376632903577251","0.319878424480996","0.433387382673507"
"Some worries","2012","Mecklenburg-Western Pomerania","Not Employed","118","0.587956098008326","0.523642763546625","0.652269432470028"
"Some worries","2012","North Rhine-Westphalia","Employed","889","0.377602303794367","0.358514817163337","0.396689790425397"
"Some worries","2012","North Rhine-Westphalia","Not Employed","630","0.415807856231879","0.39127961585923","0.440336096604528"
"Some worries","2012","Rhineland-Palatinate,Saarland","Employed","297","0.384515888029278","0.349079913903912","0.419951862154643"
"Some worries","2012","Rhineland-Palatinate,Saarland","Not Employed","195","0.422287875323733","0.377442756410348","0.467132994237118"
"Some worries","2012","Saxony-Anhalt","Employed","223","0.42493094437816","0.380475959699053","0.469385929057266"
"Some worries","2012","Saxony-Anhalt","Not Employed","159","0.420244036736308","0.368309442171421","0.472178631301194"
"Some worries","2012","Saxony","Employed","312","0.365915542388332","0.333571650548009","0.398259434228655"
"Some worries","2012","Saxony","Not Employed","232","0.389751896309172","0.350432966527439","0.429070826090905"
"Some worries","2012","Schleswig-Holstein","Employed","141","0.399460908418887","0.35002014137926","0.448901675458515"
"Some worries","2012","Schleswig-Holstein","Not Employed","113","0.426313059985616","0.366657911930389","0.485968208040844"
"Some worries","2012","Thuringia","Employed","220","0.452658535074874","0.408586350021702","0.496730720128045"
"Some worries","2012","Thuringia","Not Employed","187","0.466742681539687","0.416315889685578","0.517169473393797"
"Big worries","2013","Baden-Württemberg","Employed","224","0.166110683914366","0.146286663017975","0.185934704810758"
"Big worries","2013","Baden-Württemberg","Not Employed","159","0.218306233539745","0.189166147240818","0.247446319838671"
"Big worries","2013","Bavaria","Employed","326","0.17796277718384","0.160617949724214","0.195307604643466"
"Big worries","2013","Bavaria","Not Employed","192","0.183380022256871","0.160105978669026","0.206654065844716"
"Big worries","2013","Berlin","Employed","103","0.267294844061558","0.227580369950923","0.307009318172194"
"Big worries","2013","Berlin","Not Employed","88","0.306133078129533","0.253088339560504","0.359177816698562"
"Big worries","2013","Brandenburg","Employed","92","0.202394334665983","0.163969081571378","0.240819587760587"
"Big worries","2013","Brandenburg","Not Employed","106","0.269655443785902","0.224252547966917","0.315058339604887"
"Big worries","2013","Bremen","Employed","14","","",""
"Big worries","2013","Bremen","Not Employed","9","","",""
"Big worries","2013","Hamburg","Employed","24","","",""
"Big worries","2013","Hamburg","Not Employed","29","","",""
"Big worries","2013","Hesse","Employed","163","0.186547065163711","0.160093390023274","0.213000740304147"
"Big worries","2013","Hesse","Not Employed","94","0.208924540181938","0.17165159808331","0.246197482280565"
"Big worries","2013","Lower Saxony","Employed","187","0.193653714918648","0.16989870753267","0.217408722304627"
"Big worries","2013","Lower Saxony","Not Employed","154","0.224715292514959","0.194099471651227","0.255331113378692"
"Big worries","2013","Mecklenburg-Western Pomerania","Employed","47","0.256220339007358","0.202534445874369","0.309906232140348"
"Big worries","2013","Mecklenburg-Western Pomerania","Not Employed","49","0.255663844483757","0.195206048837448","0.316121640130066"
"Big worries","2013","North Rhine-Westphalia","Employed","559","0.24432508270678","0.22674168031064","0.26190848510292"
"Big worries","2013","North Rhine-Westphalia","Not Employed","434","0.316156853514458","0.291921300389535","0.340392406639381"
"Big worries","2013","Rhineland-Palatinate,Saarland","Employed","109","0.154470380621138","0.126558302075419","0.182382459166857"
"Big worries","2013","Rhineland-Palatinate,Saarland","Not Employed","79","0.207808746252393","0.17027932620183","0.245338166302957"
"Big worries","2013","Saxony-Anhalt","Employed","121","0.286293029670406","0.24462104065258","0.327965018688232"
"Big worries","2013","Saxony-Anhalt","Not Employed","91","0.361994193318832","0.30841058334189","0.415577803295774"
"Big worries","2013","Saxony","Employed","165","0.224359762824146","0.195684627930719","0.253034897717572"
"Big worries","2013","Saxony","Not Employed","129","0.259075261061906","0.221597946888584","0.296552575235228"
"Big worries","2013","Schleswig-Holstein","Employed","60","0.166048731489568","0.127118888629385","0.204978574349752"
"Big worries","2013","Schleswig-Holstein","Not Employed","48","0.169281246158585","0.121639129996673","0.216923362320496"
"Big worries","2013","Thuringia","Employed","107","0.1946308324595","0.158837471364489","0.230424193554511"
"Big worries","2013","Thuringia","Not Employed","79","0.29696417454915","0.248035162639219","0.345893186459082"
"No worries","2013","Baden-Württemberg","Employed","609","0.462161563232261","0.435605628744992","0.48871749771953"
"No worries","2013","Baden-Württemberg","Not Employed","269","0.338423669084826","0.305045709439652","0.37180162873"
"No worries","2013","Bavaria","Employed","840","0.435647245852869","0.413161750168102","0.458132741537636"
"No worries","2013","Bavaria","Not Employed","371","0.344871684816652","0.316284078864721","0.373459290768582"
"No worries","2013","Berlin","Employed","198","0.426419216283106","0.382037450024256","0.470800982541956"
"No worries","2013","Berlin","Not Employed","83","0.26407796089619","0.213340225921862","0.314815695870518"
"No worries","2013","Brandenburg","Employed","150","0.304759520021004","0.260737536018218","0.34878150402379"
"No worries","2013","Brandenburg","Not Employed","98","0.292229337710317","0.245700388556912","0.338758286863722"
"No worries","2013","Bremen","Employed","32","0.228691093788352","0.130999382894521","0.326382804682182"
"No worries","2013","Bremen","Not Employed","25","","",""
"No worries","2013","Hamburg","Employed","92","0.498437001075054","0.4257962577843","0.571077744365807"
"No worries","2013","Hamburg","Not Employed","40","0.309240822298118","0.229484526113301","0.388997118482935"
"No worries","2013","Hesse","Employed","358","0.411150277040706","0.377736303723688","0.444564250357725"
"No worries","2013","Hesse","Not Employed","145","0.30415127518111","0.261972668461381","0.346329881900838"
"No worries","2013","Lower Saxony","Employed","446","0.424893579759778","0.395177217012694","0.454609942506862"
"No worries","2013","Lower Saxony","Not Employed","239","0.297307060722412","0.263780856074276","0.330833265370548"
"No worries","2013","Mecklenburg-Western Pomerania","Employed","92","0.313583560998284","0.256527509374117","0.37063961262245"
"No worries","2013","Mecklenburg-Western Pomerania","Not Employed","52","0.246332929046615","0.186617837981592","0.306048020111637"
"No worries","2013","North Rhine-Westphalia","Employed","887","0.366494661378507","0.346776775433834","0.38621254732318"
"No worries","2013","North Rhine-Westphalia","Not Employed","406","0.274237411649138","0.250984142116985","0.29749068118129"
"No worries","2013","Rhineland-Palatinate,Saarland","Employed","267","0.438740682694404","0.400414912382968","0.47706645300584"
"No worries","2013","Rhineland-Palatinate,Saarland","Not Employed","177","0.350386020046551","0.306256826912275","0.394515213180826"
"No worries","2013","Saxony-Anhalt","Employed","144","0.316864792589722","0.273973493412037","0.359756091767407"
"No worries","2013","Saxony-Anhalt","Not Employed","73","0.236869956442409","0.18946506927769","0.284274843607129"
"No worries","2013","Saxony","Employed","300","0.336039686557229","0.303570667778966","0.368508705335492"
"No worries","2013","Saxony","Not Employed","171","0.323748071954229","0.283723537158019","0.363772606750438"
"No worries","2013","Schleswig-Holstein","Employed","158","0.449265158451502","0.397227568011219","0.501302748891785"
"No worries","2013","Schleswig-Holstein","Not Employed","86","0.359766097331697","0.298792886709601","0.420739307953793"
"No worries","2013","Thuringia","Employed","140","0.327601194498898","0.285169989346921","0.370032399650875"
"No worries","2013","Thuringia","Not Employed","100","0.279857501161208","0.231784262174291","0.327930740148126"
"Some worries","2013","Baden-Württemberg","Employed","521","0.371727752853373","0.345986766167029","0.397468739539717"
"Some worries","2013","Baden-Württemberg","Not Employed","344","0.443270097375429","0.408227528740455","0.478312666010404"
"Some worries","2013","Bavaria","Employed","702","0.386389976963291","0.364308973611357","0.408470980315224"
"Some worries","2013","Bavaria","Not Employed","499","0.471748292926477","0.441724783455941","0.501771802397013"
"Some worries","2013","Berlin","Employed","176","0.306285939655336","0.264920020364553","0.347651858946119"
"Some worries","2013","Berlin","Not Employed","119","0.429788960974277","0.372812623230483","0.486765298718071"
"Some worries","2013","Brandenburg","Employed","178","0.492846145313014","0.445032815123796","0.540659475502231"
"Some worries","2013","Brandenburg","Not Employed","163","0.438115218503781","0.387353903614866","0.488876533392696"
"Some worries","2013","Bremen","Employed","25","","",""
"Some worries","2013","Bremen","Not Employed","15","","",""
"Some worries","2013","Hamburg","Employed","66","0.320285369877059","0.25249870663979","0.388072033114329"
"Some worries","2013","Hamburg","Not Employed","60","0.467235913246843","0.381138755432934","0.553333071060753"
"Some worries","2013","Hesse","Employed","312","0.402302657795583","0.369002775109794","0.435602540481372"
"Some worries","2013","Hesse","Not Employed","218","0.486924184636952","0.44109823897298","0.532750130300924"
"Some worries","2013","Lower Saxony","Employed","430","0.381452705321574","0.352252341382884","0.410653069260263"
"Some worries","2013","Lower Saxony","Not Employed","321","0.477977646762629","0.441338333201303","0.514616960323955"
"Some worries","2013","Mecklenburg-Western Pomerania","Employed","115","0.430196099994358","0.369308735524313","0.491083464464403"
"Some worries","2013","Mecklenburg-Western Pomerania","Not Employed","99","0.498003226469628","0.42870858782869","0.567297865110567"
"Some worries","2013","North Rhine-Westphalia","Employed","848","0.389180255914713","0.369228399199499","0.409132112629927"
"Some worries","2013","North Rhine-Westphalia","Not Employed","574","0.409605734836405","0.383974031628832","0.435237438043977"
"Some worries","2013","Rhineland-Palatinate,Saarland","Employed","268","0.406788936684458","0.368849197165848","0.444728676203068"
"Some worries","2013","Rhineland-Palatinate,Saarland","Not Employed","193","0.441805233701056","0.395871343414233","0.487739123987879"
"Some worries","2013","Saxony-Anhalt","Employed","187","0.396842177739872","0.351739402240211","0.441944953239532"
"Some worries","2013","Saxony-Anhalt","Not Employed","145","0.401135850238758","0.346487287092519","0.455784413384997"
"Some worries","2013","Saxony","Employed","348","0.439600550618625","0.405482769235776","0.473718332001475"
"Some worries","2013","Saxony","Not Employed","225","0.417176666983865","0.374997605763628","0.459355728204102"
"Some worries","2013","Schleswig-Holstein","Employed","133","0.38468611005893","0.333788645934239","0.43558357418362"
"Some worries","2013","Schleswig-Holstein","Not Employed","104","0.470952656509718","0.407537143955212","0.534368169064225"
"Some worries","2013","Thuringia","Employed","223","0.477767973041602","0.432609481129714","0.522926464953489"
"Some worries","2013","Thuringia","Not Employed","156","0.423178324289641","0.370271927994824","0.476084720584459"
"Big worries","2014","Baden-Württemberg","Employed","476","0.209411634222568","0.192520116651954","0.226303151793182"
"Big worries","2014","Baden-Württemberg","Not Employed","232","0.268102701166372","0.240481326700809","0.295724075631936"
"Big worries","2014","Bavaria","Employed","703","0.221864402254798","0.207033216044841","0.236695588464756"
"Big worries","2014","Bavaria","Not Employed","337","0.27244366184366","0.248790418648601","0.296096905038718"
