"plj0046","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Big worries","2016","Single parent ","(2c_voc) vocational maturity certificate","82","0.381781836503338","0.316538404077151","0.447025268929525"
"Big worries","2016","Single parent ","(3a) lower tertiary education","34","0.35522829760312","0.266595217574195","0.443861377632045"
"Big worries","2016","Single parent ","(3b) higher tertiary education","52","0.221162571999629","0.163643440999775","0.278681702999483"
"Big worries","2016","Couple + C. LE 16 ","(0) in school","1","","",""
"Big worries","2016","Couple + C. LE 16 ","(1a) inadequately completed","90","0.63267417010674","0.555007797927459","0.71034054228602"
"Big worries","2016","Couple + C. LE 16 ","(1b) general elementary school","191","0.477990208439076","0.428604573629854","0.527375843248299"
"Big worries","2016","Couple + C. LE 16 ","(1c) basic vocational qualification","490","0.57463436333202","0.54191345944353","0.607355267220509"
"Big worries","2016","Couple + C. LE 16 ","(2b) intermediate general qualification","62","0.650892518843646","0.55452772825516","0.747257309432132"
"Big worries","2016","Couple + C. LE 16 ","(2a) intermediate vocational","696","0.520514872373306","0.493944212016521","0.547085532730091"
"Big worries","2016","Couple + C. LE 16 ","(2c_gen) general maturity certificate","73","0.260179914731568","0.203724702945503","0.316635126517633"
"Big worries","2016","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","319","0.403494282632055","0.369833127944473","0.437155437319637"
"Big worries","2016","Couple + C. LE 16 ","(3a) lower tertiary education","117","0.216259597713094","0.178514217526514","0.254004977899674"
"Big worries","2016","Couple + C. LE 16 ","(3b) higher tertiary education","329","0.223734731123661","0.201010530480215","0.246458931767107"
"Big worries","2016","Couple + C. GT 16 ","(0) in school","24","","",""
"Big worries","2016","Couple + C. GT 16 ","(1a) inadequately completed","26","","",""
"Big worries","2016","Couple + C. GT 16 ","(1b) general elementary school","108","0.550337464108152","0.480694387727501","0.619980540488803"
"Big worries","2016","Couple + C. GT 16 ","(1c) basic vocational qualification","306","0.595793110932189","0.553614136736691","0.637972085127687"
"Big worries","2016","Couple + C. GT 16 ","(2b) intermediate general qualification","49","0.419668047646927","0.331000273977364","0.508335821316489"
"Big worries","2016","Couple + C. GT 16 ","(2a) intermediate vocational","316","0.566311680761731","0.526491224623277","0.606132136900185"
"Big worries","2016","Couple + C. GT 16 ","(2c_gen) general maturity certificate","99","0.406850790669655","0.347926817862734","0.465774763476576"
"Big worries","2016","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","103","0.45764418504477","0.39448227348452","0.520806096605021"
"Big worries","2016","Couple + C. GT 16 ","(3a) lower tertiary education","42","0.326949460898749","0.253804620172209","0.400094301625289"
"Big worries","2016","Couple + C. GT 16 ","(3b) higher tertiary education","127","0.323960782880377","0.273621014364018","0.374300551396737"
"Big worries","2016","Couple + C. LE and GT 16","(0) in school","27","","",""
"Big worries","2016","Couple + C. LE and GT 16","(1a) inadequately completed","31","0.4327189760329","0.315815979299473","0.549621972766326"
"Big worries","2016","Couple + C. LE and GT 16","(1b) general elementary school","97","0.488357183076972","0.419594580989378","0.557119785164567"
"Big worries","2016","Couple + C. LE and GT 16","(1c) basic vocational qualification","149","0.525675935922337","0.467395852548651","0.583956019296023"
"Big worries","2016","Couple + C. LE and GT 16","(2b) intermediate general qualification","46","0.264023277410875","0.189107132886424","0.338939421935327"
"Big worries","2016","Couple + C. LE and GT 16","(2a) intermediate vocational","183","0.504146682235624","0.454268627538289","0.554024736932959"
"Big worries","2016","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","35","0.186001386105103","0.127850840947236","0.244151931262971"
"Big worries","2016","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","65","0.331297553745791","0.266708551185421","0.395886556306161"
"Big worries","2016","Couple + C. LE and GT 16","(3a) lower tertiary education","24","","",""
"Big worries","2016","Couple + C. LE and GT 16","(3b) higher tertiary education","50","0.203591245863837","0.151888013727995","0.255294477999679"
"Some worries","2016","1-pers.-HH","(0) in school","","","",""
"Some worries","2016","1-pers.-HH","(1a) inadequately completed","17","","",""
"Some worries","2016","1-pers.-HH","(1b) general elementary school","96","0.306440579941794","0.257934259798175","0.354946900085412"
"Some worries","2016","1-pers.-HH","(1c) basic vocational qualification","288","0.34415834704417","0.312875239949538","0.375441454138802"
"Some worries","2016","1-pers.-HH","(2b) intermediate general qualification","29","","",""
"Some worries","2016","1-pers.-HH","(2a) intermediate vocational","225","0.337437167932741","0.302258584344877","0.372615751520605"
"Some worries","2016","1-pers.-HH","(2c_gen) general maturity certificate","65","0.39422958970371","0.318744045582857","0.469715133824563"
"Some worries","2016","1-pers.-HH","(2c_voc) vocational maturity certificate","128","0.438039369547718","0.381896192911603","0.494182546183834"
"Some worries","2016","1-pers.-HH","(3a) lower tertiary education","132","0.487618533283346","0.4282166181213","0.547020448445392"
"Some worries","2016","1-pers.-HH","(3b) higher tertiary education","265","0.446020789993056","0.405877336810309","0.486164243175803"
"Some worries","2016","(Married) couple without C. ","(0) in school","","","",""
"Some worries","2016","(Married) couple without C. ","(1a) inadequately completed","27","","",""
"Some worries","2016","(Married) couple without C. ","(1b) general elementary school","169","0.360800492591515","0.317430493388559","0.404170491794472"
"Some worries","2016","(Married) couple without C. ","(1c) basic vocational qualification","670","0.326764842718159","0.306466231927855","0.347063453508463"
"Some worries","2016","(Married) couple without C. ","(2b) intermediate general qualification","46","0.347726875537453","0.258320453835905","0.437133297239001"
"Some worries","2016","(Married) couple without C. ","(2a) intermediate vocational","604","0.355923770926578","0.33309661154135","0.378750930311805"
"Some worries","2016","(Married) couple without C. ","(2c_gen) general maturity certificate","73","0.448374754823177","0.375721599352729","0.521027910293626"
"Some worries","2016","(Married) couple without C. ","(2c_voc) vocational maturity certificate","255","0.440314302261561","0.400854963608025","0.479773640915096"
"Some worries","2016","(Married) couple without C. ","(3a) lower tertiary education","308","0.437985547625476","0.401593824715329","0.474377270535623"
"Some worries","2016","(Married) couple without C. ","(3b) higher tertiary education","631","0.467680380280222","0.44102490851861","0.494335852041833"
"Some worries","2016","Single parent ","(0) in school","35","0.347166650886434","0.242845285337273","0.451488016435594"
"Some worries","2016","Single parent ","(1a) inadequately completed","18","","",""
"Some worries","2016","Single parent ","(1b) general elementary school","58","0.337581692297132","0.271879908735543","0.403283475858721"
"Some worries","2016","Single parent ","(1c) basic vocational qualification","102","0.290741086537327","0.241371212825618","0.340110960249036"
"Some worries","2016","Single parent ","(2b) intermediate general qualification","46","0.302559015289666","0.222350292677487","0.382767737901846"
"Some worries","2016","Single parent ","(2a) intermediate vocational","177","0.365529342456905","0.323443987729013","0.407614697184797"
"Some worries","2016","Single parent ","(2c_gen) general maturity certificate","84","0.482924563723007","0.409307573198717","0.556541554247298"
"Some worries","2016","Single parent ","(2c_voc) vocational maturity certificate","91","0.419135187051266","0.352871913856834","0.485398460245697"
"Some worries","2016","Single parent ","(3a) lower tertiary education","49","0.471434820686463","0.378986466761797","0.563883174611129"
"Some worries","2016","Single parent ","(3b) higher tertiary education","87","0.510090968501681","0.44080989105382","0.579372045949541"
"Some worries","2016","Couple + C. LE 16 ","(0) in school","","","",""
"Some worries","2016","Couple + C. LE 16 ","(1a) inadequately completed","40","0.276788980953406","0.204707425628775","0.348870536278037"
"Some worries","2016","Couple + C. LE 16 ","(1b) general elementary school","143","0.372291701954709","0.32449780653678","0.420085597372639"
"Some worries","2016","Couple + C. LE 16 ","(1c) basic vocational qualification","282","0.323501660722129","0.292540308574476","0.354463012869782"
"Some worries","2016","Couple + C. LE 16 ","(2b) intermediate general qualification","27","","",""
"Some worries","2016","Couple + C. LE 16 ","(2a) intermediate vocational","503","0.362734776606898","0.337163470389108","0.388306082824689"
"Some worries","2016","Couple + C. LE 16 ","(2c_gen) general maturity certificate","106","0.346722006732742","0.285480789154561","0.407963224310922"
"Some worries","2016","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","357","0.45718706612059","0.423006828854397","0.491367303386783"
"Some worries","2016","Couple + C. LE 16 ","(3a) lower tertiary education","240","0.555262485357849","0.509701716992093","0.600823253723606"
"Some worries","2016","Couple + C. LE 16 ","(3b) higher tertiary education","617","0.482326229856159","0.455079439224676","0.509573020487643"
"Some worries","2016","Couple + C. GT 16 ","(0) in school","48","0.557834571579071","0.460494156077423","0.655174987080718"
"Some worries","2016","Couple + C. GT 16 ","(1a) inadequately completed","10","","",""
"Some worries","2016","Couple + C. GT 16 ","(1b) general elementary school","57","0.320926353051497","0.255570997109166","0.386281708993827"
"Some worries","2016","Couple + C. GT 16 ","(1c) basic vocational qualification","169","0.351200937376953","0.310173030673438","0.392228844080468"
"Some worries","2016","Couple + C. GT 16 ","(2b) intermediate general qualification","44","0.359712961007279","0.273486609763303","0.445939312251255"
"Some worries","2016","Couple + C. GT 16 ","(2a) intermediate vocational","226","0.358855346347415","0.32031396010288","0.39739673259195"
"Some worries","2016","Couple + C. GT 16 ","(2c_gen) general maturity certificate","107","0.363619534114893","0.305919710775336","0.421319357454449"
"Some worries","2016","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","102","0.397353265485626","0.335313672835299","0.459392858135953"
"Some worries","2016","Couple + C. GT 16 ","(3a) lower tertiary education","80","0.44890470489577","0.371349673534623","0.526459736256917"
"Some worries","2016","Couple + C. GT 16 ","(3b) higher tertiary education","148","0.494861381496154","0.441080722828415","0.548642040163893"
"Some worries","2016","Couple + C. LE and GT 16","(0) in school","68","0.5277137529374","0.443499992090725","0.611927513784075"
"Some worries","2016","Couple + C. LE and GT 16","(1a) inadequately completed","27","","",""
"Some worries","2016","Couple + C. LE and GT 16","(1b) general elementary school","77","0.317967992754916","0.25390692799004","0.382029057519791"
