"plj0046","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Some worries","2011","Schleswig-Holstein","Single parent ","11","","","","2"
"Some worries","2011","Schleswig-Holstein","Couple + C. LE 16 ","51","0.562856508629016","0.466118251518863","0.659594765739169","2"
"Some worries","2011","Hamburg","Single parent ","3","","","","2"
"Some worries","2011","Hamburg","Couple + C. LE 16 ","17","","","","2"
"Some worries","2011","Hamburg","Couple + C. GT 16 ","15","","","","2"
"Some worries","2011","Hamburg","Couple + C. LE and GT 16","3","","","","2"
"Some worries","2011","Lower Saxony","1-pers.-HH","130","0.46370487588005","0.404441498976029","0.522968252784071","2"
"Some worries","2011","Lower Saxony","(Married) couple without C. ","365","0.488714319600911","0.45363427501981","0.523794364182012","2"
"Some worries","2011","Lower Saxony","Single parent ","43","0.482271831238669","0.379606398892773","0.584937263584565","2"
"Some worries","2011","Lower Saxony","Couple + C. LE 16 ","132","0.448336977724767","0.391777019048589","0.504896936400946","2"
"Some worries","2011","Lower Saxony","Couple + C. GT 16 ","137","0.473519499047661","0.415754173940781","0.531284824154542","2"
"Some worries","2011","Lower Saxony","Couple + C. LE and GT 16","68","0.569321702513305","0.482166641364119","0.656476763662492","2"
"Some worries","2011","Bremen","Single parent ","2","","","","2"
"Some worries","2011","Bremen","Couple + C. LE 16 ","6","","","","2"
"Some worries","2011","Bremen","Couple + C. GT 16 ","6","","","","2"
"Some worries","2011","Bremen","Couple + C. LE and GT 16","4","","","","2"
"Some worries","2011","North Rhine-Westphalia","1-pers.-HH","249","0.404043878126985","0.365877351669922","0.442210404584048","2"
"Some worries","2011","North Rhine-Westphalia","(Married) couple without C. ","663","0.433550384379653","0.40885570652047","0.458245062238835","2"
"Some worries","2011","North Rhine-Westphalia","Single parent ","79","0.321906593879667","0.260028670463805","0.383784517295529","2"
"Some worries","2011","North Rhine-Westphalia","Couple + C. LE 16 ","240","0.3556692526103","0.318464611244124","0.392873893976476","2"
"Some worries","2011","North Rhine-Westphalia","Couple + C. GT 16 ","285","0.426454512262715","0.390869556598932","0.462039467926498","2"
"Some worries","2011","North Rhine-Westphalia","Couple + C. LE and GT 16","103","0.421519494675731","0.359046019253795","0.483992970097667","2"
"Some worries","2011","Hesse","1-pers.-HH","88","0.373603101224824","0.310532944934262","0.436673257515387","2"
"Some worries","2011","Hesse","(Married) couple without C. ","242","0.471186403052731","0.428116794793547","0.514256011311915","2"
"Some worries","2011","Hesse","Single parent ","41","0.467183906104913","0.362345340908409","0.572022471301418","2"
"Some worries","2011","Hesse","Couple + C. LE 16 ","104","0.43639287245744","0.373119766710944","0.499665978203936","2"
"Some worries","2011","Hesse","Couple + C. GT 16 ","95","0.556584029488094","0.488075689849721","0.625092369126467","2"
"Some worries","2011","Hesse","Couple + C. LE and GT 16","37","0.357433806619391","0.264429136928086","0.450438476310696","2"
"Some worries","2011","Rhineland-Palatinate,Saarland","1-pers.-HH","115","0.502093664466791","0.436616437427666","0.567570891505917","2"
"Some worries","2011","Rhineland-Palatinate,Saarland","(Married) couple without C. ","188","0.423796988351372","0.377035735343507","0.470558241359237","2"
"Some worries","2011","Rhineland-Palatinate,Saarland","Single parent ","36","0.494341664629358","0.389283294749835","0.599400034508882","2"
"Some worries","2011","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","81","0.466821330188411","0.39531590110589","0.538326759270933","2"
"Some worries","2011","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","56","0.35627903203153","0.282305030374204","0.430253033688856","2"
"Some worries","2011","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","47","0.55203699973355","0.445692847419539","0.658381152047562","2"
"Some worries","2011","Baden-Württemberg","1-pers.-HH","170","0.424158673639398","0.375907135854937","0.472410211423859","2"
"Some worries","2011","Baden-Württemberg","(Married) couple without C. ","362","0.384750268414641","0.352803684806589","0.416696852022694","2"
"Some worries","2011","Baden-Württemberg","Single parent ","62","0.392650130713649","0.313164900895147","0.472135360532151","2"
"Some worries","2011","Baden-Württemberg","Couple + C. LE 16 ","165","0.436647025959604","0.387423656778927","0.48587039514028","2"
"Some worries","2011","Baden-Württemberg","Couple + C. GT 16 ","179","0.427212336248862","0.378975798411634","0.47544887408609","2"
"Some worries","2011","Baden-Württemberg","Couple + C. LE and GT 16","74","0.442565301411412","0.371185177313285","0.513945425509539","2"
"Some worries","2011","Bavaria","1-pers.-HH","202","0.393803771030837","0.350848501629123","0.436759040432551","2"
"Some worries","2011","Bavaria","(Married) couple without C. ","564","0.443988832361332","0.415842047323577","0.472135617399088","2"
"Some worries","2011","Bavaria","Single parent ","66","0.387212048181519","0.313553527896879","0.460870568466159","2"
"Some worries","2011","Bavaria","Couple + C. LE 16 ","205","0.386481287065037","0.343233712847953","0.429728861282121","2"
"Some worries","2011","Bavaria","Couple + C. GT 16 ","224","0.431350822555031","0.388112349794229","0.474589295315832","2"
"Some worries","2011","Bavaria","Couple + C. LE and GT 16","80","0.435996085490131","0.371344939780504","0.500647231199759","2"
"Some worries","2011","Berlin","1-pers.-HH","77","0.357326694739281","0.292358199271951","0.422295190206611","2"
"Some worries","2011","Berlin","(Married) couple without C. ","125","0.464217059399153","0.408520582880986","0.519913535917321","2"
"Some worries","2011","Berlin","Single parent ","21","","","","2"
"Some worries","2011","Berlin","Couple + C. LE 16 ","35","0.339897553825611","0.239787301500956","0.440007806150267","2"
"Some worries","2011","Berlin","Couple + C. GT 16 ","42","0.442506717324108","0.34658670365619","0.538426730992027","2"
"Some worries","2011","Berlin","Couple + C. LE and GT 16","5","","","","2"
"Some worries","2011","Brandenburg","1-pers.-HH","64","0.372495282965138","0.29638363452177","0.448606931408507","2"
"Some worries","2011","Brandenburg","(Married) couple without C. ","160","0.394687932504872","0.346363317144583","0.443012547865161","2"
"Some worries","2011","Brandenburg","Single parent ","27","","","","2"
"Some worries","2011","Brandenburg","Couple + C. LE 16 ","40","0.508781661453559","0.405498422995545","0.612064899911572","2"
"Some worries","2011","Brandenburg","Couple + C. GT 16 ","55","0.347786939274941","0.266229454600503","0.42934442394938","2"
"Some worries","2011","Brandenburg","Couple + C. LE and GT 16","22","","","","2"
"Some worries","2011","Mecklenburg-Western Pomerania","1-pers.-HH","40","0.372507885723529","0.276294810620557","0.468720960826501","2"
"Some worries","2011","Mecklenburg-Western Pomerania","(Married) couple without C. ","113","0.504841836337754","0.439657460379877","0.57002621229563","2"
"Some worries","2011","Mecklenburg-Western Pomerania","Single parent ","18","","","","2"
"Some worries","2011","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","25","","","","2"
"Some worries","2011","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","36","0.531411055977199","0.406185062709602","0.656637049244795","2"
"Some worries","2011","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","12","","","","2"
"Some worries","2011","Saxony","1-pers.-HH","91","0.373313388821125","0.311603597080347","0.435023180561903","2"
"Some worries","2011","Saxony","(Married) couple without C. ","246","0.363679807396431","0.324697494353268","0.402662120439594","2"
"Some worries","2011","Saxony","Single parent ","33","0.401462957045146","0.297861199789291","0.505064714301001","2"
"Some worries","2011","Saxony","Couple + C. LE 16 ","80","0.367254757401908","0.303263889036856","0.431245625766961","2"
"Some worries","2011","Saxony","Couple + C. GT 16 ","82","0.39269288379195","0.324325217445898","0.461060550138003","2"
"Some worries","2011","Saxony","Couple + C. LE and GT 16","31","0.520645152683203","0.388617098526175","0.652673206840231","2"
"Some worries","2011","Saxony-Anhalt","1-pers.-HH","54","0.314590477231809","0.240526424865363","0.388654529598255","2"
"Some worries","2011","Saxony-Anhalt","(Married) couple without C. ","171","0.513070911914789","0.460706572992174","0.565435250837403","2"
"Some worries","2011","Saxony-Anhalt","Single parent ","17","","","","2"
"Some worries","2011","Saxony-Anhalt","Couple + C. LE 16 ","65","0.38892649868588","0.306384271225771","0.471468726145989","2"
"Some worries","2011","Thuringia","1-pers.-HH","71","0.483916797751567","0.406239387205803","0.561594208297332","2"
"Some worries","2011","Thuringia","(Married) couple without C. ","160","0.407292772825565","0.356254431100737","0.458331114550393","2"
"Some worries","2011","Thuringia","Single parent ","16","","","","2"
"Some worries","2011","Thuringia","Couple + C. LE 16 ","54","0.466356479937282","0.377834156642854","0.55487880323171","2"
"Some worries","2011","Thuringia","Couple + C. GT 16 ","58","0.434698767664408","0.351077763712098","0.518319771616718","2"
"Some worries","2011","Thuringia","Couple + C. LE and GT 16","11","","","","2"
"Some worries","2011","Schleswig-Holstein","Couple + C. GT 16 ","29","","","","2"
"Some worries","2011","Schleswig-Holstein","Couple + C. LE and GT 16","19","","","","2"
"Some worries","2011","Hamburg","1-pers.-HH","32","0.415914595728137","0.305825834209372","0.526003357246902","2"
"Some worries","2011","Hamburg","(Married) couple without C. ","45","0.451390400463505","0.362354464442591","0.540426336484418","2"
"Some worries","2011","Bremen","1-pers.-HH","12","","","","2"
"Some worries","2011","Bremen","(Married) couple without C. ","19","","","","2"
"Big worries","2012","Schleswig-Holstein","1-pers.-HH","16","","","","1"
"Big worries","2012","Schleswig-Holstein","(Married) couple without C. ","57","0.171581550498584","0.128485784836749","0.21467731616042","1"
"Big worries","2012","Schleswig-Holstein","Single parent ","7","","","","1"
"Big worries","2012","Schleswig-Holstein","Couple + C. LE 16 ","16","","","","1"
"Big worries","2012","Schleswig-Holstein","Couple + C. GT 16 ","14","","","","1"
"Big worries","2012","Schleswig-Holstein","Couple + C. LE and GT 16","2","","","","1"
"Big worries","2012","Hamburg","1-pers.-HH","11","","","","1"
"Big worries","2012","Hamburg","(Married) couple without C. ","16","","","","1"
"Big worries","2012","Hamburg","Single parent ","2","","","","1"
"Big worries","2012","Hamburg","Couple + C. LE 16 ","2","","","","1"
"Big worries","2012","Hamburg","Couple + C. GT 16 ","1","","","","1"
"Big worries","2012","Hamburg","Couple + C. LE and GT 16","1","","","","1"
"Big worries","2012","Lower Saxony","1-pers.-HH","51","0.195386736509939","0.149752559224882","0.241020913794997","1"
"Big worries","2012","Lower Saxony","(Married) couple without C. ","135","0.206284826447944","0.177592392193348","0.234977260702539","1"
"Big worries","2012","Lower Saxony","Single parent ","19","","","","1"
"Big worries","2012","Lower Saxony","Couple + C. LE 16 ","47","0.222834209030224","0.174177503440914","0.271490914619535","1"
"Big worries","2012","Lower Saxony","Couple + C. GT 16 ","46","0.182816744289575","0.135744389557727","0.229889099021422","1"
"Big worries","2012","Lower Saxony","Couple + C. LE and GT 16","18","","","","1"
"Big worries","2012","Bremen","1-pers.-HH","7","","","","1"
"Big worries","2012","Bremen","(Married) couple without C. ","4","","","","1"
"Big worries","2012","Bremen","Single parent ","","","","","1"
"Big worries","2012","Bremen","Couple + C. LE 16 ","1","","","","1"
"Big worries","2012","Bremen","Couple + C. GT 16 ","3","","","","1"
"Big worries","2012","Bremen","Couple + C. LE and GT 16","1","","","","1"
"Big worries","2012","North Rhine-Westphalia","1-pers.-HH","152","0.224401818088961","0.19240380017673","0.256399836001193","1"
"Big worries","2012","North Rhine-Westphalia","(Married) couple without C. ","351","0.239571331427884","0.218329651713965","0.260813011141802","1"
"Big worries","2012","Hesse","Couple + C. LE 16 ","28","","","","1"
"Big worries","2012","Hesse","Couple + C. GT 16 ","29","","","","1"
"Big worries","2012","Hesse","Couple + C. LE and GT 16","13","","","","1"
"Big worries","2012","Rhineland-Palatinate,Saarland","1-pers.-HH","39","0.177153745959242","0.127918442470162","0.226389049448321","1"
"Big worries","2012","Rhineland-Palatinate,Saarland","(Married) couple without C. ","55","0.152202931885203","0.118289876412503","0.186115987357903","1"
"Big worries","2012","Rhineland-Palatinate,Saarland","Single parent ","15","","","","1"
"Big worries","2012","North Rhine-Westphalia","Single parent ","48","0.313140981949531","0.253334830270245","0.372947133628818","1"
"Big worries","2012","North Rhine-Westphalia","Couple + C. LE 16 ","118","0.186808810405362","0.15632541924632","0.217292201564405","1"
"Big worries","2012","North Rhine-Westphalia","Couple + C. GT 16 ","168","0.189864617972896","0.160233954311712","0.21949528163408","1"
"Big worries","2012","North Rhine-Westphalia","Couple + C. LE and GT 16","41","0.214711968408669","0.160938667366511","0.268485269450827","1"
"Big worries","2012","Hesse","1-pers.-HH","37","0.17377268827037","0.12593390745111","0.22161146908963","1"
"Big worries","2012","Hesse","(Married) couple without C. ","91","0.144240202566191","0.114524907300384","0.173955497831998","1"
"Big worries","2012","Hesse","Single parent ","14","","","","1"
"Big worries","2012","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","26","","","","1"
"Big worries","2012","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","24","","","","1"
"Big worries","2012","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","16","","","","1"
"Big worries","2012","Baden-Württemberg","1-pers.-HH","65","0.166693521768502","0.1300777413426","0.203309302194403","1"
"Big worries","2012","Baden-Württemberg","(Married) couple without C. ","132","0.145024130400111","0.121785482153983","0.168262778646238","1"
"Big worries","2012","Baden-Württemberg","Single parent ","27","","","","1"
"Big worries","2012","Baden-Württemberg","Couple + C. LE 16 ","41","0.127386947984876","0.0939089929428749","0.160864903026878","1"
