"plj0046","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"No worries","2012","Single parent ","inadequately","15","","","","3"
"No worries","2012","Single parent ","general elemantary","82","0.341107499210566","0.278030483172538","0.404184515248595","3"
"No worries","2012","Single parent ","middle vocational","198","0.398936058684324","0.357786931772803","0.440085185595845","3"
"No worries","2012","Single parent ","vocational + Abi","37","0.613171836471094","0.499887710260264","0.726455962681923","3"
"No worries","2012","Single parent ","higher vocational","22","","","","3"
"No worries","2012","Single parent ","higher education","117","0.571182409357389","0.499866580346859","0.642498238367918","3"
"No worries","2012","Couple + C. LE 16 ","in school","","","","","3"
"No worries","2012","Couple + C. LE 16 ","inadequately","9","","","","3"
"No worries","2012","Couple + C. LE 16 ","general elemantary","64","0.367378839486622","0.298096818917773","0.436660860055471","3"
"No worries","2012","Couple + C. LE 16 ","middle vocational","475","0.319444192229587","0.295461708778658","0.343426675680517","3"
"No worries","2012","Couple + C. LE 16 ","vocational + Abi","139","0.513870470140339","0.454582087968411","0.573158852312268","3"
"No worries","2012","Couple + C. LE 16 ","higher vocational","119","0.440080361832792","0.380538651610273","0.49962207205531","3"
"No worries","2012","Couple + C. LE 16 ","higher education","550","0.686073350969417","0.654443677856726","0.717703024082107","3"
"No worries","2012","1-pers.-HH","in school","2","","","","3"
"No worries","2012","1-pers.-HH","inadequately","21","","","","3"
"No worries","2012","1-pers.-HH","general elemantary","155","0.300981789756805","0.259601698245373","0.342361881268238","3"
"No worries","2012","1-pers.-HH","middle vocational","644","0.331649267563083","0.310270463893551","0.353028071232616","3"
"No worries","2012","1-pers.-HH","vocational + Abi","107","0.480822884379253","0.413566967774014","0.548078800984492","3"
"No worries","2012","1-pers.-HH","higher vocational","94","0.46632791764167","0.399799963892583","0.532855871390757","3"
"No worries","2012","1-pers.-HH","higher education","477","0.624487438930534","0.591179775730034","0.657795102131034","3"
"No worries","2012","(Married) couple without C. ","in school","1","","","","3"
"No worries","2012","(Married) couple without C. ","inadequately","22","","","","3"
"No worries","2012","(Married) couple without C. ","general elemantary","182","0.25542254276887","0.222977159440866","0.287867926096873","3"
"No worries","2012","(Married) couple without C. ","middle vocational","1211","0.292493092783702","0.278750085472012","0.306236100095391","3"
"No worries","2012","(Married) couple without C. ","vocational + Abi","204","0.504819912247575","0.455451426694799","0.554188397800351","3"
"No worries","2012","(Married) couple without C. ","higher vocational","252","0.428900619800423","0.390705980323126","0.46709525927772","3"
"No worries","2012","(Married) couple without C. ","higher education","1183","0.598637088402197","0.577526104683737","0.619748072120657","3"
"Some worries","2012","Couple + C. LE and GT 16","higher vocational","21","","","","2"
"Some worries","2012","Couple + C. LE and GT 16","higher education","42","0.271543130973029","0.203055535982318","0.340030725963741","2"
"Some worries","2012","Couple + C. GT 16 ","in school","35","0.32712514672791","0.245205714662889","0.409044578792932","2"
"Some worries","2012","Couple + C. GT 16 ","inadequately","11","","","","2"
"Some worries","2012","Couple + C. GT 16 ","general elemantary","138","0.45844555828397","0.400495501378511","0.516395615189429","2"
"Some worries","2012","Couple + C. GT 16 ","middle vocational","672","0.455367474667083","0.430356481945179","0.480378467388988","2"
"Some worries","2012","Couple + C. GT 16 ","vocational + Abi","75","0.464871624599649","0.388067225999039","0.541676023200259","2"
"Some worries","2012","Couple + C. GT 16 ","higher vocational","85","0.470947797498265","0.401067345760342","0.540828249236187","2"
"Some worries","2012","Couple + C. GT 16 ","higher education","191","0.364186426642469","0.323860792736847","0.404512060548091","2"
"Some worries","2012","Couple + C. LE and GT 16","in school","28","","","","2"
"Some worries","2012","Couple + C. LE and GT 16","inadequately","4","","","","2"
"Some worries","2012","Couple + C. LE and GT 16","general elemantary","64","0.341273419872417","0.271025593150097","0.411521246594737","2"
"Some worries","2012","Couple + C. LE and GT 16","middle vocational","185","0.406129564996453","0.361682833945015","0.45057629604789","2"
"Some worries","2012","Couple + C. LE and GT 16","vocational + Abi","30","0.25895187844338","0.162354067748679","0.35554968913808","2"
"Some worries","2012","Single parent ","in school","19","","","","2"
"Some worries","2012","Single parent ","inadequately","7","","","","2"
"Some worries","2012","Single parent ","general elemantary","84","0.411182709993431","0.345715184889046","0.476650235097816","2"
"Some worries","2012","Single parent ","middle vocational","219","0.361961523848307","0.321578086748407","0.402344960948207","2"
"Some worries","2012","Single parent ","vocational + Abi","23","","","","2"
"Some worries","2012","Single parent ","higher vocational","12","","","","2"
"Some worries","2012","Single parent ","higher education","50","0.270351301450211","0.206350801701356","0.334351801199067","2"
"Some worries","2012","Couple + C. LE 16 ","in school","","","","","2"
"Some worries","2012","Couple + C. LE 16 ","inadequately","19","","","","2"
"Some worries","2012","Couple + C. LE 16 ","general elemantary","74","0.348101972484107","0.279642319329969","0.416561625638245","2"
"Some worries","2012","Couple + C. LE 16 ","middle vocational","630","0.451547788711569","0.425950967283673","0.477144610139465","2"
"Some worries","2012","Couple + C. LE 16 ","vocational + Abi","103","0.382429594854154","0.324781394772058","0.440077794936249","2"
"Some worries","2012","Couple + C. LE 16 ","higher vocational","113","0.387011494794028","0.328588938211282","0.445434051376773","2"
"Some worries","2012","Couple + C. LE 16 ","higher education","231","0.255820572055288","0.226083247058808","0.285557897051767","2"
"Some worries","2012","(Married) couple without C. ","general elemantary","348","0.502756876443481","0.465557834191201","0.53995591869576","2"
"Some worries","2012","(Married) couple without C. ","middle vocational","2022","0.471979217782063","0.456897681810113","0.487060753754014","2"
"Some worries","2012","(Married) couple without C. ","vocational + Abi","139","0.365988818288552","0.318424382740862","0.413553253836242","2"
"Some worries","2012","(Married) couple without C. ","higher vocational","268","0.371412957652712","0.334124066302929","0.408701849002495","2"
"Some worries","2012","(Married) couple without C. ","higher education","685","0.308154383248699","0.288268411721248","0.32804035477615","2"
"Some worries","2012","1-pers.-HH","in school","","","","","2"
"Some worries","2012","1-pers.-HH","inadequately","17","","","","2"
"Some worries","2012","1-pers.-HH","general elemantary","212","0.481384023451436","0.436307971191744","0.526460075711129","2"
"Some worries","2012","1-pers.-HH","middle vocational","778","0.431705383219587","0.409213689195546","0.454197077243628","2"
"Some worries","2012","1-pers.-HH","vocational + Abi","75","0.368287656956936","0.303359447882867","0.433215866031005","2"
"Some worries","2012","1-pers.-HH","higher vocational","88","0.357270672438724","0.293365802147452","0.421175542729996","2"
"Some worries","2012","1-pers.-HH","higher education","246","0.275463239558112","0.244735393798273","0.30619108531795","2"
"Some worries","2012","(Married) couple without C. ","in school","2","","","","2"
"Some worries","2012","(Married) couple without C. ","inadequately","22","","","","2"
"Big worries","2013","Couple + C. GT 16 ","in school","17","","","","1"
"Big worries","2013","Couple + C. GT 16 ","inadequately","7","","","","1"
"Big worries","2013","Couple + C. GT 16 ","general elemantary","70","0.292944554938944","0.236302147818527","0.349586962059361","1"
"Big worries","2013","Couple + C. GT 16 ","middle vocational","314","0.226125392890858","0.20378585122097","0.248464934560745","1"
"Big worries","2013","Couple + C. GT 16 ","vocational + Abi","25","","","","1"
"Big worries","2013","Couple + C. GT 16 ","higher vocational","43","0.283614549462155","0.215454314030947","0.351774784893364","1"
"Big worries","2013","Couple + C. GT 16 ","higher education","67","0.156480710740323","0.124442922188747","0.1885184992919","1"
"Big worries","2013","Couple + C. LE and GT 16","in school","7","","","","1"
"Big worries","2013","Couple + C. LE and GT 16","inadequately","4","","","","1"
"Big worries","2013","Couple + C. LE and GT 16","general elemantary","24","","","","1"
"Big worries","2013","Couple + C. LE and GT 16","middle vocational","96","0.258880821292169","0.215296910886081","0.302464731698257","1"
"Big worries","2013","Couple + C. LE and GT 16","vocational + Abi","11","","","","1"
"Big worries","2013","Couple + C. LE and GT 16","higher vocational","9","","","","1"
"Big worries","2013","Couple + C. LE and GT 16","higher education","15","","","","1"
"Big worries","2013","Single parent ","in school","5","","","","1"
"Big worries","2013","Single parent ","inadequately","5","","","","1"
"Big worries","2013","Single parent ","general elemantary","45","0.259642380190978","0.195051675320162","0.324233085061794","1"
"Big worries","2013","Single parent ","middle vocational","129","0.199887220277904","0.166312070575585","0.233462369980224","1"
"Big worries","2013","Single parent ","vocational + Abi","8","","","","1"
"Big worries","2013","Single parent ","higher vocational","5","","","","1"
"Big worries","2013","Single parent ","higher education","19","","","","1"
"Big worries","2013","Couple + C. LE 16 ","in school","1","","","","1"
"Big worries","2013","Couple + C. LE 16 ","inadequately","11","","","","1"
"Big worries","2013","Couple + C. LE 16 ","general elemantary","50","0.244176114001505","0.181065851720935","0.307286376282075","1"
"Big worries","2013","Couple + C. LE 16 ","middle vocational","344","0.239800747749078","0.216374014126408","0.263227481371748","1"
"Big worries","2013","Couple + C. LE 16 ","vocational + Abi","33","0.141925985939714","0.0991774305315782","0.18467454134785","1"
"Big worries","2013","Couple + C. LE 16 ","higher vocational","40","0.172130286129625","0.123866231629088","0.220394340630162","1"
"Big worries","2013","Couple + C. LE 16 ","higher education","50","0.0566973736531602","0.0403521106167264","0.0730426366895941","1"
"Big worries","2013","(Married) couple without C. ","middle vocational","1055","0.271590221974552","0.257657782779046","0.285522661170057","1"
"Big worries","2013","(Married) couple without C. ","vocational + Abi","51","0.16895031695666","0.12952489472539","0.208375739187929","1"
"Big worries","2013","1-pers.-HH","general elemantary","115","0.280234987513444","0.237884076030985","0.322585898995904","1"
"Big worries","2013","1-pers.-HH","middle vocational","486","0.281961907640238","0.260814006949235","0.30310980833124","1"
"Big worries","2013","1-pers.-HH","vocational + Abi","33","0.177687989188832","0.125361871499203","0.230014106878461","1"
"Big worries","2013","1-pers.-HH","higher vocational","34","0.149185153142329","0.09993241331147","0.198437892973187","1"
"Big worries","2013","1-pers.-HH","higher education","90","0.118068415679538","0.0955665327294168","0.14057029862966","1"
"Big worries","2013","(Married) couple without C. ","in school","1","","","","1"
"Big worries","2013","(Married) couple without C. ","inadequately","19","","","","1"
