"hgowner","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"5","1984","Hesse","Couple + C. LE and GT 16","","","",""
"5","1984","Rhineland-Palatinate,Saarland","1-pers.-HH","","","",""
"5","1984","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","",""
"5","1984","Rhineland-Palatinate,Saarland","Single parent ","","","",""
"5","1984","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","",""
"5","1984","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","",""
"5","1984","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","",""
"5","1984","Baden-Württemberg","1-pers.-HH","","","",""
"5","1984","Baden-Württemberg","(Married) couple without C. ","","","",""
"5","1984","Baden-Württemberg","Single parent ","","","",""
"5","1984","Baden-Württemberg","Couple + C. LE 16 ","","","",""
"5","1984","Baden-Württemberg","Couple + C. GT 16 ","","","",""
"5","1984","Baden-Württemberg","Couple + C. LE and GT 16","","","",""
"5","1984","Bavaria","1-pers.-HH","","","",""
"5","1984","Bavaria","(Married) couple without C. ","","","",""
"5","1984","Bavaria","Single parent ","","","",""
"5","1984","Bavaria","Couple + C. LE 16 ","","","",""
"5","1984","Bavaria","Couple + C. GT 16 ","","","",""
"5","1984","Bavaria","Couple + C. LE and GT 16","","","",""
"5","1984","Berlin","1-pers.-HH","","","",""
"5","1984","Berlin","(Married) couple without C. ","","","",""
"5","1984","Berlin","Single parent ","","","",""
"5","1984","Berlin","Couple + C. LE 16 ","","","",""
"5","1984","Berlin","Couple + C. GT 16 ","","","",""
"5","1984","Berlin","Couple + C. LE and GT 16","","","",""
"5","1984","Brandenburg","1-pers.-HH","","","",""
"5","1984","Brandenburg","(Married) couple without C. ","","","",""
"5","1984","Brandenburg","Single parent ","","","",""
"5","1984","Brandenburg","Couple + C. LE 16 ","","","",""
"5","1984","Brandenburg","Couple + C. GT 16 ","","","",""
"5","1984","Brandenburg","Couple + C. LE and GT 16","","","",""
"5","1984","Mecklenburg-Western Pomerania","1-pers.-HH","","","",""
"5","1984","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","",""
"5","1984","Mecklenburg-Western Pomerania","Single parent ","","","",""
"5","1984","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","",""
"5","1984","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","",""
"5","1984","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"5","1984","Saxony","1-pers.-HH","","","",""
"5","1984","Saxony","(Married) couple without C. ","","","",""
"5","1984","Saxony","Single parent ","","","",""
"5","1984","Saxony","Couple + C. LE 16 ","","","",""
"5","1984","Saxony","Couple + C. GT 16 ","","","",""
"5","1984","Saxony","Couple + C. LE and GT 16","","","",""
"5","1984","Saxony-Anhalt","1-pers.-HH","","","",""
"5","1984","Saxony-Anhalt","(Married) couple without C. ","","","",""
"5","1984","Saxony-Anhalt","Single parent ","","","",""
"5","1984","Saxony-Anhalt","Couple + C. LE 16 ","","","",""
"5","1984","Saxony-Anhalt","Couple + C. GT 16 ","","","",""
"5","1984","Saxony-Anhalt","Couple + C. LE and GT 16","","","",""
"5","1984","Thuringia","1-pers.-HH","","","",""
"5","1984","Thuringia","(Married) couple without C. ","","","",""
"5","1984","Thuringia","Single parent ","","","",""
"5","1984","Thuringia","Couple + C. LE 16 ","","","",""
"5","1984","Thuringia","Couple + C. GT 16 ","","","",""
"5","1984","Thuringia","Couple + C. LE and GT 16","","","",""
"1","1985","Schleswig-Holstein","1-pers.-HH","13","","",""
"1","1985","Schleswig-Holstein","(Married) couple without C. ","40","0.489408337588205","0.381865476555928","0.596951198620482"
"1","1985","Schleswig-Holstein","Single parent ","14","","",""
"1","1985","Schleswig-Holstein","Couple + C. LE 16 ","50","0.553759869374244","0.453268395482189","0.654251343266298"
"1","1985","Schleswig-Holstein","Couple + C. GT 16 ","34","0.632797532785134","0.505402665662899","0.76019239990737"
"1","1985","Schleswig-Holstein","Couple + C. LE and GT 16","29","","",""
"1","1985","Hamburg","1-pers.-HH","3","","",""
"1","1985","Hamburg","(Married) couple without C. ","12","","",""
"1","1985","Hamburg","Single parent ","1","","",""
"1","1985","Hamburg","Couple + C. LE 16 ","8","","",""
"1","1985","Hamburg","Couple + C. GT 16 ","19","","",""
"1","1985","Hamburg","Couple + C. LE and GT 16","","","",""
"1","1985","Lower Saxony","1-pers.-HH","17","","",""
"1","1985","Lower Saxony","(Married) couple without C. ","116","0.471316065336392","0.411101673263073","0.531530457409711"
"1","1985","Lower Saxony","Single parent ","29","","",""
"1","1985","Lower Saxony","Couple + C. LE 16 ","110","0.527487097944883","0.464586733099137","0.590387462790629"
"1","1985","Lower Saxony","Couple + C. GT 16 ","148","0.728126235363074","0.667949941918263","0.788302528807886"
"1","1985","Lower Saxony","Couple + C. LE and GT 16","79","0.806179111932598","0.736604096920982","0.875754126944215"
"1","1985","Bremen","1-pers.-HH","3","","",""
"1","1985","Bremen","(Married) couple without C. ","12","","",""
"1","1985","Bremen","Single parent ","","","",""
"1","1985","Bremen","Couple + C. LE 16 ","5","","",""
"1","1985","Bremen","Couple + C. GT 16 ","6","","",""
"1","1985","Bremen","Couple + C. LE and GT 16","3","","",""
"1","1985","North Rhine-Westphalia","1-pers.-HH","47","0.164714558008042","0.12487546679317","0.204553649222914"
"1","1985","North Rhine-Westphalia","(Married) couple without C. ","176","0.315700417674931","0.279232034284313","0.352168801065549"
"1","1985","North Rhine-Westphalia","Single parent ","32","0.300042114326266","0.223021726569262","0.37706250208327"
"1","1985","North Rhine-Westphalia","Couple + C. LE 16 ","233","0.390919335278434","0.355950732932436","0.425887937624432"
"1","1985","North Rhine-Westphalia","Couple + C. GT 16 ","257","0.577267037401507","0.535755379607094","0.61877869519592"
"1","1985","North Rhine-Westphalia","Couple + C. LE and GT 16","181","0.666609695924171","0.621577892607343","0.711641499240999"
"1","1985","Hesse","1-pers.-HH","21","","",""
"1","1985","Hesse","(Married) couple without C. ","107","0.480573458864806","0.421630014615665","0.539516903113946"
"1","1985","Hesse","Single parent ","13","","",""
"1","1985","Hesse","Couple + C. LE 16 ","58","0.348377878714618","0.291546341430261","0.405209415998976"
"1","1985","Hesse","Couple + C. GT 16 ","100","0.595305668194618","0.52844103169449","0.662170304694747"
"1","1985","Hesse","Couple + C. LE and GT 16","47","0.574800124425303","0.493487325599562","0.656112923251045"
"1","1985","Rhineland-Palatinate,Saarland","1-pers.-HH","22","","",""
"1","1985","Rhineland-Palatinate,Saarland","(Married) couple without C. ","98","0.601013821101507","0.529075674363525","0.672951967839489"
"1","1985","Rhineland-Palatinate,Saarland","Single parent ","18","","",""
"1","1985","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","66","0.526352200657207","0.446180528797383","0.606523872517032"
"1","1985","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","127","0.823244091110869","0.765389059252679","0.881099122969059"
"1","1985","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","58","0.768414016148271","0.684464925043107","0.852363107253435"
"1","1985","Baden-Württemberg","1-pers.-HH","44","0.285901929312876","0.221484311290545","0.350319547335206"
"1","1985","Baden-Württemberg","(Married) couple without C. ","159","0.552289268408714","0.500635127071188","0.603943409746241"
"1","1985","Baden-Württemberg","Single parent ","35","0.492146137518972","0.393165220379048","0.591127054658896"
"1","1985","Baden-Württemberg","Couple + C. LE 16 ","171","0.434335773875251","0.393023634768731","0.475647912981772"
"1","1985","Baden-Württemberg","Couple + C. GT 16 ","228","0.716359393969588","0.673301109207118","0.759417678732059"
"1","1985","Baden-Württemberg","Couple + C. LE and GT 16","143","0.704936231702548","0.655044516636033","0.754827946769064"
"1","1985","Bavaria","1-pers.-HH","41","0.241988636498902","0.179246844314417","0.304730428683388"
"1","1985","Bavaria","(Married) couple without C. ","184","0.459474619360383","0.412856511767688","0.506092726953078"
"1","1985","Bavaria","Single parent ","45","0.520519089441877","0.417306938772556","0.623731240111197"
"1","1985","Bavaria","Couple + C. LE 16 ","199","0.520011464063291","0.474987947549084","0.565034980577499"
"1","1985","Bavaria","Couple + C. GT 16 ","193","0.64759564950805","0.596439449182507","0.698751849833593"
"1","1985","Bavaria","Couple + C. LE and GT 16","159","0.78573569216631","0.737761453878651","0.833709930453969"
"1","1985","Berlin","1-pers.-HH","6","","",""
"1","1985","Berlin","(Married) couple without C. ","7","","",""
"1","1985","Berlin","Single parent ","","","",""
"1","1985","Berlin","Couple + C. LE 16 ","10","","",""
"1","1985","Berlin","Couple + C. GT 16 ","2","","",""
"1","1985","Berlin","Couple + C. LE and GT 16","3","","",""
"1","1985","Brandenburg","1-pers.-HH","","","",""
"1","1985","Brandenburg","(Married) couple without C. ","","","",""
"1","1985","Brandenburg","Single parent ","","","",""
"1","1985","Brandenburg","Couple + C. LE 16 ","","","",""
"1","1985","Brandenburg","Couple + C. GT 16 ","","","",""
"1","1985","Brandenburg","Couple + C. LE and GT 16","","","",""
"1","1985","Mecklenburg-Western Pomerania","1-pers.-HH","","","",""
"1","1985","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","",""
"1","1985","Mecklenburg-Western Pomerania","Single parent ","","","",""
"1","1985","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","",""
"1","1985","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","",""
"1","1985","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"1","1985","Saxony","1-pers.-HH","","","",""
"1","1985","Saxony","(Married) couple without C. ","","","",""
"1","1985","Saxony","Single parent ","","","",""
"1","1985","Saxony","Couple + C. LE 16 ","","","",""
"1","1985","Saxony","Couple + C. GT 16 ","","","",""
"1","1985","Saxony","Couple + C. LE and GT 16","","","",""
"1","1985","Saxony-Anhalt","1-pers.-HH","","","",""
"1","1985","Saxony-Anhalt","(Married) couple without C. ","","","",""
"1","1985","Saxony-Anhalt","Single parent ","","","",""
"1","1985","Saxony-Anhalt","Couple + C. LE 16 ","","","",""
"1","1985","Saxony-Anhalt","Couple + C. GT 16 ","","","",""
"1","1985","Saxony-Anhalt","Couple + C. LE and GT 16","","","",""
"1","1985","Thuringia","1-pers.-HH","","","",""
"1","1985","Thuringia","(Married) couple without C. ","","","",""
"1","1985","Thuringia","Single parent ","","","",""
"1","1985","Thuringia","Couple + C. LE 16 ","","","",""
"1","1985","Thuringia","Couple + C. GT 16 ","","","",""
"1","1985","Thuringia","Couple + C. LE and GT 16","","","",""
"2","1985","Schleswig-Holstein","1-pers.-HH","32","0.704853088579645","0.571589881976728","0.838116295182563"
"2","1985","Schleswig-Holstein","(Married) couple without C. ","41","0.483181265933064","0.375675139885972","0.590687391980157"
"2","1985","Schleswig-Holstein","Single parent ","10","","",""
"2","1985","Schleswig-Holstein","Couple + C. LE 16 ","40","0.404167916165349","0.304964409415845","0.503371422914852"
"2","1985","Schleswig-Holstein","Couple + C. GT 16 ","19","","",""
"2","1985","Schleswig-Holstein","Couple + C. LE and GT 16","6","","",""
"2","1985","Hamburg","1-pers.-HH","51","0.90162034770135","0.824972742880829","0.978267952521871"
"2","1985","Hamburg","(Married) couple without C. ","77","0.824763064669246","0.746653391361921","0.902872737976572"
"2","1985","Hamburg","Single parent ","12","","",""
"2","1985","Hamburg","Couple + C. LE 16 ","48","0.858333171217284","0.767002613020481","0.949663729414086"
"2","1985","Hamburg","Couple + C. GT 16 ","13","","",""
"2","1985","Hamburg","Couple + C. LE and GT 16","23","","",""
"2","1985","Lower Saxony","1-pers.-HH","86","0.794084331859627","0.716739472930108","0.871429190789146"
"2","1985","Lower Saxony","(Married) couple without C. ","140","0.505504740503963","0.445194673607118","0.565814807400809"
"2","1985","Lower Saxony","Single parent ","30","0.479723783456247","0.352245943203168","0.607201623709327"
"2","1985","Lower Saxony","Couple + C. LE 16 ","130","0.47022117237126","0.407337369591493","0.533104975151028"
"2","1985","Lower Saxony","Couple + C. GT 16 ","62","0.271873764636926","0.211697471192114","0.332050058081738"
"2","1985","Lower Saxony","Couple + C. LE and GT 16","45","0.193820888067402","0.124245873055785","0.263395903079018"
"2","1985","Bremen","1-pers.-HH","19","","",""
"2","1985","Bremen","(Married) couple without C. ","28","","",""
"2","1985","Bremen","Single parent ","4","","",""
"2","1985","Bremen","Couple + C. LE 16 ","16","","",""
"2","1985","Bremen","Couple + C. GT 16 ","5","","",""
"2","1985","Bremen","Couple + C. LE and GT 16","8","","",""
"2","1985","North Rhine-Westphalia","1-pers.-HH","267","0.80196114520525","0.759157787250469","0.844764503160031"
"2","1985","North Rhine-Westphalia","(Married) couple without C. ","442","0.673264659232379","0.636464748840511","0.710064569624247"
"2","1985","North Rhine-Westphalia","Single parent ","96","0.658036046379585","0.578311208681846","0.737760884077324"
"2","1985","North Rhine-Westphalia","Couple + C. LE 16 ","501","0.590228045167074","0.554984602187381","0.625471488146767"
"2","1985","North Rhine-Westphalia","Couple + C. GT 16 ","284","0.416484229719668","0.375058113349052","0.457910346090285"
"2","1985","North Rhine-Westphalia","Couple + C. LE and GT 16","240","0.333390304075829","0.288358500759001","0.378422107392657"
"2","1985","Hesse","1-pers.-HH","76","0.705054223825756","0.617830265533614","0.792278182117898"
"2","1985","Hesse","(Married) couple without C. ","167","0.513252250210542","0.454284988967991","0.572219511453093"
"2","1985","Hesse","Single parent ","35","0.586839603406472","0.44754107686542","0.726138129947524"
"2","1985","Hesse","Couple + C. LE 16 ","208","0.627371867858715","0.569699663827562","0.685044071889868"
"2","1985","Hesse","Couple + C. GT 16 ","103","0.402182618920124","0.335385330036053","0.468979907804196"
"2","1985","Hesse","Couple + C. LE and GT 16","95","0.425199875574697","0.343887076748955","0.506512674400438"
"2","1985","Rhineland-Palatinate,Saarland","1-pers.-HH","42","0.572154219517474","0.456249999104866","0.688058439930081"
"2","1985","Rhineland-Palatinate,Saarland","(Married) couple without C. ","80","0.398986178898493","0.327048032160511","0.470924325636475"
"2","1985","Rhineland-Palatinate,Saarland","Single parent ","28","","",""
"2","1985","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","83","0.473647799342793","0.393476127482968","0.553819471202617"
"2","1985","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","40","0.176755908889131","0.118900877030941","0.234610940747321"
"2","1985","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","39","0.231585983851729","0.147636892746565","0.315535074956893"
"2","1985","Baden-Württemberg","1-pers.-HH","135","0.688842966390256","0.622839443799887","0.754846488980626"
"2","1985","Baden-Württemberg","(Married) couple without C. ","189","0.435948056175321","0.384437052159735","0.487459060190907"
"2","1985","Baden-Württemberg","Single parent ","63","0.507853862481028","0.408872945341104","0.606834779620952"
"2","1985","Baden-Württemberg","Couple + C. LE 16 ","374","0.553604324789877","0.51217143243491","0.595037217144844"
"2","1985","Baden-Württemberg","Couple + C. GT 16 ","193","0.283640606030412","0.240582321267942","0.326698890792882"
"2","1985","Baden-Württemberg","Couple + C. LE and GT 16","178","0.295063768297452","0.245172053230937","0.344955483363967"
"2","1985","Bavaria","1-pers.-HH","124","0.704302314391676","0.637448668608148","0.771155960175205"
"2","1985","Bavaria","(Married) couple without C. ","251","0.536542408756907","0.489895501127668","0.583189316386146"
"2","1985","Bavaria","Single parent ","45","0.479480910558123","0.376268759888803","0.582693061227444"
"2","1985","Bavaria","Couple + C. LE 16 ","270","0.472828998320232","0.427835959230148","0.517822037410316"
"2","1985","Bavaria","Couple + C. GT 16 ","142","0.35240435049195","0.301248150166407","0.403560550817493"
"2","1985","Bavaria","Couple + C. LE and GT 16","122","0.21426430783369","0.166290069546031","0.262238546121349"
"2","1985","Berlin","1-pers.-HH","66","0.899651555204093","0.831193474074474","0.968109636333712"
"2","1985","Berlin","(Married) couple without C. ","77","0.910461504537374","0.849403284693524","0.971519724381223"
"2","1985","Berlin","Single parent ","28","","",""
"2","1985","Berlin","Couple + C. LE 16 ","66","0.83243611905197","0.748469443635874","0.916402794468066"
