"hgowner","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence"
"2","2003","Brandenburg","East Germany","488","0.562504595024357","0.530942576525498","0.594066613523216"
"2","2003","Mecklenburg-Western Pomerania","West Germany","","","",""
"2","2003","Mecklenburg-Western Pomerania","East Germany","265","0.516817153123742","0.474193041191727","0.559441265055757"
"2","2003","Saxony","West Germany","","","",""
"2","2003","Saxony","East Germany","867","0.590703185928719","0.566774078207206","0.614632293650233"
"2","2003","Saxony-Anhalt","West Germany","","","",""
"2","2003","Saxony-Anhalt","East Germany","423","0.516301833683325","0.484321298586381","0.54828236878027"
"2","2003","Thuringia","West Germany","","","",""
"2","2003","Thuringia","East Germany","377","0.506128337620199","0.474468934907809","0.53778774033259"
"3","2003","Schleswig-Holstein","West Germany","14","","",""
"3","2003","Schleswig-Holstein","East Germany","","","",""
"3","2003","Hamburg","West Germany","3","","",""
"3","2003","Hamburg","East Germany","","","",""
"3","2003","Lower Saxony","West Germany","27","","",""
"3","2003","Lower Saxony","East Germany","","","",""
"3","2003","Bremen","West Germany","","","",""
"3","2003","Bremen","East Germany","","","",""
"3","2003","North Rhine-Westphalia","West Germany","61","0.0175520339247487","0.0137962331200043","0.021307834729493"
"3","2003","North Rhine-Westphalia","East Germany","","","",""
"3","2003","Hesse","West Germany","31","0.0365824344838662","0.0270977383231159","0.0460671306446165"
"3","2003","Hesse","East Germany","","","",""
"3","2003","Rhineland-Palatinate,Saarland","West Germany","21","","",""
"3","2003","Rhineland-Palatinate,Saarland","East Germany","","","",""
"3","2003","Baden-Württemberg","West Germany","52","0.0221034282754758","0.0165650802338984","0.0276417763170532"
"3","2003","Baden-Württemberg","East Germany","","","",""
"3","2003","Bavaria","West Germany","50","0.0210345820604944","0.0160193805792258","0.026049783541763"
"3","2003","Bavaria","East Germany","","","",""
"3","2003","Berlin","West Germany","12","","",""
"3","2003","Berlin","East Germany","7","","",""
"3","2003","Brandenburg","West Germany","","","",""
"3","2003","Brandenburg","East Germany","20","","",""
"3","2003","Mecklenburg-Western Pomerania","West Germany","","","",""
"3","2003","Mecklenburg-Western Pomerania","East Germany","10","","",""
"3","2003","Saxony","West Germany","","","",""
"3","2003","Saxony","East Germany","36","0.0237669018032945","0.0163540432052152","0.0311797604013738"
"3","2003","Saxony-Anhalt","West Germany","","","",""
"3","2003","Saxony-Anhalt","East Germany","16","","",""
"3","2003","Thuringia","West Germany","","","",""
"3","2003","Thuringia","East Germany","40","0.0537714829678198","0.0394878277098136","0.0680551382258261"
"4","2003","Schleswig-Holstein","West Germany","","","",""
"4","2003","Schleswig-Holstein","East Germany","","","",""
"4","2003","Hamburg","West Germany","","","",""
"4","2003","Hamburg","East Germany","","","",""
"4","2003","Lower Saxony","West Germany","","","",""
"4","2003","Lower Saxony","East Germany","","","",""
"4","2003","Bremen","West Germany","","","",""
"4","2003","Bremen","East Germany","","","",""
"4","2003","North Rhine-Westphalia","West Germany","1","","",""
"4","2003","North Rhine-Westphalia","East Germany","","","",""
"4","2003","Hesse","West Germany","","","",""
"4","2003","Hesse","East Germany","","","",""
"4","2003","Rhineland-Palatinate,Saarland","West Germany","","","",""
"4","2003","Rhineland-Palatinate,Saarland","East Germany","","","",""
"4","2003","Baden-Württemberg","West Germany","","","",""
"4","2003","Baden-Württemberg","East Germany","","","",""
"4","2003","Bavaria","West Germany","","","",""
"4","2003","Bavaria","East Germany","","","",""
"4","2003","Berlin","West Germany","","","",""
"4","2003","Berlin","East Germany","","","",""
"4","2003","Brandenburg","West Germany","","","",""
"4","2003","Brandenburg","East Germany","","","",""
"4","2003","Mecklenburg-Western Pomerania","West Germany","","","",""
"4","2003","Mecklenburg-Western Pomerania","East Germany","","","",""
"4","2003","Saxony","West Germany","","","",""
"4","2003","Saxony","East Germany","","","",""
"4","2003","Saxony-Anhalt","West Germany","","","",""
"4","2003","Saxony-Anhalt","East Germany","","","",""
"4","2003","Thuringia","West Germany","","","",""
"4","2003","Thuringia","East Germany","","","",""
"5","2003","Schleswig-Holstein","West Germany","1","","",""
"5","2003","Schleswig-Holstein","East Germany","","","",""
"5","2003","Hamburg","West Germany","2","","",""
"5","2003","Hamburg","East Germany","","","",""
"5","2003","Lower Saxony","West Germany","4","","",""
"5","2003","Lower Saxony","East Germany","","","",""
"5","2003","Bremen","West Germany","","","",""
"5","2003","Bremen","East Germany","","","",""
"5","2003","North Rhine-Westphalia","West Germany","7","","",""
"5","2003","North Rhine-Westphalia","East Germany","","","",""
"5","2003","Hesse","West Germany","4","","",""
"5","2003","Hesse","East Germany","","","",""
"5","2003","Rhineland-Palatinate,Saarland","West Germany","","","",""
"5","2003","Rhineland-Palatinate,Saarland","East Germany","","","",""
"5","2003","Baden-Württemberg","West Germany","5","","",""
"5","2003","Baden-Württemberg","East Germany","","","",""
"5","2003","Bavaria","West Germany","5","","",""
"5","2003","Bavaria","East Germany","","","",""
"5","2003","Berlin","West Germany","","","",""
"5","2003","Berlin","East Germany","","","",""
"5","2003","Brandenburg","West Germany","","","",""
"5","2003","Brandenburg","East Germany","1","","",""
"5","2003","Mecklenburg-Western Pomerania","West Germany","","","",""
"5","2003","Mecklenburg-Western Pomerania","East Germany","1","","",""
"5","2003","Saxony","West Germany","","","",""
"5","2003","Saxony","East Germany","1","","",""
"5","2003","Saxony-Anhalt","West Germany","","","",""
"5","2003","Saxony-Anhalt","East Germany","1","","",""
"5","2003","Thuringia","West Germany","","","",""
"5","2003","Thuringia","East Germany","1","","",""
"1","2004","Schleswig-Holstein","West Germany","437","0.611409073352925","0.574719259215078","0.648098887490773"
"1","2004","Schleswig-Holstein","East Germany","","","",""
"1","2004","Hamburg","West Germany","108","0.257253602904615","0.207623980745862","0.306883225063369"
"1","2004","Hamburg","East Germany","","","",""
"1","2004","Lower Saxony","West Germany","1224","0.585806615314039","0.563622770491121","0.607990460136957"
"1","2004","Lower Saxony","East Germany","","","",""
"1","2004","Bremen","West Germany","84","0.464692129582601","0.389273623935403","0.540110635229798"
"1","2004","Bremen","East Germany","","","",""
"1","2004","North Rhine-Westphalia","West Germany","2335","0.431122236622679","0.416749887910946","0.445494585334411"
"1","2004","North Rhine-Westphalia","East Germany","","","",""
"1","2004","Hesse","West Germany","776","0.474065584815939","0.448338010883922","0.499793158747955"
"1","2004","Hesse","East Germany","","","",""
"1","2004","Rhineland-Palatinate,Saarland","West Germany","826","0.575608383640471","0.548802911819007","0.602413855461936"
"1","2004","Rhineland-Palatinate,Saarland","East Germany","","","",""
"1","2004","Baden-Württemberg","West Germany","1447","0.518033402111695","0.498914914768404","0.537151889454986"
"1","2004","Baden-Württemberg","East Germany","","","",""
"1","2004","Bavaria","West Germany","1832","0.517975934807537","0.500277508584664","0.53567436103041"
"1","2004","Bavaria","East Germany","","","",""
"1","2004","Berlin","West Germany","108","0.140251701689998","0.107805677705807","0.172697725674189"
"1","2004","Berlin","East Germany","57","0.0823497879538181","0.0544149312230699","0.110284644684566"
"1","2004","Brandenburg","West Germany","","","",""
"1","2004","Brandenburg","East Germany","420","0.402228913328482","0.370439750673571","0.434018075983394"
"1","2004","Mecklenburg-Western Pomerania","West Germany","","","",""
"1","2004","Mecklenburg-Western Pomerania","East Germany","247","0.458901329277655","0.415864291847235","0.501938366708074"
"1","2004","Saxony","West Germany","","","",""
"1","2004","Saxony","East Germany","712","0.372918569977534","0.34907405336373","0.396763086591337"
"1","2004","Saxony-Anhalt","West Germany","","","",""
"1","2004","Saxony-Anhalt","East Germany","503","0.453486995518318","0.421457007813771","0.485516983222866"
"1","2004","Thuringia","West Germany","","","",""
"1","2004","Thuringia","East Germany","531","0.433835612412087","0.402253847490099","0.465417377334076"
"2","2004","Schleswig-Holstein","West Germany","222","0.352858234789193","0.316888843584623","0.388827625993763"
"2","2004","Schleswig-Holstein","East Germany","","","",""
"2","2004","Hamburg","West Germany","184","0.70620753613938","0.654491353735309","0.757923718543451"
"2","2004","Hamburg","East Germany","","","",""
"2","2004","Lower Saxony","West Germany","635","0.393729052085486","0.371725630843661","0.41573247332731"
"2","2004","Lower Saxony","East Germany","","","",""
"2","2004","Bremen","West Germany","83","0.523608132631387","0.448085205986578","0.599131059276196"
"2","2004","Bremen","East Germany","","","",""
"2","2004","North Rhine-Westphalia","West Germany","2178","0.55081784726697","0.536382298348626","0.565253396185313"
"2","2004","North Rhine-Westphalia","East Germany","","","",""
"2","2004","Hesse","West Germany","652","0.498728787837308","0.472966618760739","0.524490956913876"
"2","2004","Hesse","East Germany","","","",""
"2","2004","Rhineland-Palatinate,Saarland","West Germany","458","0.405081933682335","0.378457736650778","0.431706130713893"
"2","2004","Rhineland-Palatinate,Saarland","East Germany","","","",""
"2","2004","Baden-Württemberg","West Germany","1124","0.457589386228634","0.438527396269097","0.476651376188171"
"2","2004","Baden-Württemberg","East Germany","","","",""
"2","2004","Bavaria","West Germany","1172","0.451971393865082","0.434343412356996","0.469599375373169"
"2","2004","Bavaria","East Germany","","","",""
"2","2004","Berlin","West Germany","320","0.831653321486405","0.796691408142571","0.866615234830239"
"2","2004","Berlin","East Germany","303","0.885362788216006","0.852988512529034","0.917737063902979"
"2","2004","Brandenburg","West Germany","","","",""
"2","2004","Brandenburg","East Germany","465","0.560348428978003","0.528170477892039","0.592526380063966"
"2","2004","Mecklenburg-Western Pomerania","West Germany","","","",""
"2","2004","Mecklenburg-Western Pomerania","East Germany","260","0.517332302506571","0.474175089393833","0.560489515619308"
"2","2004","Saxony","West Germany","","","",""
"2","2004","Saxony","East Germany","829","0.599994165046364","0.575838098117274","0.624150231975454"
"2","2004","Saxony-Anhalt","West Germany","","","",""
"2","2004","Saxony-Anhalt","East Germany","411","0.530979396256271","0.498871718301597","0.563087074210946"
"2","2004","Thuringia","West Germany","","","",""
"2","2004","Thuringia","East Germany","387","0.520593816754699","0.488758891012511","0.552428742496886"
"3","2004","Schleswig-Holstein","West Germany","18","","",""
"3","2004","Schleswig-Holstein","East Germany","","","",""
"3","2004","Hamburg","West Germany","4","","",""
"3","2004","Hamburg","East Germany","","","",""
"3","2004","Lower Saxony","West Germany","31","0.0182650484088983","0.0122343773041489","0.0242957195136477"
"3","2004","Lower Saxony","East Germany","","","",""
"3","2004","Bremen","West Germany","1","","",""
"3","2004","Bremen","East Germany","","","",""
"3","2004","North Rhine-Westphalia","West Germany","40","0.0134724950268513","0.0101267205028903","0.0168182695508123"
"3","2004","North Rhine-Westphalia","East Germany","","","",""
"3","2004","Hesse","West Germany","17","","",""
"3","2004","Hesse","East Germany","","","",""
"3","2004","Rhineland-Palatinate,Saarland","West Germany","22","","",""
"3","2004","Rhineland-Palatinate,Saarland","East Germany","","","",""
"3","2004","Baden-Württemberg","West Germany","46","0.0216919349322839","0.0161181123715021","0.0272657574930657"
"3","2004","Baden-Württemberg","East Germany","","","",""
"3","2004","Bavaria","West Germany","52","0.025339529966788","0.0197731679050838","0.0309058920284923"
"3","2004","Bavaria","East Germany","","","",""
"3","2004","Berlin","West Germany","10","","",""
"3","2004","Berlin","East Germany","12","","",""
"3","2004","Brandenburg","West Germany","","","",""
"3","2004","Brandenburg","East Germany","27","","",""
"3","2004","Mecklenburg-Western Pomerania","West Germany","","","",""
"3","2004","Mecklenburg-Western Pomerania","East Germany","5","","",""
"3","2004","Saxony","West Germany","","","",""
"3","2004","Saxony","East Germany","38","0.0251153469933754","0.0173998171448393","0.0328308768419114"
"3","2004","Saxony-Anhalt","West Germany","","","",""
"3","2004","Saxony-Anhalt","East Germany","13","","",""
"3","2004","Thuringia","West Germany","","","",""
"3","2004","Thuringia","East Germany","27","","",""
"4","2004","Schleswig-Holstein","West Germany","","","",""
"4","2004","Schleswig-Holstein","East Germany","","","",""
"4","2004","Hamburg","West Germany","","","",""
"4","2004","Hamburg","East Germany","","","",""
"4","2004","Lower Saxony","West Germany","1","","",""
"4","2004","Lower Saxony","East Germany","","","",""
"4","2004","Bremen","West Germany","","","",""
"4","2004","Bremen","East Germany","","","",""
"4","2004","North Rhine-Westphalia","West Germany","1","","",""
"4","2004","North Rhine-Westphalia","East Germany","","","",""
"4","2004","Hesse","West Germany","","","",""
"4","2004","Hesse","East Germany","","","",""
"4","2004","Rhineland-Palatinate,Saarland","West Germany","","","",""
"4","2004","Rhineland-Palatinate,Saarland","East Germany","","","",""
"4","2004","Baden-Württemberg","West Germany","1","","",""
"4","2004","Baden-Württemberg","East Germany","","","",""
"4","2004","Bavaria","West Germany","","","",""
"4","2004","Bavaria","East Germany","","","",""
"4","2004","Berlin","West Germany","","","",""
