"hgowner","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Owner","2016","Employed","middle vocational","3502","0.506356496155396","0.494781674852638","0.517931317458154","1"
"Owner","2016","Employed","vocational + Abi","743","0.449781837783539","0.425778339690345","0.473785335876733","1"
"Owner","2016","Employed","higher vocational","671","0.621360864909125","0.591327850234435","0.651393879583815","1"
"Owner","2016","Employed","higher education","2384","0.500289498870348","0.485529129363097","0.515049868377598","1"
"Resident or shared accommodation","2016","Not Employed","in school","","","","","5"
"Resident or shared accommodation","2016","Not Employed","inadequately","1","","","","5"
"Resident or shared accommodation","2016","Not Employed","general elemantary","12","","","","5"
"Resident or shared accommodation","2016","Not Employed","middle vocational","20","","","","5"
"Resident or shared accommodation","2016","Not Employed","vocational + Abi","2","","","","5"
"Resident or shared accommodation","2016","Not Employed","higher vocational","3","","","","5"
"Resident or shared accommodation","2016","Not Employed","higher education","7","","","","5"
"Resident or shared accommodation","2016","Employed","in school","","","","","5"
"Resident or shared accommodation","2016","Employed","inadequately","","","","","5"
"Resident or shared accommodation","2016","Employed","general elemantary","","","","","5"
"Resident or shared accommodation","2016","Employed","middle vocational","","","","","5"
"Resident or shared accommodation","2016","Employed","vocational + Abi","","","","","5"
"Resident or shared accommodation","2016","Employed","higher vocational","","","","","5"
"Resident or shared accommodation","2016","Employed","higher education","1","","","","5"
"Subtenant","2016","Not Employed","in school","2","","","","3"
"Subtenant","2016","Not Employed","inadequately","2","","","","3"
"Subtenant","2016","Not Employed","general elemantary","21","","","","3"
"Subtenant","2016","Not Employed","middle vocational","57","0.0188872430111615","0.0146264207776733","0.0231480652446498","3"
"Subtenant","2016","Not Employed","vocational + Abi","10","","","","3"
"Subtenant","2016","Not Employed","higher vocational","9","","","","3"
"Subtenant","2016","Not Employed","higher education","13","","","","3"
"Subtenant","2016","Employed","in school","1","","","","3"
"Subtenant","2016","Employed","inadequately","2","","","","3"
"Subtenant","2016","Employed","general elemantary","24","","","","3"
"Subtenant","2016","Employed","middle vocational","111","0.0226021939384697","0.0191611488185624","0.0260432390583771","3"
"Subtenant","2016","Employed","vocational + Abi","24","","","","3"
"Subtenant","2016","Employed","higher vocational","13","","","","3"
"Subtenant","2016","Employed","higher education","57","0.0162972924492138","0.012559484692762","0.0200351002056656","3"
"Tenant","2016","Not Employed","in school","","","","","4"
"Tenant","2016","Not Employed","inadequately","","","","","4"
"Tenant","2016","Not Employed","general elemantary","","","","","4"
"Tenant","2016","Not Employed","middle vocational","","","","","4"
"Tenant","2016","Not Employed","vocational + Abi","","","","","4"
"Tenant","2016","Not Employed","higher vocational","","","","","4"
"Tenant","2016","Not Employed","higher education","","","","","4"
"Tenant","2016","Employed","in school","","","","","4"
"Tenant","2016","Employed","inadequately","","","","","4"
"Tenant","2016","Employed","general elemantary","","","","","4"
"Tenant","2016","Employed","middle vocational","","","","","4"
"Tenant","2016","Employed","vocational + Abi","","","","","4"
"Tenant","2016","Employed","higher vocational","","","","","4"
"Tenant","2016","Employed","higher education","","","","","4"
"Main tenant","2017","Not Employed","middle vocational","2371","0.458953556455232","0.444543879697427","0.473363233213038","2"
"Main tenant","2017","Not Employed","vocational + Abi","287","0.515360937595335","0.469936812493673","0.560785062696997","2"
"Main tenant","2017","Not Employed","higher vocational","166","0.414029236679257","0.367145886101558","0.460912587256956","2"
"Main tenant","2017","Employed","inadequately","202","0.733377947305793","0.679936012376359","0.786819882235227","2"
"Main tenant","2017","Employed","general elemantary","960","0.597697269746286","0.572947877072761","0.622446662419812","2"
"Main tenant","2017","Employed","vocational + Abi","957","0.519634716005745","0.496818786635864","0.542450645375627","2"
"Main tenant","2017","Employed","higher vocational","362","0.348151091765872","0.320276467984412","0.376025715547332","2"
"Main tenant","2017","Not Employed","in school","322","0.35910612470434","0.324376461598893","0.393835787809786","2"
"Main tenant","2017","Not Employed","inadequately","1101","0.784038230660602","0.762777668071656","0.805298793249549","2"
"Main tenant","2017","Not Employed","general elemantary","1406","0.541972425766289","0.520565886655944","0.563378964876635","2"
"Main tenant","2017","Not Employed","higher education","1051","0.407336029199266","0.386251125833912","0.42842093256462","2"
"Main tenant","2017","Employed","in school","36","0.387409816115503","0.282605450906282","0.492214181324724","2"
"Main tenant","2017","Employed","middle vocational","3980","0.474176188045129","0.46331342482474","0.485038951265519","2"
"Main tenant","2017","Employed","higher education","2201","0.464604704133502","0.450812121999929","0.478397286267076","2"
"Owner","2017","Employed","general elemantary","506","0.36181168754192","0.337558817517447","0.386064557566393","1"
"Owner","2017","Employed","middle vocational","3975","0.506037790955768","0.49516130368967","0.516914278221866","1"
"Owner","2017","Employed","vocational + Abi","853","0.458064396043061","0.435311305842815","0.480817486243306","1"
"Owner","2017","Employed","higher vocational","746","0.638560240782316","0.61044961188889","0.666670869675742","1"
"Owner","2017","Employed","higher education","2731","0.508334790170261","0.494509439422573","0.522160140917948","1"
"Owner","2017","Not Employed","higher education","934","0.564496115791404","0.543218770846717","0.58577346073609","1"
"Owner","2017","Employed","in school","47","0.612590183884497","0.507785818675276","0.717394549093718","1"
"Owner","2017","Employed","inadequately","38","0.183982941779609","0.13715461774548","0.230811265813739","1"
"Owner","2017","Not Employed","middle vocational","2031","0.510188410148289","0.495732933434001","0.524643886862576","1"
"Owner","2017","Not Employed","vocational + Abi","154","0.44810490293001","0.402904768088687","0.493305037771332","1"
"Owner","2017","Not Employed","in school","405","0.624723380277419","0.589671143425983","0.659775617128855","1"
"Owner","2017","Not Employed","inadequately","32","0.115495707393712","0.0989817717372387","0.132009643050185","1"
"Owner","2017","Not Employed","general elemantary","497","0.410344646700689","0.38921045902132","0.431478834380057","1"
"Owner","2017","Not Employed","higher vocational","249","0.557490632214713","0.510214146675955","0.604767117753471","1"
"Resident or shared accommodation","2017","Not Employed","in school","1","","","","5"
"Resident or shared accommodation","2017","Not Employed","inadequately","258","0.0747468795233197","0.061159224668246","0.0883345343783934","5"
"Resident or shared accommodation","2017","Not Employed","general elemantary","126","0.0275703447560369","0.0205353748066825","0.0346053147053914","5"
"Resident or shared accommodation","2017","Not Employed","middle vocational","95","0.00909658847278512","0.00635117644954524","0.011842000496025","5"
"Resident or shared accommodation","2017","Not Employed","vocational + Abi","13","","","","5"
"Resident or shared accommodation","2017","Not Employed","higher vocational","4","","","","5"
"Resident or shared accommodation","2017","Not Employed","higher education","66","0.0103016333448713","0.00596856628902172","0.0146347004007208","5"
"Resident or shared accommodation","2017","Employed","in school","","","","","5"
"Resident or shared accommodation","2017","Employed","inadequately","11","","","","5"
"Resident or shared accommodation","2017","Employed","general elemantary","14","","","","5"
"Resident or shared accommodation","2017","Employed","middle vocational","14","","","","5"
"Resident or shared accommodation","2017","Employed","vocational + Abi","2","","","","5"
"Resident or shared accommodation","2017","Employed","higher vocational","","","","","5"
"Resident or shared accommodation","2017","Employed","higher education","7","","","","5"
"Subtenant","2017","Employed","inadequately","12","","","","3"
"Subtenant","2017","Employed","general elemantary","28","","","","3"
"Subtenant","2017","Employed","middle vocational","148","0.0193907652096254","0.0163909411681806","0.0223905892510703","3"
"Subtenant","2017","Employed","vocational + Abi","30","0.0220057242319203","0.0153062724203677","0.0287051760434729","3"
"Subtenant","2017","Employed","higher vocational","14","","","","3"
"Subtenant","2017","Employed","higher education","84","0.0259565168176079","0.0215592898694827","0.0303537437657332","3"
"Subtenant","2017","Not Employed","middle vocational","97","0.0217614449236936","0.0175423543612377","0.0259805354861495","3"
"Subtenant","2017","Not Employed","vocational + Abi","11","","","","3"
"Subtenant","2017","Not Employed","higher vocational","5","","","","3"
"Subtenant","2017","Not Employed","higher education","35","0.0178662216644595","0.0121817170692164","0.0235507262597026","3"
"Subtenant","2017","Employed","in school","","","","","3"
"Subtenant","2017","Not Employed","in school","5","","","","3"
"Subtenant","2017","Not Employed","inadequately","48","0.0257191824223662","0.0175404057536596","0.0338979590910727","3"
"Subtenant","2017","Not Employed","general elemantary","52","0.0201125827769852","0.0140809615126795","0.026144204041291","3"
"Tenant","2017","Not Employed","in school","","","","","4"
"Tenant","2017","Not Employed","inadequately","","","","","4"
"Tenant","2017","Not Employed","general elemantary","","","","","4"
"Tenant","2017","Not Employed","middle vocational","","","","","4"
"Tenant","2017","Not Employed","vocational + Abi","","","","","4"
"Tenant","2017","Not Employed","higher vocational","","","","","4"
"Tenant","2017","Not Employed","higher education","","","","","4"
"Tenant","2017","Employed","in school","","","","","4"
"Tenant","2017","Employed","inadequately","","","","","4"
"Tenant","2017","Employed","general elemantary","","","","","4"
"Tenant","2017","Employed","middle vocational","","","","","4"
"Tenant","2017","Employed","vocational + Abi","","","","","4"
"Tenant","2017","Employed","higher vocational","","","","","4"
