"plh0032","year","bula_h","migback","n","percent","lower_confidence","upper_confidence","value"
"No worries","2007","Berlin","direct migration background","9","","","","3"
"No worries","2007","Brandenburg","direct migration background","3","","","","3"
"No worries","2007","Brandenburg","indirect migration background","","","","","3"
"No worries","2007","Mecklenburg-Western Pomerania","no migration background","35","0.0607437226146745","0.0398071376539337","0.0816803075754153","3"
"No worries","2007","Mecklenburg-Western Pomerania","direct migration background","","","","","3"
"No worries","2007","Mecklenburg-Western Pomerania","indirect migration background","","","","","3"
"No worries","2007","Saxony","no migration background","202","0.160597675611676","0.141809364390921","0.17938598683243","3"
"No worries","2007","Saxony","direct migration background","2","","","","3"
"No worries","2007","Saxony","indirect migration background","2","","","","3"
"No worries","2007","Saxony-Anhalt","no migration background","106","0.117750060153604","0.0960439114766919","0.139456208830517","3"
"No worries","2007","Saxony-Anhalt","direct migration background","2","","","","3"
"No worries","2007","Saxony-Anhalt","indirect migration background","1","","","","3"
"No worries","2007","Thuringia","no migration background","111","0.127039497611117","0.105099168561639","0.148979826660595","3"
"No worries","2007","Thuringia","direct migration background","2","","","","3"
"No worries","2007","Thuringia","indirect migration background","1","","","","3"
"Some worries","2007","Berlin","direct migration background","35","0.637879556491302","0.514190875618679","0.761568237363924","2"
"Some worries","2007","Berlin","indirect migration background","17","","","","2"
"Some worries","2007","Brandenburg","no migration background","515","0.607998792148057","0.574964715551717","0.641032868744398","2"
"Some worries","2007","Brandenburg","direct migration background","8","","","","2"
"Some worries","2007","Brandenburg","indirect migration background","7","","","","2"
"Some worries","2007","Mecklenburg-Western Pomerania","no migration background","330","0.616017983399259","0.573387993793284","0.658647973005234","2"
"Some worries","2007","Hamburg","direct migration background","8","","","","2"
"Some worries","2007","Hamburg","indirect migration background","4","","","","2"
"Some worries","2007","Lower Saxony","no migration background","936","0.591670460020955","0.567638704572694","0.615702215469216","2"
"Some worries","2007","Lower Saxony","direct migration background","106","0.592573812823206","0.519566029201834","0.665581596444578","2"
"Some worries","2007","Hesse","direct migration background","120","0.624190352445452","0.556211586912989","0.692169117977914","2"
"Some worries","2007","Hesse","indirect migration background","47","0.588512626277403","0.474047006023722","0.702978246531085","2"
"Some worries","2007","Rhineland-Palatinate,Saarland","no migration background","605","0.587463223625431","0.556499002985642","0.61842744426522","2"
"Some worries","2007","Rhineland-Palatinate,Saarland","direct migration background","84","0.558358128314592","0.478083007859024","0.63863324877016","2"
"Some worries","2007","Rhineland-Palatinate,Saarland","indirect migration background","31","0.596189263330442","0.455914298548205","0.736464228112679","2"
"Some worries","2007","Baden-Württemberg","no migration background","1103","0.58574041212818","0.563177622325617","0.608303201930743","2"
"Some worries","2007","Mecklenburg-Western Pomerania","direct migration background","4","","","","2"
"Some worries","2007","Saxony-Anhalt","indirect migration background","4","","","","2"
"Some worries","2007","Thuringia","no migration background","525","0.589265968715877","0.556853472448998","0.621678464982757","2"
"Some worries","2007","Thuringia","direct migration background","9","","","","2"
"Some worries","2007","Thuringia","indirect migration background","4","","","","2"
"Some worries","2007","Schleswig-Holstein","no migration background","300","0.569653389215403","0.528461080299086","0.61084569813172","2"
"Some worries","2007","Schleswig-Holstein","direct migration background","28","","","","2"
"Some worries","2007","Schleswig-Holstein","indirect migration background","5","","","","2"
"Some worries","2007","Hamburg","no migration background","150","0.609633230904623","0.550563066229787","0.668703395579458","2"
"Some worries","2007","Lower Saxony","indirect migration background","27","","","","2"
"Some worries","2007","Bremen","no migration background","71","0.562454257406234","0.477177289490206","0.647731225322262","2"
"Some worries","2007","Bremen","direct migration background","6","","","","2"
"Some worries","2007","Bremen","indirect migration background","","","","","2"
"Some worries","2007","North Rhine-Westphalia","no migration background","2046","0.602439208209015","0.58601089484101","0.61886752157702","2"
"Some worries","2007","North Rhine-Westphalia","direct migration background","317","0.601861854592224","0.56160505670178","0.642118652482667","2"
"Some worries","2007","North Rhine-Westphalia","indirect migration background","122","0.590089919261816","0.524803441115743","0.655376397407888","2"
"Some worries","2007","Hesse","no migration background","696","0.600226541774697","0.571551116917215","0.628901966632179","2"
"Some worries","2007","Baden-Württemberg","direct migration background","284","0.580257828698852","0.535545532754668","0.624970124643037","2"
"Some worries","2007","Baden-Württemberg","indirect migration background","108","0.630849692920972","0.56186801859074","0.699831367251204","2"
"Some worries","2007","Bavaria","no migration background","1510","0.580236023770057","0.560859360204244","0.599612687335869","2"
"Some worries","2007","Bavaria","direct migration background","202","0.62081825595725","0.56839112502654","0.67324538688796","2"
"Some worries","2007","Bavaria","indirect migration background","75","0.600545494303936","0.512173693299552","0.68891729530832","2"
"Some worries","2007","Berlin","no migration background","402","0.598618231166632","0.561418571640271","0.635817890692993","2"
"Some worries","2007","Mecklenburg-Western Pomerania","indirect migration background","1","","","","2"
"Some worries","2007","Saxony","no migration background","841","0.57257924289583","0.54726420168582","0.597894284105841","2"
"Some worries","2007","Saxony","direct migration background","19","","","","2"
"Some worries","2007","Saxony","indirect migration background","7","","","","2"
"Some worries","2007","Saxony-Anhalt","no migration background","514","0.589673867870394","0.5565472639542","0.622800471786589","2"
"Some worries","2007","Saxony-Anhalt","direct migration background","12","","","","2"
"Big worries","2008","Schleswig-Holstein","no migration background","93","0.209649255147991","0.174040824981349","0.245257685314633","1"
"Big worries","2008","Schleswig-Holstein","direct migration background","12","","","","1"
"Big worries","2008","Schleswig-Holstein","indirect migration background","1","","","","1"
"Big worries","2008","Hamburg","no migration background","35","0.130075500748815","0.0886253261182997","0.17152567537933","1"
"Big worries","2008","Hamburg","direct migration background","3","","","","1"
"Big worries","2008","Hamburg","indirect migration background","","","","","1"
"Big worries","2008","Lower Saxony","no migration background","386","0.248003014008347","0.226524764035622","0.269481263981072","1"
"Big worries","2008","Lower Saxony","direct migration background","39","0.33658990309212","0.260459379994792","0.412720426189447","1"
"Big worries","2008","Lower Saxony","indirect migration background","5","","","","1"
"Big worries","2008","Bremen","no migration background","22","","","","1"
"Big worries","2008","Bremen","direct migration background","2","","","","1"
"Big worries","2008","Bremen","indirect migration background","","","","","1"
"Big worries","2008","North Rhine-Westphalia","no migration background","840","0.26233879766687","0.247111386838229","0.277566208495511","1"
"Big worries","2008","Hesse","indirect migration background","22","","","","1"
"Big worries","2008","Rhineland-Palatinate,Saarland","no migration background","232","0.270482743249592","0.24154188757748","0.299423598921705","1"
"Big worries","2008","Rhineland-Palatinate,Saarland","direct migration background","31","0.185092445148348","0.120759624757271","0.249425265539426","1"
"Big worries","2008","Rhineland-Palatinate,Saarland","indirect migration background","12","","","","1"
