"hlf0094","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Inexpensive","1997","inadequately","West Germany","16","","","","2"
"Inexpensive","1997","inadequately","East Germany","","","","","2"
"Inexpensive","1997","general elemantary","West Germany","240","0.35407892501272","0.319098455418423","0.389059394607017","2"
"Inexpensive","1997","general elemantary","East Germany","47","0.374490914529151","0.293740269186964","0.455241559871339","2"
"Inexpensive","1997","middle vocational","West Germany","652","0.331509712892662","0.311156271202501","0.351863154582823","2"
"Inexpensive","1997","middle vocational","East Germany","223","0.338510869298659","0.303456130431653","0.373565608165664","2"
"Inexpensive","1997","vocational + Abi","West Germany","36","0.308718799327836","0.231643102589132","0.38579449606654","2"
"Inexpensive","1997","vocational + Abi","East Germany","10","","","","2"
"Inexpensive","1997","higher vocational","West Germany","82","0.269159991510711","0.217847446832066","0.320472536189355","2"
"Inexpensive","1997","higher vocational","East Germany","28","","","","2"
"Inexpensive","1997","higher education","West Germany","136","0.287994247548024","0.246657977467594","0.329330517628454","2"
"Inexpensive","1997","higher education","East Germany","96","0.318834198665564","0.267932881324582","0.369735516006546","2"
"Reasonable","1997","in school","East Germany","24","","","","3"
"Reasonable","1997","inadequately","West Germany","30","0.456976365278879","0.332980135004966","0.580972595552791","3"
"Reasonable","1997","inadequately","East Germany","1","","","","3"
"Reasonable","1997","general elemantary","West Germany","315","0.411521318351364","0.375525885092175","0.447516751610553","3"
"Reasonable","1997","general elemantary","East Germany","72","0.502401470555847","0.418980825661778","0.585822115449915","3"
"Reasonable","1997","middle vocational","West Germany","878","0.405789081101929","0.384558461432596","0.427019700771261","3"
"Reasonable","1997","middle vocational","East Germany","341","0.477578066193485","0.440575490256175","0.514580642130795","3"
"Reasonable","1997","vocational + Abi","West Germany","66","0.448115752213733","0.365144498530233","0.531087005897232","3"
"Reasonable","1997","vocational + Abi","East Germany","10","","","","3"
"Reasonable","1997","higher education","West Germany","202","0.424350793189368","0.379233909675373","0.469467676703362","3"
"Reasonable","1997","higher education","East Germany","159","0.467461003851295","0.412964510679145","0.521957497023444","3"
"Reasonable","1997","higher vocational","East Germany","63","0.59710979289123","0.504606612243313","0.689612973539147","3"
"Reasonable","1997","higher vocational","West Germany","121","0.431040191341726","0.373746497828295","0.488333884855157","3"
"Reasonable","1997","in school","West Germany","39","0.406438332965742","0.307670268741721","0.505206397189763","3"
"Slightly Expensive","1997","in school","West Germany","8","","","","4"
"Slightly Expensive","1997","in school","East Germany","5","","","","4"
"Slightly Expensive","1997","inadequately","West Germany","5","","","","4"
"Slightly Expensive","1997","inadequately","East Germany","","","","","4"
"Slightly Expensive","1997","general elemantary","West Germany","38","0.0495298833465192","0.0336594511150813","0.065400315577957","4"
"Slightly Expensive","1997","general elemantary","East Germany","12","","","","4"
"Slightly Expensive","1997","middle vocational","West Germany","133","0.0608989241927451","0.0505593380151206","0.0712385103703696","4"
"Slightly Expensive","1997","middle vocational","East Germany","75","0.0916446486309687","0.070270908943358","0.113018388318579","4"
"Slightly Expensive","1997","vocational + Abi","West Germany","14","","","","4"
"Slightly Expensive","1997","vocational + Abi","East Germany","2","","","","4"
"Slightly Expensive","1997","higher vocational","West Germany","27","","","","4"
"Slightly Expensive","1997","higher vocational","East Germany","8","","","","4"
"Slightly Expensive","1997","higher education","West Germany","25","","","","4"
"Slightly Expensive","1997","higher education","East Germany","43","0.142174585649141","0.104030202584767","0.180318968713515","4"
"Too Expensive","1997","in school","West Germany","3","","","","5"
"Too Expensive","1997","in school","East Germany","1","","","","5"
"Too Expensive","1997","inadequately","West Germany","6","","","","5"
"Too Expensive","1997","inadequately","East Germany","","","","","5"
"Too Expensive","1997","general elemantary","West Germany","15","","","","5"
"Too Expensive","1997","general elemantary","East Germany","1","","","","5"
"Too Expensive","1997","middle vocational","West Germany","27","","","","5"
"Too Expensive","1997","middle vocational","East Germany","16","","","","5"
"Too Expensive","1997","vocational + Abi","West Germany","3","","","","5"
"Too Expensive","1997","vocational + Abi","East Germany","","","","","5"
"Too Expensive","1997","higher vocational","West Germany","5","","","","5"
"Too Expensive","1997","higher vocational","East Germany","","","","","5"
"Too Expensive","1997","higher education","West Germany","7","","","","5"
"Too Expensive","1997","higher education","East Germany","5","","","","5"
"Very Inexpensive","1997","in school","West Germany","18","","","","1"
"Very Inexpensive","1997","in school","East Germany","2","","","","1"
"Very Inexpensive","1997","inadequately","West Germany","5","","","","1"
"Very Inexpensive","1997","inadequately","East Germany","1","","","","1"
"Very Inexpensive","1997","general elemantary","West Germany","110","0.162654714421168","0.135660450701747","0.18964897814059","1"
"Very Inexpensive","1997","general elemantary","East Germany","6","","","","1"
"Very Inexpensive","1997","middle vocational","West Germany","365","0.187497489136345","0.170622159616934","0.204372818655756","1"
"Very Inexpensive","1997","middle vocational","East Germany","45","0.0584114562532881","0.0410383021957449","0.0757846103108314","1"
"Very Inexpensive","1997","vocational + Abi","West Germany","19","","","","1"
"Very Inexpensive","1997","vocational + Abi","East Germany","3","","","","1"
"Very Inexpensive","1997","higher vocational","West Germany","52","0.184975989395549","0.140054926498215","0.229897052292882","1"
"Very Inexpensive","1997","higher vocational","East Germany","9","","","","1"
"Very Inexpensive","1997","higher education","West Germany","91","0.230191870122426","0.191765101480187","0.268618638764664","1"
"Very Inexpensive","1997","higher education","East Germany","19","","","","1"
"Inexpensive","1998","in school","West Germany","27","","","","2"
"Inexpensive","1998","in school","East Germany","9","","","","2"
"Inexpensive","1998","inadequately","West Germany","12","","","","2"
"Inexpensive","1998","inadequately","East Germany","3","","","","2"
"Inexpensive","1998","general elemantary","West Germany","254","0.314925650007384","0.282637928580077","0.34721337143469","2"
"Inexpensive","1998","general elemantary","East Germany","51","0.358260498081432","0.278260975186663","0.4382600209762","2"
"Inexpensive","1998","middle vocational","West Germany","750","0.33860029484633","0.319331225549163","0.357869364143498","2"
"Inexpensive","1998","middle vocational","East Germany","261","0.340578590138267","0.30738475723476","0.373772423041775","2"
"Inexpensive","1998","vocational + Abi","West Germany","41","0.211673444459817","0.14990314357005","0.273443745349584","2"
"Inexpensive","1998","vocational + Abi","East Germany","8","","","","2"
"Inexpensive","1998","higher vocational","West Germany","100","0.304487624273702","0.254378958417375","0.35459629013003","2"
"Inexpensive","1998","higher vocational","East Germany","31","0.272662130109027","0.189060382922911","0.356263877295142","2"
"Inexpensive","1998","higher education","West Germany","157","0.293396820593923","0.255205272317298","0.331588368870548","2"
"Inexpensive","1998","higher education","East Germany","111","0.298013411017113","0.250896575162547","0.345130246871679","2"
"Reasonable","1998","higher education","West Germany","235","0.42127660712493","0.379860339294461","0.4626928749554","3"
"Reasonable","1998","higher education","East Germany","179","0.5115099967589","0.460016935792825","0.563003057724974","3"
"Reasonable","1998","general elemantary","West Germany","340","0.388159133770495","0.354283403028952","0.422034864512038","3"
"Reasonable","1998","general elemantary","East Germany","52","0.372872988462855","0.292192826180795","0.453553150744915","3"
"Reasonable","1998","middle vocational","West Germany","971","0.400137743371374","0.380188997315078","0.42008648942767","3"
"Reasonable","1998","middle vocational","East Germany","356","0.467724336509588","0.432775678917741","0.502672994101435","3"
"Reasonable","1998","vocational + Abi","West Germany","74","0.47081722869436","0.395338865834126","0.546295591554595","3"
"Reasonable","1998","vocational + Abi","East Germany","9","","","","3"
"Reasonable","1998","higher vocational","West Germany","139","0.402353773883229","0.348958635521753","0.455748912244705","3"
"Reasonable","1998","higher vocational","East Germany","46","0.446415079956019","0.353090424337002","0.539739735575036","3"
"Reasonable","1998","in school","East Germany","25","","","","3"
"Reasonable","1998","inadequately","West Germany","40","0.549049460128343","0.430782393629457","0.667316526627229","3"
"Reasonable","1998","inadequately","East Germany","2","","","","3"
"Reasonable","1998","in school","West Germany","47","0.389723439058311","0.298169623121006","0.481277254995616","3"
"Slightly Expensive","1998","general elemantary","West Germany","62","0.0769621661048667","0.0584348326019628","0.0954894996077706","4"
"Slightly Expensive","1998","general elemantary","East Germany","18","","","","4"
"Slightly Expensive","1998","middle vocational","West Germany","162","0.0599372861342419","0.0502720598723337","0.0696025123961501","4"
"Slightly Expensive","1998","middle vocational","East Germany","81","0.0867613517459643","0.0670451839258795","0.106477519566049","4"
"Slightly Expensive","1998","vocational + Abi","West Germany","20","","","","4"
"Slightly Expensive","1998","vocational + Abi","East Germany","7","","","","4"
"Slightly Expensive","1998","higher vocational","West Germany","28","","","","4"
"Slightly Expensive","1998","higher vocational","East Germany","15","","","","4"
"Slightly Expensive","1998","higher education","West Germany","44","0.0648097600903844","0.0441596695858776","0.0854598505948912","4"
"Slightly Expensive","1998","higher education","East Germany","31","0.0668757964821265","0.0411423463576139","0.0926092466066391","4"
"Slightly Expensive","1998","in school","West Germany","11","","","","4"
"Slightly Expensive","1998","in school","East Germany","6","","","","4"
