"hlf0094","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence"
"Inexpensive","1995","16-34 y.","vocational + Abi","25","","",""
"Inexpensive","1995","16-34 y.","higher vocational","26","","",""
"Inexpensive","1995","16-34 y.","higher education","26","","",""
"Inexpensive","1995","35-65 y.","in school","","","",""
"Inexpensive","1995","35-65 y.","inadequately","15","","",""
"Inexpensive","1995","35-65 y.","general elemantary","136","0.349021302968716","0.301221537506969","0.396821068430463"
"Inexpensive","1995","35-65 y.","middle vocational","543","0.33630669856762","0.313350192470851","0.359263204664389"
"Inexpensive","1995","35-65 y.","vocational + Abi","18","","",""
"Inexpensive","1995","35-65 y.","higher vocational","77","0.316608191100701","0.260497956392062","0.37271842580934"
"Inexpensive","1995","35-65 y.","higher education","173","0.308920031999461","0.270375237022327","0.347464826976594"
"Inexpensive","1995","66 and older","in school","","","",""
"Inexpensive","1995","66 and older","inadequately","","","",""
"Inexpensive","1995","66 and older","general elemantary","85","0.367607394492268","0.30529568243804","0.429919106546495"
"Inexpensive","1995","66 and older","middle vocational","138","0.397228043782969","0.345292178498835","0.449163909067104"
"Inexpensive","1995","66 and older","vocational + Abi","6","","",""
"Inexpensive","1995","66 and older","higher vocational","24","","",""
"Inexpensive","1995","66 and older","higher education","27","","",""
"Reasonable","1995","16-34 y.","in school","60","0.486836821223069","0.398505446875099","0.575168195571039"
"Reasonable","1995","16-34 y.","inadequately","14","","",""
"Reasonable","1995","16-34 y.","general elemantary","127","0.512919004822721","0.450331154301165","0.575506855344277"
"Reasonable","1995","16-34 y.","middle vocational","338","0.410343427500992","0.375778821941473","0.44490803306051"
"Reasonable","1995","16-34 y.","vocational + Abi","33","0.402336622090641","0.294881727433212","0.50979151674807"
"Reasonable","1995","16-34 y.","higher vocational","28","","",""
"Reasonable","1995","16-34 y.","higher education","42","0.363033308092305","0.268308858214411","0.457757757970199"
"Reasonable","1995","35-65 y.","in school","","","",""
"Reasonable","1995","35-65 y.","inadequately","28","","",""
"Reasonable","1995","35-65 y.","general elemantary","146","0.37103762346661","0.322593877497566","0.419481369435654"
"Reasonable","1995","35-65 y.","middle vocational","668","0.403387499331192","0.379549944404549","0.427225054257836"
"Reasonable","1995","35-65 y.","vocational + Abi","24","","",""
"Reasonable","1995","35-65 y.","higher vocational","120","0.451047132553712","0.39102317591996","0.511071089187464"
"Reasonable","1995","35-65 y.","higher education","239","0.428922043874715","0.387634843612133","0.470209244137298"
"Reasonable","1995","66 and older","in school","","","",""
"Reasonable","1995","66 and older","inadequately","2","","",""
"Reasonable","1995","66 and older","general elemantary","91","0.355658928621747","0.293791945531606","0.417525911711888"
"Reasonable","1995","66 and older","middle vocational","126","0.357615518012022","0.306743777108987","0.408487258915057"
"Reasonable","1995","66 and older","vocational + Abi","4","","",""
"Reasonable","1995","66 and older","higher vocational","13","","",""
"Reasonable","1995","66 and older","higher education","19","","",""
"Slightly Expensive","1995","16-34 y.","in school","15","","",""
"Slightly Expensive","1995","16-34 y.","inadequately","3","","",""
"Slightly Expensive","1995","16-34 y.","general elemantary","19","","",""
"Slightly Expensive","1995","16-34 y.","middle vocational","75","0.0966434201217604","0.075881187908833","0.117405652334688"
"Slightly Expensive","1995","16-34 y.","vocational + Abi","11","","",""
"Slightly Expensive","1995","16-34 y.","higher vocational","7","","",""
"Slightly Expensive","1995","16-34 y.","higher education","15","","",""
"Slightly Expensive","1995","35-65 y.","in school","","","",""
"Slightly Expensive","1995","35-65 y.","inadequately","2","","",""
"Slightly Expensive","1995","35-65 y.","general elemantary","33","0.083712746433328","0.055939411770075","0.111486081096581"
"Slightly Expensive","1995","35-65 y.","middle vocational","142","0.0866752987541842","0.0730038483937099","0.100346749114658"
"Slightly Expensive","1995","35-65 y.","vocational + Abi","11","","",""
"Slightly Expensive","1995","35-65 y.","higher vocational","23","","",""
"Slightly Expensive","1995","35-65 y.","higher education","65","0.0944050715025525","0.0700133077067427","0.118796835298362"
"Slightly Expensive","1995","66 and older","in school","","","",""
"Slightly Expensive","1995","66 and older","inadequately","1","","",""
"Slightly Expensive","1995","66 and older","general elemantary","4","","",""
"Slightly Expensive","1995","66 and older","middle vocational","9","","",""
"Slightly Expensive","1995","66 and older","vocational + Abi","","","",""
"Slightly Expensive","1995","66 and older","higher vocational","2","","",""
"Slightly Expensive","1995","66 and older","higher education","3","","",""
"Too Expensive","1995","16-34 y.","in school","1","","",""
"Too Expensive","1995","16-34 y.","inadequately","","","",""
"Too Expensive","1995","16-34 y.","general elemantary","3","","",""
"Too Expensive","1995","16-34 y.","middle vocational","14","","",""
"Too Expensive","1995","16-34 y.","vocational + Abi","1","","",""
"Too Expensive","1995","16-34 y.","higher vocational","1","","",""
"Too Expensive","1995","16-34 y.","higher education","1","","",""
"Too Expensive","1995","35-65 y.","in school","","","",""
"Too Expensive","1995","35-65 y.","inadequately","","","",""
"Too Expensive","1995","35-65 y.","general elemantary","7","","",""
"Too Expensive","1995","35-65 y.","middle vocational","25","","",""
"Too Expensive","1995","35-65 y.","vocational + Abi","3","","",""
"Too Expensive","1995","35-65 y.","higher vocational","4","","",""
"Too Expensive","1995","35-65 y.","higher education","7","","",""
"Too Expensive","1995","66 and older","in school","","","",""
"Too Expensive","1995","66 and older","inadequately","","","",""
"Too Expensive","1995","66 and older","general elemantary","2","","",""
"Too Expensive","1995","66 and older","middle vocational","1","","",""
"Too Expensive","1995","66 and older","vocational + Abi","","","",""
"Too Expensive","1995","66 and older","higher vocational","","","",""
"Too Expensive","1995","66 and older","higher education","","","",""
"Very Inexpensive","1996","16-34 y.","in school","19","","",""
"Very Inexpensive","1996","16-34 y.","inadequately","2","","",""
"Very Inexpensive","1996","16-34 y.","general elemantary","20","","",""
"Very Inexpensive","1996","16-34 y.","middle vocational","87","0.135027404714371","0.110286918070529","0.159767891358213"
"Very Inexpensive","1996","16-34 y.","vocational + Abi","11","","",""
"Very Inexpensive","1996","16-34 y.","higher vocational","11","","",""
"Very Inexpensive","1996","16-34 y.","higher education","23","","",""
"Very Inexpensive","1996","35-65 y.","in school","","","",""
"Very Inexpensive","1996","35-65 y.","inadequately","","","",""
"Very Inexpensive","1996","35-65 y.","general elemantary","56","0.184140660677496","0.145066947493176","0.223214373861817"
"Very Inexpensive","1996","35-65 y.","middle vocational","229","0.160329859792609","0.142626011475594","0.178033708109623"
"Very Inexpensive","1996","35-65 y.","vocational + Abi","7","","",""
"Very Inexpensive","1996","35-65 y.","higher vocational","43","0.213950251947079","0.164481888248436","0.263418615645723"
"Very Inexpensive","1996","35-65 y.","higher education","70","0.135474908775932","0.10790689529539","0.163042922256475"
"Very Inexpensive","1996","66 and older","in school","","","",""
"Very Inexpensive","1996","66 and older","inadequately","1","","",""
"Very Inexpensive","1996","66 and older","general elemantary","43","0.205210464723338","0.152323346424046","0.258097583022629"
"Very Inexpensive","1996","66 and older","middle vocational","77","0.234040820170583","0.189556486726428","0.278525153614739"
"Very Inexpensive","1996","66 and older","vocational + Abi","2","","",""
"Very Inexpensive","1996","66 and older","higher vocational","8","","",""
"Very Inexpensive","1996","66 and older","higher education","12","","",""
"Inexpensive","1996","16-34 y.","in school","35","0.243085502587646","0.171258002966917","0.314913002208374"
"Inexpensive","1996","16-34 y.","inadequately","5","","",""
"Inexpensive","1996","16-34 y.","general elemantary","79","0.317690303983019","0.259031505963261","0.376349102002777"
"Inexpensive","1996","16-34 y.","middle vocational","230","0.306472442654112","0.273097257797897","0.339847627510326"
"Inexpensive","1996","16-34 y.","vocational + Abi","26","","",""
"Inexpensive","1996","16-34 y.","higher vocational","21","","",""
"Inexpensive","1996","16-34 y.","higher education","28","","",""
"Inexpensive","1996","35-65 y.","in school","","","",""
"Inexpensive","1996","35-65 y.","inadequately","14","","",""
"Inexpensive","1996","35-65 y.","general elemantary","137","0.345650766152091","0.297707705885292","0.39359382641889"
"Inexpensive","1996","35-65 y.","middle vocational","564","0.345529891611591","0.322584586407607","0.368475196815575"
"Inexpensive","1996","35-65 y.","vocational + Abi","18","","",""
"Inexpensive","1996","35-65 y.","higher vocational","71","0.244680695567056","0.192823231742573","0.29653815939154"
"Inexpensive","1996","35-65 y.","higher education","170","0.292471095020473","0.255827269489259","0.329114920551687"
"Inexpensive","1996","66 and older","in school","","","",""
"Inexpensive","1996","66 and older","inadequately","3","","",""
"Inexpensive","1996","66 and older","general elemantary","79","0.332022960117128","0.270350835831685","0.39369508440257"
"Inexpensive","1996","66 and older","middle vocational","143","0.423414170185926","0.371501526563968","0.475326813807883"
"Inexpensive","1996","66 and older","vocational + Abi","10","","",""
"Inexpensive","1996","66 and older","higher vocational","18","","",""
"Inexpensive","1996","66 and older","higher education","23","","",""
"Reasonable","1996","16-34 y.","in school","64","0.463183194147837","0.37968496673741","0.546681421558264"
"Reasonable","1996","16-34 y.","inadequately","12","","",""
"Reasonable","1996","16-34 y.","general elemantary","115","0.486828775394817","0.423855007917469","0.549802542872165"
"Reasonable","1996","16-34 y.","middle vocational","335","0.467783312566983","0.431662067639492","0.503904557494474"
"Reasonable","1996","16-34 y.","vocational + Abi","41","0.456963281635691","0.352288101945529","0.561638461325854"
"Reasonable","1996","16-34 y.","higher vocational","44","0.626749908232941","0.521419763077128","0.732080053388754"
"Reasonable","1996","16-34 y.","higher education","37","0.316708483665937","0.225984885378517","0.407432081953357"
"Reasonable","1996","35-65 y.","in school","","","",""
"Reasonable","1996","35-65 y.","inadequately","21","","",""
"Reasonable","1996","35-65 y.","general elemantary","149","0.36859807245104","0.319965003898321","0.41723114100376"
"Reasonable","1996","35-65 y.","middle vocational","701","0.397008904363981","0.373400768701265","0.420617040026697"
"Reasonable","1996","35-65 y.","vocational + Abi","27","","",""
"Reasonable","1996","35-65 y.","higher vocational","121","0.43645289953244","0.376628282258552","0.496277516806329"
"Reasonable","1996","35-65 y.","higher education","289","0.474491582988662","0.434267020200453","0.51471614577687"
"Reasonable","1996","66 and older","in school","","","",""
"Reasonable","1996","66 and older","inadequately","","","",""
"Reasonable","1996","66 and older","general elemantary","94","0.438660400352415","0.373677193806459","0.503643606898371"
"Reasonable","1996","66 and older","middle vocational","114","0.314670830447035","0.265880212265912","0.363461448628157"
"Reasonable","1996","66 and older","vocational + Abi","4","","",""
"Reasonable","1996","66 and older","higher vocational","19","","",""
"Reasonable","1996","66 and older","higher education","27","","",""
"Slightly Expensive","1996","16-34 y.","in school","15","","",""
"Slightly Expensive","1996","16-34 y.","inadequately","","","",""
"Slightly Expensive","1996","16-34 y.","general elemantary","23","","",""
"Slightly Expensive","1996","16-34 y.","middle vocational","65","0.0627277582001592","0.0451744545896309","0.0802810618106875"
"Slightly Expensive","1996","16-34 y.","vocational + Abi","7","","",""
"Slightly Expensive","1996","16-34 y.","higher vocational","4","","",""
"Slightly Expensive","1996","16-34 y.","higher education","11","","",""
"Slightly Expensive","1996","35-65 y.","in school","","","",""
