"hlf0094","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Reasonable","2005","(Married) couple without C. ","East Germany","382","0.522243228625788","0.486566055377356","0.557920401874221","3"
"Reasonable","2005","(Married) couple without C. ","West Germany","1389","0.461526318423339","0.443564260810841","0.479488376035837","3"
"Reasonable","2005","Single parent ","West Germany","144","0.540650653458499","0.480422418726424","0.600878888190575","3"
"Reasonable","2005","Single parent ","East Germany","47","0.622173142967641","0.520873294000935","0.723472991934346","3"
"Reasonable","2005","Couple + C. LE 16 ","East Germany","207","0.565684007168961","0.513151890613499","0.618216123724422","3"
"Reasonable","2005","Couple + C. LE 16 ","West Germany","987","0.593059542314831","0.569829441481569","0.616289643148094","3"
"Reasonable","2005","Couple + C. GT 16 ","East Germany","339","0.407124709394247","0.371263422961869","0.442985995826624","3"
"Reasonable","2005","Couple + C. LE and GT 16","East Germany","150","0.524870017350898","0.463090667835693","0.586649366866102","3"
"Reasonable","2005","Couple + C. GT 16 ","West Germany","856","0.50779003342528","0.484872003442204","0.530708063408355","3"
"Reasonable","2005","Couple + C. LE and GT 16","West Germany","463","0.492466486333094","0.459072580491411","0.525860392174777","3"
"Slightly Expensive","2005","1-pers.-HH","West Germany","51","0.0654421791752676","0.0467022909351602","0.0841820674153749","4"
"Slightly Expensive","2005","1-pers.-HH","East Germany","12","","","","4"
"Slightly Expensive","2005","(Married) couple without C. ","West Germany","199","0.0688379268332946","0.0597156732882476","0.0779601803783417","4"
"Slightly Expensive","2005","(Married) couple without C. ","East Germany","58","0.0644149688530906","0.0468807817762894","0.0819491559298917","4"
"Slightly Expensive","2005","Single parent ","West Germany","22","","","","4"
"Slightly Expensive","2005","Single parent ","East Germany","10","","","","4"
"Slightly Expensive","2005","Couple + C. LE 16 ","West Germany","179","0.112681301809055","0.0977291996441428","0.127633403973967","4"
"Slightly Expensive","2005","Couple + C. LE 16 ","East Germany","36","0.0696225073063412","0.0426488729871418","0.0965961416255407","4"
"Slightly Expensive","2005","Couple + C. GT 16 ","West Germany","155","0.0610293314771802","0.0500555750935789","0.0720030878607816","4"
"Slightly Expensive","2005","Couple + C. GT 16 ","East Germany","110","0.161580379317269","0.134714226119703","0.188446532514834","4"
"Slightly Expensive","2005","Couple + C. LE and GT 16","West Germany","56","0.0699017435810959","0.0528701637420525","0.0869333234201393","4"
"Slightly Expensive","2005","Couple + C. LE and GT 16","East Germany","13","","","","4"
"Too Expensive","2005","1-pers.-HH","West Germany","9","","","","5"
"Too Expensive","2005","1-pers.-HH","East Germany","2","","","","5"
"Too Expensive","2005","(Married) couple without C. ","West Germany","17","","","","5"
"Too Expensive","2005","(Married) couple without C. ","East Germany","15","","","","5"
"Too Expensive","2005","Single parent ","West Germany","5","","","","5"
"Too Expensive","2005","Single parent ","East Germany","5","","","","5"
"Too Expensive","2005","Couple + C. LE 16 ","East Germany","","","","","5"
"Too Expensive","2005","Couple + C. LE 16 ","West Germany","26","","","","5"
"Too Expensive","2005","Couple + C. GT 16 ","West Germany","21","","","","5"
"Too Expensive","2005","Couple + C. GT 16 ","East Germany","24","","","","5"
"Too Expensive","2005","Couple + C. LE and GT 16","West Germany","11","","","","5"
"Too Expensive","2005","Couple + C. LE and GT 16","East Germany","8","","","","5"
"Very Inexpensive","2005","1-pers.-HH","West Germany","91","0.13490031835685","0.109013743243098","0.160786893470601","1"
"Very Inexpensive","2005","1-pers.-HH","East Germany","11","","","","1"
"Very Inexpensive","2005","(Married) couple without C. ","West Germany","409","0.132679807048649","0.120457090145521","0.144902523951777","1"
"Very Inexpensive","2005","(Married) couple without C. ","East Germany","52","0.0542607449094597","0.038080719972306","0.0704407698466133","1"
"Very Inexpensive","2005","Single parent ","West Germany","20","","","","1"
"Very Inexpensive","2005","Single parent ","East Germany","7","","","","1"
"Very Inexpensive","2005","Couple + C. LE 16 ","West Germany","133","0.0654605308907134","0.0537648611351599","0.0771562006462669","1"
"Very Inexpensive","2005","Couple + C. LE 16 ","East Germany","23","","","","1"
"Very Inexpensive","2005","Couple + C. GT 16 ","West Germany","229","0.116928337337186","0.102197824842519","0.131658849831854","1"
"Very Inexpensive","2005","Couple + C. GT 16 ","East Germany","44","0.0737788997331369","0.0546977789320943","0.0928600205341795","1"
"Very Inexpensive","2005","Couple + C. LE and GT 16","West Germany","74","0.0948331935423047","0.0752631851026981","0.114403201981911","1"
"Very Inexpensive","2005","Couple + C. LE and GT 16","East Germany","3","","","","1"
"Inexpensive","2006","1-pers.-HH","East Germany","47","0.300812608702295","0.227174984416816","0.374450232987773","2"
"Inexpensive","2006","1-pers.-HH","West Germany","252","0.325520590058591","0.292424529035343","0.358616651081839","2"
"Inexpensive","2006","Single parent ","East Germany","27","","","","2"
"Inexpensive","2006","(Married) couple without C. ","West Germany","1123","0.330067324733075","0.314335058100272","0.345799591365879","2"
"Inexpensive","2006","Single parent ","West Germany","99","0.311137830675892","0.259266193556785","0.363009467795","2"
"Inexpensive","2006","Couple + C. LE 16 ","West Germany","409","0.230319514948749","0.210954814860432","0.249684215037066","2"
"Inexpensive","2006","Couple + C. LE 16 ","East Germany","93","0.28801519451718","0.239595559100261","0.336434829934099","2"
"Inexpensive","2006","(Married) couple without C. ","East Germany","305","0.306731157417627","0.276637525129006","0.336824789706248","2"
"Inexpensive","2006","Couple + C. GT 16 ","East Germany","209","0.30951725250505","0.276387656592287","0.342646848417813","2"
"Inexpensive","2006","Couple + C. LE and GT 16","West Germany","202","0.263951560698852","0.234475677676701","0.293427443721002","2"
"Inexpensive","2006","Couple + C. LE and GT 16","East Germany","51","0.240526095087322","0.184555282722832","0.296496907451812","2"
"Inexpensive","2006","Couple + C. GT 16 ","West Germany","535","0.277626168087947","0.257662360934091","0.297589975241803","2"
"Reasonable","2006","1-pers.-HH","West Germany","349","0.459536992212981","0.424336725509534","0.494737258916428","3"
"Reasonable","2006","1-pers.-HH","East Germany","62","0.411399096529648","0.332386363204966","0.49041182985433","3"
"Reasonable","2006","(Married) couple without C. ","East Germany","426","0.494610423128938","0.461982487656014","0.527238358601862","3"
"Reasonable","2006","(Married) couple without C. ","West Germany","1553","0.449541777757123","0.432899159086328","0.466184396427918","3"
"Reasonable","2006","Single parent ","East Germany","52","0.47985152527517","0.382418876662706","0.577284173887633","3"
"Reasonable","2006","Single parent ","West Germany","151","0.490958005259256","0.434945324725536","0.546970685792976","3"
"Reasonable","2006","Couple + C. LE 16 ","West Germany","1044","0.556001134670965","0.533149412359017","0.578852856982912","3"
"Reasonable","2006","Couple + C. LE 16 ","East Germany","181","0.569802507764888","0.516863649858443","0.622741365671332","3"
"Reasonable","2006","Couple + C. GT 16 ","East Germany","369","0.47291045104568","0.437131389058416","0.508689513032945","3"
"Reasonable","2006","Couple + C. LE and GT 16","West Germany","458","0.52518842106998","0.491794322017874","0.558582520122087","3"
"Reasonable","2006","Couple + C. LE and GT 16","East Germany","128","0.55665273344916","0.491596596311216","0.621708870587103","3"
"Reasonable","2006","Couple + C. GT 16 ","West Germany","945","0.478984703545419","0.456714805788882","0.501254601301955","3"
"Slightly Expensive","2006","1-pers.-HH","West Germany","62","0.0919574403563154","0.0715471460242823","0.112367734688349","4"
"Slightly Expensive","2006","1-pers.-HH","East Germany","24","","","","4"
"Slightly Expensive","2006","(Married) couple without C. ","West Germany","241","0.0748376604943075","0.0660344005589439","0.083640920429671","4"
"Slightly Expensive","2006","(Married) couple without C. ","East Germany","102","0.110236441258997","0.0897981435025886","0.130674739015405","4"
"Slightly Expensive","2006","Single parent ","East Germany","6","","","","4"
"Slightly Expensive","2006","Single parent ","West Germany","20","","","","4"
"Slightly Expensive","2006","Couple + C. GT 16 ","East Germany","118","0.133037165043645","0.108699213438671","0.157375116648618","4"
"Slightly Expensive","2006","Couple + C. LE 16 ","West Germany","194","0.130314030259306","0.114830606886858","0.145797453631754","4"
"Slightly Expensive","2006","Couple + C. LE 16 ","East Germany","33","0.0636381045726133","0.0375369970130601","0.0897392121321665","4"
"Slightly Expensive","2006","Couple + C. GT 16 ","West Germany","176","0.0959133377785497","0.0827859988730996","0.109040676684","4"
"Slightly Expensive","2006","Couple + C. LE and GT 16","East Germany","31","0.13879571981875","0.0935200161868495","0.184071423450651","4"
"Slightly Expensive","2006","Couple + C. LE and GT 16","West Germany","78","0.0923071631743798","0.0729501357520448","0.111664190596715","4"
"Too Expensive","2006","1-pers.-HH","West Germany","7","","","","5"
"Too Expensive","2006","1-pers.-HH","East Germany","3","","","","5"
"Too Expensive","2006","(Married) couple without C. ","West Germany","34","0.0124612861564733","0.00874992728231349","0.0161726450306331","5"
"Too Expensive","2006","(Married) couple without C. ","East Germany","14","","","","5"
"Too Expensive","2006","Single parent ","West Germany","","","","","5"
"Too Expensive","2006","Single parent ","East Germany","7","","","","5"
"Too Expensive","2006","Couple + C. LE 16 ","East Germany","8","","","","5"
"Too Expensive","2006","Couple + C. LE 16 ","West Germany","30","0.0104044575263281","0.00573755473449343","0.0150713603181628","5"
"Too Expensive","2006","Couple + C. GT 16 ","West Germany","24","","","","5"
"Too Expensive","2006","Couple + C. GT 16 ","East Germany","13","","","","5"
"Too Expensive","2006","Couple + C. LE and GT 16","West Germany","5","","","","5"
"Too Expensive","2006","Couple + C. LE and GT 16","East Germany","3","","","","5"
"Very Inexpensive","2006","1-pers.-HH","West Germany","100","0.116346490794992","0.0936989851769943","0.13899399641299","1"
"Very Inexpensive","2006","1-pers.-HH","East Germany","13","","","","1"
"Very Inexpensive","2006","(Married) couple without C. ","West Germany","481","0.133091950859021","0.121727803290426","0.144456098427616","1"
"Very Inexpensive","2006","(Married) couple without C. ","East Germany","55","0.0744418232683813","0.0573119092147889","0.0915717373219738","1"
"Very Inexpensive","2006","Single parent ","West Germany","36","0.143420677247775","0.10414921650886","0.18269213798669","1"
"Very Inexpensive","2006","Single parent ","East Germany","9","","","","1"
"Very Inexpensive","2006","Couple + C. LE 16 ","West Germany","139","0.0729608625946524","0.0609994028347628","0.0849223223545419","1"
"Very Inexpensive","2006","Couple + C. LE 16 ","East Germany","21","","","","1"
"Very Inexpensive","2006","Couple + C. GT 16 ","East Germany","39","0.0751345519181839","0.0562434878915365","0.0940256159448313","1"
"Very Inexpensive","2006","Couple + C. GT 16 ","West Germany","253","0.136144068007493","0.12085601479944","0.151432121215546","1"
"Very Inexpensive","2006","Couple + C. LE and GT 16","West Germany","116","0.109153432058462","0.0883002822845584","0.130006581832365","1"
"Very Inexpensive","2006","Couple + C. LE and GT 16","East Germany","11","","","","1"
"Inexpensive","2007","1-pers.-HH","East Germany","33","0.231849649072468","0.161439561266854","0.302259736878082","2"
"Inexpensive","2007","1-pers.-HH","West Germany","250","0.343602923700619","0.30922276730494","0.377983080096298","2"
"Inexpensive","2007","Single parent ","West Germany","90","0.366155591078409","0.310517014073868","0.42179416808295","2"
"Inexpensive","2007","Single parent ","East Germany","27","","","","2"
"Inexpensive","2007","Couple + C. LE 16 ","West Germany","465","0.280074335285141","0.258505760079097","0.301642910491185","2"
"Inexpensive","2007","(Married) couple without C. ","West Germany","1044","0.327763867892111","0.311487626447159","0.344040109337064","2"
"Inexpensive","2007","(Married) couple without C. ","East Germany","295","0.346400837146119","0.314927264531874","0.377874409760365","2"
"Inexpensive","2007","Couple + C. LE 16 ","East Germany","84","0.316454020687484","0.264172227510392","0.368735813864576","2"
"Inexpensive","2007","Couple + C. GT 16 ","East Germany","198","0.252573670569479","0.220881081000363","0.284266260138594","2"
"Inexpensive","2007","Couple + C. LE and GT 16","West Germany","195","0.218365155089842","0.190018838274444","0.24671147190524","2"
"Inexpensive","2007","Couple + C. GT 16 ","West Germany","494","0.258142583287963","0.238037658887488","0.278247507688439","2"
"Inexpensive","2007","Couple + C. LE and GT 16","East Germany","36","0.210131998547842","0.153385528436785","0.2668784686589","2"
"Reasonable","2007","1-pers.-HH","East Germany","72","0.540089985653741","0.456936962498512","0.62324300880897","3"
"Reasonable","2007","1-pers.-HH","West Germany","327","0.452856413189558","0.416821206162225","0.488891620216892","3"
"Reasonable","2007","(Married) couple without C. ","West Germany","1483","0.471874153031704","0.454564256740544","0.489184049322863","3"
"Reasonable","2007","(Married) couple without C. ","East Germany","443","0.500653648035262","0.467580885981726","0.533726410088798","3"
"Reasonable","2007","Single parent ","East Germany","54","0.539167005742837","0.442903224805203","0.63543078668047","3"
