"hlf0094","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"Slightly Expensive","1995","Couple + C. LE 16 ","direct migration background","14","","","","4"
"Slightly Expensive","1995","Couple + C. LE 16 ","indirect migration background","","","","","4"
"Slightly Expensive","1995","Couple + C. GT 16 ","no migration background","74","0.0575645860328893","0.043874720291793","0.0712544517739856","4"
"Slightly Expensive","1995","Couple + C. GT 16 ","direct migration background","11","","","","4"
"Slightly Expensive","1995","Couple + C. GT 16 ","indirect migration background","6","","","","4"
"Slightly Expensive","1995","Couple + C. LE and GT 16","no migration background","38","0.0628616727193261","0.0400004760656654","0.0857228693729867","4"
"Slightly Expensive","1995","Couple + C. LE and GT 16","direct migration background","10","","","","4"
"Slightly Expensive","1995","Couple + C. LE and GT 16","indirect migration background","3","","","","4"
"Too Expensive","1995","1-pers.-HH","direct migration background","1","","","","5"
"Too Expensive","1995","1-pers.-HH","no migration background","2","","","","5"
"Too Expensive","1995","1-pers.-HH","indirect migration background","","","","","5"
"Too Expensive","1995","(Married) couple without C. ","no migration background","8","","","","5"
"Too Expensive","1995","(Married) couple without C. ","direct migration background","","","","","5"
"Too Expensive","1995","(Married) couple without C. ","indirect migration background","","","","","5"
"Too Expensive","1995","Single parent ","no migration background","","","","","5"
"Too Expensive","1995","Single parent ","direct migration background","","","","","5"
"Too Expensive","1995","Single parent ","indirect migration background","","","","","5"
"Too Expensive","1995","Couple + C. LE 16 ","no migration background","21","","","","5"
"Too Expensive","1995","Couple + C. GT 16 ","direct migration background","1","","","","5"
"Too Expensive","1995","Couple + C. LE 16 ","direct migration background","3","","","","5"
"Too Expensive","1995","Couple + C. LE 16 ","indirect migration background","1","","","","5"
"Too Expensive","1995","Couple + C. GT 16 ","no migration background","23","","","","5"
"Too Expensive","1995","Couple + C. GT 16 ","indirect migration background","","","","","5"
"Too Expensive","1995","Couple + C. LE and GT 16","no migration background","4","","","","5"
"Too Expensive","1995","Couple + C. LE and GT 16","direct migration background","","","","","5"
"Too Expensive","1995","Couple + C. LE and GT 16","indirect migration background","","","","","5"
"Very Inexpensive","1995","1-pers.-HH","no migration background","46","0.181834186168166","0.135040606412581","0.228627765923751","1"
"Very Inexpensive","1995","1-pers.-HH","direct migration background","4","","","","1"
"Very Inexpensive","1995","1-pers.-HH","indirect migration background","1","","","","1"
"Very Inexpensive","1995","(Married) couple without C. ","no migration background","208","0.197413774101581","0.174287187530966","0.220540360672196","1"
"Very Inexpensive","1995","(Married) couple without C. ","direct migration background","35","0.303478805427582","0.228645411729488","0.378312199125677","1"
"Very Inexpensive","1995","(Married) couple without C. ","indirect migration background","1","","","","1"
"Very Inexpensive","1995","Single parent ","no migration background","17","","","","1"
"Very Inexpensive","1995","Single parent ","direct migration background","","","","","1"
"Very Inexpensive","1995","Single parent ","indirect migration background","","","","","1"
"Very Inexpensive","1995","Couple + C. LE 16 ","no migration background","101","0.0983743596791539","0.0802653624063134","0.116483356951994","1"
"Very Inexpensive","1995","Couple + C. LE 16 ","direct migration background","6","","","","1"
"Very Inexpensive","1995","Couple + C. LE 16 ","indirect migration background","","","","","1"
"Very Inexpensive","1995","Couple + C. GT 16 ","no migration background","211","0.200418984546581","0.176890369561986","0.223947599531177","1"
"Very Inexpensive","1995","Couple + C. GT 16 ","direct migration background","15","","","","1"
"Very Inexpensive","1995","Couple + C. LE and GT 16","indirect migration background","5","","","","1"
"Very Inexpensive","1995","Couple + C. GT 16 ","indirect migration background","11","","","","1"
"Very Inexpensive","1995","Couple + C. LE and GT 16","no migration background","38","0.0996786663758335","0.0714621091796024","0.127895223572065","1"
"Very Inexpensive","1995","Couple + C. LE and GT 16","direct migration background","6","","","","1"
"Inexpensive","1996","1-pers.-HH","no migration background","89","0.334679388411017","0.278184303412862","0.391174473409171","2"
"Inexpensive","1996","1-pers.-HH","indirect migration background","","","","","2"
"Inexpensive","1996","(Married) couple without C. ","no migration background","421","0.359989690865462","0.332509306559995","0.387470075170929","2"
"Inexpensive","1996","(Married) couple without C. ","direct migration background","53","0.28982306679342","0.21746126497886","0.362184868607979","2"
"Inexpensive","1996","1-pers.-HH","direct migration background","4","","","","2"
"Inexpensive","1996","(Married) couple without C. ","indirect migration background","3","","","","2"
"Inexpensive","1996","Single parent ","no migration background","62","0.371030647697807","0.297543112480988","0.444518182914626","2"
"Inexpensive","1996","Single parent ","direct migration background","4","","","","2"
"Inexpensive","1996","Single parent ","indirect migration background","1","","","","2"
"Inexpensive","1996","Couple + C. LE 16 ","no migration background","329","0.316813071229212","0.28884562712122","0.344780515337204","2"
"Inexpensive","1996","Couple + C. LE 16 ","direct migration background","32","0.241504909170484","0.159248302399335","0.323761515941632","2"
"Inexpensive","1996","Couple + C. LE 16 ","indirect migration background","2","","","","2"
"Inexpensive","1996","Couple + C. GT 16 ","no migration background","364","0.336735587329061","0.30865400991662","0.364817164741501","2"
"Inexpensive","1996","Couple + C. GT 16 ","direct migration background","28","","","","2"
"Inexpensive","1996","Couple + C. GT 16 ","indirect migration background","16","","","","2"
"Inexpensive","1996","Couple + C. LE and GT 16","indirect migration background","14","","","","2"
"Inexpensive","1996","Couple + C. LE and GT 16","no migration background","118","0.242917313777647","0.203727782663867","0.282106844891428","2"
"Inexpensive","1996","Couple + C. LE and GT 16","direct migration background","15","","","","2"
"Reasonable","1996","1-pers.-HH","no migration background","102","0.394205859632642","0.335699272398393","0.452712446866892","3"
"Reasonable","1996","1-pers.-HH","direct migration background","8","","","","3"
"Reasonable","1996","1-pers.-HH","indirect migration background","1","","","","3"
"Reasonable","1996","(Married) couple without C. ","no migration background","467","0.393845457855215","0.365872468008457","0.421818447701973","3"
"Reasonable","1996","(Married) couple without C. ","direct migration background","55","0.327010716260693","0.252186067953017","0.40183536456837","3"
"Reasonable","1996","(Married) couple without C. ","indirect migration background","2","","","","3"
"Reasonable","1996","Single parent ","no migration background","80","0.470128191618616","0.394202701999124","0.546053681238109","3"
"Reasonable","1996","Single parent ","direct migration background","13","","","","3"
"Reasonable","1996","Single parent ","indirect migration background","2","","","","3"
"Reasonable","1996","Couple + C. LE 16 ","no migration background","492","0.438109898902344","0.408283646939921","0.467936150864767","3"
"Reasonable","1996","Couple + C. LE 16 ","direct migration background","50","0.452094728418204","0.356441665239443","0.547747791596965","3"
"Reasonable","1996","Couple + C. LE 16 ","indirect migration background","3","","","","3"
"Reasonable","1996","Couple + C. GT 16 ","no migration background","425","0.359770572587002","0.331252886897695","0.38828825827631","3"
"Reasonable","1996","Couple + C. GT 16 ","direct migration background","34","0.352964912326331","0.253117586307211","0.452812238345451","3"
"Reasonable","1996","Couple + C. GT 16 ","indirect migration background","14","","","","3"
"Reasonable","1996","Couple + C. LE and GT 16","no migration background","265","0.561182329750835","0.515833798810061","0.60653086069161","3"
"Reasonable","1996","Couple + C. LE and GT 16","direct migration background","33","0.494327283223042","0.371837418328465","0.616817148117619","3"
"Reasonable","1996","Couple + C. LE and GT 16","indirect migration background","16","","","","3"
"Slightly Expensive","1996","1-pers.-HH","no migration background","16","","","","4"
"Slightly Expensive","1996","1-pers.-HH","direct migration background","1","","","","4"
"Slightly Expensive","1996","1-pers.-HH","indirect migration background","","","","","4"
"Slightly Expensive","1996","(Married) couple without C. ","no migration background","85","0.0641622576834593","0.0501333330571144","0.0781911823098042","4"
"Slightly Expensive","1996","(Married) couple without C. ","direct migration background","7","","","","4"
"Slightly Expensive","1996","(Married) couple without C. ","indirect migration background","2","","","","4"
"Slightly Expensive","1996","Single parent ","no migration background","9","","","","4"
"Slightly Expensive","1996","Single parent ","direct migration background","3","","","","4"
"Slightly Expensive","1996","Single parent ","indirect migration background","","","","","4"
"Slightly Expensive","1996","Couple + C. LE 16 ","no migration background","116","0.10175893935198","0.0835843671775463","0.119933511526414","4"
"Slightly Expensive","1996","Couple + C. LE 16 ","direct migration background","14","","","","4"
"Slightly Expensive","1996","Couple + C. LE 16 ","indirect migration background","2","","","","4"
"Slightly Expensive","1996","Couple + C. GT 16 ","no migration background","86","0.0677617637285731","0.0528273062750027","0.0826962211821435","4"
