"hlf0094","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Reasonable","1987","Part Time","Couple + C. LE 16 ","73","0.409780270876892","0.336069251094492","0.483491290659293","3"
"Slightly Expensive","1987","Full Time","(Married) couple without C. ","44","0.111922380576767","0.0785578542778767","0.145286906875658","4"
"Slightly Expensive","1987","Full Time","Single parent ","3","","","","4"
"Slightly Expensive","1987","Full Time","Couple + C. LE 16 ","55","0.123378567516869","0.0916993953268879","0.155057739706851","4"
"Slightly Expensive","1987","Full Time","1-pers.-HH","7","","","","4"
"Slightly Expensive","1987","Full Time","Couple + C. GT 16 ","48","0.0771091952621589","0.055399069509944","0.0988193210143738","4"
"Slightly Expensive","1987","Full Time","Couple + C. LE and GT 16","23","","","","4"
"Slightly Expensive","1987","Part Time","1-pers.-HH","2","","","","4"
"Slightly Expensive","1987","Part Time","(Married) couple without C. ","4","","","","4"
"Slightly Expensive","1987","Part Time","Single parent ","4","","","","4"
"Slightly Expensive","1987","Part Time","Couple + C. LE 16 ","24","","","","4"
"Slightly Expensive","1987","Part Time","Couple + C. GT 16 ","17","","","","4"
"Slightly Expensive","1987","Part Time","Couple + C. LE and GT 16","16","","","","4"
"Slightly Expensive","1987","Not Working","1-pers.-HH","8","","","","4"
"Slightly Expensive","1987","Not Working","(Married) couple without C. ","14","","","","4"
"Slightly Expensive","1987","Not Working","Couple + C. LE 16 ","21","","","","4"
"Slightly Expensive","1987","Not Working","Couple + C. LE and GT 16","18","","","","4"
"Slightly Expensive","1987","Not Working","Single parent ","5","","","","4"
"Slightly Expensive","1987","Not Working","Couple + C. GT 16 ","37","0.0776568524119885","0.0523314940437057","0.102982210780271","4"
"Too Expensive","1987","Full Time","1-pers.-HH","2","","","","5"
"Too Expensive","1987","Full Time","(Married) couple without C. ","10","","","","5"
"Too Expensive","1987","Part Time","Couple + C. LE 16 ","6","","","","5"
"Too Expensive","1987","Full Time","Single parent ","","","","","5"
"Too Expensive","1987","Full Time","Couple + C. LE 16 ","12","","","","5"
"Too Expensive","1987","Full Time","Couple + C. GT 16 ","18","","","","5"
"Too Expensive","1987","Full Time","Couple + C. LE and GT 16","3","","","","5"
"Too Expensive","1987","Part Time","1-pers.-HH","","","","","5"
"Too Expensive","1987","Part Time","(Married) couple without C. ","1","","","","5"
"Too Expensive","1987","Part Time","Single parent ","","","","","5"
"Too Expensive","1987","Part Time","Couple + C. GT 16 ","3","","","","5"
"Too Expensive","1987","Part Time","Couple + C. LE and GT 16","1","","","","5"
"Too Expensive","1987","Not Working","1-pers.-HH","4","","","","5"
"Too Expensive","1987","Not Working","(Married) couple without C. ","7","","","","5"
"Too Expensive","1987","Not Working","Single parent ","","","","","5"
"Too Expensive","1987","Not Working","Couple + C. LE 16 ","9","","","","5"
"Too Expensive","1987","Not Working","Couple + C. GT 16 ","24","","","","5"
"Too Expensive","1987","Not Working","Couple + C. LE and GT 16","2","","","","5"
"Very Inexpensive","1987","Full Time","1-pers.-HH","15","","","","1"
"Very Inexpensive","1987","Full Time","(Married) couple without C. ","51","0.154021726212267","0.115820999121356","0.192222453303178","1"
"Very Inexpensive","1987","Full Time","Single parent ","12","","","","1"
"Very Inexpensive","1987","Full Time","Couple + C. LE 16 ","47","0.11406999280349","0.083448008223608","0.144691977383373","1"
"Very Inexpensive","1987","Full Time","Couple + C. GT 16 ","98","0.166245455924855","0.135946470035758","0.196544441813952","1"
"Very Inexpensive","1987","Full Time","Couple + C. LE and GT 16","46","0.173845708911391","0.128972680669334","0.218718737153448","1"
"Very Inexpensive","1987","Part Time","1-pers.-HH","5","","","","1"
"Very Inexpensive","1987","Part Time","(Married) couple without C. ","21","","","","1"
"Very Inexpensive","1987","Part Time","Single parent ","7","","","","1"
"Very Inexpensive","1987","Part Time","Couple + C. LE 16 ","28","","","","1"
"Very Inexpensive","1987","Part Time","Couple + C. GT 16 ","43","0.193217602829938","0.142302848462365","0.244132357197511","1"
"Very Inexpensive","1987","Part Time","Couple + C. LE and GT 16","21","","","","1"
"Very Inexpensive","1987","Not Working","1-pers.-HH","30","0.194450583065642","0.128177293774935","0.26072387235635","1"
"Very Inexpensive","1987","Not Working","(Married) couple without C. ","109","0.219848771614339","0.182991036740578","0.256706506488101","1"
"Very Inexpensive","1987","Not Working","Single parent ","20","","","","1"
"Very Inexpensive","1987","Not Working","Couple + C. LE 16 ","26","","","","1"
"Very Inexpensive","1987","Not Working","Couple + C. GT 16 ","87","0.192077494171387","0.154800358125675","0.229354630217098","1"
"Very Inexpensive","1987","Not Working","Couple + C. LE and GT 16","22","","","","1"
"Inexpensive","1988","Full Time","Couple + C. LE 16 ","116","0.288142533246096","0.244250404501438","0.332034661990754","2"
"Inexpensive","1988","Full Time","Single parent ","22","","","","2"
"Inexpensive","1988","Full Time","1-pers.-HH","22","","","","2"
"Inexpensive","1988","Full Time","(Married) couple without C. ","108","0.339227638592241","0.28710936647295","0.391345910711532","2"
"Inexpensive","1988","Full Time","Couple + C. GT 16 ","212","0.330811908147333","0.293289190018504","0.368334626276163","2"
"Inexpensive","1988","Full Time","Couple + C. LE and GT 16","76","0.375636343636133","0.309342412871204","0.441930274401063","2"
"Inexpensive","1988","Part Time","1-pers.-HH","6","","","","2"
"Inexpensive","1988","Part Time","(Married) couple without C. ","53","0.445359252326641","0.352481248164497","0.538237256488786","2"
"Inexpensive","1988","Part Time","Couple + C. LE and GT 16","33","0.341265682208472","0.251005415626786","0.431525948790157","2"
"Inexpensive","1988","Not Working","Couple + C. LE 16 ","59","0.336562134580821","0.268099233152461","0.405025036009182","2"
"Inexpensive","1988","Part Time","Single parent ","14","","","","2"
"Inexpensive","1988","Not Working","1-pers.-HH","57","0.419748153087599","0.336804855147943","0.502691451027255","2"
"Inexpensive","1988","Part Time","Couple + C. LE 16 ","49","0.277057269813618","0.211124976742792","0.342989562884444","2"
"Inexpensive","1988","Part Time","Couple + C. GT 16 ","91","0.411227888902664","0.347076100697786","0.475379677107541","2"
"Inexpensive","1988","Not Working","(Married) couple without C. ","181","0.404377729170861","0.35872826496464","0.450027193377081","2"
"Inexpensive","1988","Not Working","Single parent ","22","","","","2"
"Inexpensive","1988","Not Working","Couple + C. GT 16 ","147","0.340876720788901","0.296384217285556","0.385369224292246","2"
"Inexpensive","1988","Not Working","Couple + C. LE and GT 16","45","0.353490251223892","0.273730313288549","0.433250189159234","2"
"Reasonable","1988","Full Time","1-pers.-HH","30","0.485071128078657","0.36262799366442","0.607514262492894","3"
"Reasonable","1988","Full Time","Single parent ","40","0.46668617998197","0.363039122568131","0.57033323739581","3"
"Reasonable","1988","Full Time","(Married) couple without C. ","123","0.394199628614788","0.340404700324945","0.44799455690463","3"
"Reasonable","1988","Full Time","Couple + C. LE 16 ","189","0.45493313585563","0.406673380850005","0.503192890861256","3"
"Reasonable","1988","Full Time","Couple + C. GT 16 ","210","0.352137008146067","0.314045598675881","0.390228417616252","3"
"Reasonable","1988","Full Time","Couple + C. LE and GT 16","86","0.422619841943577","0.354999551837236","0.490240132049919","3"
"Reasonable","1988","Part Time","1-pers.-HH","7","","","","3"
"Reasonable","1988","Part Time","(Married) couple without C. ","34","0.330727125835561","0.242807006596313","0.418647245074809","3"
"Reasonable","1988","Not Working","Couple + C. GT 16 ","156","0.343700774075122","0.299120159881645","0.388281388268599","3"
"Reasonable","1988","Not Working","Couple + C. LE and GT 16","54","0.371008216790418","0.290410489078076","0.45160594450276","3"
"Reasonable","1988","Part Time","Single parent ","27","","","","3"
"Reasonable","1988","Part Time","Couple + C. LE 16 ","86","0.472364892762891","0.39881752971001","0.545912255815771","3"
"Reasonable","1988","Part Time","Couple + C. GT 16 ","74","0.330117773371326","0.26880830466819","0.391427242074462","3"
"Reasonable","1988","Part Time","Couple + C. LE and GT 16","49","0.464797496614299","0.369849432012133","0.559745561216465","3"
"Reasonable","1988","Not Working","1-pers.-HH","37","0.300254649601965","0.223218686188727","0.377290613015203","3"
"Reasonable","1988","Not Working","(Married) couple without C. ","137","0.32418133812275","0.280643616188725","0.367719060056776","3"
"Reasonable","1988","Not Working","Single parent ","22","","","","3"
"Reasonable","1988","Not Working","Couple + C. LE 16 ","75","0.405153552979499","0.334026501123191","0.476280604835807","3"
"Slightly Expensive","1988","Full Time","Couple + C. LE 16 ","41","0.102291695473657","0.0729237038970536","0.13165968705026","4"
"Slightly Expensive","1988","Full Time","(Married) couple without C. ","32","0.0971168201853099","0.0645195322814499","0.12971410808917","4"
"Slightly Expensive","1988","Full Time","Single parent ","12","","","","4"
"Slightly Expensive","1988","Full Time","1-pers.-HH","3","","","","4"
"Slightly Expensive","1988","Full Time","Couple + C. GT 16 ","39","0.0664748510428271","0.0466083529800437","0.0863413491056105","4"
"Slightly Expensive","1988","Full Time","Couple + C. LE and GT 16","14","","","","4"
"Slightly Expensive","1988","Part Time","(Married) couple without C. ","6","","","","4"
"Slightly Expensive","1988","Part Time","1-pers.-HH","2","","","","4"
"Slightly Expensive","1988","Part Time","Single parent ","3","","","","4"
"Slightly Expensive","1988","Part Time","Couple + C. LE 16 ","22","","","","4"
"Slightly Expensive","1988","Part Time","Couple + C. GT 16 ","12","","","","4"
"Slightly Expensive","1988","Part Time","Couple + C. LE and GT 16","6","","","","4"
"Slightly Expensive","1988","Not Working","1-pers.-HH","8","","","","4"
"Slightly Expensive","1988","Not Working","(Married) couple without C. ","20","","","","4"
"Slightly Expensive","1988","Not Working","Couple + C. LE 16 ","15","","","","4"
"Slightly Expensive","1988","Not Working","Couple + C. LE and GT 16","12","","","","4"
"Slightly Expensive","1988","Not Working","Single parent ","3","","","","4"
"Slightly Expensive","1988","Not Working","Couple + C. GT 16 ","29","","","","4"
"Too Expensive","1988","Full Time","1-pers.-HH","3","","","","5"
"Too Expensive","1988","Full Time","(Married) couple without C. ","8","","","","5"
"Too Expensive","1988","Full Time","Single parent ","","","","","5"
"Too Expensive","1988","Full Time","Couple + C. LE 16 ","11","","","","5"
"Too Expensive","1988","Full Time","Couple + C. GT 16 ","7","","","","5"
"Too Expensive","1988","Full Time","Couple + C. LE and GT 16","1","","","","5"
"Too Expensive","1988","Part Time","Couple + C. LE 16 ","6","","","","5"
"Too Expensive","1988","Part Time","1-pers.-HH","","","","","5"
"Too Expensive","1988","Part Time","(Married) couple without C. ","1","","","","5"
"Too Expensive","1988","Part Time","Single parent ","","","","","5"
"Too Expensive","1988","Part Time","Couple + C. GT 16 ","1","","","","5"
"Too Expensive","1988","Part Time","Couple + C. LE and GT 16","3","","","","5"
"Too Expensive","1988","Not Working","1-pers.-HH","5","","","","5"
"Too Expensive","1988","Not Working","(Married) couple without C. ","5","","","","5"
"Too Expensive","1988","Not Working","Single parent ","","","","","5"
"Too Expensive","1988","Not Working","Couple + C. LE 16 ","3","","","","5"
"Too Expensive","1988","Not Working","Couple + C. GT 16 ","1","","","","5"
"Too Expensive","1988","Not Working","Couple + C. LE and GT 16","2","","","","5"
"Very Inexpensive","1988","Full Time","1-pers.-HH","6","","","","1"
"Very Inexpensive","1988","Full Time","(Married) couple without C. ","46","0.146491487242696","0.107566490712956","0.185416483772437","1"
"Very Inexpensive","1988","Full Time","Single parent ","15","","","","1"
"Very Inexpensive","1988","Full Time","Couple + C. LE 16 ","52","0.128929336968635","0.0964513573229839","0.161407316614286","1"
"Very Inexpensive","1988","Full Time","Couple + C. GT 16 ","136","0.238043146503641","0.204078847722456","0.272007445284827","1"
"Very Inexpensive","1988","Full Time","Couple + C. LE and GT 16","28","","","","1"
"Very Inexpensive","1988","Part Time","1-pers.-HH","6","","","","1"
"Very Inexpensive","1988","Part Time","(Married) couple without C. ","16","","","","1"
"Very Inexpensive","1988","Part Time","Single parent ","5","","","","1"
"Very Inexpensive","1988","Part Time","Couple + C. LE 16 ","14","","","","1"
"Very Inexpensive","1988","Part Time","Couple + C. GT 16 ","48","0.193523879452483","0.142017987970592","0.245029770934375","1"
"Very Inexpensive","1988","Part Time","Couple + C. LE and GT 16","15","","","","1"
"Very Inexpensive","1988","Not Working","1-pers.-HH","29","","","","1"
"Very Inexpensive","1988","Not Working","(Married) couple without C. ","101","0.222360631956363","0.183681682032724","0.261039581880002","1"
"Very Inexpensive","1988","Not Working","Single parent ","15","","","","1"
"Very Inexpensive","1988","Not Working","Couple + C. LE 16 ","31","0.166655293401705","0.11266142508952","0.220649161713891","1"
"Very Inexpensive","1988","Not Working","Couple + C. GT 16 ","103","0.243583828873591","0.20329269632102","0.283874961426162","1"
"Very Inexpensive","1988","Not Working","Couple + C. LE and GT 16","25","","","","1"
"Inexpensive","1989","Full Time","(Married) couple without C. ","106","0.365286636644205","0.311598965615704","0.418974307672707","2"
"Inexpensive","1989","Full Time","Single parent ","39","0.396513373473758","0.295450979567826","0.49757576737969","2"
"Inexpensive","1989","Full Time","1-pers.-HH","18","","","","2"
"Inexpensive","1989","Full Time","Couple + C. LE 16 ","107","0.281946629520634","0.237233495999789","0.326659763041479","2"
"Inexpensive","1989","Full Time","Couple + C. GT 16 ","244","0.390018761702355","0.351501205661322","0.428536317743388","2"
"Inexpensive","1989","Full Time","Couple + C. LE and GT 16","76","0.408843229876391","0.337614978085197","0.480071481667584","2"
"Inexpensive","1989","Part Time","1-pers.-HH","5","","","","2"
"Inexpensive","1989","Part Time","(Married) couple without C. ","29","","","","2"
