"hlf0071_h","year","pgcasmin","sampreg","n","percent","lower_confidence","upper_confidence"
"2","1988","(2b) intermediate general qualification","West Germany","11","","",""
"2","1988","(2b) intermediate general qualification","East Germany","","","",""
"2","1988","(2a) intermediate vocational","West Germany","20","","",""
"2","1988","(2a) intermediate vocational","East Germany","","","",""
"2","1988","(2c_gen) general maturity certificate","West Germany","10","","",""
"2","1988","(2c_gen) general maturity certificate","East Germany","","","",""
"2","1988","(2c_voc) vocational maturity certificate","West Germany","14","","",""
"2","1988","(2c_voc) vocational maturity certificate","East Germany","","","",""
"2","1988","(3a) lower tertiary education","West Germany","3","","",""
"2","1988","(3a) lower tertiary education","East Germany","","","",""
"2","1988","(3b) higher tertiary education","West Germany","13","","",""
"2","1988","(3b) higher tertiary education","East Germany","","","",""
"3","1988","(0) in school","West Germany","7","","",""
"3","1988","(0) in school","East Germany","","","",""
"3","1988","(1a) inadequately completed","West Germany","62","0.734691600335561","0.64296799331177","0.826415207359353"
"3","1988","(1a) inadequately completed","East Germany","","","",""
"3","1988","(1b) general elementary school","West Germany","163","0.782986351205195","0.72851635174454","0.83745635066585"
"3","1988","(1b) general elementary school","East Germany","","","",""
"3","1988","(1c) basic vocational qualification","West Germany","254","0.778712646044645","0.733372066517659","0.824053225571632"
"3","1988","(1c) basic vocational qualification","East Germany","","","",""
"3","1988","(2b) intermediate general qualification","West Germany","29","","",""
"3","1988","(2b) intermediate general qualification","East Germany","","","",""
"3","1988","(2a) intermediate vocational","West Germany","108","0.77525488259336","0.706600019314811","0.843909745871908"
"3","1988","(2a) intermediate vocational","East Germany","","","",""
"3","1988","(2c_gen) general maturity certificate","West Germany","22","","",""
"3","1988","(2c_gen) general maturity certificate","East Germany","","","",""
"3","1988","(2c_voc) vocational maturity certificate","West Germany","36","0.675327591329122","0.549263878287527","0.801391304370717"
"3","1988","(2c_voc) vocational maturity certificate","East Germany","","","",""
"3","1988","(3a) lower tertiary education","West Germany","11","","",""
"3","1988","(3a) lower tertiary education","East Germany","","","",""
"3","1988","(3b) higher tertiary education","West Germany","42","0.629911916095352","0.509728454343367","0.750095377847337"
"3","1988","(3b) higher tertiary education","East Germany","","","",""
"4","1988","(0) in school","West Germany","1","","",""
"4","1988","(0) in school","East Germany","","","",""
"4","1988","(1a) inadequately completed","West Germany","2","","",""
"4","1988","(1a) inadequately completed","East Germany","","","",""
"4","1988","(1b) general elementary school","West Germany","10","","",""
"4","1988","(1b) general elementary school","East Germany","","","",""
"4","1988","(1c) basic vocational qualification","West Germany","19","","",""
"4","1988","(1c) basic vocational qualification","East Germany","","","",""
"4","1988","(2b) intermediate general qualification","West Germany","3","","",""
"4","1988","(2b) intermediate general qualification","East Germany","","","",""
"4","1988","(2a) intermediate vocational","West Germany","9","","",""
"4","1988","(2a) intermediate vocational","East Germany","","","",""
"4","1988","(2c_gen) general maturity certificate","West Germany","","","",""
"4","1988","(2c_gen) general maturity certificate","East Germany","","","",""
"4","1988","(2c_voc) vocational maturity certificate","West Germany","1","","",""
"4","1988","(2c_voc) vocational maturity certificate","East Germany","","","",""
"4","1988","(3a) lower tertiary education","West Germany","4","","",""
"4","1988","(3a) lower tertiary education","East Germany","","","",""
"4","1988","(3b) higher tertiary education","West Germany","6","","",""
"4","1988","(3b) higher tertiary education","East Germany","","","",""
"5","1988","(0) in school","West Germany","","","",""
"5","1988","(0) in school","East Germany","","","",""
"5","1988","(1a) inadequately completed","West Germany","","","",""
"5","1988","(1a) inadequately completed","East Germany","","","",""
"5","1988","(1b) general elementary school","West Germany","1","","",""
"5","1988","(1b) general elementary school","East Germany","","","",""
"5","1988","(1c) basic vocational qualification","West Germany","1","","",""
"5","1988","(1c) basic vocational qualification","East Germany","","","",""
"5","1988","(2b) intermediate general qualification","West Germany","","","",""
"5","1988","(2b) intermediate general qualification","East Germany","","","",""
"5","1988","(2a) intermediate vocational","West Germany","1","","",""
"5","1988","(2a) intermediate vocational","East Germany","","","",""
"5","1988","(2c_gen) general maturity certificate","West Germany","","","",""
"5","1988","(2c_gen) general maturity certificate","East Germany","","","",""
"5","1988","(2c_voc) vocational maturity certificate","West Germany","","","",""
"5","1988","(2c_voc) vocational maturity certificate","East Germany","","","",""
"5","1988","(3a) lower tertiary education","West Germany","","","",""
"5","1988","(3a) lower tertiary education","East Germany","","","",""
"5","1988","(3b) higher tertiary education","West Germany","","","",""
"5","1988","(3b) higher tertiary education","East Germany","","","",""
"1","1989","(0) in school","West Germany","","","",""
"1","1989","(0) in school","East Germany","","","",""
"1","1989","(1a) inadequately completed","West Germany","7","","",""
"1","1989","(1a) inadequately completed","East Germany","","","",""
"1","1989","(1b) general elementary school","West Germany","5","","",""
"1","1989","(1b) general elementary school","East Germany","","","",""
"1","1989","(1c) basic vocational qualification","West Germany","11","","",""
"1","1989","(1c) basic vocational qualification","East Germany","","","",""
"1","1989","(2b) intermediate general qualification","West Germany","2","","",""
"1","1989","(2b) intermediate general qualification","East Germany","","","",""
"1","1989","(2a) intermediate vocational","West Germany","6","","",""
"1","1989","(2a) intermediate vocational","East Germany","","","",""
"1","1989","(2c_gen) general maturity certificate","West Germany","","","",""
"1","1989","(2c_gen) general maturity certificate","East Germany","","","",""
"1","1989","(2c_voc) vocational maturity certificate","West Germany","2","","",""
"1","1989","(2c_voc) vocational maturity certificate","East Germany","","","",""
"1","1989","(3a) lower tertiary education","West Germany","5","","",""
"1","1989","(3a) lower tertiary education","East Germany","","","",""
"1","1989","(3b) higher tertiary education","West Germany","1","","",""
"1","1989","(3b) higher tertiary education","East Germany","","","",""
"2","1989","(0) in school","West Germany","2","","",""
"2","1989","(0) in school","East Germany","","","",""
"2","1989","(1a) inadequately completed","West Germany","24","","",""
"2","1989","(1a) inadequately completed","East Germany","","","",""
"2","1989","(1b) general elementary school","West Germany","39","0.150000877002955","0.0976917209250623","0.202310033080848"
"2","1989","(1b) general elementary school","East Germany","","","",""
"2","1989","(1c) basic vocational qualification","West Germany","28","","",""
"2","1989","(1c) basic vocational qualification","East Germany","","","",""
"2","1989","(2b) intermediate general qualification","West Germany","4","","",""
"2","1989","(2b) intermediate general qualification","East Germany","","","",""
"2","1989","(2a) intermediate vocational","West Germany","24","","",""
"2","1989","(2a) intermediate vocational","East Germany","","","",""
"2","1989","(2c_gen) general maturity certificate","West Germany","11","","",""
"2","1989","(2c_gen) general maturity certificate","East Germany","","","",""
"2","1989","(2c_voc) vocational maturity certificate","West Germany","9","","",""
"2","1989","(2c_voc) vocational maturity certificate","East Germany","","","",""
"2","1989","(3a) lower tertiary education","West Germany","5","","",""
"2","1989","(3a) lower tertiary education","East Germany","","","",""
"2","1989","(3b) higher tertiary education","West Germany","15","","",""
"2","1989","(3b) higher tertiary education","East Germany","","","",""
"3","1989","(0) in school","West Germany","10","","",""
"3","1989","(0) in school","East Germany","","","",""
"3","1989","(1a) inadequately completed","West Germany","37","0.598672446586247","0.4846571711616","0.712687722010894"
"3","1989","(1a) inadequately completed","East Germany","","","",""
"3","1989","(1b) general elementary school","West Germany","127","0.721433825310839","0.655761254691698","0.78710639592998"
"3","1989","(1b) general elementary school","East Germany","","","",""
"3","1989","(1c) basic vocational qualification","West Germany","215","0.808086179327303","0.761025963309745","0.85514639534486"
"3","1989","(1c) basic vocational qualification","East Germany","","","",""
"3","1989","(2b) intermediate general qualification","West Germany","35","0.823179715232256","0.711710432403854","0.934648998060657"
"3","1989","(2b) intermediate general qualification","East Germany","","","",""
"3","1989","(2a) intermediate vocational","West Germany","145","0.784664955755829","0.725749834870916","0.843580076640742"
"3","1989","(2a) intermediate vocational","East Germany","","","",""
"3","1989","(2c_gen) general maturity certificate","West Germany","21","","",""
"3","1989","(2c_gen) general maturity certificate","East Germany","","","",""
"3","1989","(2c_voc) vocational maturity certificate","West Germany","38","0.737049597861281","0.622762832892168","0.851336362830395"
