"hlf0071_h","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence"
"Much too small","2000","1-pers.-HH","Female","29","","",""
"Much too small","2000","(Married) couple without C. ","Male","30","0.00763486223392025","0.00485116722267692","0.0104185572451636"
"Much too small","2000","(Married) couple without C. ","Female","33","0.00769157466857994","0.00490652361516154","0.0104766257219983"
"Much too small","2000","Single parent ","Male","3","","",""
"Much too small","2000","Single parent ","Female","17","","",""
"Much too small","2000","Couple + C. LE 16 ","Male","102","0.0388492727454083","0.0314245260629177","0.046274019427899"
"Much too small","2000","Couple + C. LE 16 ","Female","104","0.0386077510758765","0.0312614411771003","0.0459540609746527"
"Much too small","2000","Couple + C. GT 16 ","Male","22","","",""
"Much too small","2000","Couple + C. GT 16 ","Female","25","","",""
"Much too small","2000","Couple + C. LE and GT 16","Male","19","","",""
"Much too small","2000","Couple + C. LE and GT 16","Female","20","","",""
"A little too small","2000","1-pers.-HH","Male","226","0.168742086320041","0.149109654000383","0.188374518639699"
"A little too small","2000","1-pers.-HH","Female","171","0.0828420550761504","0.0706265574391036","0.0950575527131972"
"A little too small","2000","(Married) couple without C. ","Male","323","0.087478290926257","0.0784426898886629","0.096513891963851"
"A little too small","2000","(Married) couple without C. ","Female","318","0.0854642426548446","0.076551840794363","0.0943766445153262"
"A little too small","2000","Single parent ","Male","50","0.136502675493724","0.101800616115061","0.171204734872388"
"A little too small","2000","Single parent ","Female","156","0.195308120808817","0.168190506942732","0.222425734674903"
"A little too small","2000","Couple + C. LE 16 ","Male","624","0.254430203790973","0.237695311141759","0.271165096440187"
"A little too small","2000","Couple + C. LE 16 ","Female","626","0.250113546408398","0.233599707428628","0.266627385388168"
"A little too small","2000","Couple + C. GT 16 ","Male","252","0.12465919462403","0.110551058118599","0.13876733112946"
"A little too small","2000","Couple + C. GT 16 ","Female","220","0.124628346941947","0.109593539063762","0.139663154820132"
"A little too small","2000","Couple + C. LE and GT 16","Male","180","0.170535922706116","0.146964521912678","0.194107323499553"
"A little too small","2000","Couple + C. LE and GT 16","Female","177","0.173915475516444","0.149748987340945","0.198081963691943"
"Just right","2000","1-pers.-HH","Male","956","0.682748061387879","0.658351597344704","0.707144525431055"
"Just right","2000","1-pers.-HH","Female","1510","0.785510293316918","0.767319868834518","0.803700717799319"
"Just right","2000","(Married) couple without C. ","Male","2903","0.769037105707806","0.755558962911761","0.782515248503852"
"Just right","2000","(Married) couple without C. ","Female","2928","0.772122697220325","0.758750712063459","0.78549468237719"
"Just right","2000","Single parent ","Male","276","0.722393132645293","0.67712880480695","0.767657460483636"
"Just right","2000","Single parent ","Female","587","0.693143008485483","0.661596162365981","0.724689854604986"
"Just right","2000","Couple + C. LE 16 ","Male","1774","0.665806465877486","0.647681905944393","0.683931025810579"
"Just right","2000","Couple + C. LE 16 ","Female","1809","0.671809885269163","0.653905161416579","0.689714609121746"
"Just right","2000","Couple + C. GT 16 ","Male","1677","0.786949964775841","0.769462241480753","0.804437688070929"
"Just right","2000","Couple + C. GT 16 ","Female","1459","0.780148906096477","0.761297389555094","0.79900042263786"
"Just right","2000","Couple + C. LE and GT 16","Male","743","0.774268864103617","0.748067717646346","0.800470010560889"
"Just right","2000","Couple + C. LE and GT 16","Female","708","0.760198179848666","0.732976066557755","0.787420293139577"
"A little too big","2000","1-pers.-HH","Male","145","0.0993234335553878","0.0836449231228962","0.115001943987879"
"A little too big","2000","1-pers.-HH","Female","220","0.105886701531063","0.0922509005828664","0.11952250247926"
"A little too big","2000","(Married) couple without C. ","Male","471","0.127416969435327","0.116753406994455","0.138080531876199"
"A little too big","2000","(Married) couple without C. ","Female","475","0.127540252561027","0.116906206748026","0.138174298374027"
"A little too big","2000","Single parent ","Male","44","0.108214410891934","0.0768146064462006","0.139614215337667"
"A little too big","2000","Single parent ","Female","58","0.0762038438194804","0.0580548301802123","0.0943528574587485"
"A little too big","2000","Couple + C. LE 16 ","Male","99","0.0394403043692744","0.0319615933222593","0.0469190154162896"
"A little too big","2000","Couple + C. LE 16 ","Female","99","0.0377207938317776","0.0304560108227034","0.0449855768408518"
"A little too big","2000","Couple + C. GT 16 ","Male","145","0.0721978553473044","0.0611441281503034","0.0832515825443054"
"A little too big","2000","Couple + C. GT 16 ","Female","142","0.0776163869773939","0.0654369916659907","0.0897957822887972"
"A little too big","2000","Couple + C. LE and GT 16","Male","36","0.0374156304879551","0.0255217217941019","0.0493095391818083"
"A little too big","2000","Couple + C. LE and GT 16","Female","40","0.0476286415169652","0.0340495896536259","0.0612076933803045"
"Much too big","2000","1-pers.-HH","Male","31","0.0215403761669951","0.0139302369521194","0.0291505153818707"
"Much too big","2000","1-pers.-HH","Female","26","","",""
"Much too big","2000","(Married) couple without C. ","Male","29","","",""
"Much too big","2000","(Married) couple without C. ","Female","26","","",""
"Much too big","2000","Single parent ","Male","3","","",""
"Much too big","2000","Single parent ","Female","3","","",""
"Much too big","2000","Couple + C. LE 16 ","Male","3","","",""
"Much too big","2000","Couple + C. LE 16 ","Female","4","","",""
"Much too big","2000","Couple + C. GT 16 ","Male","10","","",""
"Much too big","2000","Couple + C. GT 16 ","Female","8","","",""
"Much too big","2000","Couple + C. LE and GT 16","Male","","","",""
"Much too big","2000","Couple + C. LE and GT 16","Female","","","",""
"Much too small","2001","1-pers.-HH","Male","27","","",""
"Much too small","2001","1-pers.-HH","Female","18","","",""
"Much too small","2001","(Married) couple without C. ","Male","29","","",""
"Much too small","2001","(Married) couple without C. ","Female","29","","",""
"Much too small","2001","Single parent ","Male","7","","",""
"Much too small","2001","Single parent ","Female","19","","",""
"Much too small","2001","Couple + C. LE 16 ","Male","101","0.0496521097541643","0.0408694851376773","0.0584347343706513"
"Much too small","2001","Couple + C. LE 16 ","Female","99","0.048503982701373","0.039894844274423","0.0571131211283229"
"Much too small","2001","Couple + C. GT 16 ","Male","24","","",""
"Much too small","2001","Couple + C. GT 16 ","Female","26","","",""
"Much too small","2001","Couple + C. LE and GT 16","Male","16","","",""
"Much too small","2001","Couple + C. LE and GT 16","Female","16","","",""
"A little too small","2001","1-pers.-HH","Male","192","0.164755050629351","0.144182261746586","0.185327839512116"
"A little too small","2001","1-pers.-HH","Female","169","0.0964275065292954","0.0826254379985056","0.110229575060085"
"A little too small","2001","(Married) couple without C. ","Male","323","0.0935976667756479","0.0838629118656133","0.103332421685682"
"A little too small","2001","(Married) couple without C. ","Female","330","0.0932223100049676","0.0835219923845785","0.102922627625357"
"A little too small","2001","Single parent ","Male","52","0.14780420527402","0.110833345643804","0.184775064904237"
"A little too small","2001","Single parent ","Female","132","0.175932263508397","0.148985624164081","0.202878902852714"
"A little too small","2001","Couple + C. LE 16 ","Male","523","0.226539458886562","0.209615374949427","0.243463542823698"
"A little too small","2001","Couple + C. LE 16 ","Female","531","0.226690183622419","0.209911394259116","0.243468972985722"
"A little too small","2001","Couple + C. GT 16 ","Male","187","0.101979282223669","0.0884076975405393","0.115550866906798"
"A little too small","2001","Couple + C. GT 16 ","Female","177","0.105007084463391","0.0905444704941158","0.119469698432666"
"A little too small","2001","Couple + C. LE and GT 16","Male","171","0.168807843776037","0.14437628113779","0.193239406414283"
"A little too small","2001","Couple + C. LE and GT 16","Female","154","0.167387193583814","0.14223096300504","0.192543424162588"
"Just right","2001","1-pers.-HH","Male","863","0.690666873705952","0.665032990542569","0.716300756869335"
"Just right","2001","1-pers.-HH","Female","1326","0.759654670886132","0.739675007834786","0.779634333937479"
"Just right","2001","(Married) couple without C. ","Male","2647","0.766377247425458","0.752235246128418","0.780519248722499"
"Just right","2001","(Married) couple without C. ","Female","2657","0.76837897134957","0.754303843779489","0.782454098919651"
"Just right","2001","Single parent ","Male","261","0.720667232976428","0.673928730873209","0.767405735079648"
"Just right","2001","Single parent ","Female","551","0.698032574100943","0.665541183260624","0.730523964941261"
"Just right","2001","Couple + C. LE 16 ","Male","1644","0.68746362927072","0.66872277837183","0.706204480169611"
"Just right","2001","Couple + C. LE 16 ","Female","1672","0.685672510211607","0.667068050828785","0.704276969594428"
"Just right","2001","Couple + C. GT 16 ","Male","1555","0.806063280417309","0.788331759085171","0.823794801749448"
"Just right","2001","Couple + C. GT 16 ","Female","1387","0.797563536058464","0.778607186361121","0.816519885755808"
"Just right","2001","Couple + C. LE and GT 16","Male","680","0.777288603982345","0.750151307079102","0.804425900885588"
"Just right","2001","Couple + C. LE and GT 16","Female","641","0.774325173368711","0.746156515337922","0.8024938313995"
"A little too big","2001","1-pers.-HH","Male","148","0.107660537019456","0.0904711578074567","0.124849916231455"
"A little too big","2001","1-pers.-HH","Female","222","0.121594496563418","0.106312971650064","0.136876021476771"
"A little too big","2001","(Married) couple without C. ","Male","404","0.121676017970223","0.110750001073731","0.132602034866715"
"A little too big","2001","(Married) couple without C. ","Female","400","0.12187864966369","0.110963826683269","0.132793472644111"
"A little too big","2001","Single parent ","Male","31","0.0818840440641413","0.0533216327328357","0.110446455395447"
"A little too big","2001","Single parent ","Female","63","0.0943881239287878","0.0736971877720798","0.115079060085496"
"A little too big","2001","Couple + C. LE 16 ","Male","82","0.0363448020885531","0.028778282718556","0.0439113214585502"
"A little too big","2001","Couple + C. LE 16 ","Female","89","0.0386767607997828","0.0309494697345007","0.0464040518650648"
"A little too big","2001","Couple + C. GT 16 ","Male","131","0.0719388379242903","0.0603510265894045","0.0835266492591762"
"A little too big","2001","Couple + C. GT 16 ","Female","129","0.0785039744987144","0.065815183298971","0.0911927656984579"
"A little too big","2001","Couple + C. LE and GT 16","Male","35","0.0396108821727021","0.0268894768995446","0.0523322874458596"
"A little too big","2001","Couple + C. LE and GT 16","Female","33","0.038812245325871","0.025797028485338","0.0518274621664041"
"Much too big","2001","1-pers.-HH","Male","19","","",""
"Much too big","2001","1-pers.-HH","Female","22","","",""
"Much too big","2001","(Married) couple without C. ","Male","36","0.0106976865430049","0.00725940489173564","0.0141359681942742"
"Much too big","2001","(Married) couple without C. ","Female","35","0.0102209633739809","0.00686520522850839","0.0135767215194534"
"Much too big","2001","Single parent ","Male","3","","",""
"Much too big","2001","Single parent ","Female","2","","",""
"Much too big","2001","Couple + C. LE 16 ","Male","","","",""
"Much too big","2001","Couple + C. LE 16 ","Female","1","","",""
"Much too big","2001","Couple + C. GT 16 ","Male","13","","",""
"Much too big","2001","Couple + C. GT 16 ","Female","7","","",""
