"hlf0071_h","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Just right","2000","(Married) couple without C. ","vocational + Abi","230","0.745049129730989","0.696765865028011","0.793332394433967","3"
"Just right","2000","(Married) couple without C. ","higher vocational","450","0.749029345883389","0.714365899263244","0.783692792503535","3"
"Just right","2000","(Married) couple without C. ","higher education","941","0.704948862164322","0.680071036292146","0.729826688036497","3"
"Just right","2000","Single parent ","in school","42","0.588738843233361","0.468185767425955","0.709291919040767","3"
"Just right","2000","Single parent ","inadequately","18","","","","3"
"Just right","2000","Single parent ","general elemantary","191","0.714096807887953","0.658419801227632","0.769773814548274","3"
"Just right","2000","Single parent ","middle vocational","444","0.725511132349396","0.690126727605722","0.76089553709307","3"
"Just right","2000","Single parent ","vocational + Abi","34","0.692136039850066","0.564186641962846","0.820085437737286","3"
"Just right","2000","Single parent ","higher vocational","34","0.596213916971606","0.461553569497554","0.730874264445658","3"
"Just right","2000","Single parent ","higher education","98","0.675510220508799","0.597678404415997","0.753342036601601","3"
"Just right","2000","Couple + C. LE 16 ","in school","3","","","","3"
"Just right","2000","Couple + C. LE 16 ","inadequately","34","0.527196767757409","0.401908685578608","0.652484849936209","3"
"Just right","2000","Couple + C. LE 16 ","general elemantary","275","0.640825792432992","0.595637419361825","0.686014165504159","3"
"Just right","2000","Couple + C. LE 16 ","middle vocational","2015","0.698702438405955","0.681889907331993","0.715514969479917","3"
"Just right","2000","Couple + C. LE 16 ","vocational + Abi","231","0.684630500876887","0.635456109109315","0.733804892644458","3"
"Just right","2000","Couple + C. LE 16 ","higher vocational","370","0.64547341034249","0.605311586703995","0.685635233980985","3"
"Just right","2000","Couple + C. LE 16 ","higher education","651","0.612393356360225","0.582075178501654","0.642711534218796","3"
"Just right","2000","Couple + C. GT 16 ","in school","158","0.749109279627048","0.690193543109772","0.808025016144323","3"
"Just right","2000","Couple + C. GT 16 ","inadequately","74","0.778717667541491","0.696947690083578","0.860487644999404","3"
"Just right","2000","Couple + C. GT 16 ","general elemantary","562","0.785413113017162","0.754957240679279","0.815868985355045","3"
"Just right","2000","Couple + C. GT 16 ","middle vocational","1621","0.794764851502204","0.777161202060974","0.812368500943435","3"
"Just right","2000","Couple + C. GT 16 ","vocational + Abi","111","0.796449959392607","0.731799770113399","0.861100148671816","3"
"Just right","2000","Couple + C. GT 16 ","higher vocational","208","0.767629685205092","0.716391464380328","0.818867906029856","3"
"Just right","2000","Couple + C. GT 16 ","higher education","397","0.76254389203558","0.725792941821336","0.799294842249824","3"
"Just right","2000","Couple + C. LE and GT 16","in school","146","0.743693614840124","0.682727051164833","0.804660178515415","3"
"Just right","2000","Couple + C. LE and GT 16","inadequately","21","","","","3"
"Just right","2000","Couple + C. LE and GT 16","general elemantary","304","0.750935320355597","0.709624446580329","0.792246194130864","3"
"Just right","2000","Couple + C. LE and GT 16","middle vocational","648","0.789319268180848","0.76150953457116","0.817129001790536","3"
"Just right","2000","Couple + C. LE and GT 16","vocational + Abi","43","0.874901032533236","0.784104486054671","0.965697579011801","3"
"Just right","2000","Couple + C. LE and GT 16","higher vocational","104","0.799860623033392","0.732116890426121","0.867604355640664","3"
"Just right","2000","Couple + C. LE and GT 16","higher education","181","0.761891136889954","0.70811695508369","0.815665318696217","3"
"Much too big","2000","1-pers.-HH","in school","","","","","5"
"Much too big","2000","1-pers.-HH","inadequately","1","","","","5"
"Much too big","2000","1-pers.-HH","general elemantary","10","","","","5"
"Much too big","2000","1-pers.-HH","middle vocational","31","0.0169928751822216","0.0109701098613498","0.0230156405030934","5"
"Much too big","2000","1-pers.-HH","vocational + Abi","2","","","","5"
"Much too big","2000","1-pers.-HH","higher vocational","6","","","","5"
"Much too big","2000","1-pers.-HH","higher education","7","","","","5"
"Much too big","2000","(Married) couple without C. ","in school","","","","","5"
"Much too big","2000","(Married) couple without C. ","inadequately","","","","","5"
"Much too big","2000","(Married) couple without C. ","general elemantary","3","","","","5"
"Much too big","2000","(Married) couple without C. ","middle vocational","31","0.00730497371430367","0.00474749797432474","0.0098624494542826","5"
"Much too big","2000","(Married) couple without C. ","vocational + Abi","1","","","","5"
"Much too big","2000","(Married) couple without C. ","higher vocational","5","","","","5"
"Much too big","2000","(Married) couple without C. ","higher education","14","","","","5"
"Much too big","2000","Single parent ","in school","","","","","5"
"Much too big","2000","Single parent ","inadequately","","","","","5"
"Much too big","2000","Single parent ","general elemantary","","","","","5"
"Much too big","2000","Single parent ","middle vocational","3","","","","5"
"Much too big","2000","Single parent ","vocational + Abi","1","","","","5"
"Much too big","2000","Single parent ","higher vocational","","","","","5"
"Much too big","2000","Single parent ","higher education","2","","","","5"
"Much too big","2000","Couple + C. LE 16 ","in school","","","","","5"
"Much too big","2000","Couple + C. LE 16 ","inadequately","","","","","5"
"Much too big","2000","Couple + C. LE 16 ","general elemantary","","","","","5"
"Much too big","2000","Couple + C. LE 16 ","middle vocational","6","","","","5"
"Much too big","2000","Couple + C. LE 16 ","vocational + Abi","1","","","","5"
"Much too big","2000","Couple + C. LE 16 ","higher vocational","","","","","5"
"Much too big","2000","Couple + C. LE 16 ","higher education","","","","","5"
"Much too big","2000","Couple + C. GT 16 ","in school","1","","","","5"
"Much too big","2000","Couple + C. GT 16 ","inadequately","2","","","","5"
"Much too big","2000","Couple + C. GT 16 ","general elemantary","1","","","","5"
"Much too big","2000","Couple + C. GT 16 ","middle vocational","8","","","","5"
"Much too big","2000","Couple + C. GT 16 ","vocational + Abi","2","","","","5"
"Much too big","2000","Couple + C. GT 16 ","higher vocational","","","","","5"
"Much too big","2000","Couple + C. GT 16 ","higher education","4","","","","5"
"Much too big","2000","Couple + C. LE and GT 16","in school","","","","","5"
"Much too big","2000","Couple + C. LE and GT 16","inadequately","","","","","5"
"Much too big","2000","Couple + C. LE and GT 16","general elemantary","","","","","5"
"Much too big","2000","Couple + C. LE and GT 16","middle vocational","","","","","5"
"Much too big","2000","Couple + C. LE and GT 16","vocational + Abi","","","","","5"
"Much too big","2000","Couple + C. LE and GT 16","higher vocational","","","","","5"
"Much too big","2000","Couple + C. LE and GT 16","higher education","","","","","5"
"Much too small","2000","1-pers.-HH","in school","","","","","1"
"Much too small","2000","1-pers.-HH","inadequately","","","","","1"
"Much too small","2000","1-pers.-HH","general elemantary","6","","","","1"
"Much too small","2000","1-pers.-HH","middle vocational","37","0.0195539919665151","0.0131017041440815","0.0260062797889488","1"
"Much too small","2000","1-pers.-HH","vocational + Abi","2","","","","1"
"Much too small","2000","1-pers.-HH","higher vocational","8","","","","1"
"Much too small","2000","1-pers.-HH","higher education","16","","","","1"
"Much too small","2000","(Married) couple without C. ","in school","","","","","1"
"Much too small","2000","(Married) couple without C. ","inadequately","1","","","","1"
"Much too small","2000","(Married) couple without C. ","general elemantary","3","","","","1"
"Much too small","2000","(Married) couple without C. ","middle vocational","31","0.00670539486430197","0.0042543825790784","0.00915640714952554","1"
"Much too small","2000","(Married) couple without C. ","vocational + Abi","5","","","","1"
"Much too small","2000","(Married) couple without C. ","higher vocational","9","","","","1"
"Much too small","2000","(Married) couple without C. ","higher education","14","","","","1"
"Much too small","2000","Single parent ","in school","2","","","","1"
"Much too small","2000","Single parent ","inadequately","","","","","1"
"Much too small","2000","Single parent ","general elemantary","5","","","","1"
"Much too small","2000","Single parent ","middle vocational","12","","","","1"
"Much too small","2000","Single parent ","vocational + Abi","1","","","","1"
"Much too small","2000","Single parent ","higher vocational","","","","","1"
"Much too small","2000","Single parent ","higher education","","","","","1"
"Much too small","2000","Couple + C. LE 16 ","in school","","","","","1"
"Much too small","2000","Couple + C. LE 16 ","inadequately","9","","","","1"
"Much too small","2000","Couple + C. LE 16 ","general elemantary","26","","","","1"
"Much too small","2000","Couple + C. LE 16 ","middle vocational","104","0.0377381226836057","0.0307553814494023","0.0447208639178091","1"
"Much too small","2000","Couple + C. LE 16 ","vocational + Abi","11","","","","1"
"Much too small","2000","Couple + C. LE 16 ","higher vocational","20","","","","1"
"Much too small","2000","Couple + C. LE 16 ","higher education","36","0.0394888425667997","0.027369455272637","0.0516082298609624","1"
"Much too small","2000","Couple + C. GT 16 ","in school","4","","","","1"
"Much too small","2000","Couple + C. GT 16 ","inadequately","2","","","","1"
"Much too small","2000","Couple + C. GT 16 ","general elemantary","13","","","","1"
"Much too small","2000","Couple + C. GT 16 ","middle vocational","16","","","","1"
"Much too small","2000","Couple + C. GT 16 ","vocational + Abi","2","","","","1"
"Much too small","2000","Couple + C. GT 16 ","higher vocational","2","","","","1"
"Much too small","2000","Couple + C. GT 16 ","higher education","8","","","","1"
"Much too small","2000","Couple + C. LE and GT 16","in school","3","","","","1"
"Much too small","2000","Couple + C. LE and GT 16","inadequately","6","","","","1"
"Much too small","2000","Couple + C. LE and GT 16","general elemantary","16","","","","1"
"Much too small","2000","Couple + C. LE and GT 16","middle vocational","12","","","","1"
"Much too small","2000","Couple + C. LE and GT 16","vocational + Abi","","","","","1"
"Much too small","2000","Couple + C. LE and GT 16","higher vocational","1","","","","1"
