"hlf0071_h","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence"
"Much too big","1985","Schleswig-Holstein","Not Working","","","",""
"Much too big","1985","Hamburg","Full Time","","","",""
"Much too big","1985","Hamburg","Part Time","","","",""
"Much too big","1985","Hamburg","Not Working","","","",""
"Much too big","1985","Lower Saxony","Full Time","6","","",""
"Much too big","1985","Lower Saxony","Part Time","2","","",""
"Much too big","1985","Lower Saxony","Not Working","2","","",""
"Much too big","1985","Bremen","Full Time","","","",""
"Much too big","1985","Bremen","Part Time","","","",""
"Much too big","1985","Bremen","Not Working","","","",""
"Much too big","1985","North Rhine-Westphalia","Full Time","7","","",""
"Much too big","1985","North Rhine-Westphalia","Part Time","4","","",""
"Much too big","1985","North Rhine-Westphalia","Not Working","13","","",""
"Much too big","1985","Hesse","Full Time","2","","",""
"Much too big","1985","Hesse","Part Time","","","",""
"Much too big","1985","Hesse","Not Working","3","","",""
"Much too big","1985","Rhineland-Palatinate,Saarland","Full Time","4","","",""
"Much too big","1985","Rhineland-Palatinate,Saarland","Part Time","4","","",""
"Much too big","1985","Rhineland-Palatinate,Saarland","Not Working","3","","",""
"Much too big","1985","Baden-Württemberg","Full Time","4","","",""
"Much too big","1985","Baden-Württemberg","Part Time","2","","",""
"Much too big","1985","Baden-Württemberg","Not Working","5","","",""
"Much too big","1985","Bavaria","Full Time","4","","",""
"Much too big","1985","Bavaria","Part Time","2","","",""
"Much too big","1985","Bavaria","Not Working","6","","",""
"Much too big","1985","Berlin","Full Time","3","","",""
"Much too big","1985","Berlin","Part Time","1","","",""
"Much too big","1985","Berlin","Not Working","2","","",""
"Much too big","1985","Brandenburg","Full Time","","","",""
"Much too big","1985","Brandenburg","Part Time","","","",""
"Much too big","1985","Brandenburg","Not Working","","","",""
"Much too big","1985","Mecklenburg-Western Pomerania","Full Time","","","",""
"Much too big","1985","Mecklenburg-Western Pomerania","Part Time","","","",""
"Much too big","1985","Mecklenburg-Western Pomerania","Not Working","","","",""
"Much too big","1985","Saxony","Full Time","","","",""
"Much too big","1985","Saxony","Part Time","","","",""
"Much too big","1985","Saxony","Not Working","","","",""
"Much too big","1985","Saxony-Anhalt","Full Time","","","",""
"Much too big","1985","Saxony-Anhalt","Part Time","","","",""
"Much too big","1985","Saxony-Anhalt","Not Working","","","",""
"Much too big","1985","Thuringia","Full Time","","","",""
"Much too big","1985","Thuringia","Part Time","","","",""
"Much too big","1985","Thuringia","Not Working","","","",""
"Much too small","1986","Schleswig-Holstein","Full Time","","","",""
"Much too small","1986","Schleswig-Holstein","Part Time","","","",""
"Much too small","1986","Schleswig-Holstein","Not Working","","","",""
"Much too small","1986","Hamburg","Full Time","","","",""
"Much too small","1986","Hamburg","Part Time","","","",""
"Much too small","1986","Hamburg","Not Working","","","",""
"Much too small","1986","Lower Saxony","Full Time","3","","",""
"Much too small","1986","Lower Saxony","Part Time","2","","",""
"Much too small","1986","Lower Saxony","Not Working","4","","",""
"Much too small","1986","Bremen","Full Time","","","",""
"Much too small","1986","Bremen","Part Time","","","",""
"Much too small","1986","Bremen","Not Working","","","",""
"Much too small","1986","North Rhine-Westphalia","Full Time","1","","",""
"Much too small","1986","North Rhine-Westphalia","Part Time","1","","",""
"Much too small","1986","North Rhine-Westphalia","Not Working","1","","",""
"Much too small","1986","Hesse","Full Time","3","","",""
"Much too small","1986","Hesse","Part Time","3","","",""
"Much too small","1986","Hesse","Not Working","1","","",""
"Much too small","1986","Rhineland-Palatinate,Saarland","Full Time","","","",""
"Much too small","1986","Rhineland-Palatinate,Saarland","Part Time","1","","",""
"Much too small","1986","Rhineland-Palatinate,Saarland","Not Working","1","","",""
"Much too small","1986","Baden-Württemberg","Full Time","5","","",""
"Much too small","1986","Baden-Württemberg","Part Time","3","","",""
"Much too small","1986","Baden-Württemberg","Not Working","5","","",""
"Much too small","1986","Bavaria","Full Time","4","","",""
"Much too small","1986","Bavaria","Part Time","5","","",""
"Much too small","1986","Bavaria","Not Working","5","","",""
"Much too small","1986","Berlin","Full Time","","","",""
"Much too small","1986","Berlin","Part Time","2","","",""
"Much too small","1986","Berlin","Not Working","","","",""
"Much too small","1986","Brandenburg","Full Time","","","",""
"Much too small","1986","Brandenburg","Part Time","","","",""
"Much too small","1986","Brandenburg","Not Working","","","",""
"Much too small","1986","Mecklenburg-Western Pomerania","Full Time","","","",""
"Much too small","1986","Mecklenburg-Western Pomerania","Part Time","","","",""
"Much too small","1986","Mecklenburg-Western Pomerania","Not Working","","","",""
"Much too small","1986","Saxony","Full Time","","","",""
"Much too small","1986","Saxony","Part Time","","","",""
"Much too small","1986","Saxony","Not Working","","","",""
"Much too small","1986","Saxony-Anhalt","Full Time","","","",""
"Much too small","1986","Saxony-Anhalt","Part Time","","","",""
"Much too small","1986","Saxony-Anhalt","Not Working","","","",""
"Much too small","1986","Thuringia","Full Time","","","",""
"Much too small","1986","Thuringia","Part Time","","","",""
"Much too small","1986","Thuringia","Not Working","","","",""
"A little too small","1986","Schleswig-Holstein","Full Time","1","","",""
"A little too small","1986","Schleswig-Holstein","Part Time","2","","",""
"A little too small","1986","Schleswig-Holstein","Not Working","1","","",""
"A little too small","1986","Hamburg","Full Time","3","","",""
"A little too small","1986","Hamburg","Part Time","1","","",""
"A little too small","1986","Hamburg","Not Working","2","","",""
"A little too small","1986","Lower Saxony","Full Time","2","","",""
"A little too small","1986","Lower Saxony","Part Time","3","","",""
"A little too small","1986","Lower Saxony","Not Working","2","","",""
"A little too small","1986","Bremen","Full Time","6","","",""
"A little too small","1986","Bremen","Part Time","2","","",""
"A little too small","1986","Bremen","Not Working","","","",""
"A little too small","1986","North Rhine-Westphalia","Full Time","33","0.188672669142872","0.133758636806027","0.243586701479718"
"A little too small","1986","North Rhine-Westphalia","Part Time","9","","",""
"A little too small","1986","North Rhine-Westphalia","Not Working","17","","",""
"A little too small","1986","Hesse","Full Time","8","","",""
"A little too small","1986","Hesse","Part Time","7","","",""
"A little too small","1986","Hesse","Not Working","13","","",""
"A little too small","1986","Rhineland-Palatinate,Saarland","Full Time","8","","",""
"A little too small","1986","Rhineland-Palatinate,Saarland","Part Time","4","","",""
"A little too small","1986","Rhineland-Palatinate,Saarland","Not Working","1","","",""
"A little too small","1986","Baden-Württemberg","Full Time","20","","",""
"A little too small","1986","Baden-Württemberg","Part Time","7","","",""
"A little too small","1986","Baden-Württemberg","Not Working","10","","",""
"A little too small","1986","Bavaria","Full Time","7","","",""
"A little too small","1986","Bavaria","Part Time","4","","",""
"A little too small","1986","Bavaria","Not Working","4","","",""
"A little too small","1986","Berlin","Full Time","7","","",""
"A little too small","1986","Berlin","Part Time","1","","",""
"A little too small","1986","Berlin","Not Working","","","",""
"A little too small","1986","Brandenburg","Full Time","","","",""
"A little too small","1986","Brandenburg","Part Time","","","",""
"A little too small","1986","Brandenburg","Not Working","","","",""
"A little too small","1986","Mecklenburg-Western Pomerania","Full Time","","","",""
"A little too small","1986","Mecklenburg-Western Pomerania","Part Time","","","",""
"A little too small","1986","Mecklenburg-Western Pomerania","Not Working","","","",""
"A little too small","1986","Saxony","Full Time","","","",""
"A little too small","1986","Saxony","Part Time","","","",""
"A little too small","1986","Saxony","Not Working","","","",""
"A little too small","1986","Saxony-Anhalt","Full Time","","","",""
"A little too small","1986","Saxony-Anhalt","Part Time","","","",""
"A little too small","1986","Saxony-Anhalt","Not Working","","","",""
"A little too small","1986","Thuringia","Full Time","","","",""
"A little too small","1986","Thuringia","Part Time","","","",""
"A little too small","1986","Thuringia","Not Working","","","",""
"Just right","1986","Schleswig-Holstein","Full Time","16","","",""
"Just right","1986","Schleswig-Holstein","Part Time","9","","",""
"Just right","1986","Schleswig-Holstein","Not Working","5","","",""
"Just right","1986","Hamburg","Full Time","12","","",""
"Just right","1986","Hamburg","Part Time","4","","",""
"Just right","1986","Hamburg","Not Working","9","","",""
"Just right","1986","Lower Saxony","Full Time","49","0.808218761165297","0.709420182429612","0.907017339900982"
"Just right","1986","Lower Saxony","Part Time","30","0.891636547558212","0.788657370665584","0.994615724450841"
"Just right","1986","Lower Saxony","Not Working","28","","",""
"Just right","1986","Bremen","Full Time","3","","",""
"Just right","1986","Bremen","Part Time","1","","",""
"Just right","1986","Bremen","Not Working","2","","",""
"Just right","1986","North Rhine-Westphalia","Full Time","151","0.741640623676229","0.680202258026488","0.80307898932597"
"Just right","1986","North Rhine-Westphalia","Part Time","60","0.806473212276285","0.715847344485838","0.897099080066733"
"Just right","1986","North Rhine-Westphalia","Not Working","85","0.755901317289469","0.67634872269776","0.835453911881179"
"Just right","1986","Hesse","Full Time","37","0.747998635684131","0.626435498366046","0.869561773002217"
"Just right","1986","Hesse","Part Time","12","","",""
"Just right","1986","Hesse","Not Working","21","","",""
"Just right","1986","Rhineland-Palatinate,Saarland","Full Time","37","0.653898186911376","0.519316962205171","0.788479411617581"
"Just right","1986","Rhineland-Palatinate,Saarland","Part Time","8","","",""
"Just right","1986","Rhineland-Palatinate,Saarland","Not Working","18","","",""
"Just right","1986","Baden-Württemberg","Full Time","101","0.734821822066493","0.660358720712183","0.809284923420802"
"Just right","1986","Baden-Württemberg","Part Time","40","0.768865132977486","0.658454247458125","0.879276018496847"
"Just right","1986","Baden-Württemberg","Not Working","43","0.668333394614884","0.551140926650739","0.785525862579029"
"Just right","1986","Bavaria","Full Time","76","0.819667000676879","0.741528882956624","0.897805118397134"
"Just right","1986","Bavaria","Part Time","30","0.705241766076281","0.567354096768235","0.843129435384326"
"Just right","1986","Bavaria","Not Working","29","","",""
"Just right","1986","Berlin","Full Time","21","","",""
"Just right","1986","Berlin","Part Time","6","","",""
"Just right","1986","Berlin","Not Working","5","","",""
"Just right","1986","Brandenburg","Full Time","","","",""
"Just right","1986","Brandenburg","Part Time","","","",""
"Just right","1986","Brandenburg","Not Working","","","",""
"Just right","1986","Mecklenburg-Western Pomerania","Full Time","","","",""
"Just right","1986","Mecklenburg-Western Pomerania","Part Time","","","",""
"Just right","1986","Mecklenburg-Western Pomerania","Not Working","","","",""
"Just right","1986","Saxony","Full Time","","","",""
"Just right","1986","Saxony","Part Time","","","",""
"Just right","1986","Saxony","Not Working","","","",""
"Just right","1986","Saxony-Anhalt","Full Time","","","",""
"Just right","1986","Saxony-Anhalt","Part Time","","","",""
"Just right","1986","Saxony-Anhalt","Not Working","","","",""
"Just right","1986","Thuringia","Full Time","","","",""
