"hlf0071_h","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence"
"A little too big","2017","Not Employed","middle vocational","594","0.150335134560989","0.140130451391076","0.160539817730902"
"A little too big","2017","Not Employed","vocational + Abi","37","0.115868879499926","0.0874422510708847","0.144295507928967"
"A little too big","2017","Not Employed","higher vocational","79","0.207237504554854","0.168656734847619","0.245818274262089"
"A little too big","2017","Not Employed","higher education","338","0.203283190291324","0.186720560675726","0.219845819906922"
"A little too big","2017","Employed","in school","8","","",""
"A little too big","2017","Employed","inadequately","8","","",""
"A little too big","2017","Employed","general elemantary","94","0.0689044192620319","0.0560477065259446","0.0817611319981193"
"A little too big","2017","Employed","middle vocational","789","0.118280635754439","0.111243501368022","0.125317770140855"
"A little too big","2017","Employed","vocational + Abi","143","0.0932915349085422","0.0799916320999616","0.106591437717123"
"A little too big","2017","Employed","higher vocational","150","0.141707376019856","0.121255393033643","0.162159359006068"
"A little too big","2017","Employed","higher education","615","0.135611418119877","0.126129011591426","0.145093824648327"
"Much too big","2017","Not Employed","in school","2","","",""
"Much too big","2017","Not Employed","inadequately","2","","",""
"Much too big","2017","Not Employed","general elemantary","27","","",""
"Much too big","2017","Not Employed","middle vocational","95","0.0271287414582891","0.0224901303882716","0.0317673525283067"
"Much too big","2017","Not Employed","vocational + Abi","16","","",""
"Much too big","2017","Not Employed","higher vocational","12","","",""
"Much too big","2017","Not Employed","higher education","59","0.0415462453596008","0.0333336951411494","0.0497587955780523"
"Much too big","2017","Employed","in school","1","","",""
"Much too big","2017","Employed","inadequately","1","","",""
"Much too big","2017","Employed","general elemantary","14","","",""
"Much too big","2017","Employed","middle vocational","82","0.0137604792363346","0.0112219520974613","0.0162990063752079"
"Much too big","2017","Employed","vocational + Abi","12","","",""
"Much too big","2017","Employed","higher vocational","13","","",""
"Much too big","2017","Employed","higher education","56","0.0106441260525011","0.00780197468613629","0.0134862774188659"
"Much too small","2018","Not Employed","in school","23","","",""
"Much too small","2018","Not Employed","inadequately","229","0.0823975384534037","0.0684870574101034","0.0963080194967041"
"Much too small","2018","Not Employed","general elemantary","165","0.0233777722881393","0.0168031329824158","0.0299524115938629"
"Much too small","2018","Not Employed","middle vocational","152","0.0118142302462","0.00862054677026704","0.015007913722133"
"Much too small","2018","Not Employed","vocational + Abi","19","","",""
"Much too small","2018","Not Employed","higher vocational","2","","",""
"Much too small","2018","Not Employed","higher education","84","0.0183503681782929","0.0125671644616607","0.0241335718949251"
"Much too small","2018","Employed","in school","2","","",""
"Much too small","2018","Employed","inadequately","29","","",""
"Much too small","2018","Employed","general elemantary","78","0.0391930696269251","0.0294311571790081","0.048954982074842"
"Much too small","2018","Employed","middle vocational","189","0.0179819000277887","0.015015713639096","0.0209480864164814"
"Much too small","2018","Employed","vocational + Abi","61","0.0286063213679217","0.0207872601306207","0.0364253826052227"
"Much too small","2018","Employed","higher vocational","12","","",""
"Much too small","2018","Employed","higher education","103","0.0141800056911106","0.010863118502525","0.0174968928796961"
"A little too small","2018","Not Employed","in school","118","0.171410810276935","0.142052235320988","0.200769385232882"
"A little too small","2018","Not Employed","inadequately","392","0.222641615083742","0.201595518432773","0.243687711734711"
"A little too small","2018","Not Employed","general elemantary","343","0.0881911266510799","0.0758523694029493","0.100529883899211"
"A little too small","2018","Not Employed","middle vocational","463","0.0625367584189254","0.055380027890499","0.0696934889473518"
"A little too small","2018","Not Employed","vocational + Abi","77","0.0845943616577433","0.0589968549812357","0.110191868334251"
"A little too small","2018","Not Employed","higher vocational","23","","",""
"A little too small","2018","Not Employed","higher education","264","0.073307590672788","0.062076805456718","0.0845383758888581"
"A little too small","2018","Employed","in school","8","","",""
"A little too small","2018","Employed","inadequately","78","0.216495638733391","0.171718978704277","0.261272298762506"
"A little too small","2018","Employed","general elemantary","251","0.14166326030841","0.124121641362612","0.159204879254207"
"A little too small","2018","Employed","middle vocational","1163","0.140772595572018","0.133009516296393","0.148535674847644"
"A little too small","2018","Employed","vocational + Abi","307","0.143926974509396","0.127462325541421","0.160391623477372"
"A little too small","2018","Employed","higher vocational","143","0.116951017583844","0.0975131848260954","0.136388850341592"
"A little too small","2018","Employed","higher education","821","0.167550737942528","0.157073525597492","0.178027950287564"
"Just right","2018","Not Employed","in school","450","0.729070743058494","0.694448195194541","0.763693290922446"
"Just right","2018","Not Employed","inadequately","826","0.625901130512865","0.601421559052314","0.650380701973416"
"Just right","2018","Not Employed","general elemantary","1336","0.745613567403166","0.72666349206083","0.764563642745502"
"Just right","2018","Not Employed","middle vocational","3144","0.750346090763928","0.73755316570534","0.763139015822517"
"Just right","2018","Not Employed","vocational + Abi","313","0.698295151985366","0.656073927691997","0.740516376278735"
"Just right","2018","Not Employed","higher vocational","285","0.692529736398762","0.647365291387616","0.737694181409908"
"Just right","2018","Not Employed","higher education","1368","0.692860750943812","0.672983400943888","0.712738100943736"
"Just right","2018","Employed","in school","53","0.8019767467303","0.705834314039343","0.898119179421257"
"Just right","2018","Employed","inadequately","205","0.679090076322142","0.628337081255797","0.729843071388486"
"Just right","2018","Employed","general elemantary","1085","0.740737548245716","0.718692340441695","0.762782756049737"
"Just right","2018","Employed","middle vocational","5533","0.708972489987022","0.698833315064227","0.719111664909816"
"Just right","2018","Employed","vocational + Abi","1232","0.710031902283593","0.688748551045308","0.731315253521877"
"Just right","2018","Employed","higher vocational","737","0.700919055809128","0.673225307131896","0.728612804486359"
"Just right","2018","Employed","higher education","3261","0.653988954727305","0.640643791958029","0.667334117496581"
"A little too big","2018","Not Employed","in school","37","0.0486898314104216","0.0319239480335727","0.0654557147872704"
"A little too big","2018","Not Employed","inadequately","45","0.0679438195739956","0.0552130760428499","0.0806745631051414"
"A little too big","2018","Not Employed","general elemantary","159","0.113846673193502","0.100026239369892","0.127667107017111"
"A little too big","2018","Not Employed","middle vocational","548","0.147663843556332","0.137177782107702","0.158149905004962"
"A little too big","2018","Not Employed","vocational + Abi","36","0.15430377381188","0.121074899059885","0.187532648563875"
"A little too big","2018","Not Employed","higher vocational","81","0.244990425060915","0.20289579569742","0.28708505442441"
"A little too big","2018","Not Employed","higher education","306","0.188036589692236","0.171199878659438","0.204873300725034"
"A little too big","2018","Employed","in school","3","","",""
"A little too big","2018","Employed","inadequately","12","","",""
"A little too big","2018","Employed","general elemantary","94","0.0728658146846684","0.0597907027634813","0.0859409266058554"
"A little too big","2018","Employed","middle vocational","743","0.119727541309284","0.112481071434065","0.126974011184504"
"A little too big","2018","Employed","vocational + Abi","134","0.107502448442036","0.09297335001564","0.122031546868433"
"A little too big","2018","Employed","higher vocational","141","0.152802461008475","0.131039852038722","0.174565069978229"
"A little too big","2018","Employed","higher education","649","0.153688664357023","0.143571013598685","0.163806315115361"
"Much too big","2018","Not Employed","in school","5","","",""
"Much too big","2018","Not Employed","inadequately","9","","",""
"Much too big","2018","Not Employed","general elemantary","26","","",""
"Much too big","2018","Not Employed","middle vocational","90","0.0276390770146147","0.022793501402826","0.0324846526264034"
