"hlf0071_h","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"Much too small","2017","Couple + C. LE and GT 16","West Germany","206","0.0629413463470919","0.0536207070888967","0.0722619856052871"
"Much too small","2017","Couple + C. LE and GT 16","East Germany","44","0.0709840589511319","0.0483845371118536","0.0935835807904103"
"A little too small","2017","1-pers.-HH","West Germany","329","0.0855535222615572","0.0760506580176174","0.095056386505497"
"A little too small","2017","1-pers.-HH","East Germany","119","0.120322579690921","0.100955294869509","0.139689864512332"
"A little too small","2017","(Married) couple without C. ","West Germany","510","0.0828380805572693","0.0760262977952591","0.0896498633192795"
"A little too small","2017","(Married) couple without C. ","East Germany","168","0.0911335053576467","0.0788389981666146","0.103428012548679"
"A little too small","2017","Single parent ","West Germany","356","0.136986874170584","0.122476747727975","0.151497000613193"
"A little too small","2017","Single parent ","East Germany","113","0.216675528857219","0.181367536305947","0.251983521408492"
"A little too small","2017","Couple + C. LE 16 ","West Germany","1531","0.245568227341828","0.235033736647707","0.25610271803595"
"A little too small","2017","Couple + C. LE 16 ","East Germany","398","0.269838759860023","0.246579237750462","0.293098281969584"
"A little too small","2017","Couple + C. GT 16 ","West Germany","342","0.0941421087242623","0.0836165677615157","0.104667649687009"
"A little too small","2017","Couple + C. GT 16 ","East Germany","60","0.105305817784875","0.0785612045456538","0.132050431024097"
"A little too small","2017","Couple + C. LE and GT 16","West Germany","584","0.18961247753999","0.174568103353975","0.204656851726004"
"A little too small","2017","Couple + C. LE and GT 16","East Germany","104","0.197064679594046","0.162057918570336","0.232071440617756"
"Just right","2017","1-pers.-HH","West Germany","2382","0.721047354931148","0.705810211063583","0.736284498798714"
"Just right","2017","1-pers.-HH","East Germany","801","0.755008092991809","0.729405431010566","0.780610754973052"
"Just right","2017","(Married) couple without C. ","West Germany","4373","0.693214259001983","0.681817690714647","0.704610827289319"
"Just right","2017","(Married) couple without C. ","East Germany","1636","0.770699006197133","0.752740615780639","0.788657396613627"
"Just right","2017","Single parent ","West Germany","1445","0.648538866355913","0.628390971523444","0.668686761188383"
"Just right","2017","Single parent ","East Germany","345","0.67621567885568","0.636113518242398","0.716317839468962"
"Just right","2017","Couple + C. LE 16 ","West Germany","4104","0.655834760001906","0.644206942972955","0.667462577030856"
"Just right","2017","Couple + C. LE 16 ","East Germany","845","0.612823002421371","0.587298250092065","0.638347754750677"
"Just right","2017","Couple + C. GT 16 ","West Germany","2198","0.762418328832673","0.747078321776841","0.777758335888505"
"Just right","2017","Couple + C. GT 16 ","East Germany","394","0.825594221028823","0.792531652434614","0.858656789623031"
"Just right","2017","Couple + C. LE and GT 16","West Germany","1708","0.701633882433746","0.684073889948946","0.719193874918547"
"Just right","2017","Couple + C. LE and GT 16","East Germany","326","0.690819652831039","0.650147652248954","0.731491653413123"
"A little too big","2017","1-pers.-HH","West Germany","433","0.139262866769478","0.127500103211629","0.151025630327328"
"A little too big","2017","1-pers.-HH","East Germany","118","0.0936147508012054","0.0762742351747739","0.110955266427637"
"A little too big","2017","(Married) couple without C. ","West Germany","1175","0.189765971353246","0.180075672375276","0.199456270331216"
"A little too big","2017","(Married) couple without C. ","East Germany","258","0.121768852427765","0.10779891163658","0.135738793218951"
"A little too big","2017","Single parent ","West Germany","200","0.132017427637016","0.117731970110539","0.146302885163493"
"A little too big","2017","Single parent ","East Germany","41","0.083720352526983","0.0599833000010608","0.107457405052905"
"A little too big","2017","Couple + C. LE 16 ","West Germany","289","0.0566550028011098","0.0509968863824351","0.0623131192197845"
"A little too big","2017","Couple + C. LE 16 ","East Germany","58","0.0555309046945397","0.0435303731171674","0.067531436271912"
"A little too big","2017","Couple + C. GT 16 ","West Germany","342","0.11812085712778","0.106487896471586","0.129753817783975"
"A little too big","2017","Couple + C. GT 16 ","East Germany","45","0.0647015692327363","0.0432674647989743","0.0861356736664982"
"A little too big","2017","Couple + C. LE and GT 16","West Germany","107","0.0447153558353564","0.0367832401156654","0.0526474715550473"
"A little too big","2017","Couple + C. LE and GT 16","East Germany","22","","",""
"Much too big","2017","1-pers.-HH","West Germany","104","0.03837141018861","0.0318451558387013","0.0448976645385188"
"Much too big","2017","1-pers.-HH","East Germany","22","","",""
"Much too big","2017","(Married) couple without C. ","West Germany","167","0.0260932992691516","0.0221537553824618","0.0300328431558415"
"Much too big","2017","(Married) couple without C. ","East Germany","26","","",""
"Much too big","2017","Single parent ","West Germany","27","","",""
"Much too big","2017","Single parent ","East Germany","2","","",""
"Much too big","2017","Couple + C. LE 16 ","West Germany","21","","",""
"Much too big","2017","Couple + C. LE 16 ","East Germany","2","","",""
"Much too big","2017","Couple + C. GT 16 ","West Germany","19","","",""
"Much too big","2017","Couple + C. GT 16 ","East Germany","","","",""
"Much too big","2017","Couple + C. LE and GT 16","West Germany","3","","",""
"Much too big","2017","Couple + C. LE and GT 16","East Germany","","","",""
"Much too small","2018","1-pers.-HH","West Germany","70","0.0143314697496591","0.0103580070904406","0.0183049324088776"
"Much too small","2018","1-pers.-HH","East Germany","20","","",""
"Much too small","2018","(Married) couple without C. ","West Germany","56","0.00544967197081052","0.00359655484231507","0.00730278909930596"
"Much too small","2018","(Married) couple without C. ","East Germany","19","","",""
"Much too small","2018","Single parent ","West Germany","143","0.0566918355465337","0.0468409625935932","0.0665427084994742"
"Much too small","2018","Single parent ","East Germany","25","","",""
"Much too small","2018","Couple + C. LE 16 ","West Germany","422","0.0434569037420869","0.0382098470683091","0.0487039604158647"
"Much too small","2018","Couple + C. LE 16 ","East Germany","81","0.0347214111884622","0.0248564997799422","0.0445863225969823"
"Much too small","2018","Couple + C. GT 16 ","West Germany","38","0.00488804066225246","0.0022737599801849","0.00750232134432002"
"Much too small","2018","Couple + C. GT 16 ","East Germany","2","","",""
"Much too small","2018","Couple + C. LE and GT 16","West Germany","234","0.0549437465956103","0.0461526702014388","0.0637348229897817"
"Much too small","2018","Couple + C. LE and GT 16","East Germany","26","","",""
"A little too small","2018","1-pers.-HH","West Germany","387","0.0970654529970144","0.087168105863741","0.106962800130288"
"A little too small","2018","1-pers.-HH","East Germany","113","0.110361454810245","0.0920024746810022","0.128720434939488"
"A little too small","2018","(Married) couple without C. ","West Germany","502","0.0914558746950024","0.084200111119795","0.0987116382702098"
"A little too small","2018","(Married) couple without C. ","East Germany","171","0.0958764836207221","0.0831901018308862","0.108562865410558"
"A little too small","2018","Single parent ","West Germany","422","0.163299485488995","0.147553672530604","0.179045298447385"
"A little too small","2018","Single parent ","East Germany","99","0.150490496932348","0.120107477335373","0.180873516529322"
"A little too small","2018","Couple + C. LE 16 ","West Germany","1391","0.238030235280247","0.227070021466356","0.248990449094139"
"A little too small","2018","Couple + C. LE 16 ","East Germany","355","0.244235951256864","0.221085147191188","0.26738675532254"
"A little too small","2018","Couple + C. GT 16 ","West Germany","289","0.0929384643477743","0.0820550551691442","0.103821873526404"
"A little too small","2018","Couple + C. GT 16 ","East Germany","46","0.0687103541294527","0.0462897586973328","0.0911309495615726"
"A little too small","2018","Couple + C. LE and GT 16","West Germany","564","0.191502748923361","0.176322430942934","0.206683066903788"
"A little too small","2018","Couple + C. LE and GT 16","East Germany","131","0.320938314805965","0.279044076488663","0.362832553123268"
"Just right","2018","1-pers.-HH","West Germany","2405","0.70796022745496","0.692758821544474","0.723161633365446"
"Just right","2018","1-pers.-HH","East Germany","856","0.76674693852028","0.741968567626511","0.791525309414049"
"Just right","2018","(Married) couple without C. ","West Germany","4196","0.678845778620429","0.667092834123286","0.690598723117572"
"Just right","2018","(Married) couple without C. ","East Germany","1607","0.771809724326046","0.753726680483404","0.789892768168688"
"Just right","2018","Single parent ","West Germany","1354","0.668781782945498","0.64873304741701","0.688830518473987"
"Just right","2018","Single parent ","East Germany","365","0.691673436247209","0.652431692746966","0.730915179747453"
"Just right","2018","Couple + C. LE 16 ","West Germany","3674","0.649518977856126","0.637239998475244","0.661797957237008"
"Just right","2018","Couple + C. LE 16 ","East Germany","836","0.655390591749806","0.629782227690048","0.680998955809564"
"Just right","2018","Couple + C. GT 16 ","West Germany","2083","0.789215626368165","0.773927091097077","0.804504161639252"
"Just right","2018","Couple + C. GT 16 ","East Germany","407","0.841271439432028","0.808883055931375","0.873659822932681"
"Just right","2018","Couple + C. LE and GT 16","West Germany","1675","0.699113352832779","0.681419217494901","0.716807488170656"
"Just right","2018","Couple + C. LE and GT 16","East Germany","304","0.606655191858778","0.562817611807731","0.650492771909824"
"A little too big","2018","1-pers.-HH","West Germany","491","0.152380069666172","0.140365091421446","0.164395047910897"
"A little too big","2018","1-pers.-HH","East Germany","122","0.102159524448377","0.0844146852148353","0.119904363681919"
"A little too big","2018","(Married) couple without C. ","West Germany","1151","0.197992882919808","0.187962483954333","0.208023281885282"
"A little too big","2018","(Married) couple without C. ","East Germany","248","0.11513080568812","0.101377624783767","0.128883986592473"
"A little too big","2018","Single parent ","West Germany","184","0.106204742351769","0.0930803670805622","0.119329117622975"
"A little too big","2018","Single parent ","East Germany","36","0.0807264826677326","0.057577992789376","0.103874972546089"
"A little too big","2018","Couple + C. LE 16 ","West Germany","290","0.0664626877587475","0.0600522323326316","0.0728731431848633"
"A little too big","2018","Couple + C. LE 16 ","East Germany","50","0.0652423764789708","0.0519353027596604","0.0785494501982811"
"A little too big","2018","Couple + C. GT 16 ","West Germany","303","0.103887843232913","0.0924508362696975","0.115324850196129"
"A little too big","2018","Couple + C. GT 16 ","East Germany","26","","",""
"A little too big","2018","Couple + C. LE and GT 16","West Germany","98","0.0417606021726999","0.034043140588057","0.0494780637573429"
