"hlf0071_h","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"4","1996","16-34 y.","(1a) inadequately completed","3","","",""
"4","1996","16-34 y.","(1b) general elementary school","11","","",""
"4","1996","16-34 y.","(1c) basic vocational qualification","45","0.0641955173824395","0.048226848573025","0.080164186191854"
"4","1996","16-34 y.","(2b) intermediate general qualification","22","","",""
"4","1996","16-34 y.","(2a) intermediate vocational","75","0.067519662519261","0.0532572781439076","0.0817820468946145"
"4","1996","16-34 y.","(2c_gen) general maturity certificate","25","","",""
"4","1996","16-34 y.","(2c_voc) vocational maturity certificate","22","","",""
"4","1996","16-34 y.","(3a) lower tertiary education","19","","",""
"4","1996","16-34 y.","(3b) higher tertiary education","14","","",""
"4","1996","35-65 y.","(0) in school","","","",""
"4","1996","35-65 y.","(1a) inadequately completed","10","","",""
"4","1996","35-65 y.","(1b) general elementary school","61","0.0800684998213221","0.0631197149752497","0.0970172846673945"
"4","1996","35-65 y.","(1c) basic vocational qualification","207","0.107143188551982","0.0947690304221212","0.119517346681843"
"4","1996","35-65 y.","(2b) intermediate general qualification","7","","",""
"4","1996","35-65 y.","(2a) intermediate vocational","113","0.125160986959257","0.10710372924305","0.143218244675464"
"4","1996","35-65 y.","(2c_gen) general maturity certificate","3","","",""
"4","1996","35-65 y.","(2c_voc) vocational maturity certificate","24","","",""
"4","1996","35-65 y.","(3a) lower tertiary education","51","0.110125463244098","0.0845382827463729","0.135712643741822"
"4","1996","35-65 y.","(3b) higher tertiary education","51","0.129662769362242","0.102805473556924","0.15652006516756"
"4","1996","66 and older","(0) in school","","","",""
"4","1996","66 and older","(1a) inadequately completed","4","","",""
"4","1996","66 and older","(1b) general elementary school","52","0.126082050744989","0.0950308933513539","0.157133208138625"
"4","1996","66 and older","(1c) basic vocational qualification","74","0.109848447919497","0.0862760544194955","0.133420841419498"
"4","1996","66 and older","(2b) intermediate general qualification","3","","",""
"4","1996","66 and older","(2a) intermediate vocational","28","","",""
"4","1996","66 and older","(2c_gen) general maturity certificate","","","",""
"4","1996","66 and older","(2c_voc) vocational maturity certificate","6","","",""
"4","1996","66 and older","(3a) lower tertiary education","16","","",""
"4","1996","66 and older","(3b) higher tertiary education","9","","",""
"5","1996","16-34 y.","(0) in school","","","",""
"5","1996","16-34 y.","(1a) inadequately completed","1","","",""
"5","1996","16-34 y.","(1b) general elementary school","4","","",""
"5","1996","16-34 y.","(1c) basic vocational qualification","3","","",""
"5","1996","16-34 y.","(2b) intermediate general qualification","","","",""
"5","1996","16-34 y.","(2a) intermediate vocational","3","","",""
"5","1996","16-34 y.","(2c_gen) general maturity certificate","1","","",""
"5","1996","16-34 y.","(2c_voc) vocational maturity certificate","1","","",""
"5","1996","16-34 y.","(3a) lower tertiary education","","","",""
"5","1996","16-34 y.","(3b) higher tertiary education","","","",""
"5","1996","35-65 y.","(0) in school","","","",""
"5","1996","35-65 y.","(1a) inadequately completed","1","","",""
"5","1996","35-65 y.","(1b) general elementary school","6","","",""
"5","1996","35-65 y.","(1c) basic vocational qualification","12","","",""
"5","1996","35-65 y.","(2b) intermediate general qualification","2","","",""
"5","1996","35-65 y.","(2a) intermediate vocational","6","","",""
"5","1996","35-65 y.","(2c_gen) general maturity certificate","","","",""
"5","1996","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"5","1996","35-65 y.","(3a) lower tertiary education","1","","",""
"5","1996","35-65 y.","(3b) higher tertiary education","3","","",""
"5","1996","66 and older","(0) in school","","","",""
"5","1996","66 and older","(1a) inadequately completed","","","",""
"5","1996","66 and older","(1b) general elementary school","8","","",""
"5","1996","66 and older","(1c) basic vocational qualification","7","","",""
"5","1996","66 and older","(2b) intermediate general qualification","","","",""
"5","1996","66 and older","(2a) intermediate vocational","1","","",""
"5","1996","66 and older","(2c_gen) general maturity certificate","","","",""
"5","1996","66 and older","(2c_voc) vocational maturity certificate","1","","",""
"5","1996","66 and older","(3a) lower tertiary education","3","","",""
"5","1996","66 and older","(3b) higher tertiary education","4","","",""
"1","1997","16-34 y.","(0) in school","22","","",""
"1","1997","16-34 y.","(1a) inadequately completed","13","","",""
"1","1997","16-34 y.","(1b) general elementary school","27","","",""
"1","1997","16-34 y.","(1c) basic vocational qualification","29","","",""
"1","1997","16-34 y.","(2b) intermediate general qualification","10","","",""
"1","1997","16-34 y.","(2a) intermediate vocational","45","0.0348573368327273","0.0241583173487492","0.0455563563167053"
"1","1997","16-34 y.","(2c_gen) general maturity certificate","8","","",""
"1","1997","16-34 y.","(2c_voc) vocational maturity certificate","19","","",""
"1","1997","16-34 y.","(3a) lower tertiary education","6","","",""
"1","1997","16-34 y.","(3b) higher tertiary education","5","","",""
"1","1997","35-65 y.","(0) in school","","","",""
"1","1997","35-65 y.","(1a) inadequately completed","18","","",""
"1","1997","35-65 y.","(1b) general elementary school","22","","",""
"1","1997","35-65 y.","(1c) basic vocational qualification","27","","",""
"1","1997","35-65 y.","(2b) intermediate general qualification","2","","",""
"1","1997","35-65 y.","(2a) intermediate vocational","27","","",""
"1","1997","35-65 y.","(2c_gen) general maturity certificate","5","","",""
"1","1997","35-65 y.","(2c_voc) vocational maturity certificate","7","","",""
"1","1997","35-65 y.","(3a) lower tertiary education","10","","",""
"1","1997","35-65 y.","(3b) higher tertiary education","19","","",""
"1","1997","66 and older","(0) in school","","","",""
"1","1997","66 and older","(1a) inadequately completed","2","","",""
"1","1997","66 and older","(1b) general elementary school","1","","",""
"1","1997","66 and older","(1c) basic vocational qualification","1","","",""
"1","1997","66 and older","(2b) intermediate general qualification","1","","",""
"1","1997","66 and older","(2a) intermediate vocational","","","",""
"1","1997","66 and older","(2c_gen) general maturity certificate","","","",""
"1","1997","66 and older","(2c_voc) vocational maturity certificate","","","",""
"1","1997","66 and older","(3a) lower tertiary education","","","",""
"1","1997","66 and older","(3b) higher tertiary education","","","",""
"2","1997","16-34 y.","(0) in school","71","0.216250854187352","0.170496192072097","0.262005516302607"
"2","1997","16-34 y.","(1a) inadequately completed","29","","",""
"2","1997","16-34 y.","(1b) general elementary school","110","0.212524585481557","0.177019865343279","0.248029305619835"
"2","1997","16-34 y.","(1c) basic vocational qualification","195","0.267809653313257","0.237720390967767","0.297898915658746"
"2","1997","16-34 y.","(2b) intermediate general qualification","75","0.182065724159228","0.142903533676645","0.221227914641811"
"2","1997","16-34 y.","(2a) intermediate vocational","267","0.246004580267378","0.22088241487496","0.271126745659797"
"2","1997","16-34 y.","(2c_gen) general maturity certificate","81","0.226835953205371","0.182709216405487","0.270962690005255"
"2","1997","16-34 y.","(2c_voc) vocational maturity certificate","88","0.304139458786396","0.253496864007627","0.354782053565165"
"2","1997","16-34 y.","(3a) lower tertiary education","62","0.399252316501836","0.329978797240637","0.468525835763035"
"2","1997","16-34 y.","(3b) higher tertiary education","54","0.272437118142831","0.212787233184115","0.332087003101547"
"2","1997","35-65 y.","(0) in school","","","",""
"2","1997","35-65 y.","(1a) inadequately completed","70","0.231891221328096","0.188355273061858","0.275427169594334"
"2","1997","35-65 y.","(1b) general elementary school","134","0.128847953797084","0.107292367173218","0.150403540420949"
"2","1997","35-65 y.","(1c) basic vocational qualification","306","0.133850033623009","0.120089501735612","0.147610565510405"
"2","1997","35-65 y.","(2b) intermediate general qualification","11","","",""
"2","1997","35-65 y.","(2a) intermediate vocational","248","0.169502607393807","0.149285198386048","0.189720016401566"
"2","1997","35-65 y.","(2c_gen) general maturity certificate","17","","",""
"2","1997","35-65 y.","(2c_voc) vocational maturity certificate","55","0.208985547285635","0.157546513079159","0.260424581492111"
"2","1997","35-65 y.","(3a) lower tertiary education","95","0.145811991711727","0.117286523328312","0.174337460095142"
"2","1997","35-65 y.","(3b) higher tertiary education","132","0.23101252264209","0.197427333475948","0.264597711808232"
"2","1997","66 and older","(0) in school","","","",""
"2","1997","66 and older","(1a) inadequately completed","5","","",""
"2","1997","66 and older","(1b) general elementary school","22","","",""
"2","1997","66 and older","(1c) basic vocational qualification","41","0.0558256461591639","0.0388544127031913","0.0727968796151364"
"2","1997","66 and older","(2b) intermediate general qualification","1","","",""
"2","1997","66 and older","(2a) intermediate vocational","8","","",""
"2","1997","66 and older","(2c_gen) general maturity certificate","","","",""
"2","1997","66 and older","(2c_voc) vocational maturity certificate","1","","",""
"2","1997","66 and older","(3a) lower tertiary education","6","","",""
"2","1997","66 and older","(3b) higher tertiary education","6","","",""
"3","1997","16-34 y.","(0) in school","207","0.683841160197002","0.632164054759975","0.735518265634028"
"3","1997","16-34 y.","(1a) inadequately completed","61","0.54892531323929","0.454641517250087","0.643209109228492"
"3","1997","16-34 y.","(1b) general elementary school","357","0.699015843355734","0.659207112651727","0.738824574059741"
"3","1997","16-34 y.","(1c) basic vocational qualification","571","0.644058924186907","0.611524862680589","0.676592985693226"
"3","1997","16-34 y.","(2b) intermediate general qualification","268","0.737861739506001","0.69322973652607","0.782493742485931"
"3","1997","16-34 y.","(2a) intermediate vocational","738","0.644799289554969","0.616883474779161","0.672715104330776"
"3","1997","16-34 y.","(2c_gen) general maturity certificate","235","0.670638512655187","0.621117365765876","0.720159659544499"
"3","1997","16-34 y.","(2c_voc) vocational maturity certificate","191","0.569617339948939","0.515112201978868","0.624122477919009"
"3","1997","16-34 y.","(3a) lower tertiary education","113","0.505049991392314","0.434329490375402","0.575770492409225"
"3","1997","16-34 y.","(3b) higher tertiary education","143","0.63823899971578","0.573860070880893","0.702617928550667"
"3","1997","35-65 y.","(0) in school","","","",""
"3","1997","35-65 y.","(1a) inadequately completed","256","0.647095295546127","0.597799788822856","0.696390802269398"
"3","1997","35-65 y.","(1b) general elementary school","712","0.771066741991577","0.74403496891477","0.798098515068385"
"3","1997","35-65 y.","(1c) basic vocational qualification","1809","0.745849009407264","0.728253542551819","0.763444476262709"
"3","1997","35-65 y.","(2b) intermediate general qualification","50","0.759755498031198","0.659671942492067","0.859839053570329"
"3","1997","35-65 y.","(2a) intermediate vocational","933","0.702533007562286","0.677899802223546","0.727166212901027"
"3","1997","35-65 y.","(2c_gen) general maturity certificate","48","0.653984995193518","0.546326372987727","0.76164361739931"
"3","1997","35-65 y.","(2c_voc) vocational maturity certificate","161","0.685649558961924","0.626914067411554","0.744385050512294"
"3","1997","35-65 y.","(3a) lower tertiary education","431","0.731844222171421","0.696037684257559","0.767650760085283"
"3","1997","35-65 y.","(3b) higher tertiary education","407","0.627342198143961","0.588814082986467","0.665870313301455"
"3","1997","66 and older","(0) in school","","","",""
"3","1997","66 and older","(1a) inadequately completed","40","0.806442180243383","0.695820046961497","0.917064313525268"
