"hlf0071_h","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"4","1993","college entrance qualification","higher education","85","0.108000965170906","0.0884985821569605","0.127503348184851"
"4","1993","Other degree","in school","","","",""
"4","1993","Other degree","inadequately","","","",""
"4","1993","Other degree","general elemantary","16","","",""
"4","1993","Other degree","middle vocational","20","","",""
"4","1993","Other degree","vocational + Abi","3","","",""
"4","1993","Other degree","higher vocational","1","","",""
"4","1993","Other degree","higher education","2","","",""
"4","1993","no degree/no degree yet","in school","9","","",""
"4","1993","no degree/no degree yet","inadequately","9","","",""
"4","1993","no degree/no degree yet","general elemantary","","","",""
"4","1993","no degree/no degree yet","middle vocational","1","","",""
"4","1993","no degree/no degree yet","vocational + Abi","","","",""
"4","1993","no degree/no degree yet","higher vocational","","","",""
"4","1993","no degree/no degree yet","higher education","","","",""
"5","1993","lower secondary degree","in school","","","",""
"5","1993","lower secondary degree","inadequately","","","",""
"5","1993","lower secondary degree","general elemantary","11","","",""
"5","1993","lower secondary degree","middle vocational","20","","",""
"5","1993","lower secondary degree","vocational + Abi","","","",""
"5","1993","lower secondary degree","higher vocational","3","","",""
"5","1993","lower secondary degree","higher education","","","",""
"5","1993","secondary school degree","in school","","","",""
"5","1993","secondary school degree","inadequately","","","",""
"5","1993","secondary school degree","general elemantary","","","",""
"5","1993","secondary school degree","middle vocational","10","","",""
"5","1993","secondary school degree","vocational + Abi","","","",""
"5","1993","secondary school degree","higher vocational","4","","",""
"5","1993","secondary school degree","higher education","","","",""
"5","1993","college entrance qualification","in school","","","",""
"5","1993","college entrance qualification","inadequately","","","",""
"5","1993","college entrance qualification","general elemantary","","","",""
"5","1993","college entrance qualification","middle vocational","","","",""
"5","1993","college entrance qualification","vocational + Abi","3","","",""
"5","1993","college entrance qualification","higher vocational","","","",""
"5","1993","college entrance qualification","higher education","6","","",""
"5","1993","Other degree","in school","","","",""
"5","1993","Other degree","inadequately","","","",""
"5","1993","Other degree","general elemantary","1","","",""
"5","1993","Other degree","middle vocational","1","","",""
"5","1993","Other degree","vocational + Abi","","","",""
"5","1993","Other degree","higher vocational","","","",""
"5","1993","Other degree","higher education","","","",""
"5","1993","no degree/no degree yet","in school","","","",""
"5","1993","no degree/no degree yet","inadequately","","","",""
"5","1993","no degree/no degree yet","general elemantary","","","",""
"5","1993","no degree/no degree yet","middle vocational","","","",""
"5","1993","no degree/no degree yet","vocational + Abi","","","",""
"5","1993","no degree/no degree yet","higher vocational","","","",""
"5","1993","no degree/no degree yet","higher education","","","",""
"1","1994","lower secondary degree","in school","","","",""
"1","1994","lower secondary degree","inadequately","","","",""
"1","1994","lower secondary degree","general elemantary","45","0.0146448811870228","0.00869142678755307","0.0205983355864925"
"1","1994","lower secondary degree","middle vocational","81","0.0162160912431459","0.0120014414811253","0.0204307410051665"
"1","1994","lower secondary degree","vocational + Abi","","","",""
"1","1994","lower secondary degree","higher vocational","5","","",""
"1","1994","lower secondary degree","higher education","","","",""
"1","1994","secondary school degree","in school","","","",""
"1","1994","secondary school degree","inadequately","","","",""
"1","1994","secondary school degree","general elemantary","16","","",""
"1","1994","secondary school degree","middle vocational","92","0.0305488387285767","0.0233950076646443","0.0377026697925092"
"1","1994","secondary school degree","vocational + Abi","","","",""
"1","1994","secondary school degree","higher vocational","17","","",""
"1","1994","secondary school degree","higher education","15","","",""
"1","1994","college entrance qualification","in school","","","",""
"1","1994","college entrance qualification","inadequately","","","",""
"1","1994","college entrance qualification","general elemantary","","","",""
"1","1994","college entrance qualification","middle vocational","15","","",""
"1","1994","college entrance qualification","vocational + Abi","10","","",""
"1","1994","college entrance qualification","higher vocational","2","","",""
"1","1994","college entrance qualification","higher education","39","0.0257619891927149","0.0159380067248178","0.035585971660612"
"1","1994","Other degree","in school","","","",""
"1","1994","Other degree","inadequately","3","","",""
"1","1994","Other degree","general elemantary","53","0.116428987547839","0.0863572402855793","0.146500734810098"
"1","1994","Other degree","middle vocational","22","","",""
"1","1994","Other degree","vocational + Abi","5","","",""
"1","1994","Other degree","higher vocational","","","",""
"1","1994","Other degree","higher education","4","","",""
"1","1994","no degree/no degree yet","in school","9","","",""
"1","1994","no degree/no degree yet","inadequately","56","0.104559480627213","0.0780034547626224","0.131115506491804"
"1","1994","no degree/no degree yet","general elemantary","","","",""
"1","1994","no degree/no degree yet","middle vocational","2","","",""
"1","1994","no degree/no degree yet","vocational + Abi","","","",""
"1","1994","no degree/no degree yet","higher vocational","","","",""
"1","1994","no degree/no degree yet","higher education","","","",""
"2","1994","lower secondary degree","in school","","","",""
"2","1994","lower secondary degree","inadequately","","","",""
"2","1994","lower secondary degree","general elemantary","205","0.106233563154974","0.0909623826089624","0.121504743700987"
"2","1994","lower secondary degree","middle vocational","457","0.116865497157523","0.106145488770294","0.127585505544751"
"2","1994","lower secondary degree","vocational + Abi","3","","",""
"2","1994","lower secondary degree","higher vocational","33","0.124989758613782","0.0869931024164926","0.162986414811072"
"2","1994","lower secondary degree","higher education","15","","",""
"2","1994","secondary school degree","in school","","","",""
"2","1994","secondary school degree","inadequately","","","",""
"2","1994","secondary school degree","general elemantary","89","0.170975457577917","0.136267468288838","0.205683446866996"
"2","1994","secondary school degree","middle vocational","508","0.205415608244352","0.188621184974832","0.222210031513873"
"2","1994","secondary school degree","vocational + Abi","","","",""
"2","1994","secondary school degree","higher vocational","72","0.201932858183259","0.157810598904119","0.246055117462399"
"2","1994","secondary school degree","higher education","98","0.190242674316799","0.155057026068655","0.225428322564944"
"2","1994","college entrance qualification","in school","","","",""
"2","1994","college entrance qualification","inadequately","","","",""
"2","1994","college entrance qualification","general elemantary","","","",""
"2","1994","college entrance qualification","middle vocational","70","0.207919311660152","0.16478322338098","0.251055399939324"
"2","1994","college entrance qualification","vocational + Abi","82","0.24864585022486","0.201435947279914","0.295855753169807"
"2","1994","college entrance qualification","higher vocational","21","","",""
"2","1994","college entrance qualification","higher education","240","0.21671111688514","0.191162527670371","0.24225970609991"
