"hlf0071_h","year","pgcasmin","pgisced97","n","percent","lower_confidence","upper_confidence"
"2","2005","(2b) intermediate general qualification","inadequately","","","",""
"2","2005","(2b) intermediate general qualification","general elemantary","90","0.144529049174718","0.115937332539177","0.17312076581026"
"2","2005","(2b) intermediate general qualification","middle vocational","","","",""
"2","2005","(2b) intermediate general qualification","vocational + Abi","","","",""
"2","2005","(2b) intermediate general qualification","higher vocational","","","",""
"2","2005","(2b) intermediate general qualification","higher education","","","",""
"2","2005","(2a) intermediate vocational","in school","","","",""
"2","2005","(2a) intermediate vocational","inadequately","","","",""
"2","2005","(2a) intermediate vocational","general elemantary","","","",""
"2","2005","(2a) intermediate vocational","middle vocational","580","0.157474262053194","0.146337052282478","0.16861147182391"
"2","2005","(2a) intermediate vocational","vocational + Abi","","","",""
"2","2005","(2a) intermediate vocational","higher vocational","112","0.185174166716218","0.156419278987995","0.213929054444442"
"2","2005","(2a) intermediate vocational","higher education","","","",""
"2","2005","(2c_gen) general maturity certificate","in school","","","",""
"2","2005","(2c_gen) general maturity certificate","inadequately","","","",""
"2","2005","(2c_gen) general maturity certificate","general elemantary","","","",""
"2","2005","(2c_gen) general maturity certificate","middle vocational","154","0.227217354269034","0.198143937434274","0.256290771103793"
"2","2005","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"2","2005","(2c_gen) general maturity certificate","higher vocational","","","",""
"2","2005","(2c_gen) general maturity certificate","higher education","","","",""
"2","2005","(2c_voc) vocational maturity certificate","in school","","","",""
"2","2005","(2c_voc) vocational maturity certificate","inadequately","","","",""
"2","2005","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"2","2005","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"2","2005","(2c_voc) vocational maturity certificate","vocational + Abi","195","0.177054168198579","0.154847220850395","0.199261115546762"
"2","2005","(2c_voc) vocational maturity certificate","higher vocational","65","0.206331018153475","0.165803438462442","0.246858597844509"
"2","2005","(2c_voc) vocational maturity certificate","higher education","","","",""
"2","2005","(3a) lower tertiary education","in school","","","",""
"2","2005","(3a) lower tertiary education","inadequately","","","",""
"2","2005","(3a) lower tertiary education","general elemantary","","","",""
"2","2005","(3a) lower tertiary education","middle vocational","","","",""
"2","2005","(3a) lower tertiary education","vocational + Abi","","","",""
"2","2005","(3a) lower tertiary education","higher vocational","","","",""
"2","2005","(3a) lower tertiary education","higher education","209","0.156016643452963","0.138518358852161","0.173514928053765"
"2","2005","(3b) higher tertiary education","in school","","","",""
"2","2005","(3b) higher tertiary education","inadequately","","","",""
"2","2005","(3b) higher tertiary education","general elemantary","","","",""
"2","2005","(3b) higher tertiary education","middle vocational","","","",""
"2","2005","(3b) higher tertiary education","vocational + Abi","","","",""
"2","2005","(3b) higher tertiary education","higher vocational","","","",""
"2","2005","(3b) higher tertiary education","higher education","391","0.17851142628207","0.163577803003674","0.193445049560466"
"3","2005","(0) in school","in school","504","0.752381578237988","0.719148456347806","0.78561470012817"
"3","2005","(0) in school","inadequately","","","",""
"3","2005","(0) in school","general elemantary","","","",""
"3","2005","(0) in school","middle vocational","4","","",""
"3","2005","(0) in school","vocational + Abi","","","",""
"3","2005","(0) in school","higher vocational","","","",""
"3","2005","(0) in school","higher education","","","",""
"3","2005","(1a) inadequately completed","in school","","","",""
"3","2005","(1a) inadequately completed","inadequately","155","0.752799711371641","0.693747608289383","0.811851814453898"
"3","2005","(1a) inadequately completed","general elemantary","","","",""
"3","2005","(1a) inadequately completed","middle vocational","35","0.664058585707902","0.52121576519366","0.806901406222144"
"3","2005","(1a) inadequately completed","vocational + Abi","","","",""
"3","2005","(1a) inadequately completed","higher vocational","3","","",""
"3","2005","(1a) inadequately completed","higher education","","","",""
"3","2005","(1b) general elementary school","in school","","","",""
"3","2005","(1b) general elementary school","inadequately","34","0.907838495998271","0.819299368751307","0.996377623245235"
"3","2005","(1b) general elementary school","general elemantary","1395","0.758983681267943","0.739387926775598","0.778579435760289"
"3","2005","(1b) general elementary school","middle vocational","","","",""
"3","2005","(1b) general elementary school","vocational + Abi","","","",""
"3","2005","(1b) general elementary school","higher vocational","","","",""
"3","2005","(1b) general elementary school","higher education","","","",""
"3","2005","(1c) basic vocational qualification","in school","","","",""
"3","2005","(1c) basic vocational qualification","inadequately","","","",""
"3","2005","(1c) basic vocational qualification","general elemantary","","","",""
"3","2005","(1c) basic vocational qualification","middle vocational","4062","0.763801971933588","0.752339840596907","0.77526410327027"
"3","2005","(1c) basic vocational qualification","vocational + Abi","","","",""
"3","2005","(1c) basic vocational qualification","higher vocational","355","0.728708763505459","0.68868169367348","0.768735833337438"
"3","2005","(1c) basic vocational qualification","higher education","","","",""
"3","2005","(2b) intermediate general qualification","in school","","","",""
"3","2005","(2b) intermediate general qualification","inadequately","","","",""
"3","2005","(2b) intermediate general qualification","general elemantary","424","0.73432324767764","0.698407869771772","0.770238625583507"
"3","2005","(2b) intermediate general qualification","middle vocational","","","",""
"3","2005","(2b) intermediate general qualification","vocational + Abi","","","",""
"3","2005","(2b) intermediate general qualification","higher vocational","","","",""
"3","2005","(2b) intermediate general qualification","higher education","","","",""
"3","2005","(2a) intermediate vocational","in school","","","",""
"3","2005","(2a) intermediate vocational","inadequately","","","",""
"3","2005","(2a) intermediate vocational","general elemantary","","","",""
"3","2005","(2a) intermediate vocational","middle vocational","3077","0.725451119187259","0.711805478331664","0.739096760042855"
"3","2005","(2a) intermediate vocational","vocational + Abi","","","",""
"3","2005","(2a) intermediate vocational","higher vocational","503","0.713684836593665","0.680221866031315","0.747147807156014"
"3","2005","(2a) intermediate vocational","higher education","","","",""
"3","2005","(2c_gen) general maturity certificate","in school","","","",""
"3","2005","(2c_gen) general maturity certificate","inadequately","","","",""
"3","2005","(2c_gen) general maturity certificate","general elemantary","","","",""
"3","2005","(2c_gen) general maturity certificate","middle vocational","564","0.689798299621107","0.657703860372784","0.72189273886943"
"3","2005","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"3","2005","(2c_gen) general maturity certificate","higher vocational","","","",""
"3","2005","(2c_gen) general maturity certificate","higher education","","","",""
"3","2005","(2c_voc) vocational maturity certificate","in school","","","",""
"3","2005","(2c_voc) vocational maturity certificate","inadequately","","","",""
"3","2005","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"3","2005","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"3","2005","(2c_voc) vocational maturity certificate","vocational + Abi","819","0.715691646783936","0.689448981309875","0.741934312257998"
"3","2005","(2c_voc) vocational maturity certificate","higher vocational","269","0.654812596985335","0.607198594958442","0.702426599012228"
"3","2005","(2c_voc) vocational maturity certificate","higher education","","","",""
"3","2005","(3a) lower tertiary education","in school","","","",""
"3","2005","(3a) lower tertiary education","inadequately","","","",""
"3","2005","(3a) lower tertiary education","general elemantary","","","",""
"3","2005","(3a) lower tertiary education","middle vocational","","","",""
